Block,Time,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/16042024/31052024/IEX_240323_06618,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/05012040/L_NR_2020_02,NR/01042024/30042024/PTC/OA/32001,NR/01102023/23072042/L_NR_2012_04,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31102037/L_NR_2019_11,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_35,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_02,NR/01102023/06022042/L_NR_2012_07,NR/30092023/26122029/SH-06,NR/30092023/31122025/SH-07,NR/16042024/30042024/IEX_240323_06617,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_17,SR/01102023/07102043/L_NR_2018_61,WR/01102023/30052048/L_NR_2022_10,L_NR_2019_19,NR/04042024/30042024/SJVN040424NR1694,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/31032046/L_NR_2020_05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,WR/01102023/24112044/L_NR_2020_07,NR/01102023/25072045/L_NR_2021_15,NR/01102023/13082046/L_NR_2021_12,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/25122043/L_NR_2023_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17
6,01:15-01:30,29.770000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,14.580000,100.750000,4.380000,4.900000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,59.33,0,0,21.66,0,0,84,28,59.33,28,0,0,0,0,0,0,0

7,01:30-01:45,29.260000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,14.580000,100.750000,4.380000,4.900000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,49.33,0,0,21.66,0,0,72.5,24.16,49.33,24.17,0,0,0,0,0,0,0

8,01:45-02:00,29.260000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,14.580000,100.750000,4.380000,4.900000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,50,0,0,21,0,0,73,24.34,50,24.33,0,0,0,0,0,0,0

9,02:00-02:15,29.260000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,14.400000,100.750000,4.300000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,50,0,0,16.66,0,0,65,21.66,50,21.67,0,0,0,0,0,0,0

10,02:15-02:30,29.260000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,14.400000,100.750000,4.300000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,50,0,0,16.34,0,0,65.5,21.84,50,21.83,0,0,0,0,0,0,0

11,02:30-02:45,29.260000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,14.400000,100.750000,4.300000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,56.33,0,0,16.66,0,0,66,22,56.33,22,0,0,0,0,0,0,0

12,02:45-03:00,29.260000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,14.400000,100.750000,4.300000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,56.33,0,0,16.34,0,0,67,22.34,56.33,22.33,0,0,0,0,0,0,0

13,03:00-03:15,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.310000,100.750000,4.150000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,56.33,0,0,16.34,0,0,72.5,24.16,56.33,24.17,0,0,0,0,0,0,0

14,03:15-03:30,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.310000,100.750000,4.150000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,56.33,0,0,16,0,0,73,24.34,56.33,24.33,0,0,0,0,0,0,0

15,03:30-03:45,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.310000,100.750000,4.150000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,56.33,0,0,16,0,0,73,24.34,56.33,24.33,0,0,0,0,0,0,0

16,03:45-04:00,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.310000,100.750000,4.150000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,56.33,0,0,15.66,0,0,72,24,56.33,24,0,0,0,0,0,0,0

17,04:00-04:15,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.220000,100.750000,4.150000,4.750000,0.000000,16.130000,262.570000,87.230000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,55.67,0,0,15.66,0,0,71,23.66,55.67,23.67,0,0,0,0,0,0,0

18,04:15-04:30,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.220000,100.750000,4.150000,4.750000,0.000000,16.130000,262.570000,87.230000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,55,0,0,16.34,0,0,69.5,23.16,55,23.17,0,0,0,0,0,0,0

19,04:30-04:45,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.220000,100.750000,4.150000,4.750000,0.000000,16.130000,262.570000,87.230000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,55,0,0,21.34,0,0,83,27.66,55,27.67,0,0,0,0,0,0,0

20,04:45-05:00,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.220000,100.750000,4.150000,4.750000,0.000000,16.130000,262.570000,87.230000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,56,0,0,21.34,0,0,82.5,27.5,56,27.5,0,0,0,0,0,0,0

21,05:00-05:15,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.030000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,87.230000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,55.33,0,0,22,0,0,81.5,27.16,55.33,27.17,0,0.05,0.01,0,0,0,0

22,05:15-05:30,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.030000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,87.230000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,54,0,0,22.66,0,0,81.5,27.16,54,27.17,0,0.2,0.04,0,0,0,0

23,05:30-05:45,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.030000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,63.420000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,6.01,53.67,0,0,18.66,0,0,69,23,53.67,23,0,0.45,0.09,0,0,0,0

24,05:45-06:00,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,14.030000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,63.420000,30.950000,0.050000,9.670000,0.000000,115.620000,0.000000,0.18,0,0,0,6.01,53,1.793448,0,18.84,0,0,69,23,53,23,0,0.79,0.16,0,0,0,0

25,06:00-06:15,28.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.850000,100.750000,4.460000,4.670000,0.000000,16.130000,262.570000,63.420000,30.950000,31.000000,9.670000,0.000000,115.620000,0.000000,1.66,1,0,0,6.01,56.67,5.282874,0,18.5,3.48,4.8,69,23,56.67,23,0.1,6.09,1.22,0,0,0,0

26,06:15-06:30,28.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.850000,100.750000,4.460000,4.670000,0.040000,16.130000,262.570000,63.420000,30.950000,31.000000,9.670000,0.050000,115.620000,0.040000,3.79,1,0,0,6.01,51.33,9.279144,0,18.16,7.55,10.17,69,23,51.33,23,1,11.46,2.29,2,1,0,0

27,06:30-06:45,28.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.850000,100.750000,4.460000,4.670000,0.290000,12.320000,201.990000,63.420000,31.000000,31.000000,9.670000,0.300000,115.620000,0.290000,6.53,4,1,0,6.01,33.33,14.669235,0,17.84,12.61,21.53,68.5,22.84,33.33,22.83,2,17.31,3.46,5,1,0,0

28,06:45-07:00,28.260000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.850000,100.750000,4.460000,4.670000,0.760000,12.320000,201.990000,63.420000,31.000000,9.330000,9.670000,0.780000,115.620000,0.760000,9.75,7,3,1,6.01,31.67,21.648087,0,17.16,20.64,33,66,22,31.67,22,3,23.97,4.79,9,3,0,0

29,07:00-07:15,28.260000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.670000,100.750000,4.380000,4.520000,1.340000,12.320000,201.990000,63.420000,31.000000,9.330000,9.670000,1.370000,115.620000,1.340000,11.67,18,7,3,6.01,30,30.352158,0,16.5,30.3,30.3,64,21.34,30,21.33,5.5,37.73,7.55,17,7,0,0

30,07:15-07:30,28.260000,48.360000,0.000000,3.350000,48.360000,0.000000,232.100000,13.670000,100.750000,4.380000,4.520000,2.150000,12.320000,165.300000,44.400000,31.000000,24.180000,9.670000,2.200000,107.090000,2.150000,15,25,13,7,6.01,28.33,40.342833,0,15.84,27.15,27.15,61,20.34,28.33,20.33,9.5,52.07,10.41,27.15,10,0,0

31,07:30-07:45,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.670000,91.870000,4.380000,4.830000,3.300000,12.320000,165.300000,44.400000,31.000000,24.180000,9.670000,3.390000,98.560000,3.300000,20,39,23,11,6.01,28,50.986557,0,15.16,29.48,29.49,41,13.66,28,13.67,14.8,67.22,13.44,29.48,16,0,0

32,07:45:08:00,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.670000,91.870000,4.380000,4.830000,4.290000,12.320000,201.990000,52.870000,31.000000,24.180000,9.670000,4.390000,90.030000,4.290000,24.19,56,30,15,6.01,24,61.240401,0,14.5,29.67,29.66,40,13.34,24,13.33,18.61,82.18,16.44,29.67,24,0,0

33,08:00-08:15,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.480000,91.870000,4.300000,4.830000,5.610000,12.320000,201.990000,52.870000,31.000000,24.040000,9.670000,5.750000,81.500000,5.610000,32.21,70,37,19,6.01,22.67,70.607268,0,13.5,29.67,29.66,38.5,12.84,22.67,12.83,22.14,100.13,20.02,29.67,30,0,0

34,08:15-08:30,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.480000,91.870000,4.300000,4.830000,6.830000,12.320000,201.990000,52.870000,31.000000,24.040000,9.670000,6.990000,72.970000,6.830000,40.36,88,45,22,6.01,21.33,79.574508,0,12.84,30.67,30.66,37,12.34,21.33,12.33,25.57,117.74,23.55,30.67,37,0,0

35,08:30-08:45,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.480000,91.870000,4.300000,4.830000,8.080000,12.320000,201.990000,52.870000,25.330000,24.180000,9.670000,8.280000,70.500000,8.080000,48.05,105,51,26,6.01,28.33,88.580736,0,12.34,31.67,31.66,42.5,14.16,28.33,14.17,29.13,135.88,27.18,31.67,45,0,0

36,08:45:09:00,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.480000,77.370000,4.300000,4.830000,9.240000,12.320000,201.990000,52.870000,25.330000,24.180000,9.670000,9.470000,70.500000,9.240000,55.38,123,58,29,6.01,28,97.343289,0,12,31.67,31.66,42,14,28,14,31.99,153.23,30.65,31.67,52,0,0

37,09:00:09:15,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.300000,87.040000,0.000000,4.830000,10.430000,12.320000,201.990000,33.850000,25.330000,24.180000,9.670000,10.690000,70.500000,10.430000,62.28,140,65,32,6.01,27.67,99.858015,0,11.66,31.67,31.66,41,13.66,27.67,13.67,34.62,169.15,33.83,31.67,60,0,0

38,09:15-09:30,27.760000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.300000,87.040000,0.000000,4.830000,10.900000,12.320000,201.990000,33.850000,25.330000,24.180000,9.670000,11.170000,70.500000,10.900000,68.72,154,70,35,6.01,27.33,104.663286,0,11.34,31.67,31.66,40,13.34,27.33,13.33,37.21,184.8,36.96,31.67,66,0,0

39,09:30-09:45,28.260000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.300000,87.040000,0.000000,3.500000,11.730000,12.320000,201.990000,33.850000,25.330000,24.180000,9.670000,12.010000,70.500000,11.730000,74.7,168,75,37,6.01,27,109.010448,0,16,31.67,31.66,44,14.66,27,14.67,39.34,200.29,40.06,31.67,72,0,0

40,09:45-10:00,29.260000,48.360000,0.000000,3.350000,48.360000,0.000000,259.180000,13.300000,87.040000,0.000000,3.110000,12.570000,12.320000,201.990000,33.850000,25.330000,24.180000,9.670000,12.870000,70.500000,12.570000,80.01,179,81,41,6.01,27.33,112.148982,0,15.66,31.57,31.56,42.5,14.16,27.33,14.17,41.54,215.43,43.09,31.57,76,0,0

41,10:00-10:15,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.110000,77.370000,0.000000,2.730000,13.270000,12.320000,201.990000,33.850000,25.330000,24.180000,9.670000,13.610000,70.500000,13.270000,84.62,186,88,44,6.01,31.67,114.361551,0,19.34,31.57,31.56,55,18.34,31.67,18.33,43.46,227.48,45.5,31.57,79,0,0

42,10:15-10:30,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.110000,77.370000,0.000000,2.330000,13.900000,12.320000,174.970000,33.850000,25.330000,24.180000,9.670000,14.250000,70.500000,13.900000,88.8,193,91,46,6.01,31,117.889965,0,19,31.57,31.56,54,18,31,18,45.3,237.79,47.56,31.57,82,0,0

43,10:30-10:45,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.110000,87.040000,0.000000,1.940000,14.520000,12.320000,145.950000,33.850000,25.330000,24.180000,9.670000,14.880000,70.500000,14.520000,91.13,196,93,47,6.01,30.33,123.00714,0,12.66,31.57,31.56,41,13.66,30.33,13.67,47,241.67,48.33,31.57,84,0,0

44,10:45-11:00,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.110000,77.370000,0.000000,1.940000,14.920000,12.320000,145.950000,33.850000,25.330000,24.180000,9.670000,15.290000,70.500000,14.920000,91.96,196,93,47,6.01,29.33,125.54136,0,12,31.57,31.56,39.5,13.16,29.33,13.17,47,241.67,48.33,31.57,84,0,0

45,11:00-11:15,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,12.930000,53.190000,0.000000,2.330000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.08,196,93,47,6.01,21.67,126.447831,0,11.66,31.23,31.24,38,12.66,21.67,12.67,47,241.67,48.33,31.23,84,0,0

46,11:15-11:30,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,12.930000,53.190000,0.000000,3.890000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.04,196,93,47,6.01,22,126.038457,0,11.34,31.07,31.06,36.5,12.16,22,12.17,47,241.67,48.33,31.07,84,0,0

47,11:30-11:45,27.240000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.670000,53.190000,0.000000,4.040000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.12,196,93,47,6.01,21.67,125.521866,0,9.34,31.07,31.06,26,8.66,21.67,8.67,0,241.67,48.33,31.07,84,0,0

48,11:45-12:00,27.240000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.670000,53.190000,0.000000,4.040000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.3,196,93,47,6.01,21.67,125.424396,0,9.34,31.07,31.06,26,8.66,21.67,8.67,0,241.67,48.33,31.07,84,0,0

49,12:00-12:15,27.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.480000,53.190000,0.000000,4.040000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.4,196,93,47,6.01,14.67,121.145463,0,8.34,31.07,31.06,23,7.66,14.67,7.67,47,241.67,48.33,31.07,84,0,0

50,12:15-12:30,27.760000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.480000,53.190000,0.000000,4.040000,15.280000,12.320000,130.560000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.36,196,93,47,6.81,15.33,120.219498,0,8.34,31.06,31.06,23,7.66,15.33,7.67,47,241.67,48.33,31.07,84,0,0

51,12:30-12:45,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.480000,53.190000,0.000000,4.040000,15.280000,12.320000,130.560000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.31,196,93,47,6.81,15.33,118.562508,0,8.34,31.06,31.06,23.5,7.84,15.33,7.83,47,241.67,48.33,31.07,84,0,0

52,12:45-13:00,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.480000,53.190000,0.000000,4.040000,15.280000,12.320000,130.560000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.25,196,93,47,8.21,16,115.901577,0,8.34,31.06,31.06,24,8,16,8,47,241.67,48.33,31.07,84,0,0

53,13:00-13:15,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,232.100000,13.300000,53.190000,0.000000,4.200000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.15,196,93,47,11.41,16.67,114.449274,0,8.34,31.06,31.07,25,8.34,16.67,8.33,47,237.5,47.5,31.07,84,0,0

54,13:15-13:30,28.760000,48.360000,0.000000,3.440000,48.360000,0.000000,232.100000,13.300000,53.190000,0.000000,4.200000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.15,196,93,47,12.01,17,112.353669,0,8.34,30.9,30.9,26,8.66,17,8.67,47,237.5,47.5,30.9,84,0,0

55,13:30-13:45,29.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.300000,53.190000,0.000000,4.350000,15.280000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.660000,70.500000,15.280000,92.05,196,93,47,13,17.67,90.432666,0,8.34,30.9,30.9,34,11.34,17.67,11.33,47,237.5,47.5,30.9,84,0,0

56,13:45-14:00,28.260000,48.360000,0.000000,3.440000,48.360000,0.000000,259.180000,13.300000,53.190000,0.000000,4.350000,15.050000,12.320000,111.220000,33.850000,25.330000,25.330000,9.670000,15.420000,70.500000,15.050000,92.1,196,93,47,14,18.33,87.810723,0,8.34,31.06,31.07,35.5,11.84,18.33,11.83,47,237.5,47.5,31.07,84,0,0

57,14:00-14:15,27.760000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,13.110000,53.190000,0.000000,4.350000,14.800000,12.320000,140.230000,33.850000,25.330000,25.330000,9.670000,15.170000,70.500000,14.800000,91.95,193,94,47,15.2,19.33,85.373973,0,9.34,31.06,31.07,47.5,15.84,19.33,15.83,47,237.5,47.5,31.07,82,0,0

58,14:15-14:30,27.760000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,13.110000,53.190000,0.000000,4.350000,14.320000,12.320000,167.260000,52.870000,25.330000,25.330000,9.670000,14.680000,70.500000,14.320000,91.59,189,93,47,16.4,20,82.06974,0,9.66,29.9,29.9,48.5,16.16,20,16.17,46.9,237.5,47.5,29.9,81,0,0

59,14:30-14:45,27.760000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,13.110000,75.430000,0.000000,4.350000,13.490000,16.130000,201.990000,52.870000,25.330000,25.330000,9.670000,13.830000,94.770000,13.490000,90.9,193,93,47,20,27.67,78.151446,0,14,29.9,29.9,49.5,16.5,27.67,16.5,46,237.5,47.5,29.9,82,0,0

60,14:45-15:00,27.760000,48.360000,0.000000,3.530000,48.360000,0.000000,259.180000,13.110000,75.430000,0.000000,4.350000,12.900000,16.130000,201.990000,52.870000,25.330000,25.330000,9.670000,13.220000,115.620000,12.900000,89.01,189,90,45,20,29.67,72.985536,0,14.66,29.9,29.9,50.5,16.84,29.67,16.83,44.48,237.5,47.5,29.9,81,0,0

61,15:00-15:15,28.270000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,12.930000,92.840000,0.000000,4.350000,12.420000,16.130000,262.570000,76.680000,25.330000,25.330000,9.670000,12.720000,115.620000,12.420000,85.21,182,83,42,20,28,71.435763,0,13.34,29.9,29.9,36.5,12.16,28,12.17,42.56,234.59,46.92,29.9,78,0,0

62,15:15-15:30,28.270000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,12.930000,100.750000,0.000000,4.350000,11.780000,16.130000,262.570000,76.680000,25.330000,25.330000,9.670000,12.080000,115.620000,11.780000,80.21,172,78,39,20,29.33,65.577816,0,13.66,30,30,37,12.34,29.33,12.33,39.94,222.25,44.45,30,73,0,0

63,15:30-15:45,28.270000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,12.930000,100.750000,0.000000,4.350000,11.060000,16.130000,262.570000,76.680000,25.330000,25.330000,9.670000,11.340000,115.620000,11.060000,74.82,161,72,36,22.41,30.33,59.398218,0,14,30,30,37.5,12.5,30.33,12.5,37.6,208.1,41.62,30,69,0,0

64,15:45-16:00,28.770000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,12.930000,100.750000,0.000000,4.350000,9.980000,16.130000,262.570000,76.680000,25.330000,25.330000,9.670000,10.230000,115.620000,9.980000,69.15,147,66,33,23.01,31.67,52.546077,0,14.34,30,30,39.5,13.16,31.67,13.17,34.92,193.62,38.72,30,63,0,0

65,16:00-16:15,28.770000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,12.930000,100.750000,0.000000,4.520000,8.820000,16.130000,262.570000,76.680000,25.330000,25.330000,9.670000,9.050000,115.620000,8.820000,63.23,133,63,31,25.21,33.33,45.450261,0,15,30.16,30.17,42,14,33.33,14,31.86,176.9,35.38,30.17,57,0,0

66,16:15-16:30,28.770000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,12.930000,100.750000,0.000000,4.520000,8.060000,16.130000,262.570000,87.230000,25.330000,25.330000,9.670000,8.260000,115.620000,8.060000,57.01,116,56,28,25.01,35.33,38.59812,0,15.66,30.5,30.5,45,15,35.33,15,28.67,158.92,31.78,30.5,49,0,0

67,16:30-16:45,28.770000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,13.670000,100.750000,0.000000,4.520000,6.960000,16.130000,262.570000,87.230000,25.330000,25.330000,9.670000,7.130000,115.620000,6.960000,50.49,98,49,25,25.01,37.33,33.91956,0,16.66,30.5,30.5,48,16,37.33,16,25.15,141.79,28.36,30.5,42,0,0

