Block,Time,UNCHAHAR3,CHAMERA3,ANTA_CRF,UNCHAHAR1,NJPC,KOLDAM,SEWA2,RAMPUR,UNCHAHAR4,AURY_RF,SINGRAULI_HYDRO,DULHASTI,URI,DADRI_LF,AURY_GF,URI2,ANTA_LF,SINGRAULI,RIHAND3,JHAJJAR,AURY_CRF,DADRT2,BSIUL,DADRI_GF,DHAULIGNGA,RAPPB,NAPP,AURY_LF,CHAMERA1,UNCHAHAR2,KOTESHWR,DADRI_RF,TANDA2,SALAL,TEHRI,KISHANGANGA,RIHAND1,TANAKPUR,ANTA_RF,RIHAND2,CHAMERA2,RAPPC,ANTA_GF,DADRI_CRF,FSTPP I & II,KUDGI,TALA,PARBATI3,KHSTPP-I,BRBCL,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
18,04:15-04:30,13.623256,28.112454,0.000000,9.113417,147.939346,0.000000,5.028703,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,31.749572,0.000000,119.734619,119.621759,554.195189,0.000000,363.462172,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,21.285727,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,61.158123,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

19,04:30-04:45,13.623256,28.112454,0.000000,9.665745,147.939346,0.000000,5.028703,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,554.195189,0.000000,363.502467,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,21.285727,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,62.125423,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

20,04:45-05:00,13.623256,28.112454,0.000000,9.665745,147.939346,0.000000,5.028703,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,554.195189,0.000000,363.462172,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,21.285727,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,44.714023,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

21,05:00-05:15,19.152153,28.112454,0.000000,10.218074,147.939346,0.000000,5.028703,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,49.550523,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

22,05:15-05:30,19.152153,28.112454,0.000000,10.218074,147.939346,0.000000,5.028703,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,57.288923,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

23,05:30-05:45,19.152153,28.112454,0.000000,9.665745,147.939346,0.000000,5.028703,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,70.831123,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

24,05:45-06:00,19.152153,28.112454,0.000000,9.665745,147.939346,0.000000,5.028703,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,77.602223,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

25,06:00-06:15,19.152153,28.112454,0.000000,10.770402,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,80.095801,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

26,06:15-06:30,19.152153,28.112454,0.000000,10.770402,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,125.538419,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,87.486260,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

27,06:30-06:45,19.152153,28.112454,0.000000,11.508145,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,134.754563,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

28,06:45-07:00,19.152153,28.112454,0.000000,8.071719,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

29,07:00-07:15,19.152153,28.112454,0.000000,11.176791,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,73.733023,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

30,07:15-07:30,19.152153,28.112454,0.000000,11.176791,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,73.733023,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,9.67,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

31,07:30-07:45,19.152153,28.112454,0.000000,11.256634,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,70.831123,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,13.35,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

32,07:45:08:00,19.152153,28.112454,0.000000,11.236929,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,20.819391,0.000000,119.734619,119.621759,625.509478,0.000000,429.908843,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,59.223523,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,23.99,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

33,08:00-08:15,15.604721,28.112454,0.000000,9.713358,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,31.749572,0.000000,119.734619,119.621759,580.791102,0.000000,372.484547,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,64.060023,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,36.76,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

34,08:15-08:30,15.570144,28.112454,0.000000,9.713358,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,31.749572,0.000000,119.734619,119.621759,580.791102,0.000000,363.195746,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,64.060023,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,51.27,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

35,08:30-08:45,15.570144,28.112454,0.000000,9.713358,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,31.749572,0.000000,119.734619,119.621759,580.791102,0.000000,363.262377,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,65.027323,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,67.52,24.172827,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

36,08:45:09:00,15.570144,28.112454,0.000000,9.713358,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,31.749572,0.000000,119.734619,119.621759,580.791102,0.000000,363.607390,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,28.798843,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,65.027323,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,6.032180,81.06,25.594758,0.000000,17.338466,14.509484,99.369955,402.638625,0,0,0,0,0

37,09:00:09:15,15.570144,28.112454,0.000000,9.713358,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,112.754969,119.621759,580.791102,0.000000,363.203781,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,30.469950,0.000000,56.321623,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,5.001521,88.41,25.594758,0.000000,17.663962,14.509484,99.369955,402.638625,0,0,0,0,0

38,09:15-09:30,15.570144,28.112454,0.000000,9.713358,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,112.754969,119.621759,580.791102,0.000000,363.615353,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,29.251152,0.000000,46.648623,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,5.001521,101.95,25.594758,0.000000,17.663962,14.509484,99.369955,402.638625,0,0,0,0,0

39,09:30-09:45,15.570144,28.112454,0.000000,9.713358,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,112.754969,119.621759,580.791102,0.000000,367.002229,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,29.251152,0.000000,46.648623,11.771557,0.000000,114.262312,38.218139,49.345649,0.000000,0.000000,5.110052,112.59,25.594758,0.000000,17.663962,14.509484,99.369955,402.638625,0,0,0,0,0

40,09:45-10:00,13.558749,28.112454,0.000000,8.993605,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,112.754969,119.621759,504.862889,0.000000,376.675229,0.000000,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,97.936513,38.218139,49.345649,0.000000,0.000000,5.110052,121.30,25.594758,0.000000,17.663962,14.509484,99.369955,402.638625,0,0,0,0,0

41,10:00-10:15,13.558749,28.112454,0.000000,8.993605,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,34.172774,0.000000,0.000000,24.723027,0.000000,112.754969,119.621759,437.151889,0.000000,372.410500,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,78.590513,38.218139,49.345649,0.000000,0.000000,5.218487,124.20,25.594758,0.000000,17.029316,14.509484,99.369955,402.638625,0,0,0,0,0

42,10:15-10:30,13.558749,28.112454,0.000000,8.993605,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,34.172774,0.000000,0.000000,24.723027,0.000000,112.754969,119.621759,379.591482,0.000000,372.410500,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,78.590513,38.218139,49.345649,0.000000,0.000000,5.218487,130.97,25.594758,0.000000,17.029316,14.509484,99.369955,402.638625,0,0,0,0,0

43,10:30-10:45,13.558749,28.112454,0.000000,8.993605,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,32.036976,0.000000,0.000000,24.723027,0.000000,108.098000,119.621759,342.923545,0.000000,372.410500,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,78.590513,38.218139,49.345649,0.000000,0.000000,5.218487,135.42,25.594758,0.000000,17.029316,14.509484,99.369955,402.638625,0,0,0,0,0

44,10:45-11:00,13.558749,28.112454,0.000000,8.993605,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,32.036976,0.000000,0.000000,24.723027,0.000000,108.098000,119.621759,350.094889,0.000000,376.675229,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,27.831543,17.167640,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,78.590513,38.218139,49.345649,0.000000,0.000000,5.218487,135.42,25.594758,0.000000,17.029316,14.509484,99.369955,402.638625,0,0,0,0,0

45,11:00-11:15,13.581018,28.112454,0.000000,10.454586,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,26.024239,0.000000,108.098000,119.621759,343.423830,0.000000,363.110991,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,22.446487,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,51.485123,11.771557,0.000000,78.590513,38.218139,49.345649,0.000000,0.000000,5.218487,135.42,25.594758,0.000000,17.691143,14.509484,99.369955,402.638625,0,0,0,0,0

46,11:15-11:30,13.581018,28.112454,0.000000,10.454586,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,26.024239,0.000000,108.098000,119.621759,343.423830,0.000000,363.110991,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,22.446487,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,51.485123,11.771557,0.000000,78.590513,38.218139,49.345649,0.000000,0.000000,5.218487,135.42,25.594758,0.000000,17.691143,14.509484,99.369955,402.638625,0,0,0,0,0

