Block,Time,SASAN,TALA,FSTPP I & II,KHSTPP-II,BRBCL,KHSTPP-I,DADRI_GF,TANAKPUR,RIHAND2,ANTA_CRF,SALAL,DADRI_LF,RAPPC,TEHRI,AURY_GF,DADRI_RF,RIHAND3,SINGRAULI,RAPPB,SINGRAULI_HYDRO,UNCHAHAR1,DULHASTI,DADRI_CRF,DADRT2,CHAMERA3,PARBATI3,URI,ANTA_RF,AURY_LF,UNCHAHAR4,SEWA2,URI2,ANTA_GF,RAMPUR,DHAULIGNGA,BSIUL,JHAJJAR,AURY_RF,ANTA_LF,KOTESHWR,RIHAND1,AURY_CRF,TANDA2,KISHANGANGA,KOLDAM,UNCHAHAR2,NAPP,CHAMERA1,NJPC,CHAMERA2,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
15,03:30-03:45,401.014152,0.000000,4.663512,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,0.000000,0.000000,344.736000,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,12.209400,0.000000,0.000000,0.000000,0.000000,7.536312,0,0,0,0,0

16,03:45-04:00,401.014152,0.000000,4.663512,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,0.000000,0.000000,344.736000,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,12.209400,0.000000,0.000000,0.000000,0.000000,7.536312,0,0,0,0,0

17,04:00-04:15,401.014152,0.000000,4.663512,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,0.000000,0.000000,344.736000,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,12.209400,0.000000,0.000000,0.000000,0.000000,7.536312,0,0,0,0,0

18,04:15-04:30,401.014152,0.000000,4.663512,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,14.116939,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,344.736000,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,12.209400,0.000000,0.000000,0.000000,0.000000,7.536312,0,0,0,0,0

19,04:30-04:45,401.014152,0.000000,9.544495,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,14.901214,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,344.736000,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,7.536312,0,0,0,0,0

20,04:45-05:00,401.014152,0.000000,9.544495,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,344.736000,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,7.536312,0,0,0,0,0

21,05:00-05:15,401.014152,0.000000,9.544495,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,351.534960,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

22,05:15-05:30,401.014152,0.000000,9.544495,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,382.733568,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,18.136944,0.000000,15.887063,0,0,0,0,0

23,05:30-05:45,401.014152,0.000000,9.544495,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,409.374000,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,36.273888,0.000000,15.887063,0,0,0,0,0

24,05:45-06:00,401.014152,0.000000,9.544495,95.559670,9.576862,20.381750,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,31.560297,0.000000,418.212648,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,8.748668,0.000000,229.137784,0.000000,0.000000,16.995485,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,54.410832,12.611630,15.887063,0,0,0,0,0

25,06:00-06:15,401.014152,0.000000,10.643807,136.776916,9.576862,29.815700,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,47.340446,0.000000,413.683200,9.267500,0.000000,2.642976,0.000000,0.000000,0.000000,3.957090,4.508572,0.000000,0.000000,17.497336,1.053360,284.678584,0.000000,0.000000,25.493227,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,6.732886,72.547776,12.509512,15.887063,0,0,0,0,0

26,06:15-06:30,401.014152,0.000000,12.417295,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,47.340446,0.000000,413.683200,27.830545,0.000000,2.642976,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,26.246004,12.488636,256.787591,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,26.477640,108.821664,25.223261,15.887063,0,0,0,0,0

27,06:30-06:45,401.014152,0.000000,12.417295,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.335277,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,47.340446,0.000000,451.987200,27.830545,3.657074,3.700166,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,26.246004,12.488636,229.137784,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,26.477640,126.958608,25.223261,15.887063,0,0,0,0,0

28,06:45-07:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,12.240043,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,47.340446,0.000000,475.927200,27.830545,15.657155,38.058854,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,26.246004,12.488636,229.137784,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,26.477640,131.492844,25.223261,15.887063,0,0,0,0,0

29,07:00-07:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,47.340446,0.000000,499.867200,27.830545,15.657155,38.058854,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,26.246004,12.488636,229.137784,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,26.477640,134.394755,25.223261,15.887063,0,0,0,0,0

30,07:15-07:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,47.340446,0.000000,523.807200,27.830545,15.657155,5.814547,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,26.246004,12.488636,298.422657,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,26.477640,134.394755,25.223261,15.887063,0,0,0,0,0

31,07:30-07:45,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,31.560297,0.000000,564.370083,27.830545,15.657155,4.228762,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,26.246004,12.488636,390.197724,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,26.477640,113.355900,25.223261,25.271160,0,0,0,0,0

32,07:45:08:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,31.560297,0.000000,611.368995,9.267500,15.657155,4.228762,0.000000,0.000000,0.000000,4.722979,4.508572,0.000000,0.000000,17.497336,6.244318,416.510610,0.000000,0.000000,16.995485,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,13.453667,83.701997,25.223261,25.271160,0,0,0,0,0

33,08:00-08:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,12.240043,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,31.560297,0.000000,635.308995,0.000000,15.657155,4.757357,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,8.748668,6.244318,416.510610,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,8.321544,72.547776,25.223261,25.271160,0,0,0,0,0

34,08:15-08:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,31.560297,0.000000,635.308995,0.000000,3.657074,38.058854,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,6.244318,416.510610,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,36.273888,25.223261,25.271160,0,0,0,0,0

35,08:30-08:45,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,541.555678,0.000000,0.000000,38.058854,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,6.244318,408.849810,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,22.399126,12.611630,25.000063,0,0,0,0,0

36,08:45:09:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,463.818156,0.000000,0.000000,5.814547,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,6.244318,416.475209,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,12.611630,25.000063,0,0,0,0,0

37,09:00:09:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,463.818156,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,416.510610,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,25.000063,0,0,0,0,0

38,09:15-09:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,463.822083,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,416.510610,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,25.000063,0,0,0,0,0

39,09:30-09:45,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,35.835307,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,459.034083,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,416.510610,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,25.000063,0,0,0,0,0

40,09:45-10:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,459.034083,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,410.765010,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,21.725071,0,0,0,0,0

41,10:00-10:15,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,4.757357,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,351.710584,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,19.744894,0,0,0,0,0

42,10:15-10:30,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,14.901214,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,38.058854,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,351.710584,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,16.058089,0,0,0,0,0

43,10:30-10:45,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,12.065760,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,38.058854,0.000000,0.000000,0.000000,0.000000,9.017145,0.000000,0.000000,0.000000,0.000000,351.710584,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

44,10:45-11:00,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,5.814547,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,0.000000,0.000000,0.000000,351.710584,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

45,11:00-11:15,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,3.700166,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,0.000000,0.000000,0.000000,326.812984,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

46,11:15-11:30,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,3.700166,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,0.000000,0.000000,0.000000,322.024984,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

47,11:30-11:45,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,3.700166,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,0.000000,0.000000,0.000000,322.024984,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

