Block,Time,CHAMERA2,RIHAND1,URI2,JHAJJAR,CHAMERA3,TANAKPUR,URI,KOTESHWR,BSIUL,CHAMERA1,ANTA_RF,TANDA2,TEHRI,DADRI_GF,AURY_GF,DADRI_LF,RIHAND2,DADRI_CRF,RIHAND3,DADRI_RF,NJPC,ANTA_GF,AURY_CRF,KOLDAM,SALAL,ANTA_LF,KISHANGANGA,UNCHAHAR3,UNCHAHAR2,SEWA2,AURY_RF,RAMPUR,ANTA_CRF,RAPPC,DADRT2,SINGRAULI_HYDRO,SINGRAULI,AURY_LF,PARBATI3,NAPP,RAPPB,DULHASTI,UNCHAHAR4,UNCHAHAR1,DHAULIGNGA,BRBCL,TALA,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
1,00:00-00:15,0.000000,88.356800,16.019933,230.768177,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.851568,0.000000,14.406011,0.000000,121.769884,402.186708,8.612003,17.733594,0,0,0,0,0

2,00:15-00:30,0.000000,88.356800,16.019933,230.768177,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,121.769884,402.186708,8.612003,18.429500,0,0,0,0,0

3,00:30-00:45,0.000000,88.356800,16.019933,230.768177,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,115.047084,402.186708,8.612003,18.429500,0,0,0,0,0

4,00:45-01:00,0.000000,88.356800,16.019933,230.768177,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,119.849084,402.186708,8.612003,18.429500,0,0,0,0,0

5,01:00-01:15,0.000000,88.356800,16.019933,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

6,01:15-01:30,0.000000,88.356800,16.019933,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,271.793200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

7,01:30-01:45,0.000000,88.356800,5.167720,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,262.189200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,100.641084,402.186708,8.612003,18.429500,0,0,0,0,0

8,01:45-02:00,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,242.981200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,105.443084,402.186708,8.612003,18.429500,0,0,0,0,0

9,02:00-02:15,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,242.981200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,100.641084,402.186708,8.612003,18.429500,0,0,0,0,0

10,02:15-02:30,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,233.377200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,105.443084,402.186708,8.612003,18.429500,0,0,0,0,0

11,02:30-02:45,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,223.773200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

12,02:45-03:00,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,233.377200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

13,03:00-03:15,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,6.155204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,233.377200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

14,03:15-03:30,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,6.155204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,233.377200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

15,03:30-03:45,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,2.650704,6.155204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,233.377200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

16,03:45-04:00,0.000000,88.356800,4.521755,228.847377,0.000000,0.000000,3.710986,6.155204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,233.377200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

17,04:00-04:15,0.000000,88.356800,4.521755,228.847377,0.000000,0.246054,33.929011,6.155204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,214.169200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

18,04:15-04:30,0.000000,88.356800,4.521755,228.847377,0.000000,0.246054,33.929011,6.155204,0.000000,0.000000,0.000000,0.000000,14.158217,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,214.169200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

19,04:30-04:45,0.000000,88.356800,4.521755,228.847377,0.000000,6.028335,4.771267,6.155204,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,242.981200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

20,04:45-05:00,0.000000,88.356800,4.521755,228.847377,0.000000,6.028335,3.180845,6.155204,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,242.981200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,4.802000,0.000000,14.406011,0.000000,95.839084,402.186708,8.612003,18.429500,0,0,0,0,0

21,05:00-05:15,0.000000,88.356800,4.521755,228.847377,0.000000,6.028335,3.180845,6.155204,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,275.651805,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,4.802000,0.000000,14.406011,0.000000,113.577768,402.186708,10.419624,21.207745,0,0,0,0,0

22,05:15-05:30,0.000000,88.356800,4.521755,228.847377,0.000000,6.028335,3.180845,6.155204,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,18.189976,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,4.802000,0.000000,14.406011,0.000000,113.577768,402.186708,13.580423,21.207745,0,0,0,0,0

23,05:30-05:45,12.648506,88.356800,4.521755,228.847377,0.000000,0.246054,3.180845,6.155204,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,34.560954,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,4.802000,0.000000,14.406011,0.000000,113.577768,402.186708,14.957942,21.207745,0,0,0,0,0

24,05:45-06:00,12.648506,88.356800,4.521755,228.847377,0.000000,0.246054,3.180845,12.310407,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,50.931933,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,4.802000,8.774249,14.406011,0.000000,113.577768,402.186708,14.957942,21.207745,0,0,0,0,0

25,06:00-06:15,25.297013,88.356800,4.521755,267.263377,9.294598,0.246054,3.180845,18.465611,1.056440,7.966518,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,72.759904,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,35.172729,3.968661,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,47.478868,0.000000,4.802000,17.548498,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

26,06:15-06:30,25.297013,88.356800,4.521755,228.847377,27.911921,0.246054,3.180845,35.984267,12.525153,13.493005,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,109.139856,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,35.172729,10.118805,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,47.478868,0.000000,4.802000,26.322747,14.406011,0.000000,141.674006,402.186708,14.917413,22.280838,0,0,0,0,0

27,06:30-06:45,25.297013,88.356800,4.521755,228.847377,27.911921,0.246054,3.180845,35.984267,12.525153,26.555060,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,127.329832,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,17.854316,35.172729,10.118805,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,3.667768,0.000000,0.000000,47.478868,0.000000,4.802000,26.322747,14.406011,0.000000,141.674006,402.186708,14.917413,22.280838,0,0,0,0,0

28,06:45-07:00,25.297013,88.356800,4.521755,248.055377,27.911921,0.246054,3.180845,35.984267,12.525153,26.555060,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,131.877326,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,17.854316,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,4.802000,26.322747,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

29,07:00-07:15,25.297013,88.356800,4.521755,296.075377,27.911921,0.246054,3.180845,35.984267,12.525153,26.555060,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,134.787722,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,17.854316,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,286.010770,0.771643,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,4.802000,26.322747,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

30,07:15-07:30,25.297013,88.356800,4.521755,369.533876,27.911921,0.246054,4.241126,35.984267,12.525153,26.555060,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,134.787722,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,327.746200,0.771643,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,5.876015,26.322747,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

31,07:30-07:45,25.297013,88.356800,4.521755,418.191774,27.911921,0.246054,33.929011,35.984267,12.525153,13.493005,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,109.139856,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,327.746200,0.771643,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,5.876015,17.548498,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

32,07:45:08:00,25.297013,88.356800,4.521755,418.191774,9.294598,0.246054,33.929011,17.045179,6.262576,13.493005,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,83.946739,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,25.345052,40.711452,4.736789,0.000000,0.000000,0.000000,52.406147,327.746200,0.771643,120.614235,0.000000,15.702936,0.000000,0.000000,31.652579,0.000000,5.876015,17.548498,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

33,08:00-08:15,25.297013,88.356800,4.521755,418.191774,0.000000,0.246054,4.771267,8.522590,6.262576,8.345876,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,72.759904,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.771643,120.614235,0.000000,3.667768,0.000000,0.000000,31.652579,0.000000,5.876015,8.774249,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

34,08:15-08:30,12.648506,88.356800,4.521755,418.191774,0.000000,0.246054,3.180845,8.522590,6.262576,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,32.741957,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

35,08:30-08:45,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,16.370978,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

36,08:45:09:00,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.771643,120.614235,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

37,09:00:09:15,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

