Block,Time,AURY_CRF,AURY_RF,UNCHAHAR3,RAMPUR,RAPPB,NAPP,CHAMERA1,URI,DADRI_LF,SALAL,ANTA_CRF,SINGRAULI,DADRI_CRF,PARBATI3,NJPC,CHAMERA3,CHAMERA2,DHAULIGNGA,DADRT2,KOLDAM,TANAKPUR,KOTESHWR,DADRI_RF,RIHAND3,JHAJJAR,DULHASTI,BSIUL,SINGRAULI_HYDRO,UNCHAHAR4,AURY_GF,UNCHAHAR2,ANTA_RF,ANTA_LF,ANTA_GF,TANDA2,URI2,RAPPC,RIHAND1,RIHAND2,UNCHAHAR1,TEHRI,DADRI_GF,SEWA2,AURY_LF,NLCIIST2,KGSU1AND2,VSTPS II,SIMHST2,VSTPS V,FSTPP I & II,KUDGI,KSTPS I&II,VSTPS I,KKNP,KAWAS-ComGas,KHSTPP-II,BRBCL,NNTPP,GADARWARA-I,MOUDA,NLCTS2EXP,SOLAPUR,SIPAT I,KISHANGANGA,TALST2,VSTPS III,GANDHAR-NAPM,KAPS,RSTPSU7,VSTPS IV,SASAN,TAPS-II,VALLURNTECL,KAWAS-RLNG,GANDHAR-ComGas,NTPL,KGSU3AND4,KSTPS7,LARA-I,SIPAT II,RSTPSU1TO6,KAWAS-APM,KAWAS-NAPM,TALA,NLCIIST1,GANDHAR-APM,NLCEXP,KAWAS-zLIQ,KHSTPP-I,MAPS,KHARGONE-I,MOUDA_II,GANDHAR-RLNG,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
53,13:00-13:15,0.000000,0.000000,13.651263,0.000000,0.000000,41.657611,41.243688,51.232666,0.000000,52.800815,0.000000,139.245073,0.000000,3.760014,0.000000,30.656970,42.186474,0.000000,365.157197,0.000000,3.715412,8.423597,0.000000,122.319536,350.869778,52.115693,0.000000,1.059272,0.753161,0.000000,14.828892,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,52.441262,116.683092,11.602357,0.000000,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,2.900400,9.02,2.870752,2.284601,1.57,0.000000,40.605600,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.40,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.86,0.000000,11.601600,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,13.651263,0.000000,0.000000,41.657611,41.243688,47.496950,0.000000,52.800815,0.000000,139.245073,0.000000,3.760014,0.000000,30.656970,42.186474,0.000000,365.142124,0.000000,3.715412,8.423597,0.000000,122.319536,350.869778,52.115693,0.000000,1.059272,0.753161,0.000000,14.828892,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,52.441262,116.683092,11.602357,0.000000,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,2.900400,9.02,2.870752,2.284601,1.57,0.000000,40.605600,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.40,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.86,0.000000,11.601600,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,13.651263,0.000000,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,0.000000,30.656970,42.186474,0.000000,365.157197,0.000000,4.953883,8.423597,0.000000,122.319536,350.869778,52.115693,0.000000,1.059272,0.753161,0.000000,16.362279,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,52.441262,116.683092,11.602357,0.000000,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,50.582976,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.40,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.86,0.000000,15.113142,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,13.651263,0.000000,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,0.000000,30.656970,42.186474,0.000000,365.142124,0.000000,4.953883,8.423597,0.000000,122.319536,350.869778,52.115693,0.000000,1.059272,0.753161,0.000000,16.362279,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,52.441262,116.683092,11.602357,0.000000,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.40,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.86,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,13.902943,0.000000,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,0.000000,30.656970,42.186474,0.000000,365.248889,0.000000,10.527002,8.423597,0.000000,122.319536,350.869778,52.115693,0.000000,1.059272,0.753265,0.000000,13.665457,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,52.441262,116.683092,11.605488,0.000000,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.40,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.86,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,13.902943,0.000000,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,0.000000,30.656970,42.186474,0.000000,365.233877,0.000000,7.430825,8.423597,0.000000,122.319536,350.869778,52.115693,0.000000,1.059272,0.753265,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,52.441262,116.683092,11.605488,0.000000,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.40,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.86,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,13.957453,0.000000,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,0.000000,30.656970,42.186474,0.000000,365.438178,0.000000,8.669296,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.40,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.86,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,13.957453,0.382602,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,19.795739,30.656970,42.186474,0.000000,365.423292,0.000000,8.669296,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.11,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.86,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,13.957453,0.382602,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,19.795739,30.656970,42.186474,0.000000,365.438178,0.000000,8.669296,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,75.660898,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.86,0.000000,25.364481,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,13.957453,0.396268,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,20.686547,30.656970,42.186474,0.000000,365.422554,0.000000,8.669296,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.284601,1.57,0.000000,87.262498,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.86,0.000000,25.364481,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,13.957453,0.860857,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,44.540411,30.656970,42.186474,9.585953,365.438178,0.000000,8.669296,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.253304,1.57,0.000000,97.897298,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.88,0.000000,25.364481,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,13.957453,1.414266,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,73.343211,30.656970,42.186474,19.171907,365.422554,0.831226,8.669296,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.253304,1.57,0.000000,105.631698,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.88,0.000000,25.364481,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,13.957453,1.414266,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,73.343211,30.656970,42.186474,19.171907,365.425678,0.883178,7.430825,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.253304,1.57,0.000000,123.798643,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.84,0.000000,0.84,0.000000,26.331281,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,13.957453,1.414266,0.000000,41.657611,41.243688,51.232666,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,73.343211,30.656970,42.186474,19.171907,365.410054,1.662450,7.430825,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.253304,1.57,0.000000,123.798643,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.84,0.000000,0.84,0.000000,40.232802,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,13.957453,1.414266,0.000000,41.657611,41.243688,51.232666,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,73.343211,30.656970,42.186474,19.171907,365.378807,2.057283,6.192354,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,131.293530,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.84,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,13.957453,1.885687,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,97.790948,30.656970,42.186474,19.171907,365.399638,2.057283,6.192354,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.753911,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.635607,0.000000,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.84,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,13.711386,1.885687,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,97.790948,30.656970,42.186474,19.171907,365.289514,2.057283,6.192354,8.423597,0.000000,122.319536,350.674971,52.115693,0.000000,1.059272,0.751972,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632526,8.675206,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.84,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,13.711386,1.885687,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,97.790948,30.656970,42.186474,19.171907,365.310500,2.057283,6.192354,8.423597,0.000000,122.319536,350.674971,52.115693,0.000000,1.059272,0.751972,0.000000,24.443508,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632526,17.760263,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.52,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.84,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,13.711386,1.885687,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,97.790948,30.656970,42.186474,19.171907,365.289514,2.057283,6.192354,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.039655,0.751972,0.000000,21.834502,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632526,17.760263,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.89,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,13.711386,1.885687,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,97.790948,30.656970,42.186474,19.171907,365.310500,1.662450,6.192354,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.039655,0.751972,0.000000,21.834502,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632526,17.760263,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,13.711386,1.448427,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,75.223807,30.656970,42.186474,28.757859,365.349164,1.662450,6.192354,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.039655,0.751972,0.000000,23.951503,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632526,17.760263,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,13.711386,1.523581,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,79.182954,30.656970,42.186474,28.757859,365.369164,1.662450,6.192354,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.039655,0.751972,0.000000,23.951503,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632526,26.640394,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,13.711386,2.357110,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,122.238685,30.656970,42.186474,28.757859,365.349164,2.057283,6.192354,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.039655,0.751972,0.000000,23.951503,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632526,26.640394,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,13.711386,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,146.686423,30.656970,43.695166,28.757859,365.381164,3.085924,4.210801,16.847192,0.000000,122.319536,373.930686,52.115693,0.000000,1.039655,0.751972,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,11.632526,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.253304,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,16.603920,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,18.800070,146.686423,30.656970,43.695166,38.432727,362.030314,4.114565,4.210801,16.847192,0.000000,122.319536,431.938686,52.115693,0.000000,1.039655,0.730597,0.000000,40.600492,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,13.613317,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,16.603920,2.787539,0.000000,41.657611,41.243688,51.232666,0.000000,80.886355,0.000000,139.245073,0.000000,24.171520,146.686423,30.656970,43.695166,38.432727,358.238169,4.114565,4.210801,16.847192,0.000000,122.319536,451.952316,52.115693,0.000000,1.039655,0.696096,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.613317,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,16.603920,2.787539,0.000000,41.657611,41.243688,51.232666,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,146.686423,30.656970,43.695166,38.432727,358.380841,4.114565,4.210801,16.847192,0.000000,122.319536,451.952316,52.115693,0.000000,1.000423,0.696096,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.613317,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,16.603920,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,146.686423,30.656970,43.695166,38.432727,358.407763,4.114565,4.210801,16.847192,0.000000,122.319536,451.952316,52.115693,0.000000,1.000423,0.696096,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.613317,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

