Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,24.75168,42.392196,0,6.5538,42.14808,48.576,13.3224,85.988,0,71.24,0,0,0,48.87,0,0,0,25.2,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,8.82,20.0018,19.738,417.375

2,00:15-00:30,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,24.75168,42.392196,0,6.5538,42.14808,48.576,13.3224,85.988,0,71.24,0,0,0,48.87,0,0,0,25.2,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,8.82,20.0018,19.738,417.375

3,00:30-00:45,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,24.75168,42.392196,0,6.5538,42.14808,8.832,13.3224,85.988,0,71.24,0,0,0,48.87,0,0,0,25.2,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,8.82,20.0018,19.738,417.375

4,00:45-01:00,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,24.75168,42.392196,0,6.5538,42.14808,8.832,13.3224,85.988,0,71.24,0,0,0,48.87,0,0,0,26.25,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,8.82,20.0018,19.738,417.375

5,01:00-01:15,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,24.75168,42.392196,0,6.5538,28.045,8.832,13.3224,81.34,0,71.24,0,0,0,48.87,0,0,0,26.25,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,7.35,20.0018,19.738,415.125

6,01:15-01:30,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,24.75168,42.392196,0,6.5538,28.045,8.832,13.3224,81.34,0,71.24,0,0,0,48.87,0,0,0,26.25,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,7.35,20.0018,19.738,415.125

7,01:30-01:45,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,12.6819,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,7.35,20.0018,19.738,415.125

8,01:45-02:00,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,12.6819,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,7.35,20.0018,19.738,415.125

9,02:00-02:15,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,12.6819,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,7.35,20.0018,19.738,415.125

10,02:15-02:30,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,12.6819,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,7.35,20.0018,19.738,415.125

11,02:30-02:45,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,12.6819,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,13.23,20.0018,19.738,415.125

12,02:45-03:00,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,11.2728,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,13.23,20.0018,19.738,415.125

13,03:00-03:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,10.1199,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,13.23,20.0018,19.738,415.125

14,03:15-03:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,10.1199,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,13.23,20.0018,19.738,415.125

15,03:30-03:45,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,10.1199,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,13.23,20.0018,19.738,415.125

16,03:45-04:00,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,10.1199,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,13.23,20.0018,19.738,415.125

17,04:00-04:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,8.832,10.1199,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,8.82,20.0018,19.738,415.125

18,04:15-04:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,48.576,10.1199,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,8.82,20.0018,19.738,415.125

19,04:30-04:45,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,151.52,39.51012,0,25.5069,39.0888,653.1525,19.414,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,28.045,48.576,10.1199,81.34,0,71.24,0,0,0,48.87,0,0,0,27.3,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,98.34375,8.82,20.0018,19.738,415.125

