Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7314,15.00135,348.975

2,00:15-00:30,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7314,15.00135,348.975

3,00:30-00:45,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.00135,348.975

4,00:45-01:00,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.00135,348.975

5,01:00-01:15,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.00135,348.975

6,01:15-01:30,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.00135,348.975

7,01:30-01:45,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.00135,348.975

8,01:45-02:00,41.4,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.00135,348.975

9,02:00-02:15,38.64,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,21.01977,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

10,02:15-02:30,38.64,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,21.01977,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

11,02:30-02:45,37.536,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,21.01977,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

12,02:45-03:00,37.536,27.165099,124.384996,130.580717,0,131.265497,12.9381,63.107597,21.01977,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

13,03:00-03:15,35.88,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

14,03:15-03:30,35.88,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

15,03:30-03:45,35.88,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

16,03:45-04:00,35.88,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

17,04:00-04:15,35.88,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,348.975

18,04:15-04:30,35.88,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0254,15.00135,348.975

19,04:30-04:45,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9666,15.00135,348.975

20,04:45-05:00,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9078,15.00135,348.975

21,05:00-05:15,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,21.01977,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,19.834711,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.3786,15.00135,348.975

22,05:15-05:30,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,19.834711,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.0552,15.00135,348.975

23,05:30-05:45,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,18.308964,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.6436,15.00135,348.975

24,05:45-06:00,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.4966,15.00135,348.975

25,06:00-06:15,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.4378,15.00135,348.975

26,06:15-06:30,35.88,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.4084,15.00135,348.975

27,06:30-06:45,38.64,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.4378,15.00135,348.975

28,06:45-07:00,38.64,27.165099,124.384996,103.910385,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.44,48.499829,688.715948,59.175403,186.821382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.4966,15.00135,348.975

29,07:00-07:15,41.4,27.165099,124.384996,117.765103,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,224.80585,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.6142,15.00135,348.975

