Block,Time,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31052040/LT-31,NR/03112023/30112023/IEX-231101-05680,NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/01102023/31102037/L_NR_2019_11,NR/01112023/30112023/HP-10,NR/01102023/23072042/L_NR_2012_04,NR/30092023/26122029/SH-06,NR/01102023/22052037/LT-59,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01112023/30112023/HP-09,NR/01102023/05012040/L_NR_2020_02,NR/03112023/30112023/HPX-TAMDLY-011123-05147,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/30042040/GNA_LT_35,NR/02112023/15112023/D20231102NR21539,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_02,SR/01102023/07102043/L_NR_2018_61,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,WR/01102023/31032046/L_NR_2020_05,NR/26072023/31072042/L_NR_2023_07,WR/01102023/24112044/L_NR_2020_07,WR/01102023/16072048/L_NR_2022_08,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/L_NR_2019_05,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,SR/01112023/30112023/KSEB_BYPL-NOV23,NR/26072023/25122043/L_NR_2023_10,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_17,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/13082046/L_NR_2021_12,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/RUMS(L_NR_2019_07)
81,20:00-20:15,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,2.000000,49.320000,271.910000,24.080000,2.100000,0.000000,0.000000,2.600000,48.340000,29.000000,0.000000,48.340000,24.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,10,10,145.02,0,6.66,0,0,0,0,0,0

82,20:15-20:30,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,2.000000,49.320000,271.910000,24.080000,2.100000,0.000000,0.000000,2.600000,48.340000,29.000000,0.000000,48.340000,24.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,10,10,145.02,0,6.66,0,0,0,0,0,0

83,20:30-20:45,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,2.000000,49.320000,271.910000,25.740000,2.100000,0.000000,0.000000,2.600000,48.340000,29.000000,0.000000,48.340000,25.750000,261.620000,7.21,0,0,20,0,6.67,7,0,0,10.35,10.35,145.02,0,6.66,0,0,0,0,0,0

84,20:45-21:00,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,2.000000,49.320000,271.910000,24.080000,2.100000,0.000000,0.000000,2.600000,48.340000,29.000000,0.000000,48.340000,24.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,11.7,11.7,145.02,0,6.66,0,0,0,0,0,0

85,21:00-21:15,101.260000,0.000000,48.340000,59.120000,0.000000,96.680000,2.000000,49.320000,271.910000,25.740000,2.100000,0.000000,0.000000,2.600000,48.340000,28.040000,0.000000,48.340000,25.750000,249.350000,7.21,0,0,20,0,6.67,7,0,0,11.88,11.88,145.02,0,6.66,0,0,0,0,0,0

86,21:15-21:30,101.260000,0.000000,48.340000,59.120000,0.000000,96.680000,2.000000,49.320000,271.910000,25.740000,2.100000,0.000000,0.000000,2.600000,48.340000,28.040000,0.000000,48.340000,25.750000,249.350000,7.21,0,0,20,0,6.67,7,0,0,12.42,12.42,145.02,0,6.66,0,0,0,0,0,0

87,21:30-21:45,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,2.000000,49.320000,271.910000,25.740000,2.100000,0.000000,0.000000,2.600000,48.340000,28.040000,0.000000,48.340000,25.750000,261.620000,7.21,0,0,20,0,6.67,7,0,0,12.59,12.59,145.02,0,6.66,0,0,0,0,0,0

88,21:45-22:00,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,2.000000,49.320000,271.910000,25.740000,2.100000,0.000000,0.000000,2.600000,48.340000,28.040000,0.000000,48.340000,25.750000,261.620000,7.21,0,0,20,0,6.67,7,0,0,12.95,12.95,145.02,0,6.66,0,0,0,0,0,0

89,22:00-22:15,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,1.920000,49.320000,271.910000,25.740000,2.020000,0.000000,76.850000,2.600000,48.340000,28.040000,0.000000,48.340000,25.750000,261.620000,7.21,0,0,20,0,6.67,7,0,0,13.13,13.13,145.02,0,6.66,0,0,0,0,0,0

90,22:15-22:30,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,1.920000,49.320000,271.910000,26.090000,2.020000,0.000000,76.850000,2.600000,48.340000,28.040000,0.000000,48.340000,26.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,13.17,13.17,145.02,0,6.66,0,0,0,0,0,0

91,22:30-22:45,101.260000,0.000000,48.340000,74.130000,0.000000,117.950000,1.920000,49.320000,271.910000,26.090000,2.020000,0.000000,76.850000,2.600000,48.340000,27.070000,0.000000,48.340000,26.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,12.93,12.93,145.02,0,6.66,0,0,0,0,0,0

92,22:45-23:00,101.260000,0.000000,48.340000,74.130000,0.000000,96.680000,1.920000,49.320000,271.910000,26.090000,2.020000,0.000000,76.850000,2.600000,48.340000,27.070000,0.000000,48.340000,26.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,12.42,12.42,145.02,0,6.66,0,0,0,0,0,0

93,23:00-23:15,101.260000,0.000000,48.340000,74.130000,0.000000,87.010000,1.920000,49.320000,271.910000,26.090000,2.020000,0.000000,76.850000,2.600000,48.340000,27.070000,0.000000,48.340000,26.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,12.19,12.19,145.02,0,6.66,0,0,0,0,0,0

94,23:15-23:30,101.260000,0.000000,48.340000,74.130000,0.000000,87.010000,1.920000,49.320000,271.910000,26.090000,2.020000,0.000000,76.850000,2.600000,48.340000,27.070000,0.000000,48.340000,26.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,11.79,11.79,145.02,0,6.66,0,0,0,0,0,0

95,23:30-23:45,101.260000,0.000000,48.340000,59.120000,0.000000,71.930000,1.920000,49.320000,271.910000,26.090000,2.020000,0.000000,76.850000,2.600000,48.340000,27.070000,0.000000,48.340000,26.090000,261.620000,7.21,0,0,20,0,6.67,7,0,0,11.43,11.43,145.02,0,6.66,0,0,0,0,0,0

96,23:45-24:00,101.260000,0.000000,48.340000,59.120000,0.000000,71.930000,1.920000,49.320000,271.910000,26.090000,2.020000,0.000000,76.850000,2.600000,48.340000,27.070000,0.000000,48.340000,26.090000,244.510000,7.21,0,0,20,0,6.67,7,0,0,10.9,10.9,145.02,0,6.66,0,0,0,0,0,0

