Block,Time,JHAJJAR,UNCHAHAR4,DADRI_GF,CHAMERA3,NAPP,NJPC,RIHAND3,DADRI_LF,UNCHAHAR1,TANAKPUR,RAMPUR,RAPPB,DADRI_CRF,RAPPC,ANTA_GF,KOLDAM,TEHRI,UNCHAHAR3,DULHASTI,CHAMERA1,ANTA_LF,AURY_RF,SEWA2,KOTESHWR,AURY_LF,DADRI_RF,ANTA_CRF,PARBATI3,SALAL,AURY_GF,RIHAND1,URI2,BSIUL,RIHAND2,UNCHAHAR2,TANDA2,ANTA_RF,SINGRAULI,DHAULIGNGA,CHAMERA2,AURY_CRF,SINGRAULI_HYDRO,URI,DADRT2,KISHANGANGA,FSTPP I & II,BRBCL,KHSTPP-I,SASAN,TALA,KHSTPP-II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,393.930748,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,10.757721,12.663004,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,30.822440,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,18.040918,13.805528,28.740661,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

7,01:30-01:45,393.930748,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,10.757721,12.663004,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,11.698801,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,14.187999,13.805528,28.740661,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

8,01:45-02:00,393.930748,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,10.757721,12.663004,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,13.775573,13.805528,28.740661,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

9,02:00-02:15,323.710500,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,12.663004,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,13.775573,13.805528,28.740661,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

10,02:15-02:30,292.788900,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,12.663004,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,13.775573,13.805528,28.740661,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

11,02:30-02:45,278.294400,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,12.663004,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

12,02:45-03:00,262.833600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,12.663004,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

13,03:00-03:15,253.170600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

14,03:15-03:30,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,487.362102,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

15,03:30-03:45,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,46.938989,487.362102,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

16,03:45-04:00,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,0.000000,56.006651,28.619584,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,46.938989,478.318500,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

17,04:00-04:15,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,0.000000,56.006651,28.619584,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,11.734747,478.318500,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

18,04:15-04:30,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

19,04:30-04:45,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

20,04:45-05:00,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

21,05:00-05:15,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

22,05:15-05:30,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,17.615456,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,13.775573,13.805528,27.271498,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

23,05:30-05:45,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,1.062930,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,13.775573,13.805528,28.740661,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

24,05:45-06:00,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,14.610456,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,1.062930,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,8.426812,13.805528,28.740661,335.910038,15.625071,142.544348,0.00,0,0,0,0,0

25,06:00-06:15,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,30.073189,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,3.188790,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,11.025483,13.805528,28.740661,335.910038,15.625071,142.544348,4.83,0,0,0,0,0

26,06:15-06:30,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,30.073189,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,18.903147,56.006651,34.192332,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,478.318500,0.000000,11.025483,13.805528,28.740661,335.910038,15.625071,142.544348,4.83,0,0,0,0,0

27,06:30-06:45,296.654100,0.000000,0.000000,9.351697,39.009918,41.178874,119.498093,0.000000,9.379874,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,30.073189,15.128217,47.770544,12.977409,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,18.903147,56.006651,34.192332,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,553.411584,0.000000,11.025483,13.805528,28.740661,337.162362,15.625071,142.544348,12.56,0,0,0,0,0

28,06:45-07:00,415.979975,0.000000,0.000000,9.351697,39.009918,41.178874,119.498093,0.000000,9.379874,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,30.073189,19.132353,47.770544,12.977409,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,647.921060,0.000000,11.025483,13.805528,28.740661,337.214542,15.625071,142.544348,12.56,0,0,0,0,0

29,07:00-07:15,415.979975,0.000000,0.000000,9.351697,39.009918,41.178874,119.498093,0.000000,9.379874,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,15.036594,15.173906,47.770544,27.099884,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,647.921060,0.000000,11.025483,13.805528,28.740661,337.214542,15.625071,142.544348,16.33,0,0,0,0,0

30,07:15-07:30,343.507475,0.000000,0.000000,9.351697,39.009918,41.178874,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,27.099884,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,573.709220,0.000000,11.025483,13.805528,28.740661,337.214542,15.625071,142.544348,22.10,0,0,0,0,0

31,07:30-07:45,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,27.099884,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,573.869472,0.000000,11.025483,13.805528,28.740661,337.214542,15.625071,142.544348,30.92,0,0,0,0,0

32,07:45:08:00,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,27.099884,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,10.667952,540.982089,0.000000,18.465896,13.805528,28.740661,337.214542,15.625071,142.544348,40.58,0,0,0,0,0

33,08:00-08:15,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,6.107016,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,3.075250,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,46.938989,512.959389,0.000000,13.775573,13.805528,28.740661,337.214542,15.625071,142.544348,54.11,0,0,0,0,0

34,08:15-08:30,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,8.610699,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,46.938989,493.633389,0.000000,8.110253,13.805528,28.740661,337.214542,15.625071,142.544348,65.71,0,0,0,0,0

35,08:30-08:45,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,47.398209,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,444.352089,0.000000,8.110253,13.805528,28.740661,337.214542,19.886454,142.544348,76.34,0,0,0,0,0

36,08:45:09:00,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,47.398209,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,418.261989,0.000000,8.110253,13.805528,28.740661,337.214542,19.886454,142.544348,88.90,0,0,0,0,0

37,09:00:09:15,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,47.398209,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,397.003389,0.000000,8.110253,13.805528,27.271498,337.214542,21.591007,142.544348,78.02,0,0,0,0,0

38,09:15-09:30,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,47.398209,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,397.003389,0.000000,8.110253,13.805528,27.271498,337.214542,21.591007,142.544348,63.25,0,0,0,0,0

39,09:30-09:45,224.181600,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,31.598806,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,28.619584,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,455.947689,0.000000,13.775573,13.805528,27.271498,337.214542,21.591007,142.544348,59.91,0,0,0,0,0

40,09:45-10:00,264.766200,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,31.598806,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,483.970389,0.000000,13.775573,13.805528,27.271498,337.214542,21.591007,142.544348,70.54,0,0,0,0,0

41,10:00-10:15,315.013800,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,4.920400,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,500.397489,0.000000,13.775573,13.805528,32.941650,337.214542,21.591007,142.544348,78.27,0,0,0,0,0

42,10:15-10:30,344.002800,0.000000,0.000000,0.000000,39.009918,41.178874,119.498093,0.000000,7.710108,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,500.397489,0.000000,13.775573,13.805528,33.238594,337.214542,21.591007,142.544348,82.14,0,0,0,0,0

43,10:30-10:45,333.373500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,6.301049,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,439.047102,0.000000,13.775573,13.805528,33.238594,337.214542,21.591007,142.544348,84.07,0,0,0,0,0

44,10:45-11:00,351.733200,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,7.730400,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,10.629300,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,38.738001,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,414.889602,0.000000,13.775573,13.805528,33.538051,337.214542,21.591007,142.544348,85.03,0,0,0,0,0

45,11:00-11:15,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,9.995890,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,9.749001,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,414.889602,0.000000,13.775573,13.805528,33.538051,337.214542,21.591007,142.544348,89.87,0,0,0,0,0

46,11:15-11:30,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.585816,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,11.698801,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,414.889602,0.000000,13.775573,13.805528,33.685315,337.214542,21.591007,142.544348,89.87,0,0,0,0,0

