Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
15,03:30-03:45,1.01389,10.5042,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.921,15.804048,8.505,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.2,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

16,03:45-04:00,1.01389,10.5042,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.921,15.804048,8.505,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.2,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

17,04:00-04:15,1.01389,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.2,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

18,04:15-04:30,1.01389,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.2,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

19,04:30-04:45,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.2,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

20,04:45-05:00,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.2,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

21,05:00-05:15,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

22,05:15-05:30,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

23,05:30-05:45,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

24,05:45-06:00,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

25,06:00-06:15,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

26,06:15-06:30,0.99476,10.5042,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

27,06:30-06:45,0.99476,10.5042,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,49.647,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

28,06:45-07:00,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

29,07:00-07:15,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

30,07:15-07:30,0.99476,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

31,07:30-07:45,0.99476,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

32,07:45:08:00,0.99476,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.93,147.515625,32.171,342

33,08:00-08:15,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.342,147.515625,32.171,342

34,08:15-08:30,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.921,15.804048,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.342,147.515625,32.171,342

35,08:30-08:45,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.342,147.515625,32.171,342

36,08:45:09:00,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.12,27.342,147.515625,32.171,342

37,09:00:09:15,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,342

38,09:15-09:30,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,342

39,09:30-09:45,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.178,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,342

40,09:45-10:00,1.01389,11.2728,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.178,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,342

41,10:00-10:15,1.01389,5.8926,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.178,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,337.5

42,10:15-10:30,1.01389,4.6116,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.178,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,337.5

43,10:30-10:45,1.01389,4.6116,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,337.5

44,10:45-11:00,1.01389,11.2728,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.342,147.515625,32.171,337.5

45,11:00-11:15,1.01389,11.2728,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.93,147.515625,32.171,337.5

46,11:15-11:30,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,12.51,27.93,147.515625,32.171,337.5

47,11:30-11:45,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,15.3178,27.93,147.515625,32.171,337.5

48,11:45-12:00,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.1256,27.93,147.515625,32.171,337.5

49,12:00-12:15,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

50,12:15-12:30,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

51,12:30-12:45,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

52,12:45-13:00,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

53,13:00-13:15,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

54,13:15-13:30,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

