Block,Time,ANTA_GF,DADRI_LF,TEHRI,DADRI_RF,TANAKPUR,URI2,DADRI_CRF,UNCHAHAR1,DADRI_GF,RAPPB,UNCHAHAR3,ANTA_RF,BSIUL,ANTA_LF,UNCHAHAR4,AURY_LF,KISHANGANGA,KOLDAM,SINGRAULI,AURY_GF,PARBATI3,RIHAND3,UNCHAHAR2,CHAMERA2,SALAL,RIHAND1,JHAJJAR,NJPC,URI,AURY_CRF,AURY_RF,SEWA2,SINGRAULI_HYDRO,RAPPC,ANTA_CRF,RIHAND2,NAPP,DULHASTI,CHAMERA1,TANDA2,KOTESHWR,DHAULIGNGA,RAMPUR,CHAMERA3,DADRT2,FSTPP I & II,KHSTPP-II,TALA,KHSTPP-I,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,0.246849,30.733128,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,32.081756,0.000000,12.315457,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,16.018573,113.182441,0.000000,34.706330,12.411154,403.484895,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,32.081756,0.000000,24.630914,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,16.018573,113.182441,0.000000,34.706330,11.918819,403.484895,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,24.630914,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,16.018573,113.182441,0.000000,34.706330,12.671743,403.484895,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,16.129172,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,24.630914,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,14.175681,97.112434,0.000000,28.563536,14.156515,403.484895,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,24.630914,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,14.158230,403.484895,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,24.630914,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,13.201190,403.484895,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,24.630914,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,15.535196,403.484895,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,12.315457,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,16.884329,403.484895,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,12.315457,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,14.055869,403.484895,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,12.315457,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,14.446249,403.484895,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.246849,20.737603,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,12.315457,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,15.409742,403.484895,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.246849,19.441503,0.000000,8.042527,0.000000,0.000000,14.934250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,22.468820,0.000000,12.315457,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,93.912441,0.000000,28.563536,14.204922,403.484895,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,12.929206,0.000000,0.246849,19.441503,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,12.315457,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,10.172016,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,16.018573,113.182441,0.000000,34.706330,15.578257,403.484895,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,12.929206,0.000000,0.246849,19.441503,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,12.315457,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,16.018573,141.885877,0.000000,34.706330,18.352461,403.484895,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,12.929206,0.000000,0.246849,19.441503,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,32.081756,0.000000,12.315457,88.642000,231.240000,0.000000,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,16.018573,141.885877,0.000000,34.706330,17.983764,403.484895,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,12.929206,0.000000,0.246849,19.441503,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,32.081756,0.000000,2.239174,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,24.644403,0.000000,0.246849,19.441503,0.000000,8.042527,0.000000,0.000000,18.399478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,32.081756,0.000000,2.239174,88.642000,231.240000,0.000000,40.420752,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,24.644403,0.000000,0.246849,19.441503,0.000000,9.760127,0.000000,0.000000,22.073412,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,233.440056,0.000000,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,25.251408,0.000000,0.246849,19.441503,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,278.724556,20.985994,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,25.858413,0.000000,0.246849,19.441503,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,359.776449,45.074264,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,419.411550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,38.787620,0.000000,0.246849,19.441503,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,1.059850,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,3.210864,2.239174,88.642000,418.782553,60.038190,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,7.611650,0.000000,16.150187,0.000000,0.000000,0.000000,461.814222,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,38.787620,0.000000,0.246849,19.441503,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,1.059850,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,6.421728,6.717522,88.642000,419.541622,82.119105,40.420752,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,15.877374,18.724659,0.000000,24.225280,7.636701,0.000000,1.226921,548.646857,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,38.787620,0.000000,0.246849,19.441503,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,25.378667,54.299970,88.642000,419.541622,90.148529,40.420752,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844460,42.086836,31.754748,40.609675,0.000000,32.300374,15.782515,0.000000,18.649198,522.785850,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,38.787620,0.000000,0.246849,19.441503,0.000000,9.768830,0.000000,0.000000,23.157137,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,25.378667,54.299970,88.642000,402.697330,90.148529,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,18.649198,481.084222,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,38.787620,0.000000,0.246849,19.441503,0.000000,10.490302,0.000000,0.000000,25.426861,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,38.068001,54.299970,88.642000,419.541622,90.148529,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,18.649198,538.894222,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,38.787620,0.000000,0.246849,19.441503,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,38.068001,54.299970,88.642000,419.541622,90.148529,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,18.649198,538.836412,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,38.787620,0.000000,0.246849,19.441503,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,12.565582,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,25.378667,54.299970,88.642000,419.541622,90.148529,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,18.649198,577.434222,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,38.787620,0.000000,0.000000,30.733128,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,12.565582,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,25.378667,54.299970,88.642000,401.733830,90.148529,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,17.605141,0.000000,18.649198,584.081890,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,38.787620,0.000000,0.000000,30.733128,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,3.210864,6.717522,88.642000,401.733830,80.294236,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,16.150187,8.802571,0.000000,1.226921,584.081890,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,38.787620,0.000000,0.000000,30.733128,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,401.733830,67.611396,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,7.636701,0.000000,0.000000,584.081890,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,38.787620,0.000000,0.000000,30.733128,0.000000,9.768830,0.000000,0.000000,19.357197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,348.096556,67.611396,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,580.219218,17.217745,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,25.858413,0.000000,0.000000,18.145403,0.000000,9.768830,0.000000,0.000000,19.357197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,299.921556,45.074264,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,580.219218,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,25.858413,0.000000,0.000000,18.145403,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,280.651556,22.537132,34.038528,0.000000,0.000000,10.172016,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,580.219218,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,25.858413,0.000000,0.000000,18.145403,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,319.191556,19.252368,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,580.219218,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,25.858413,0.000000,0.000000,18.145403,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,319.191556,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,580.219218,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,24.644403,0.000000,0.000000,30.733128,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,372.184056,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,580.219218,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,24.644403,0.000000,0.000000,30.733128,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,372.184056,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,563.936550,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,24.644403,0.000000,0.000000,18.145403,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,372.184056,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,554.301550,19.973355,141.885877,0.000000,44.705514,17.699376,397.805062,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,18.145403,0.000000,9.768830,0.000000,0.000000,22.822424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,372.184056,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,544.666550,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,19.441503,0.000000,10.506602,0.000000,0.000000,25.426861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,389.858475,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,515.761550,19.973355,141.885877,0.000000,44.705514,18.900969,397.805062,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,19.441503,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,347.219771,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,506.126550,19.973355,141.885877,0.000000,44.705514,19.269555,397.805062,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,5.800944,19.441503,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,0.000000,12.315457,88.642000,289.409771,0.000000,31.911120,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,496.491550,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

