Block,Time,KUDGI,KISHANGANGA,KHSTPP-II,ANTA_GF,NJPC,KHSTPP-I,CHAMERA1,CHAMERA2,KOLDAM,UNCHAHAR2,FSTPP I & II,TALA,RAPPB,DULHASTI,BSIUL,AURY_CRF,SALAL,SASAN,BRBCL,DADRT2,PARBATI3,ANTA_RF,RAPPC,RIHAND2,KOTESHWR,RAMPUR,SINGRAULI_HYDRO,TANDA2,NAPP,AURY_GF,DADRI_RF,SINGRAULI,UNCHAHAR4,UNCHAHAR1,CHAMERA3,ANTA_CRF,RIHAND1,JHAJJAR,TANAKPUR,DADRI_GF,DADRI_CRF,URI,SEWA2,AURY_RF,RIHAND3,AURY_LF,TEHRI,URI2,ANTA_LF,DADRI_LF,DHAULIGNGA,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,4.83,0.000000,142.298208,0.000000,41.178874,31.085871,0.000000,9.016545,0.000000,28.619584,11.015820,15.625071,0.000000,47.770544,0.000000,0.000000,23.579653,335.910038,16.415558,396.183000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,12.687761,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,30.822440,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

7,01:30-01:45,4.83,0.000000,142.298208,0.000000,41.178874,31.085871,0.000000,9.016545,0.000000,28.619584,11.014854,15.625071,0.000000,47.770544,0.000000,0.000000,50.527827,335.910038,16.531680,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,12.687761,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,11.698801,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

8,01:45-02:00,4.83,0.000000,142.298208,0.000000,41.178874,31.085871,0.000000,9.016545,0.000000,28.619584,11.015820,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,335.910038,17.075969,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,12.687761,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

9,02:00-02:15,4.83,0.000000,142.298208,0.000000,41.178874,31.085871,0.000000,9.016545,0.000000,28.619584,11.015421,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,335.910038,16.991525,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,12.687761,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

10,02:15-02:30,4.83,0.000000,142.298208,0.000000,41.178874,31.085871,0.000000,9.016545,0.000000,28.619584,11.016491,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,335.910038,17.045602,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,12.687761,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

11,02:30-02:45,4.83,0.000000,142.298208,0.000000,41.178874,31.085871,0.000000,9.016545,0.000000,28.619584,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,335.910038,18.584746,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,12.687761,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

12,02:45-03:00,4.83,0.000000,142.298208,0.000000,41.178874,31.085871,0.000000,9.016545,0.000000,28.619584,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,335.910038,19.325969,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,12.687761,0.000000,0.000000,13.868338,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

13,03:00-03:15,4.83,0.000000,113.309208,0.000000,41.178874,28.313037,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,335.910038,16.567293,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

14,03:15-03:30,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,335.910038,18.061038,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

15,03:30-03:45,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,335.910038,19.325969,347.868000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

16,03:45-04:00,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,335.910038,19.224880,396.183000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

17,04:00-04:15,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,12.801542,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

18,04:15-04:30,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,1.062930,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

19,04:30-04:45,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

20,04:45-05:00,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

21,05:00-05:15,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

22,05:15-05:30,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

23,05:30-05:45,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,1.062930,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

24,05:45-06:00,4.83,0.000000,113.309208,0.000000,41.178874,26.379459,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,1.062930,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,14.610456,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

25,06:00-06:15,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,34.088018,7.636186,15.625071,0.000000,47.770544,3.188790,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,30.073189,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

26,06:15-06:30,4.83,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,18.033091,0.000000,34.192332,7.636186,15.625071,0.000000,47.770544,18.903147,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,11.734747,0.000000,0.000000,119.498093,0.000000,30.073189,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

27,06:30-06:45,6.76,0.000000,113.309208,0.000000,41.178874,26.380280,13.511773,18.033091,0.000000,34.192332,7.636186,15.625071,0.000000,47.770544,18.903147,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,13.868338,0.000000,0.000000,119.498093,0.000000,30.073189,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

28,06:45-07:00,10.63,0.000000,113.309208,0.000000,41.178874,26.380280,13.511773,18.033091,0.000000,34.192332,7.637099,15.625071,0.000000,47.770544,18.903147,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,30.073189,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

29,07:00-07:15,16.43,0.000000,142.336459,0.000000,41.178874,31.085871,27.099884,18.033091,0.000000,34.192332,7.636186,15.625071,0.000000,47.770544,18.601275,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,15.036594,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

30,07:15-07:30,23.19,0.000000,142.544348,0.000000,41.178874,31.085871,27.099884,18.033091,0.000000,34.192332,7.636186,15.625071,0.000000,47.770544,6.301049,0.000000,38.738001,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,12.801542,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

31,07:30-07:45,32.95,0.000000,142.544348,0.000000,41.178874,31.085871,27.099884,18.033091,0.000000,28.619584,4.838411,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,12.801542,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

32,07:45:08:00,41.07,0.000000,113.309208,0.000000,41.178874,26.380280,27.099884,18.033091,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,335.910038,19.325969,444.498000,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,9.351697,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,12.801542,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,17.615456,11.595600,0,0,0,0,0

33,08:00-08:15,52.57,0.000000,113.309208,0.000000,41.178874,26.380280,13.511773,18.033091,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.162362,19.325969,444.498000,3.075250,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,12.801542,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

34,08:15-08:30,65.52,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,18.033091,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,444.498000,11.070899,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,12.801542,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

35,08:30-08:45,75.18,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,444.498000,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,12.801542,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

36,08:45:09:00,86.77,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,444.498000,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

37,09:00:09:15,84.84,0.000000,113.309208,0.000000,41.178874,26.380280,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,444.498000,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,0.000000,30.822440,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

38,09:15-09:30,84.84,0.000000,142.544348,0.000000,41.178874,31.085968,0.000000,9.016545,0.000000,28.619584,4.838167,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,444.498000,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,0.000000,30.822440,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

39,09:30-09:45,84.84,0.000000,142.544348,0.000000,41.178874,31.085968,0.000000,9.016545,0.000000,28.619584,8.217802,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,444.498000,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,30.822440,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

40,09:45-10:00,84.84,0.000000,142.544348,0.000000,41.178874,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,453.541602,31.598806,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,224.181600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,30.822440,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

41,10:00-10:15,89.87,0.000000,142.544348,0.000000,41.178874,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,23.579653,337.214542,19.325969,405.226602,4.920400,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,258.002100,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,30.822440,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

42,10:15-10:30,89.87,0.000000,142.544348,0.000000,41.178874,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,23.579653,337.214542,19.325969,356.911602,3.075250,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,258.002100,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,30.822440,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

43,10:30-10:45,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,23.579653,337.214542,19.325969,356.911602,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,272.496600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,11.698801,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

44,10:45-11:00,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,23.579653,337.214542,18.260997,356.911602,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.794869,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,291.822600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

45,11:00-11:15,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,34.808059,337.214542,18.754743,419.721102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,291.822600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

46,11:15-11:30,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,337.214542,19.325969,458.373102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,291.822600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

