Block,Time,URI2,UNCHAHAR4,RIHAND3,RAMPUR,CHAMERA3,SINGRAULI_HYDRO,DADRI_GF,SALAL,TANAKPUR,KISHANGANGA,SEWA2,AURY_RF,TEHRI,AURY_GF,DHAULIGNGA,RIHAND1,JHAJJAR,BSIUL,ANTA_LF,KOTESHWR,UNCHAHAR3,DULHASTI,RAPPB,ANTA_RF,SINGRAULI,RAPPC,DADRT2,UNCHAHAR2,URI,NJPC,PARBATI3,NAPP,DADRI_CRF,UNCHAHAR1,DADRI_RF,AURY_CRF,CHAMERA2,TANDA2,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,TALA,BRBCL,ANTA_CRF,CHAMERA1,ANTA_GF,KOLDAM,DADRI_LF,AURY_LF,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,36.560562,1.428052,120.788884,6.062942,33.608676,1.149350,0.000000,76.590115,2.101263,8.047894,6.059146,0.000000,0.000000,0.000000,31.506014,89.621166,196.791162,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,662.719662,41.328886,31.957488,159.345532,0.000000,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,401.639625,20.069920,42.754719,0.000000,13.626463,0.000000,27.112455,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

13,03:00-03:15,36.560562,1.428052,120.788884,6.062942,33.608676,1.149350,0.000000,76.590115,2.101263,8.047894,6.059146,0.000000,0.000000,0.000000,31.506014,89.621166,206.440162,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,653.073171,41.328886,31.957488,159.345532,0.000000,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,16.260589,0.000000,27.112455,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

14,03:15-03:30,36.560562,1.461148,120.788884,6.062942,33.608676,1.149350,0.000000,76.590115,2.101263,8.047894,4.590262,0.000000,0.000000,0.000000,31.506014,89.621166,178.109540,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,615.992064,41.328886,31.957488,159.345532,0.000000,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,18.891892,0.000000,27.112455,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

15,03:30-03:45,36.560562,1.902300,120.788884,6.062942,33.608676,1.149350,0.000000,76.590115,2.101263,8.047894,4.590262,0.000000,0.000000,0.000000,31.506014,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,557.837637,41.328886,31.957488,159.345532,0.000000,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,16.805163,0.000000,27.112455,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

16,03:45-04:00,36.560562,1.902300,120.788884,6.062942,33.608676,1.149350,0.000000,76.590115,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,31.506014,89.621166,185.646760,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,569.638460,42.546397,31.957488,159.345532,0.000000,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,27.112455,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

17,04:00-04:15,36.560562,1.902300,120.788884,6.062942,33.608676,1.149350,0.000000,76.590115,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,582.925037,41.328886,31.957488,159.345532,0.000000,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,27.112455,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

18,04:15-04:30,36.560562,1.902300,120.788884,6.062942,33.608676,1.149350,0.000000,76.590115,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,198.538982,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,598.547540,41.328886,31.957488,159.345532,0.000000,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

19,04:30-04:45,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,80.727394,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,198.538982,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,598.547540,42.546397,31.957488,150.528842,4.122141,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

20,04:45-05:00,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,80.727394,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,598.547540,42.546397,31.957488,150.528842,4.122141,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

21,05:00-05:15,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,72.878897,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,598.547540,42.546397,31.957488,150.528842,4.122141,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

22,05:15-05:30,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,72.878897,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,576.845893,42.546397,31.957488,150.528842,4.122141,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

23,05:30-05:45,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,502.057540,42.546397,31.957488,150.528842,4.122141,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

24,05:45-06:00,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,2.101263,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,480.645637,42.546397,31.957488,150.528842,4.122141,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

25,06:00-06:15,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,2.348470,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,502.057540,42.546397,31.957488,150.528842,4.122141,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

26,06:15-06:30,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,2.348470,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,453.812540,42.546397,31.957488,150.528842,8.833160,47.261808,0.000000,9.712495,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

27,06:30-06:45,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,2.348470,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,436.444340,42.546397,31.957488,150.528842,57.415538,47.261808,0.000000,9.566115,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

28,06:45-07:00,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,2.348470,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,436.444340,42.546397,31.957488,150.528842,57.415538,47.261808,0.000000,9.566115,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,8.949257,0.000000,0.000000,115.402908,0,0,0,0,0

29,07:00-07:15,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,1.112433,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,26.522978,57.098346,0.000000,0.000000,135.457294,65.604402,379.331137,42.546397,31.957488,150.528842,57.415538,47.261808,0.000000,9.566115,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,6.711943,0.000000,0.000000,115.402908,0,0,0,0,0

30,07:15-07:30,36.560562,1.902300,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,1.112433,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,21.132564,57.098346,0.000000,0.000000,135.457294,65.604402,379.331137,42.546397,31.957488,150.528842,57.415538,47.261808,0.000000,9.566115,0.000000,0.000000,46.797484,2.927273,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,6.711943,0.000000,0.000000,115.402908,0,0,0,0,0

31,07:30-07:45,36.560562,1.649979,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,1.112433,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,18.522027,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,28.952693,31.957488,150.528842,57.415538,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,143.094670,397.297575,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,6.711943,0.000000,0.000000,115.402908,0,0,0,0,0

32,07:45:08:00,36.560562,1.649979,120.788884,5.810321,33.608676,1.149350,0.000000,49.333407,1.112433,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,89.621166,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,31.957488,150.528842,57.415538,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,123.335062,397.297575,17.299306,36.855031,0.000000,19.298004,0.000000,13.556227,0.000000,6.711943,0.000000,0.000000,115.402908,0,0,0,0,0

33,08:00-08:15,36.560562,1.649979,89.167084,5.126753,33.608676,1.149350,0.000000,60.545545,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,31.957488,132.787943,7.360966,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,13.556227,0.000000,6.711943,0.000000,0.000000,93.634282,0,0,0,0,0

34,08:15-08:30,36.560562,1.649979,89.167084,5.126753,33.608676,1.149350,0.000000,60.545545,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,31.957488,132.787943,4.122141,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,13.556227,0.000000,6.711943,0.000000,0.000000,93.634282,0,0,0,0,0

35,08:30-08:45,36.560562,1.649979,89.167084,5.126753,33.608676,1.149350,0.000000,62.787973,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,6.291920,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,31.957488,132.787943,17.666319,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,13.556227,0.000000,6.711943,0.000000,0.000000,93.634282,0,0,0,0,0

36,08:45:09:00,36.560562,1.649979,89.167084,5.126753,33.608676,1.149350,0.000000,62.787973,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,6.291920,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,37.283736,132.787943,17.666319,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,12.806153,0.000000,4.474629,0.000000,0.000000,93.634282,0,0,0,0,0

37,09:00:09:15,36.560562,1.649979,89.167084,5.126753,22.406766,1.149350,0.000000,62.787973,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,37.283736,132.787943,17.666319,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,0.000000,0.000000,4.474629,0.000000,0.000000,93.634282,0,0,0,0,0

38,09:15-09:30,36.560562,1.649979,89.167084,5.126753,22.406766,1.149350,0.000000,62.787973,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,37.283736,132.787943,4.122141,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,0.000000,0.000000,4.474629,0.000000,0.000000,93.634282,0,0,0,0,0

39,09:30-09:45,36.560562,1.649979,89.167084,5.126753,22.406766,1.149350,0.000000,80.727394,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,31.957488,132.787943,0.000000,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,0.000000,0.000000,2.237315,0.000000,0.000000,93.634282,0,0,0,0,0

40,09:45-10:00,36.560562,1.649979,89.167084,5.126753,22.406766,1.149350,0.000000,80.727394,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,62.688588,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,135.457294,65.604402,366.787437,23.833030,31.957488,132.787943,0.000000,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,397.297575,13.309059,28.691012,0.000000,19.298004,0.000000,0.000000,0.000000,2.237315,0.000000,0.000000,93.634282,0,0,0,0,0

41,10:00-10:15,36.560562,1.649979,90.364815,5.126753,22.406766,1.149350,0.000000,80.727394,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,63.418052,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,140.480080,65.604402,366.787437,23.833030,37.283736,132.787943,0.000000,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,390.784500,13.309059,28.691012,0.000000,19.298004,0.000000,0.000000,0.000000,2.237315,0.000000,0.000000,95.132482,0,0,0,0,0

42,10:15-10:30,36.560562,1.649979,90.364815,5.126753,22.406766,1.149350,0.000000,80.727394,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,63.418052,173.537265,12.583840,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,140.480080,65.604402,366.787437,23.833030,37.283736,132.787943,0.000000,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,390.784500,13.309059,28.691012,0.000000,19.298004,0.000000,0.000000,0.000000,2.237315,0.000000,0.000000,95.132482,0,0,0,0,0

43,10:30-10:45,36.560562,1.649979,90.364815,5.126753,22.406766,1.149350,0.000000,80.727394,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,63.418052,173.537265,6.291920,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,140.480080,65.604402,366.787437,23.833030,37.283736,132.787943,0.000000,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,95.224244,390.784500,13.309059,28.691012,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.132482,0,0,0,0,0

44,10:45-11:00,36.560562,1.649979,90.364815,5.126753,22.406766,1.149350,0.000000,80.727394,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,63.418052,173.537265,6.291920,0.000000,0.000000,14.917354,57.098346,0.000000,0.000000,140.480080,65.604402,366.787437,23.833030,31.957488,132.787943,0.000000,47.261808,0.000000,7.800348,0.000000,0.000000,46.797484,2.843754,114.983852,390.784500,13.309059,34.590700,0.000000,18.678197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.132482,0,0,0,0,0

45,11:00-11:15,36.560562,2.352909,105.098838,5.126753,22.406766,1.149350,0.000000,80.727394,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,65.009848,173.537265,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.715991,65.604402,368.611098,24.099246,31.957488,132.787943,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,13.309059,34.590700,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.011914,0,0,0,0,0

46,11:15-11:30,36.560562,2.352909,125.989405,5.126753,22.406766,1.149350,0.000000,62.787973,3.090092,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,65.009848,173.537265,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.715991,65.604402,368.611098,24.099246,31.957488,132.787943,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,13.309059,34.590700,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.011914,0,0,0,0,0

47,11:30-11:45,36.560562,2.352909,125.989405,5.126753,22.406766,1.149350,0.000000,50.454621,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,173.537265,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.715991,65.604402,368.611098,24.099246,37.283736,132.787943,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,13.309059,34.590700,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

