Block,Time,KOTESHWR,DHAULIGNGA,RAMPUR,UNCHAHAR1,URI2,JHAJJAR,DADRI_GF,ANTA_LF,NAPP,ANTA_RF,CHAMERA2,KOLDAM,DADRT2,RAPPB,PARBATI3,DADRI_RF,RAPPC,NJPC,DULHASTI,TALA,FSTPP I & II,BRBCL,KHSTPP-II,KUDGI,SASAN,KHSTPP-I,UNCHAHAR2,ANTA_GF,SINGRAULI,AURY_RF,CHAMERA1,SALAL,RIHAND2,AURY_GF,UNCHAHAR3,UNCHAHAR4,AURY_LF,CHAMERA3,DADRI_CRF,KISHANGANGA,AURY_CRF,DADRI_LF,ANTA_CRF,URI,TEHRI,TANDA2,TANAKPUR,RIHAND1,SINGRAULI_HYDRO,BSIUL,SEWA2,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,5.726688,35.420766,0.000000,7.860160,31.251686,332.024000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,178.598644,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,11.809177,142.795125,70.66,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,82.224050,114.345000,0.000000,12.611875,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,17.319456,0.000000,12.028078,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

11,02:30-02:45,5.726688,35.420766,0.000000,7.860160,31.251686,312.664000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,178.597144,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,9.486894,142.795125,69.70,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,82.224050,114.345000,0.000000,12.611875,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,17.258472,0.000000,12.028078,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

12,02:45-03:00,5.726688,35.420766,0.000000,7.860160,31.251686,253.826595,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,178.597144,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,12.928503,142.795125,68.73,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,82.224050,114.345000,0.000000,12.611875,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,8.537760,0.000000,11.408074,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

13,03:00-03:15,5.726688,35.420766,0.000000,7.860160,30.876666,247.808000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,67.76,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,8.537760,0.000000,11.408074,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

14,03:15-03:30,5.726688,35.420766,0.000000,7.860160,30.876666,247.808000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,66.79,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,8.537760,0.000000,11.408074,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

15,03:30-03:45,5.726688,35.420766,0.000000,7.860160,30.876666,247.808000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,65.82,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,8.537760,0.000000,11.408074,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

16,03:45-04:00,5.726688,35.420766,0.000000,7.860160,30.876666,247.808000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,65.82,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,8.537760,0.000000,11.408074,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

17,04:00-04:15,5.726688,35.420766,0.000000,7.860160,30.876666,237.163909,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,64.86,402.930000,33.713891,33.659683,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,11.408074,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

18,04:15-04:30,5.726688,35.420766,0.000000,7.860160,30.876666,237.160000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,62.92,402.930000,33.713891,22.330624,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,11.408074,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

19,04:30-04:45,5.726688,35.420766,0.000000,7.860160,30.876666,246.840000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,61.95,402.930000,33.713891,22.330624,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

20,04:45-05:00,5.726688,35.420766,0.000000,7.860160,30.876666,246.840000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,7.393584,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,61.95,402.930000,33.713891,22.330624,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

21,05:00-05:15,5.726688,35.420766,0.000000,7.860160,30.876666,246.840000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,13.554904,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,60.98,402.930000,33.713891,21.881247,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

22,05:15-05:30,5.726688,35.420766,0.000000,7.860160,30.876666,276.121710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,47.481596,0.000000,49.749876,148.046404,47.854586,27.605424,12.172310,14.893648,142.795125,58.08,402.930000,23.031140,21.881247,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

23,05:30-05:45,5.726688,35.420766,0.000000,7.860160,30.876666,276.121710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,47.481596,0.000000,49.749876,148.046404,47.854586,27.605424,12.172310,14.893648,142.795125,55.18,402.930000,23.031140,21.881247,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

24,05:45-06:00,5.726688,35.420766,0.000000,7.860160,30.876666,276.121710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,47.481596,0.000000,49.749876,148.046404,47.854586,27.605424,17.335085,14.893648,142.795125,55.18,402.930000,33.713891,33.654553,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,14.322818,119.708325,0,0,0,0,0

25,06:00-06:15,5.726688,35.420766,0.000000,7.860160,30.876666,276.121710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,47.481596,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,56.14,402.930000,33.713891,33.654553,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,10.219524,119.708325,0,0,0,0,0

26,06:15-06:30,5.726688,35.420766,0.000000,7.860160,30.876666,276.121710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,47.481596,0.000000,49.749876,148.046404,47.854586,27.605424,17.559617,14.893648,142.795125,57.11,402.930000,33.713891,33.654553,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,0.000000,0.000000,10.540068,89.056000,0.981446,12.688157,5.109762,119.708325,0,0,0,0,0

27,06:30-06:45,5.726688,35.420766,0.000000,7.860160,30.876666,276.121710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,47.481596,0.000000,49.749876,148.046404,47.854586,27.605424,12.172310,14.893648,113.508551,58.08,402.930000,23.031140,21.878185,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

28,06:45-07:00,5.726688,35.420766,0.000000,7.860160,30.876666,276.121710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,12.172310,14.893648,113.508551,59.05,402.930000,23.031140,21.878185,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

29,07:00-07:15,5.726688,35.420766,0.000000,7.860160,30.876666,233.610704,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,7.712153,14.893648,113.508551,60.02,402.930000,23.031140,19.467849,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

30,07:15-07:30,5.726688,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,7.712153,14.893648,113.508551,60.98,402.930000,23.031140,19.467849,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

31,07:30-07:45,5.726688,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,7.712153,14.893648,113.508551,62.92,402.930000,23.031140,21.965112,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

32,07:45:08:00,5.726688,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,7.712153,14.893648,113.508551,61.95,402.930000,23.031140,21.965112,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

33,08:00-08:15,5.726688,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,4.026311,14.893648,70.151057,62.92,402.930000,23.031140,21.965112,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

34,08:15-08:30,5.726688,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.917874,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,70.151057,68.73,402.930000,23.031140,21.965112,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

35,08:30-08:45,5.726688,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.914046,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,70.151057,68.73,405.217578,23.031140,21.965112,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.726811,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

36,08:45:09:00,5.726688,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.914046,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,70.151057,66.79,405.369360,23.031140,21.965112,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

37,09:00:09:15,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.965096,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,70.151057,44.53,405.369360,23.031140,21.965112,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

38,09:15-09:30,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.939571,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,70.151057,47.43,405.369360,23.031140,22.052114,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

39,09:30-09:45,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,70.151057,47.43,405.369360,23.031140,22.052114,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

40,09:45-10:00,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,70.151057,46.46,405.369360,23.031140,22.052114,0.000000,134.852080,0.000000,41.294880,78.737120,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

41,10:00-10:15,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,14.893648,51.304000,55.16,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

42,10:15-10:30,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,16.760163,51.304000,60.98,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

43,10:30-10:45,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,52.000960,63.89,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,19.032235,0.000000,119.708325,0,0,0,0,0

44,10:45-11:00,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,52.000960,67.76,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,0.000000,0.000000,10.788070,89.056000,0.981446,19.032235,0.000000,119.708325,0,0,0,0,0

45,11:00-11:15,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,52.000960,71.63,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,0.000000,0.000000,10.788070,89.056000,0.981446,19.032235,0.000000,119.708325,0,0,0,0,0

46,11:15-11:30,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,16.895126,81.291769,74.54,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,19.032235,0.000000,119.708325,0,0,0,0,0

