Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,VALLURNTECL,NLCIIST1,RSTPSU1TO6,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
20,04:45-05:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,6.695978,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,12.1695,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,16.485,14.253199,19.11,147.515625,41.883,418.77

21,05:00-05:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,12.052762,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,12.1695,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,16.485,14.253199,19.11,147.515625,41.883,418.77

22,05:15-05:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.649388,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,12.1695,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,16.485,14.253199,19.11,147.515625,41.883,418.77

23,05:30-05:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,7.686,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,16.485,14.253199,19.11,147.515625,43.097,418.77

24,05:45-06:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,7.686,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,16.485,14.253199,19.11,147.515625,43.097,418.77

25,06:00-06:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,17.246441,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,6.405,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,16.485,14.253199,19.11,147.515625,43.704,418.77

26,06:15-06:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,6.405,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,16.485,14.253199,19.11,147.515625,43.704,418.77

27,06:30-06:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,47.472,6.405,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,18.683,14.253199,19.11,147.515625,43.704,418.77

28,06:45-07:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,10.713565,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,51.888,6.405,80.759,0,0,83.849666,0,0,0,41.305773,0,0,0,21.194715,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,19.11,147.515625,43.704,418.77

29,07:00-07:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,19.8,51.888,7.686,80.759,0,0,83.849666,0,0,0,40.1894,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,19.11,147.515625,43.704,418.77

30,07:15-07:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,80.759,0,0,83.849666,0,0,0,40.1894,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,19.11,147.515625,43.704,418.77

31,07:30-07:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,79.3646,0,0,83.849666,0,0,0,40.1894,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,19.11,147.515625,43.704,418.77

32,07:45:08:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,79.3646,0,0,83.849666,0,0,0,40.1894,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,19.11,147.515625,43.704,418.77

33,08:00-08:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,79.3646,0,0,83.849666,0,0,0,39.073028,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,19.11,147.515625,43.704,418.77

34,08:15-08:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,79.3646,0,0,83.849666,0,0,0,39.073028,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,19.11,147.515625,43.704,418.77

35,08:30-08:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,79.3646,0,0,83.849666,0,0,0,39.073028,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

36,08:45:09:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,79.3646,0,0,83.849666,0,0,0,39.073028,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

37,09:00:09:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

38,09:15-09:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.964338,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

39,09:30-09:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

40,09:45-10:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

41,10:00-10:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

42,10:15-10:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.82184,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

43,10:30-10:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

44,10:45-11:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,51.888,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,16.17,147.515625,43.704,418.77

45,11:00-11:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,51.888,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,43.704,418.77

46,11:15-11:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,43.704,418.77

47,11:30-11:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,79.3646,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,43.704,418.77

48,11:45-12:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,67.396,0,0,83.849666,0,0,0,37.956656,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,43.704,418.77

