Block,Time,TALA,KISHANGANGA,SASAN,KHSTPP-I,KHSTPP-II,FSTPP I & II,KUDGI,SINGRAULI_HYDRO,BRBCL,DHAULIGNGA,AURY_CRF,JHAJJAR,NAPP,BSIUL,SINGRAULI,NJPC,DADRI_LF,RIHAND2,AURY_RF,AURY_LF,URI,TANDA2,ANTA_RF,KOTESHWR,KOLDAM,RAPPC,CHAMERA2,DADRI_RF,TANAKPUR,UNCHAHAR1,PARBATI3,SALAL,UNCHAHAR3,ANTA_CRF,UNCHAHAR2,URI2,ANTA_GF,CHAMERA1,DADRT2,SEWA2,RIHAND1,RIHAND3,CHAMERA3,RAMPUR,RAPPB,DADRI_GF,ANTA_LF,DULHASTI,TEHRI,UNCHAHAR4,DADRI_CRF,AURY_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
42,10:15-10:30,21.110182,2.113900,405.243729,25.092848,118.311776,10.746115,92.68,0.000000,18.423696,27.787458,0.000000,332.379887,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,44.870314,1.347745,0.000000,8.170728,1.762995,53.407983,40.512341,0.000000,11.776425,9.589810,14.255336,78.712718,10.676344,0.000000,10.708471,32.779383,0.000000,40.786697,365.147850,16.053045,78.528855,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.078384,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,21.110182,2.113900,405.243729,25.092848,142.750749,10.746115,97.52,0.000000,13.649847,27.787458,0.000000,332.379887,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,44.870314,1.347745,0.000000,8.170728,1.762995,53.407983,40.512341,0.000000,11.776425,11.620335,14.255336,51.725500,10.676344,0.000000,10.708471,32.779383,0.000000,40.786697,365.147850,16.053045,83.435094,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.078384,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,21.110182,2.113900,405.243729,25.092848,142.750749,10.746115,103.32,0.000000,13.865728,27.787458,0.000000,332.379887,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,47.006995,1.347745,0.000000,8.170728,1.762995,53.407983,40.512341,0.000000,7.437742,11.620335,3.239850,51.725500,10.676344,0.000000,10.708471,32.779383,0.000000,40.786697,365.147850,16.053045,88.351010,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.078384,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,21.110182,2.113900,405.243729,25.092848,142.750749,14.965964,113.22,0.000000,14.726898,27.787458,0.000000,332.379887,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,47.006995,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,11.776425,9.906410,0.000000,51.725500,10.676344,0.000000,10.708471,32.779383,0.000000,40.786697,365.147850,16.053045,90.305764,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.078384,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,21.110182,2.113900,405.243729,25.092848,142.750749,14.965964,116.12,0.000000,16.068452,27.787458,0.000000,332.379887,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,44.870314,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,11.776425,11.049026,0.000000,80.399419,10.676344,0.000000,10.708471,32.779383,0.000000,40.786697,365.147850,16.053045,90.274411,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.078384,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,21.110182,2.113900,405.243729,36.672637,142.750749,14.965964,117.09,0.000000,18.599144,27.787458,0.000000,332.379887,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,44.870314,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,7.437742,11.620335,0.000000,80.399419,10.673634,0.000000,10.708471,32.779383,0.000000,40.786697,364.937964,10.723693,90.274411,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.078384,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,21.110182,2.113900,405.243729,36.672637,142.750749,14.965964,119.99,0.000000,19.353960,27.787458,0.000000,332.379887,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,44.870314,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,7.437742,11.620335,0.000000,80.399419,10.669570,0.000000,35.110478,32.779383,0.000000,40.786697,364.937964,5.361847,90.274411,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.078384,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,21.110182,2.113900,405.243729,36.672637,142.750749,14.965964,117.09,0.000000,19.353960,18.524972,0.000000,362.080825,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,44.870314,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,14.120679,0.000000,79.274952,18.299207,0.000000,35.110478,32.779383,0.000000,40.786697,364.937964,0.000000,90.274411,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,21.110182,2.113900,405.243729,36.672637,142.750749,14.965964,122.90,0.000000,19.353960,18.524972,0.000000,400.788825,38.785636,12.684225,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,44.870314,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,14.631624,0.000000,79.274952,18.295917,0.000000,35.110478,32.779383,0.000000,40.786697,364.937964,0.000000,90.274411,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,21.110182,2.113900,405.243729,41.704967,142.750749,20.060421,126.77,0.000000,19.353960,18.524972,0.000000,400.788825,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,14.631624,0.000000,79.274952,18.295917,0.000000,41.659485,32.779383,0.000000,40.786697,364.937964,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,21.110182,2.113900,405.243729,41.704967,142.750749,20.060421,122.90,0.000000,19.353960,18.524972,0.000000,400.788825,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,14.631624,0.000000,79.274952,18.295917,0.000000,41.659485,32.779383,0.000000,40.786697,364.937964,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,21.110182,2.113900,405.243729,41.704967,142.750749,20.060421,125.80,0.000000,19.353960,18.524972,0.000000,340.791425,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,14.631624,0.000000,79.274952,18.295917,0.000000,41.659485,32.779383,0.000000,40.786697,364.937964,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,21.110182,2.113900,405.243729,41.704967,142.750749,20.060421,125.80,0.000000,19.353960,18.524972,0.000000,340.791425,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,14.631624,0.000000,79.274952,18.295917,0.000000,41.659485,32.779383,0.000000,40.786697,364.937964,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,21.110182,2.113900,405.243729,41.704967,142.750749,20.060421,125.80,0.000000,19.353960,18.524972,0.000000,362.080825,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,14.631624,0.000000,79.274952,18.295917,0.000000,41.659485,32.779383,0.000000,40.786697,419.998154,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,21.110182,2.113900,405.243729,41.704967,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,410.465825,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,8.170728,1.175330,53.407983,40.512341,0.000000,8.677366,13.712309,0.000000,79.274952,18.315271,0.000000,41.659485,32.779383,0.000000,40.786697,466.979989,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,0.000000,0.783837,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,135.48,0.000000,18.632923,18.524972,0.000000,487.881825,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,1.762995,53.407983,40.512341,0.000000,8.677366,13.712309,0.000000,79.274952,18.315271,0.000000,41.659485,32.779383,0.000000,40.786697,515.364989,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,16.689381,0.783837,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,516.912825,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,1.958882,53.407983,40.512341,0.000000,8.677366,13.712309,0.000000,79.274952,18.315271,0.000000,41.659485,32.779383,0.000000,40.786697,576.969449,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,609.066800,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,11.156613,16.887623,0.000000,79.274952,21.883471,0.000000,41.659485,32.779383,0.000000,40.786697,623.012615,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,11.156613,20.084614,0.000000,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,627.279107,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,21.110182,2.113900,405.243729,41.117567,142.750749,20.060421,135.48,0.000000,18.805607,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,11.156613,20.084614,0.000000,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,627.279107,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,21.110182,2.113900,405.243729,41.117573,142.750749,20.060421,135.48,0.000000,18.955260,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,8.677366,20.084614,0.000000,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,627.279107,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,21.110182,2.113900,405.243729,41.117573,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,11.156613,20.084614,0.000000,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,21.110182,2.113900,405.243729,41.117573,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,34.186906,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,11.156613,20.084614,0.000000,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,11.156613,19.526708,0.000000,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,135.48,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,19.526708,0.000000,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,33.423786,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,96.77,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,19.526708,0.000000,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,96.77,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,19.526708,0.000000,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,661.753032,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,96.77,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,19.526708,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,96.77,0.000000,19.353960,18.524972,0.000000,636.640056,38.785636,6.342112,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,16.887623,3.628631,80.399419,21.883471,0.000000,41.659485,32.779383,0.000000,40.786697,661.753032,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,87.09,0.000000,19.353960,27.787458,0.000000,636.640056,38.785636,6.342112,133.900649,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,16.887623,3.628631,80.399419,21.883471,0.000000,41.659485,32.779383,0.000000,40.786697,661.753032,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,21.110182,2.113900,405.243729,40.823876,142.750749,20.060421,77.42,0.000000,19.353960,27.787458,0.000000,609.066800,38.785636,6.342112,133.900649,76.705437,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,4.838500,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,16.887623,3.628631,80.399419,21.883471,0.000000,41.659485,32.779383,0.000000,40.786697,661.753032,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,21.110182,2.113900,405.243729,40.937000,142.750749,17.554401,71.83,0.000000,19.353960,27.787458,0.000000,560.681800,38.785636,12.773640,137.413400,76.705437,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.302406,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,13.593766,3.628631,80.399419,19.342490,0.000000,41.659485,32.779383,0.000000,36.695184,619.502573,0.000000,90.274411,121.248253,29.586066,0.870421,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,21.110182,2.113900,405.243729,40.937000,142.750749,17.554078,58.38,0.000000,19.353960,27.787458,0.000000,609.066800,38.785636,12.773640,137.413400,115.058156,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,13.593766,6.479698,80.399419,18.012671,0.000000,41.659485,32.779383,0.000000,36.695184,571.117573,0.000000,90.274411,121.248253,29.586066,1.307585,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,21.110182,2.113900,405.243729,40.937000,142.750749,17.554078,48.38,0.000000,19.353960,27.851892,0.000000,592.871082,38.785636,6.386820,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,11.411232,15.551277,80.399419,13.457417,0.000000,41.659485,32.779383,0.000000,40.786697,451.943736,5.280606,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,21.110182,2.113900,405.243729,40.937000,142.750749,17.554078,38.71,0.000000,19.353960,37.135857,0.000000,592.871082,38.785636,12.773640,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,8.170728,2.350658,53.407983,40.512341,0.000000,9.916990,11.411232,16.847216,80.399419,13.457417,0.000000,41.659485,32.779383,0.000000,40.786697,392.060655,10.696613,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,21.110182,2.165146,405.243729,40.937000,142.750749,17.554078,36.77,0.000000,19.353960,37.135857,0.000000,592.871082,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,16.341455,2.350658,53.407983,40.512341,0.000000,9.916990,11.351159,66.580197,80.399419,13.457417,0.000000,41.659485,32.779383,0.000000,40.786697,392.060655,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,21.110182,2.165146,405.243729,40.937000,142.750749,17.554078,30.97,0.000000,17.971051,37.135857,0.000000,592.871082,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,16.341455,2.350658,53.407983,40.512341,0.000000,9.916990,9.650001,66.580197,80.399419,13.457417,0.000000,41.659485,32.779383,0.000000,40.786697,392.060655,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,21.110182,2.165146,405.243729,40.937000,142.750749,17.554078,34.84,0.000000,19.353960,37.135857,0.000000,632.732254,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.000000,16.341455,2.350658,53.407983,40.512341,0.000000,8.677366,13.122599,66.580197,80.399419,17.985055,0.000000,41.659485,32.779383,0.000000,40.786697,516.268688,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,21.110182,2.165146,405.243729,40.937000,142.750749,17.554078,39.68,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.000000,16.341455,2.350658,53.407983,40.512341,0.000000,8.677366,13.593766,66.580197,80.399419,18.012671,0.000000,41.659485,32.779383,0.000000,40.786697,571.117573,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,21.110182,2.165146,405.243729,40.937000,142.750749,17.554078,39.68,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,18.379623,0.000000,45.938654,1.347745,1.335426,16.341455,2.350658,53.407983,40.512341,23.435372,8.677366,18.873768,66.580197,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,628.607566,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,21.110182,2.165146,405.243729,40.937000,142.750749,17.554078,40.64,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,18.379623,0.000000,45.938654,1.347745,1.335426,16.341455,2.350658,53.407983,40.512341,23.435372,8.677366,19.526708,50.671242,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,21.110182,2.165146,405.243729,40.937000,142.750749,17.554078,87.09,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,18.379623,0.000000,45.938654,1.347745,1.335426,16.341455,2.350658,53.407983,40.512341,23.435372,8.677366,19.526708,10.367517,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,21.110182,2.113900,405.243729,40.937000,142.750749,17.554078,87.09,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,6.386820,137.413400,142.096822,0.000000,115.727243,18.379623,0.000000,45.938654,1.347745,1.335426,16.142168,2.350658,53.407983,40.512341,23.435372,8.677366,19.526708,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,21.110182,2.113900,405.243729,40.937000,142.750749,17.554078,87.09,0.000000,17.976681,37.135857,0.000000,636.640056,38.785636,6.386820,137.413400,142.096822,0.000000,115.727243,2.644591,0.000000,45.938654,1.347745,0.023036,16.142168,2.350658,53.407983,40.512341,12.642505,8.677366,19.777756,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,21.110182,2.113900,405.243729,40.937000,142.750749,17.554078,87.09,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,6.386820,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.000000,16.142168,2.350658,53.407983,40.512341,0.000000,8.677366,19.777756,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,21.110182,2.113900,400.627800,40.937000,142.750749,17.554078,87.09,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,6.386820,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,50.212018,1.347745,0.000000,16.142168,2.350658,53.407983,40.512341,0.000000,6.817930,19.777756,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,21.110182,2.165146,400.627800,40.937000,142.750749,17.554078,87.09,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,16.939312,2.350658,53.407983,40.512341,0.000000,6.817930,19.777756,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,21.110182,2.165146,337.703108,40.937000,142.750749,17.554078,87.09,0.000000,18.907355,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,16.939312,2.350658,53.407983,40.512341,0.000000,6.817930,19.777756,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

