Block,Time,RAMPUR,AURY_CRF,BSIUL,KISHANGANGA,URI,DADRI_RF,KOLDAM,URI2,ANTA_GF,TANDA2,RAPPB,AURY_GF,NAPP,ANTA_RF,DADRI_LF,ANTA_LF,DULHASTI,JHAJJAR,RIHAND1,DADRI_GF,KOTESHWR,SINGRAULI,SEWA2,RAPPC,CHAMERA2,ANTA_CRF,UNCHAHAR4,AURY_RF,RIHAND2,PARBATI3,UNCHAHAR2,SALAL,SINGRAULI_HYDRO,UNCHAHAR1,DADRT2,CHAMERA1,DHAULIGNGA,DADRI_CRF,TANAKPUR,NJPC,TEHRI,AURY_LF,RIHAND3,CHAMERA3,UNCHAHAR3,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,360.176953,93.640050,0.000000,0.000000,144.859328,12.098965,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,665.161862,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,13.301130,402.014250,142.165760,0,0,0,0,0

7,01:30-01:45,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,273.363708,93.640050,0.000000,0.000000,144.859328,12.098965,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,665.161862,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,13.423053,402.014250,142.010266,0,0,0,0,0

8,01:45-02:00,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,130.064286,93.640050,0.000000,0.000000,144.859328,12.098965,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,665.161862,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,12.864562,402.014250,142.010266,0,0,0,0,0

9,02:00-02:15,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,155.975739,93.640050,0.000000,0.000000,144.859328,12.098965,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,661.431317,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,14.578661,402.014250,142.010266,0,0,0,0,0

10,02:15-02:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,159.290553,93.640050,0.000000,0.000000,144.859328,10.261146,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,661.431317,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,13.106495,402.014250,142.010266,0,0,0,0,0

11,02:30-02:45,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,159.290553,93.640050,0.000000,0.000000,144.859328,5.972906,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,661.431317,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,12.827148,402.014250,142.010266,0,0,0,0,0

12,02:45-03:00,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,159.290553,93.640050,0.000000,0.000000,144.859328,5.972906,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,661.431317,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,13.787616,402.014250,142.010266,0,0,0,0,0

13,03:00-03:15,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,178.951730,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,36.785584,75.191393,1.150422,18.553597,658.637644,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,22.881734,20.088640,42.794598,0.000000,14.567870,402.014250,142.010266,0,0,0,0,0

14,03:15-03:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,178.951730,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,36.785584,75.191393,1.150422,18.553597,625.616169,40.706616,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,22.881734,20.088640,42.794598,0.000000,17.852158,402.014250,142.010266,0,0,0,0,0

15,03:30-03:45,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,36.785584,75.191393,1.150422,18.553597,582.860300,36.089049,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,22.881734,17.498944,42.794598,0.000000,15.848326,402.014250,142.010266,0,0,0,0,0

16,03:45-04:00,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,36.785584,75.191393,1.150422,18.553597,557.749500,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,22.881734,17.498944,42.794598,0.000000,18.107301,402.014250,142.010266,0,0,0,0,0

17,04:00-04:15,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,36.785584,75.191393,1.150422,18.553597,541.330900,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,22.881734,17.498944,42.794598,0.000000,18.645422,402.014250,142.010266,0,0,0,0,0

18,04:15-04:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,36.785584,75.191393,1.150422,18.553597,543.262500,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,22.881734,17.498944,42.794598,0.000000,19.315955,402.014250,142.010266,0,0,0,0,0

19,04:30-04:45,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,32.275877,75.191393,1.150422,16.195017,543.262500,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,17.498944,42.794598,0.000000,19.315955,402.014250,142.010266,0,0,0,0,0

20,04:45-05:00,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,32.275877,75.191393,1.150422,16.195017,537.467700,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,17.498944,42.794598,0.000000,19.315955,402.014250,142.010266,0,0,0,0,0

21,05:00-05:15,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,5.972906,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,32.275877,75.191393,1.150422,16.195017,517.185900,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,17.498944,37.391623,0.000000,19.315955,402.014250,123.660066,0,0,0,0,0

22,05:15-05:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,32.275877,75.191393,1.150422,16.195017,463.101100,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,17.498944,37.391623,0.000000,19.315955,402.014250,123.660066,0,0,0,0,0

23,05:30-05:45,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,0.000000,32.275877,75.191393,1.150422,16.195017,400.324100,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,15.293829,37.391623,0.000000,19.315955,402.014250,124.396585,0,0,0,0,0

24,05:45-06:00,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,4.125985,32.275877,75.191393,1.150422,16.195017,365.845040,27.137744,21.023601,0.000000,2.350661,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,15.293829,37.391623,0.000000,19.315955,402.014250,124.396585,0,0,0,0,0

25,06:00-06:15,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,5.894266,32.275877,75.191393,1.150422,16.195017,365.845040,27.137744,21.023601,0.000000,11.134708,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,17.498944,37.391623,0.000000,19.315955,402.014250,123.660066,0,0,0,0,0

26,06:15-06:30,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,8.841399,32.275877,75.191393,1.150422,16.195017,365.845040,27.137744,21.023601,0.000000,11.134708,173.807738,0.000000,0.000000,119.935748,33.640024,20.365342,17.498944,37.391623,0.000000,19.315955,402.014250,123.660066,0,0,0,0,0

27,06:30-06:45,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,57.469092,23.855260,75.191393,1.150422,12.671460,365.845040,27.137744,21.023601,0.000000,4.330164,173.807738,0.000000,0.000000,119.935748,24.320221,15.778498,17.498944,37.391623,0.000000,19.315955,402.014250,123.660066,0,0,0,0,0

28,06:45-07:00,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,88.551015,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,1.421175,0.000000,114.544749,57.469092,23.855260,75.191393,1.150422,12.072500,365.845040,24.033933,21.023601,0.000000,4.330164,173.807738,0.000000,0.000000,119.935748,24.320221,15.066480,13.533949,28.939907,0.000000,19.315955,402.014250,95.564751,0,0,0,0,0

29,07:00-07:15,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,61.638129,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,0.903495,0.000000,91.954204,57.469092,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,21.023601,0.000000,4.330164,173.807738,0.000000,0.000000,119.935748,24.320221,15.066480,13.533949,28.939907,0.000000,19.315955,402.014250,95.564751,0,0,0,0,0

30,07:15-07:30,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,61.638129,0.000000,0.000000,134.617840,0.000000,65.503456,46.841134,0.000000,0.791956,0.000000,91.954204,57.469092,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,21.023601,0.000000,4.330164,173.807738,0.000000,0.000000,88.438982,24.320221,15.066480,13.533949,28.939907,0.000000,17.497681,402.014250,95.564751,0,0,0,0,0

31,07:30-07:45,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,61.638129,0.000000,0.000000,121.644538,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,91.954204,57.469092,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,21.023601,0.000000,4.330164,173.807738,0.000000,0.000000,88.438982,24.320221,15.066480,13.533949,28.939907,0.000000,18.242235,402.014250,95.564751,0,0,0,0,0

32,07:45:08:00,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,57.469092,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,21.023601,0.000000,4.330164,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,28.939907,0.000000,19.315955,402.014250,95.834596,0,0,0,0,0

33,08:00-08:15,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,6.469381,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,7.367832,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,21.023601,0.000000,7.670577,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,28.939907,0.000000,19.315955,404.296629,95.834596,0,0,0,0,0

34,08:15-08:30,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,5.655054,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,4.125985,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,21.023601,0.000000,7.670577,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,28.939907,0.000000,19.315955,404.448066,95.834596,0,0,0,0,0

35,08:30-08:45,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,4.125985,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,21.005361,0.000000,7.670577,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

36,08:45:09:00,6.514819,0.000000,12.595577,8.055401,37.318512,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,4.125985,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,20.974963,0.000000,7.670577,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

37,09:00:09:15,6.514819,0.000000,12.595577,8.055401,37.318512,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,4.125985,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,10.487481,0.000000,4.330164,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

38,09:15-09:30,6.514819,0.000000,12.595577,8.055401,37.318512,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,4.125985,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,10.487481,0.000000,4.330164,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

39,09:30-09:45,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,16.209231,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,10.487481,0.000000,4.330164,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

40,09:45-10:00,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,173.747420,62.424483,0.000000,0.000000,125.541928,0.000000,65.503456,31.227423,0.000000,0.791956,0.000000,93.453802,16.209231,23.855260,75.191393,1.150422,12.072500,365.845040,13.568872,10.511800,0.000000,4.330164,173.807738,0.000000,0.000000,89.637830,24.320221,15.066480,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

41,10:00-10:15,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.525050,64.983370,0.000000,0.000000,130.756571,0.000000,65.503456,31.227423,0.000000,2.345445,0.000000,96.300787,4.125985,24.932706,75.191393,1.150422,12.268751,368.107523,13.568872,10.511800,0.000000,4.330164,159.494160,0.000000,0.000000,92.803336,24.320221,15.696278,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

42,10:15-10:30,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.525050,64.983370,0.000000,0.000000,130.756571,0.000000,65.503456,31.227423,0.000000,2.345445,0.000000,96.300787,0.000000,24.932706,75.191393,1.150422,12.268751,368.107523,13.568872,10.511800,0.000000,4.330164,159.494160,0.000000,0.000000,92.803336,24.320221,15.696278,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

43,10:30-10:45,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.525050,64.983370,0.000000,0.000000,130.756571,0.000000,65.503456,31.227423,0.000000,2.345445,0.000000,96.300787,0.000000,24.932706,75.191393,1.150422,12.268751,368.107523,13.568872,10.511800,0.000000,4.330164,159.494160,0.000000,0.000000,92.803336,24.320221,15.696278,11.328834,24.647216,0.000000,18.728621,404.448066,78.963808,0,0,0,0,0

44,10:45-11:00,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.525050,64.983370,0.000000,0.000000,138.442740,0.000000,65.503456,31.227423,0.000000,2.345445,0.000000,96.300787,0.000000,24.932706,75.191393,1.150422,12.268751,368.107523,13.568872,10.511800,0.000000,4.330164,159.494160,0.000000,0.000000,92.803336,24.320221,15.696278,11.328834,24.647216,0.000000,15.232957,404.448066,78.963808,0,0,0,0,0

45,11:00-11:15,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.525050,64.983370,0.000000,0.000000,138.442740,0.000000,65.503456,31.227423,0.000000,2.345445,0.000000,82.642250,0.000000,24.932706,75.191393,1.150422,12.268751,368.107523,13.568872,10.511800,0.000000,4.330164,159.494160,0.000000,0.000000,69.873312,24.320221,15.696278,11.328834,24.647216,0.000000,19.315955,404.448066,78.963808,0,0,0,0,0

46,11:15-11:30,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.525050,64.983370,0.000000,0.000000,138.442740,0.000000,65.503456,31.227423,0.000000,2.345445,0.000000,82.642250,0.000000,24.932706,75.191393,1.150422,12.268751,368.107523,13.568872,10.511800,0.000000,4.330164,159.494160,0.000000,0.000000,69.873312,24.320221,15.696278,11.328834,24.647216,0.000000,18.429811,404.448066,78.963808,0,0,0,0,0

47,11:30-11:45,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,53.963592,0.000000,0.000000,122.932915,0.000000,65.503456,31.227423,0.000000,2.384077,0.000000,72.820064,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.092974,159.494160,0.000000,0.000000,69.363756,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

