Block,Time,AURY_CRF,CHAMERA3,AURY_GF,BSIUL,SALAL,AURY_RF,DULHASTI,ANTA_LF,UNCHAHAR3,DADRI_GF,UNCHAHAR2,DADRI_LF,ANTA_GF,RAPPC,RIHAND3,JHAJJAR,SEWA2,SINGRAULI_HYDRO,TANDA2,URI2,DHAULIGNGA,RAPPB,KOTESHWR,NAPP,UNCHAHAR1,CHAMERA2,DADRI_CRF,ANTA_RF,CHAMERA1,TANAKPUR,URI,RAMPUR,KISHANGANGA,RIHAND1,SINGRAULI,ANTA_CRF,NJPC,UNCHAHAR4,AURY_LF,DADRI_RF,BRBCL,RIHAND2,PARBATI3,TALA,FSTPP I & II,KOLDAM,KHSTPP-I,KHSTPP-II,TEHRI,DADRT2,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
44,10:45-11:00,0.000000,33.601710,0.000000,12.581232,74.545263,0.000000,57.086511,0.000000,15.118875,0.000000,24.364077,0.000000,0.000000,65.266898,93.507985,115.619295,0.000000,0.731254,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.061837,46.787784,0.000000,0.000000,40.660253,11.739917,28.755778,6.507399,8.046226,65.448142,129.336750,0.000000,173.609779,2.342774,0.000000,0.000000,19.293970,46.503074,18.840167,4.396138,11.132638,8.947402,24.619144,78.690579,0.000000,367.591796,395.044650,0,0,0,0,0

45,11:00-11:15,0.000000,33.601710,0.000000,12.581232,49.323182,0.000000,57.086511,0.000000,15.118875,0.000000,24.364077,0.000000,0.000000,65.266898,93.507985,115.619295,0.000000,1.086435,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.061837,46.787784,0.000000,0.000000,40.660253,11.739917,28.755778,6.507399,8.046226,65.448142,129.336750,0.000000,173.609779,2.342774,0.000000,0.000000,19.293970,46.503074,18.840167,4.679760,11.132638,8.947402,24.619144,78.690579,0.000000,367.591796,398.843156,0,0,0,0,0

46,11:15-11:30,0.000000,33.601710,0.000000,12.581232,49.323182,0.000000,57.086511,0.000000,15.118875,0.000000,24.364077,0.000000,0.000000,65.266898,93.507985,115.619295,0.000000,1.086435,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.061837,46.787784,0.000000,0.000000,40.660253,11.739917,28.755778,6.507399,8.046226,65.448142,129.336750,0.000000,173.609779,2.342774,0.000000,0.000000,19.293970,46.503074,14.718881,4.679760,11.132638,8.947402,24.619144,78.690579,0.000000,367.591796,398.843156,0,0,0,0,0

47,11:30-11:45,0.000000,33.601710,0.000000,12.581232,49.323182,0.000000,57.086511,0.000000,15.118875,0.000000,24.364077,0.000000,0.000000,65.266898,71.520543,115.619295,0.000000,1.086435,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.061837,46.787784,0.000000,0.000000,40.660253,11.739917,28.755778,6.507399,8.046226,53.209958,129.336750,0.000000,173.609779,2.342774,0.000000,0.000000,19.293970,33.344408,0.000000,4.679760,11.132638,8.947402,24.619144,78.690579,0.000000,367.591796,398.843156,0,0,0,0,0

48,11:45-12:00,0.000000,33.601710,0.000000,12.581232,49.323182,0.000000,57.086511,0.000000,15.118875,0.000000,24.364077,0.000000,0.000000,65.266898,71.520543,115.619295,0.000000,1.086435,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.061837,46.787784,0.000000,0.000000,40.660253,11.739917,28.755778,6.507399,8.046226,53.209958,129.336750,0.000000,173.609779,2.342774,0.000000,0.000000,19.293970,33.089210,0.000000,3.828894,11.132638,8.947402,24.619144,78.690579,0.000000,367.591796,398.843156,0,0,0,0,0

49,12:00-12:15,0.000000,33.601710,0.000000,6.290616,49.323182,0.000000,57.086511,0.000000,15.126496,0.000000,23.828090,0.000000,0.000000,65.266898,71.520543,115.619295,0.000000,1.086435,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.010515,46.787784,0.000000,0.000000,40.660253,11.739917,28.755778,6.507399,8.046226,53.209958,111.234155,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,33.002387,0.000000,4.112516,11.132638,8.947402,24.619144,78.690579,0.000000,365.428360,398.843156,0,0,0,0,0

50,12:15-12:30,0.000000,33.601710,0.000000,6.290616,49.323182,0.000000,57.086511,0.000000,15.126496,0.000000,23.828090,0.000000,0.000000,65.266898,71.520543,115.619295,0.000000,1.086435,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.010515,46.787784,0.000000,0.000000,40.660253,11.739917,28.755778,6.507399,8.046226,53.209958,111.234155,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,33.002387,0.000000,2.978029,11.132638,8.947402,24.619144,78.690579,0.000000,365.428360,398.843156,0,0,0,0,0

51,12:30-12:45,0.000000,33.601710,0.000000,6.290616,49.323182,0.000000,57.086511,0.000000,15.049320,0.000000,23.828090,0.000000,0.000000,65.266898,71.520543,115.619295,0.000000,1.170006,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.058750,46.787784,0.000000,0.000000,40.660253,9.268355,28.755778,6.507399,8.046226,53.209958,111.234155,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,33.089210,0.000000,3.261651,11.132638,9.873775,24.619144,78.690579,0.000000,365.428360,398.843156,0,0,0,0,0

52,12:45-13:00,0.000000,33.601710,0.000000,6.290616,49.323182,0.000000,57.086511,0.000000,15.049320,0.000000,23.828090,0.000000,0.000000,65.266898,71.520543,115.619295,0.000000,1.170006,3.086290,36.552984,31.499484,0.000000,0.000000,45.985202,12.058750,46.787784,0.000000,0.000000,40.660253,9.268355,28.755778,6.507399,8.046226,53.209958,111.234155,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,33.089210,0.000000,4.112516,11.132638,9.873775,24.619144,78.690579,0.000000,365.428360,398.843156,0,0,0,0,0

53,13:00-13:15,0.000000,33.601710,0.000000,6.290616,49.323182,0.000000,57.086511,0.000000,15.116849,0.000000,23.828090,0.000000,0.000000,65.266898,103.983180,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,12.010515,46.787784,0.000000,0.000000,40.660253,9.268355,39.406066,6.507399,8.046226,68.694142,124.846650,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,44.256384,0.000000,4.112516,11.045815,9.873775,24.619144,78.690579,0.000000,365.428360,398.843156,0,0,0,0,0

54,13:15-13:30,0.000000,33.601710,0.000000,6.290616,49.323182,0.000000,57.086511,0.000000,15.116849,0.000000,23.828090,0.000000,0.000000,65.266898,103.983180,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,12.010515,46.787784,0.000000,0.000000,40.660253,9.268355,39.406066,6.507399,8.046226,81.299128,124.846650,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,44.256384,0.000000,4.112516,11.045815,9.873775,24.619144,78.690579,0.000000,365.428360,398.843156,0,0,0,0,0

55,13:30-13:45,0.000000,33.601710,0.000000,6.290616,63.895940,0.000000,57.086511,0.000000,15.058967,0.000000,23.828090,0.000000,0.000000,65.266898,103.037774,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,12.010515,46.787784,0.000000,0.000000,40.660253,9.268355,39.406066,6.507399,8.046226,81.299128,124.846650,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,43.976621,0.000000,4.112516,11.045815,9.873775,24.619144,78.690579,0.000000,365.428360,398.843156,0,0,0,0,0

56,13:45-14:00,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,15.058967,0.000000,23.828090,0.000000,0.000000,65.266898,103.037774,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,12.010515,46.787784,0.000000,0.000000,40.660253,9.268355,39.406066,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,51.898738,0.000000,4.112516,11.045815,9.873775,29.572203,96.593867,0.000000,365.428360,398.843156,0,0,0,0,0

57,14:00-14:15,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,15.058967,0.000000,23.828090,0.000000,0.000000,65.266898,103.037774,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,12.010515,46.787784,0.000000,0.000000,40.660253,11.122026,39.406066,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,51.898738,0.000000,2.978029,15.093117,9.873775,37.917823,125.151689,0.000000,365.428360,398.843156,0,0,0,0,0

58,14:15-14:30,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,19.772974,0.000000,31.573473,0.000000,0.000000,65.266898,103.037774,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.954691,46.787784,0.000000,0.000000,40.660253,11.122026,39.406066,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,51.898738,0.000000,2.836218,15.093117,9.873775,37.917823,125.151689,0.000000,435.369110,398.843156,0,0,0,0,0

59,14:30-14:45,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,19.772974,0.000000,31.573473,0.000000,0.000000,65.266898,125.970622,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.954691,46.787784,0.000000,0.000000,40.660253,11.122026,39.406066,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.564811,0.000000,3.119840,15.093117,9.873775,42.745857,142.003840,0.000000,496.965205,398.843156,0,0,0,0,0

60,14:45-15:00,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,19.772974,0.000000,31.573473,0.000000,0.000000,65.266898,125.970622,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.954691,46.787784,0.000000,0.000000,40.660253,11.122026,39.406066,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.564811,0.000000,2.836218,15.093117,9.873775,42.745857,142.003840,0.000000,525.906205,398.843156,0,0,0,0,0

61,15:00-15:15,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,19.772974,0.000000,31.573473,0.000000,0.000000,65.266898,125.970622,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.954691,46.787784,0.000000,0.000000,40.660253,11.122026,39.406066,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.564811,0.000000,2.836218,15.093117,9.873775,42.745857,142.003840,0.000000,585.977978,398.843156,0,0,0,0,0

62,15:15-15:30,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,19.772974,0.000000,31.573473,0.000000,0.000000,65.266898,125.970622,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.954691,46.787784,0.000000,0.000000,40.660253,11.122026,35.145950,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.564811,0.000000,2.836218,15.093117,9.873775,42.745857,142.003840,0.000000,585.977978,398.843156,0,0,0,0,0

63,15:30-15:45,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,19.772974,0.000000,31.573473,0.000000,0.000000,65.266898,123.773422,42.350868,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.954691,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,0.000000,2.836218,15.093117,9.873775,42.745857,142.003840,0.000000,419.077353,398.843156,0,0,0,0,0

64,15:45-16:00,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,19.772974,0.000000,31.573473,0.000000,0.000000,65.266898,123.773422,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.954691,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,0.000000,2.836218,15.093117,9.873775,42.745857,142.003840,0.000000,419.077353,398.843156,0,0,0,0,0

65,16:00-16:15,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,22.293595,0.000000,36.029463,0.000000,0.000000,65.266898,123.773422,256.326815,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,18.513172,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,16.190769,2.836218,17.295720,9.873775,42.745857,142.003840,0.000000,545.820777,398.843156,0,0,0,0,0

66,16:15-16:30,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,22.518027,0.000000,36.406042,0.000000,0.000000,65.266898,123.773422,128.976604,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,18.513172,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,16.190769,2.836218,17.295720,9.873775,42.745857,142.003840,0.000000,509.265130,398.843156,0,0,0,0,0

67,16:30-16:45,0.000000,33.601710,0.000000,6.290616,80.710661,0.000000,57.086511,0.000000,20.085774,0.000000,31.931221,0.000000,0.000000,65.266898,123.773422,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.858221,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,16.190769,2.836218,17.295720,9.873775,42.745857,142.003840,0.000000,495.141922,398.843156,0,0,0,0,0

68,16:45-17:00,0.000000,33.601710,0.000000,6.290616,77.347717,0.000000,57.086511,0.000000,19.637916,0.000000,31.380533,0.000000,0.000000,65.266898,123.773422,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.858221,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,4.121286,2.836218,17.295720,9.873775,42.745857,142.003840,0.000000,484.530222,398.843156,0,0,0,0,0

69,17:00-17:15,0.000000,33.601710,0.000000,6.290616,77.347717,0.000000,57.086511,0.000000,19.637916,0.000000,31.380533,0.000000,0.000000,65.266898,123.773422,115.619295,0.000000,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.858221,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,4.121286,3.119840,20.065760,9.873775,42.745857,142.003840,0.000000,491.283122,398.843156,0,0,0,0,0

70,17:15-17:30,0.000000,33.601710,0.000000,6.290616,77.347717,0.000000,57.086511,0.000000,19.637916,0.000000,31.380533,0.000000,0.000000,65.266898,123.773422,115.619295,5.966103,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.858221,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,4.121286,3.119840,20.065760,9.873775,42.745857,142.003840,0.000000,499.000722,398.843156,0,0,0,0,0

71,17:30-17:45,0.000000,33.601710,0.000000,6.290616,77.347717,0.000000,57.086511,0.000000,19.637916,0.000000,31.380533,0.000000,0.000000,65.266898,123.773422,115.619295,5.966103,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.858221,46.787784,0.000000,0.000000,40.660253,10.504136,28.755778,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,16.190769,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,503.650576,398.843156,0,0,0,0,0

72,17:45-18:00,0.000000,33.601710,0.000000,6.290616,77.347717,0.000000,57.086511,0.000000,19.637916,0.000000,31.380533,0.000000,0.000000,65.266898,123.773422,115.619295,10.824654,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,15.858221,46.787784,0.000000,0.000000,40.660253,10.504136,28.755778,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,7.359441,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,508.474076,398.843156,0,0,0,0,0

73,18:00-18:15,0.000000,33.601710,0.000000,6.290616,77.347717,0.000000,57.086511,0.000000,26.035131,0.000000,42.055228,0.000000,0.000000,65.266898,123.773422,115.619295,18.173669,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,20.006775,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,11.775105,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,470.667483,398.843156,0,0,0,0,0

74,18:15-18:30,0.000000,33.601710,0.000000,6.290616,77.347717,0.000000,57.086511,0.000000,26.035131,0.000000,42.055228,0.000000,0.000000,65.266898,123.773422,115.619295,18.173669,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,21.422900,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,76.538183,2.268974,20.065760,9.873775,22.776471,142.003840,0.000000,415.303350,398.843156,0,0,0,0,0

75,18:30-18:45,0.000000,33.601710,0.000000,6.290616,76.226735,0.000000,57.086511,0.000000,23.425135,0.000000,37.454188,0.000000,0.000000,65.266898,123.773422,115.619295,18.173669,1.170006,3.306276,36.552984,31.499484,0.000000,0.000000,45.985202,18.970536,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,91.948451,140.697154,0.000000,173.609779,1.649637,0.000000,0.000000,19.293970,58.143627,76.538183,2.268974,20.065760,9.873775,22.776471,142.003840,0.000000,393.115250,398.843156,0,0,0,0,0

76,18:45-19:00,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,23.425135,0.000000,37.454188,0.000000,0.000000,65.266898,123.773422,115.619295,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,18.970536,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,91.948451,140.697154,0.000000,175.598499,1.649637,0.000000,0.000000,19.293970,58.143627,76.538183,2.268974,20.065760,9.873775,22.776471,142.003840,0.000000,379.609450,398.843156,0,0,0,0,0

77,19:00-19:15,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,24.054409,0.000000,38.723637,0.000000,0.000000,65.266898,125.970622,212.987817,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,19.378797,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,76.538183,1.701731,20.065760,9.873775,22.776471,142.003840,0.000000,389.891705,398.843156,0,0,0,0,0

78,19:15-19:30,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,24.054409,0.000000,38.723637,0.000000,0.000000,65.266898,125.970622,309.457817,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,19.378797,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,76.538183,1.701731,20.065760,9.873775,22.776471,142.003840,0.000000,405.326905,398.843156,0,0,0,0,0

79,19:30-19:45,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.363377,0.000000,42.683856,0.000000,0.000000,65.266898,125.970622,366.865956,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,21.662568,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,76.538183,1.701731,20.065760,9.873775,22.776471,142.003840,0.000000,439.091405,398.843156,0,0,0,0,0

80,19:45-20:00,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,366.865956,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,7.359441,1.701731,20.065760,9.873775,42.745857,142.003840,0.000000,517.965277,398.843156,0,0,0,0,0

81,20:00-20:15,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,366.865956,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,4.121286,1.701731,20.065760,9.873775,42.745857,142.003840,0.000000,517.965277,398.843156,0,0,0,0,0

82,20:15-20:30,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,366.865956,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,4.121286,1.701731,20.065760,9.873775,42.745857,142.003840,0.000000,482.271377,398.843156,0,0,0,0,0

83,20:30-20:45,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,18.173669,1.170006,3.306276,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,516.518227,398.843156,0,0,0,0,0

84,20:45-21:00,0.000000,33.601710,0.000000,3.183510,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,18.136955,1.170006,3.306276,36.552984,41.999311,0.000000,0.000000,45.985202,21.831161,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,603.447175,398.843156,0,0,0,0,0

85,21:00-21:15,0.000000,33.601710,0.000000,3.183510,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,396.444816,18.136955,1.170006,3.512917,36.552984,41.999311,0.000000,0.000000,45.985202,21.831161,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,604.188041,398.843156,0,0,0,0,0

86,21:15-21:30,0.000000,33.601710,0.000000,3.183510,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,396.444816,18.136955,1.170006,3.706645,36.552984,41.999311,0.000000,0.000000,45.985202,21.831161,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,604.188041,398.843156,0,0,0,0,0

87,21:30-21:45,0.000000,33.601710,0.000000,3.183510,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,18.136955,1.170006,3.719560,36.552984,41.999311,0.000000,0.000000,45.985202,21.831161,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,93.533398,142.946355,0.000000,173.609779,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,656.920059,398.843156,0,0,0,0,0

88,21:45-22:00,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,18.173669,1.170006,3.719560,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.268974,20.065760,9.873775,42.745857,142.003840,0.000000,663.825454,398.843156,0,0,0,0,0

89,22:00-22:15,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,18.173669,1.170006,3.719560,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.694407,20.065760,9.873775,42.745857,142.003840,0.000000,663.825454,398.843156,0,0,0,0,0

90,22:15-22:30,0.000000,33.601710,0.000000,18.967353,76.226735,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,18.173669,1.170006,3.719560,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,0.000000,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,18.840167,2.694407,20.065760,9.873775,42.745857,142.003840,0.000000,663.825454,398.843156,0,0,0,0,0

91,22:30-22:45,0.000000,33.601710,0.000000,18.967353,75.105754,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,18.173669,1.170006,3.719560,38.076025,41.999311,0.000000,0.000000,45.985202,21.831161,48.145325,0.000000,0.000000,40.660253,10.504136,35.145950,6.678255,8.192521,93.533398,142.946355,13.750448,175.598499,2.980923,0.000000,0.000000,19.293970,58.564811,4.121286,3.261651,20.065760,9.873775,42.745857,142.003840,0.000000,663.825454,398.843156,0,0,0,0,0

92,22:45-23:00,0.000000,33.601710,0.000000,6.290616,75.105754,0.000000,57.086511,0.000000,26.663325,0.000000,43.321421,0.000000,0.000000,65.266898,125.970622,407.527868,12.085185,1.170006,3.719560,36.552984,41.999311,0.000000,0.000000,45.985202,21.831161,46.787784,0.000000,0.000000,40.660253,10.504136,35.145950,6.507399,8.046226,93.533398,142.946355,13.750448,173.609779,2.980923,0.000000,0.000000,19.293970,58.564811,4.121286,3.261651,20.065760,9.873775,42.745857,142.003840,0.000000,663.825454,398.843156,0,0,0,0,0

