Block,Time,SALAL,AURY_RF,DULHASTI,DADRI_CRF,URI,SINGRAULI,SINGRAULI_HYDRO,CHAMERA1,KOTESHWR,UNCHAHAR4,RAPPC,JHAJJAR,CHAMERA2,UNCHAHAR2,ANTA_LF,TANDA2,TEHRI,SEWA2,NAPP,ANTA_CRF,BSIUL,DHAULIGNGA,RAPPB,DADRI_LF,KISHANGANGA,RIHAND3,UNCHAHAR3,RIHAND1,TANAKPUR,DADRI_RF,RAMPUR,AURY_LF,CHAMERA3,ANTA_GF,NJPC,AURY_CRF,DADRI_GF,DADRT2,PARBATI3,ANTA_RF,RIHAND2,URI2,KOLDAM,UNCHAHAR1,AURY_GF,FSTPP I & II,KHSTPP-I,BRBCL,TALA,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
67,16:30-16:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,27.015748,37.757166,1.647243,65.172181,115.596000,46.719885,28.692757,0.000000,2.844635,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,18.250489,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,230.228700,0.000000,0.000000,119.815254,36.499938,9.836884,7.484937,0.000000,13.166192,30.989457,14.449500,8.921121,336.167618,142.857390,0,0,0,0,0

68,16:45-17:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,27.015748,37.757166,1.647243,65.172181,136.066125,46.719885,28.692757,0.000000,2.844635,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,18.250489,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,230.228700,0.000000,0.000000,119.815254,36.499938,9.836884,7.484937,0.000000,13.166192,30.989457,14.449500,8.921121,336.167618,142.857390,0,0,0,0,0

69,17:00-17:15,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,27.015748,37.757166,2.349007,65.172181,159.649058,46.719885,29.328535,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,18.878850,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,232.801867,4.115306,0.000000,119.815254,36.499938,9.836884,7.682221,0.000000,13.166192,27.934640,14.449500,8.921121,336.167618,125.837613,0,0,0,0,0

70,17:15-17:30,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,39.876767,37.757166,2.349007,65.172181,145.199558,46.719885,29.328535,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,18.878850,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,232.801867,4.115306,0.000000,119.815254,36.499938,9.836884,7.682221,0.000000,13.166192,27.934640,14.449500,8.779516,336.167618,125.837613,0,0,0,0,0

71,17:30-17:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,145.199558,46.719885,36.626333,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,23.875005,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,232.801867,5.879008,0.000000,119.815254,36.499938,9.836884,9.824119,0.000000,13.166192,27.934640,14.449500,8.637911,336.167618,125.837613,0,0,0,0,0

72,17:45-18:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,125.933558,46.719885,37.823686,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,23.875005,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,232.801867,5.879008,0.000000,119.815254,36.499938,9.836884,9.824119,0.000000,13.166192,27.934640,14.449500,8.637911,336.167618,125.837613,0,0,0,0,0

73,18:00-18:15,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,192.121901,46.719885,37.621393,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,23.740143,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,230.228700,8.818513,0.000000,119.815254,36.499938,9.836884,9.756688,0.000000,13.166192,27.934640,14.449500,8.496306,336.167618,125.837613,0,0,0,0,0

74,18:15-18:30,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,278.828534,46.719885,38.035612,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,24.019500,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,232.801867,75.509983,0.000000,119.815254,36.499938,9.836884,9.891550,0.000000,13.166192,27.934640,14.449500,8.496306,336.167618,125.837613,0,0,0,0,0

75,18:30-18:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,366.285385,46.719885,37.613204,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,3.178890,41.938361,0.000000,0.000000,8.034549,125.787810,24.019500,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,280.966867,75.509983,0.000000,119.815254,36.499938,9.836884,9.891550,0.000000,13.775190,30.658339,14.449500,8.071491,336.167618,140.252960,0,0,0,0,0

76,18:45-19:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,366.285385,48.233079,37.613204,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,24.019500,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,329.131867,75.509983,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,7.929886,336.167618,142.857390,0,0,0,0,0

77,19:00-19:15,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,366.285385,48.233079,37.613204,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,24.019500,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,377.296867,75.509983,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,7.929886,336.167618,142.857390,0,0,0,0,0

78,19:15-19:30,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,395.532329,48.233079,39.503656,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,25.531141,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,444.498557,75.509983,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,7.929886,336.167618,142.857390,0,0,0,0,0

79,19:30-19:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,395.532329,48.233079,37.613204,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,24.019500,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,453.657562,75.509983,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,7.929886,336.167618,142.857390,0,0,0,0,0

80,19:45-20:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,376.726208,48.233079,37.613204,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,24.019500,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,453.657562,17.637025,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,7.929886,336.167618,142.857390,0,0,0,0,0

81,20:00-20:15,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,376.726208,48.233079,37.613204,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,24.019500,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,453.657562,4.115306,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,8.213096,336.167618,142.857390,0,0,0,0,0

82,20:15-20:30,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,376.726208,48.233079,37.613204,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,24.019500,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,453.657562,4.115306,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,8.354701,336.167618,142.857390,0,0,0,0,0

83,20:30-20:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,39.978174,2.976597,65.172181,376.726208,48.233079,37.613204,0.000000,5.157649,64.168857,12.073756,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,24.019500,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,453.657562,4.115306,0.000000,119.815254,38.020768,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,8.496306,336.167618,142.857390,0,0,0,0,0

84,20:45-21:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,376.726208,46.719885,37.613204,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,1.059630,41.938361,0.000000,0.000000,8.034549,125.787810,24.019500,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,453.657562,4.115306,0.000000,119.815254,36.499938,9.836884,9.891550,0.000000,13.775190,30.989457,14.449500,8.637911,336.167618,142.857390,0,0,0,0,0

85,21:00-21:15,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,406.936452,46.719885,41.894287,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,1.059630,41.938361,0.000000,0.000000,8.034549,125.787810,26.507208,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,528.015459,4.115306,0.000000,119.815254,36.499938,9.836884,10.547144,0.000000,13.775190,30.989457,14.449500,8.779516,336.167618,142.857390,0,0,0,0,0

86,21:15-21:30,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.000000,40.601245,37.757166,2.976597,65.172181,406.936452,46.719885,42.068949,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,1.059630,41.938361,0.000000,0.000000,8.034549,125.787810,26.624629,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,528.015459,16.167273,0.000000,119.815254,36.499938,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,8.779516,336.167618,142.857390,0,0,0,0,0

87,21:30-21:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.751055,40.601245,37.757166,2.976597,65.172181,406.936452,46.719885,42.068949,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,1.059630,41.938361,0.000000,0.000000,8.034549,125.787810,26.624629,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,528.015459,16.167273,0.000000,119.815254,36.499938,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,8.921121,336.167618,142.857390,0,0,0,0,0

88,21:45-22:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.751055,40.601245,39.978174,2.976597,65.172181,406.936452,48.233079,42.068949,0.000000,5.157649,64.168857,18.110633,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,26.624629,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,528.015459,16.167273,0.000000,119.815254,38.020768,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.062726,336.167618,142.857390,0,0,0,0,0

89,22:00-22:15,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.751055,40.601245,39.978174,2.976597,65.172181,406.936452,48.233079,42.068949,0.000000,5.157649,64.168857,18.110633,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,26.624629,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,528.015459,16.167273,0.000000,119.815254,38.020768,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.062726,336.167618,142.857390,0,0,0,0,0

90,22:15-22:30,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,0.751055,40.601245,39.978174,2.976597,65.172181,406.936452,48.233079,42.068949,0.000000,5.157649,64.168857,18.110633,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,26.624629,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,528.015459,16.167273,0.000000,119.815254,38.020768,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.062726,336.167618,142.857390,0,0,0,0,0

91,22:30-22:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,1.126582,40.601245,39.978174,2.976597,65.172181,406.936452,48.233079,42.068949,0.000000,5.157649,64.168857,18.110633,47.562931,0.000000,18.939827,41.938361,0.000000,0.000000,8.180632,125.787810,26.624629,93.493990,12.463272,0.000000,6.668564,0.000000,33.552946,0.000000,175.343664,0.000000,0.000000,528.015459,4.115306,0.000000,119.815254,38.020768,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.345937,336.167618,142.857390,0,0,0,0,0

92,22:45-23:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,1.126582,40.601245,18.878582,2.976597,65.172181,406.936452,46.719885,42.068949,0.000000,5.157649,64.168857,11.914891,47.562931,0.000000,0.000000,41.938361,0.000000,0.000000,8.034549,125.787810,26.624629,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,528.015459,4.115306,0.000000,119.815254,36.499938,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.345937,336.167618,142.857390,0,0,0,0,0

93,23:00-23:15,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,1.126582,40.601245,18.878582,2.976597,65.172181,406.936452,46.719885,42.068949,0.000000,5.157649,64.168857,9.012545,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,26.624629,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,528.015459,4.115306,0.000000,119.815254,36.499938,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.345937,336.167618,142.857390,0,0,0,0,0

94,23:15-23:30,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,1.126582,40.601245,18.878582,2.976597,65.172181,406.936452,46.719885,42.068949,0.000000,5.157649,64.168857,8.554280,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,26.624629,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,528.015459,4.115306,0.000000,119.815254,36.499938,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.345937,336.167618,142.857390,0,0,0,0,0

95,23:30-23:45,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,1.126582,40.601245,18.878582,2.976597,65.172181,377.689508,46.719885,42.068949,0.000000,5.157649,64.168857,8.248771,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,26.624629,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,477.701339,4.115306,0.000000,119.815254,36.499938,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.629147,336.167618,142.857390,0,0,0,0,0

96,23:45-24:00,77.235467,0.000000,57.003666,0.000000,35.094946,143.512530,1.126582,40.601245,18.878582,2.976597,65.172181,377.689508,46.719885,42.068949,0.000000,5.157649,64.168857,7.637751,47.562931,0.000000,6.281487,41.938361,0.000000,0.000000,8.034549,125.787810,26.624629,93.493990,11.599481,0.000000,6.497955,0.000000,33.552946,0.000000,173.357832,0.000000,0.000000,456.547462,4.115306,0.000000,119.815254,36.499938,9.836884,10.548231,0.000000,13.775190,30.989457,14.449500,9.629147,336.167618,142.857390,0,0,0,0,0

