Block,Time,LT-59,LT-36,L_NR_2022_08,L_NR_2021_12,L_NR_2012_07,LT-31,L_NR_2021_17,L_NR_2021_13,LT-05,L_NR_2012_04,L_NR_2019_07,L_NR_2019_05,L_NR_2012_02,L_NR_2023_07,L_NR_2018_61,SH-07,L_NR_2019_11,L_NR_2019_06,L_NR_2021_16,SH-06,L_NR_2022_10,L_NR_2020_06,L_NR_2020_07,L_NR_2021_14,L_NR_2020_02,L_NR_2023_10,L_NR_2020_05,L_NR_2023_04,LT-35,L_NR_2021_15,L_NR_2019_19,L_NR_2022_09,L_NR_2012_01
14,03:15-03:30,10.350000,0.000000,40,0,56.100000,0.000000,0,0,116.090000,272.050000,0,0,161.210000,0,26.43,30.950000,10.780000,0,0,30.950000,80.67,38.33,38.34,0,8.610000,0,115,28.690000,0.000000,0,0,80.67,101.320000

15,03:30-03:45,10.350000,0.000000,40,0,56.100000,0.000000,0,0,116.090000,272.050000,0,0,161.210000,0,25.02,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.610000,0,115,28.690000,0.000000,0,0,81.67,101.320000

16,03:45-04:00,10.350000,0.000000,40,0,56.100000,0.000000,0,0,116.090000,272.050000,0,0,161.210000,0,35.64,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.610000,0,115,27.720000,0.000000,0,0,81.67,101.320000

17,04:00-04:15,10.310000,0.000000,40,0,56.100000,0.000000,0,0,116.090000,272.050000,0,0,161.210000,0,35.38,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.460000,0,115,27.720000,0.000000,0,0,81.67,101.320000

18,04:15-04:30,10.310000,0.000000,40,0,56.100000,0.000000,0,0,116.090000,272.050000,0,0,161.210000,0,34.74,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.460000,0,115,27.720000,0.000000,0,0,81.67,101.320000

19,04:30-04:45,10.310000,0.000000,40,0,46.940000,0.000000,0,0,116.090000,272.050000,0,0,161.210000,0,34.26,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.460000,0,115,27.720000,0.000000,0,0,81.67,101.320000

20,04:45-05:00,10.310000,0.000000,40,0,46.940000,0.000000,0,0,116.090000,272.050000,0,0,161.210000,0,32.81,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.460000,0,115,27.720000,0.000000,0,0,81.67,101.320000

21,05:00-05:15,10.200000,0.000000,40,0,46.940000,0.000000,0,0,116.090000,272.050000,0,0,134.150000,0,32.8,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.330000,0,115,27.720000,0.000000,0,0,81.67,101.320000

22,05:15-05:30,10.200000,0.000000,40,0,46.940000,0.000000,0,0,116.090000,272.050000,0,0,134.150000,0,32.37,30.950000,10.780000,0,0,30.950000,81.67,38.33,38.34,0,8.330000,0,115,27.720000,0.000000,0,0,81.67,101.320000

23,05:30-05:45,10.200000,0.000000,40,0,46.940000,0.000000,0,0,116.090000,272.050000,0,0,134.150000,0,32.19,30.950000,10.390000,0,0,30.950000,81.67,38.33,38.34,0,8.330000,0,115,27.720000,0.000000,0,0,81.67,101.320000

24,05:45-06:00,10.200000,0.000000,40,0,46.940000,0.000000,0.33,0,116.090000,272.050000,0,0,134.150000,0,31.28,30.950000,10.390000,0,0.67,30.950000,81.67,38.33,38.34,0.18,8.330000,0,115,27.720000,0.000000,0,0,81.67,101.320000

25,06:00-06:15,10.200000,0.000000,40,0,56.100000,0.000000,1.67,0,116.090000,272.050000,1.96,4.32,134.150000,0.01,29.75,30.950000,10.390000,4.05,3.33,30.950000,81.67,38.33,38.34,1.66,8.840000,0.01,115,28.690000,0.000000,0,1.66725,81.67,101.320000

26,06:15-06:30,10.200000,0.040000,40,0.1,56.100000,0.040000,2.67,0.02,116.090000,272.050000,6.93,8.64,134.150000,1.88,28.63,30.950000,10.390000,8.8,5.33,30.950000,81.67,38.33,38.34,3.79,8.840000,0.8,115,28.690000,0.040000,0.25,5.04075,81.67,101.320000

27,06:30-06:45,10.200000,0.280000,40,4.61,56.100000,0.280000,3.33,0.92,116.090000,272.050000,10.87,15.55,134.150000,6.26,24.27,30.950000,10.390000,14.96,6.67,30.950000,81.67,38.33,38.34,6.53,8.840000,2.68,115,28.690000,0.280000,0.7,8.8725,81.67,101.320000

28,06:45-07:00,10.200000,0.680000,40,10.3,56.100000,0.660000,3.33,2.06,116.090000,272.050000,21.27,24.19,134.150000,12.57,24.07,30.950000,10.390000,28.16,6.67,30.950000,81.67,38.33,38.34,9.75,8.840000,5.39,115,28.690000,0.660000,1.74,13.6695,81.67,101.320000

29,07:00-07:15,10.200000,1.230000,40,19.07,56.100000,1.200000,4.33,3.81,116.090000,272.050000,29.98,29.98,134.150000,21.04,23.54,30.950000,10.390000,29.99,8.67,30.950000,81.67,38.33,38.34,13.28,8.560000,9.02,115,28.690000,1.200000,3.38,18.71025,81.67,101.320000

30,07:15-07:30,10.200000,1.990000,40,30.72,56.100000,1.940000,6.67,6.14,116.090000,272.050000,29.98,29.98,134.150000,31.3,22.67,30.950000,10.390000,29.99,13.33,30.950000,81.67,38.33,38.34,15.3,8.560000,13.42,115,28.690000,1.940000,5.66,23.81925,81.67,101.320000

31,07:30-07:45,10.200000,2.760000,40,44.78,56.100000,2.690000,8.67,8.96,116.090000,272.050000,30.67,30.67,134.150000,42.93,21.14,30.950000,10.390000,30.66,17.33,30.950000,81.67,38.33,38.34,20.6,8.560000,18.4,115,28.690000,2.690000,8.48,29.43525,81.67,101.320000

32,07:45:08:00,10.200000,3.700000,40,60.8,56.100000,3.610000,10.67,12.16,116.090000,272.050000,30.83,30.83,134.150000,55.66,20.47,30.950000,10.390000,30.84,21.33,30.950000,81.67,38.33,38.34,26.43,8.560000,23.86,115,28.690000,3.610000,11.65,34.983,81.67,101.320000

33,08:00-08:15,10.200000,4.880000,38.33,65.47,56.100000,4.760000,12.67,13.09,116.090000,272.050000,32.33,32.33,161.210000,63,12.07,30.950000,10.390000,32.34,25.33,30.950000,81.67,38.33,38.34,32.61,8.370000,27,115,29.660000,4.760000,15.04,40.08225,81.67,101.320000

34,08:15-08:30,10.200000,6.050000,38.33,82.37,56.100000,5.900000,14.33,16.47,116.090000,272.050000,32.33,32.33,161.210000,77,12.01,30.950000,10.390000,32.34,28.67,30.950000,81.67,38.33,38.34,38.9,8.370000,33,115,29.660000,5.900000,18.47,44.87925,81.67,101.320000

35,08:30-08:45,10.200000,7.230000,38.33,91.78,56.100000,7.050000,16,18.36,116.090000,272.050000,32.5,32.5,161.210000,87.5,11.87,30.950000,10.390000,32.5,32,30.950000,81.67,38.33,38.34,45.01,8.370000,37.5,115,30.620000,7.050000,21.61,49.87125,81.67,101.320000

36,08:45:09:00,10.200000,8.380000,38.33,100.54,56.100000,8.170000,18.33,20.11,116.090000,272.050000,32.5,32.5,161.210000,98,11.74,30.950000,10.390000,32.5,36.67,30.950000,81.67,38.33,38.34,51.23,8.370000,42,115,30.620000,8.170000,24.27,54.72675,81.67,101.320000

37,09:00:09:15,10.200000,9.190000,38.33,113.63,56.100000,8.970000,20.66,22.72,116.090000,272.050000,32.73,32.73,161.210000,108.5,11.32,30.950000,10.390000,32.74,41.34,30.950000,81.67,38.33,38.34,57.1,8.370000,46.5,115,27.090000,8.970000,27.24,58.93875,81.67,101.320000

38,09:15-09:30,10.200000,10.490000,38.33,140.29,56.100000,10.230000,23.66,28.06,116.090000,272.050000,32.73,32.73,161.210000,119,11.67,30.950000,10.390000,32.74,47.34,30.950000,81.67,39.17,39.16,62.75,8.370000,51,117.5,27.090000,10.230000,30.51,62.634,81.67,101.320000

39,09:30-09:45,10.200000,11.370000,40,163.98,56.100000,11.100000,23,32.79,116.090000,272.050000,32.9,32.9,134.150000,126,11.47,30.950000,10.390000,32.9,46,30.950000,81.67,39.17,39.16,68.05,9.580000,54,117.5,27.090000,11.100000,32.41,65.9295,81.67,101.320000

40,09:45-10:00,10.200000,12.040000,40,178.63,56.100000,11.760000,24.66,35.73,116.090000,272.050000,32.9,32.9,134.150000,136.5,11.13,30.950000,10.390000,32.9,49.34,30.950000,81.67,39.17,39.16,72.68,9.580000,58.5,117.5,26.130000,11.760000,35.06,68.7765,81.67,101.320000

41,10:00-10:15,10.200000,12.850000,40,197.96,56.100000,12.540000,27,39.59,94.840000,272.050000,32.9,32.9,161.210000,147,10.64,30.950000,10.390000,32.9,54,30.950000,80.67,39.17,39.16,77.13,9.390000,63,117.5,27.090000,12.540000,37.31,71.45775,80.67,101.320000

42,10:15-10:30,10.200000,12.530000,40,214.68,56.100000,12.220000,29.33,42.94,70.560000,272.050000,32.9,32.9,161.210000,154,10.52,30.950000,10.390000,32.9,58.67,30.950000,80.67,39.17,39.16,81.44,9.390000,66,117.5,27.090000,12.220000,39.09,74.07075,80.67,101.320000

43,10:30-10:45,10.200000,13.160000,40,221.13,56.100000,12.840000,31,44.23,79.100000,272.050000,32.9,32.9,161.210000,161,10.06,30.950000,10.390000,32.9,62,30.950000,80.67,39.17,39.16,84.09,9.390000,69,117.5,27.090000,12.840000,40.93,76.4205,80.67,101.320000

44,10:45-11:00,10.200000,13.510000,40,229.17,56.100000,13.180000,32.66,45.83,87.640000,272.050000,32.9,32.9,161.210000,168,9.13,30.950000,10.390000,32.9,65.34,30.950000,80.67,39.17,39.16,87.27,9.390000,72,117.5,27.090000,13.180000,41,78.26325,80.67,101.320000

45,11:00-11:15,10.270000,13.870000,40,229.17,56.100000,13.530000,32.66,45.83,66.400000,272.050000,32.9,32.9,161.210000,175,9.07,30.950000,10.780000,32.9,65.34,30.950000,80.67,39.17,39.16,90.1,9.210000,75,117.5,27.090000,13.530000,40.1,79.17,80.67,101.320000

46,11:15-11:30,10.270000,14.140000,40,229.17,56.100000,13.800000,33.33,45.83,66.400000,272.050000,32.9,32.9,161.210000,175,9.13,30.950000,10.780000,32.9,66.67,30.950000,80.67,39.17,39.16,91.16,9.210000,75,117.5,27.090000,13.800000,40.5,79.053,80.67,101.320000

47,11:30-11:45,10.270000,14.730000,40,229.17,47.330000,14.370000,34.33,45.83,66.400000,272.050000,32.9,32.9,161.210000,175,8.93,30.950000,10.780000,32.9,68.67,30.950000,80.67,39.17,39.16,92.26,9.210000,75,117.5,27.090000,14.370000,42.5,78.312,80.67,101.320000

48,11:45-12:00,10.270000,14.730000,40,229.17,47.330000,14.370000,36,45.83,66.400000,272.050000,32.9,32.9,161.210000,175,9.32,30.950000,10.780000,32.9,72,30.950000,80.67,39.17,39.16,92.43,9.210000,75,117.5,27.090000,14.370000,44.5,77.5515,80.67,101.320000

49,12:00-12:15,10.270000,14.730000,40,229.17,33.840000,14.370000,32,45.83,66.400000,272.050000,32.9,32.9,161.210000,175,9.26,30.950000,10.780000,32.9,64,30.950000,80.67,39.17,39.16,92.79,9.020000,75,117.5,27.090000,14.370000,45,73.866,80.67,72.310000

50,12:15-12:30,10.270000,14.340000,40,229.17,33.840000,14.000000,33.66,45.83,66.400000,272.050000,32.9,32.9,161.210000,175,10.07,30.950000,10.780000,32.9,67.34,30.950000,80.67,39.17,39.16,92.89,9.020000,75,117.5,27.090000,14.000000,45,73.476,80.67,50.300000

51,12:30-12:45,10.270000,14.300000,32.67,229.17,33.840000,13.940000,35.33,45.83,66.400000,272.050000,32.9,32.9,161.210000,161,11.13,30.950000,10.780000,32.9,70.67,30.950000,80.67,39.17,39.16,92.57,9.580000,69,117.5,27.090000,13.940000,45,72.891,80.67,50.300000

52,12:45-13:00,10.270000,14.350000,32.67,229.17,33.840000,14.000000,36,45.83,66.400000,272.050000,32.9,32.9,161.210000,164.5,12.12,30.950000,10.780000,32.9,72,30.950000,80.67,39.17,39.16,92.93,9.580000,70.5,117.5,26.130000,14.000000,45,72.04275,80.67,50.300000

53,13:00-13:15,10.270000,15.170000,32.67,229.17,33.840000,14.800000,36,45.83,66.400000,272.050000,32.9,32.9,161.210000,168,13.15,30.950000,10.780000,32.9,72,30.950000,80.67,39.17,39.16,92.54,9.580000,72,117.5,26.130000,14.800000,45,71.22375,80.67,50.300000

54,13:15-13:30,10.270000,15.160000,32.67,229.17,33.840000,14.790000,36,45.83,66.400000,272.050000,32.9,32.9,161.210000,171.5,14.18,30.950000,10.780000,32.9,72,30.950000,80.67,39.17,39.16,92.18,9.580000,73.5,117.5,26.130000,14.790000,45,70.75575,80.67,50.300000

55,13:30-13:45,10.350000,15.130000,32.67,229.17,47.330000,14.750000,36,45.83,66.400000,272.050000,32.9,32.9,161.210000,171.5,16.34,30.950000,10.780000,32.9,72,30.950000,80.67,39.17,39.16,91.73,9.580000,73.5,117.5,26.130000,14.750000,45,93.53175,80.67,50.300000

56,13:45-14:00,10.350000,14.830000,32.67,229.17,47.330000,14.480000,36,45.83,66.400000,272.050000,32.9,32.9,161.210000,171.5,26.08,30.950000,10.780000,32.9,72,30.950000,80.67,39.17,39.16,90.42,9.580000,73.5,117.5,26.130000,14.480000,44.5,88.61775,80.67,50.300000

57,14:00-14:15,10.350000,14.530000,36,229.63,47.330000,14.170000,36,45.93,66.400000,272.050000,32.9,32.9,161.210000,171.5,29.14,30.950000,10.780000,32.9,72,30.950000,80.67,39.17,39.16,89.75,9.580000,73.5,117.5,26.130000,14.170000,44,85.77075,80.67,79.320000

58,14:15-14:30,10.350000,14.980000,36,229.63,47.330000,14.620000,34.33,45.93,94.840000,272.050000,32.9,32.9,161.210000,168,32.08,30.950000,10.780000,32.9,68.67,30.950000,80.67,39.17,39.16,88.12,9.580000,72,117.5,26.130000,14.620000,42,83.62575,80.67,101.320000

59,14:30-14:45,10.350000,14.580000,36,229.63,47.330000,14.230000,32.66,45.93,94.840000,272.050000,32.9,32.9,161.210000,161,33.74,0.000000,10.780000,32.9,65.34,0.000000,80.67,39.17,39.16,85.86,9.580000,69,117.5,26.130000,14.230000,39,79.64775,80.67,101.320000

60,14:45-15:00,10.350000,14.140000,36,229.63,47.330000,13.800000,31.33,45.93,116.090000,272.050000,32.9,32.9,161.210000,154,35.75,0.000000,10.780000,32.9,62.67,0.000000,80.67,39.17,39.16,82.47,9.580000,66,117.5,26.130000,13.800000,39.84,75.04575,80.67,101.320000

61,15:00-15:15,10.350000,13.800000,36,229.63,47.330000,13.460000,29.33,45.93,116.090000,272.050000,32.9,32.9,161.210000,147,36.09,16.220000,10.780000,32.9,58.67,16.220000,80.67,39.17,39.16,78.79,9.580000,63,117.5,26.130000,13.460000,38.51,70.59975,80.67,101.320000

62,15:15-15:30,10.350000,13.160000,36,229.63,47.330000,12.840000,28,45.93,116.090000,272.050000,32.9,32.9,161.210000,136.5,36.92,16.220000,10.780000,32.9,56,16.220000,80.67,39.17,39.16,74.8,9.580000,58.5,117.5,26.130000,12.840000,37.09,65.208,80.67,101.320000

63,15:30-15:45,10.350000,12.600000,36,217.39,56.100000,12.280000,26.66,43.48,116.090000,272.050000,32.9,32.9,174.110000,129.5,27.86,16.220000,10.780000,32.9,53.34,16.220000,80.67,39.17,39.16,70.56,9.580000,55.5,117.5,26.130000,12.280000,34.81,58.86075,80.67,101.320000

64,15:45-16:00,10.350000,11.610000,36,200.22,56.100000,11.340000,24,40.04,116.090000,272.050000,32.9,32.9,174.110000,119,27.22,16.220000,10.780000,32.9,48,16.220000,80.67,39.17,39.16,66,9.580000,51,117.5,26.130000,11.340000,32.27,52.2405,80.67,101.320000

65,16:00-16:15,10.350000,10.790000,36,181.98,56.100000,10.520000,22,36.39,116.090000,272.050000,32.9,32.9,174.110000,108.5,26.14,16.220000,10.780000,32.9,44,16.220000,80.67,39.17,39.16,60.53,9.580000,46.5,117.5,26.130000,10.520000,29.32,45.006,80.67,101.320000

66,16:15-16:30,10.350000,9.820000,36,151.95,56.100000,9.580000,20.33,30.39,116.090000,272.050000,32.9,32.9,174.110000,98,25.02,16.220000,10.780000,32.9,40.67,16.220000,80.67,38.33,38.34,55.44,9.580000,42,115,26.130000,9.580000,27.18,37.752,80.67,101.320000

67,16:30-16:45,10.350000,8.540000,36.67,139.08,56.100000,8.340000,18.66,27.82,116.090000,272.050000,32.9,32.9,174.110000,84,24.22,0.000000,10.780000,32.9,37.34,0.000000,80.67,38.33,38.34,49.82,9.580000,36,115,26.130000,8.340000,23.75,31.63875,80.67,101.320000

68,16:45-17:00,10.350000,7.200000,37.33,122.95,56.100000,7.020000,17,24.59,116.090000,272.050000,27.68,33,174.110000,73.5,23.18,0.000000,10.780000,33,34,0.000000,80.67,38.83,38.84,43.53,9.580000,31.5,116.5,26.130000,7.020000,21.18,26.0715,80.67,101.320000

69,17:00-17:15,10.350000,6.020000,38,105.03,74.170000,5.870000,13.67,21,116.090000,272.050000,12.73,31.1,174.110000,63,22.07,0.000000,10.780000,33,27.33,0.000000,80.67,39,39,37.31,9.670000,27,117,26.130000,5.870000,18.5,20.58225,80.67,101.320000

70,17:15-17:30,10.350000,5.130000,38.67,89.52,74.170000,5.000000,13.67,17.9,116.090000,272.050000,4.62,21.6,174.110000,52.5,21.46,0.000000,10.780000,30.1,27.33,0.000000,80.67,39.17,39.16,31.55,9.670000,22.5,117.5,26.130000,5.000000,15,15.366,80.67,101.320000

71,17:30-17:45,10.350000,4.600000,38.67,63.98,69.660000,4.490000,13.33,12.79,116.090000,272.050000,1.15,12.96,174.110000,45.5,20.87,23.220000,10.780000,18.62,26.67,23.220000,80.67,39.17,39.16,25.72,9.670000,19.5,117.5,26.130000,4.490000,13.5,10.7445,80.67,101.320000

72,17:45-18:00,10.350000,3.500000,38.67,52.02,69.660000,3.420000,11,10.4,116.090000,272.050000,0.05,8.64,174.110000,35,20.33,23.220000,10.780000,9.72,22,23.220000,80.67,39.17,39.16,20.32,9.670000,15,117.5,26.130000,3.420000,11,6.7665,80.67,101.320000

73,18:00-18:15,10.350000,3.040000,38.67,26.58,74.170000,2.960000,7.67,5.31,116.090000,272.050000,0,0,174.110000,24.5,19.33,23.220000,10.780000,0,15.33,23.220000,80.67,38.67,38.66,15.3,9.860000,10.5,116,27.090000,2.960000,8.33,10.374,80.67,101.320000

74,18:15-18:30,10.350000,1.810000,38.67,15,74.170000,1.780000,5.33,3,116.090000,272.050000,0,0,174.110000,14,18.26,23.220000,10.780000,0,10.67,23.220000,80.67,38.83,38.84,11.09,9.860000,6,116.5,27.090000,1.780000,5.69,6.62025,80.67,101.320000

75,18:30-18:45,10.350000,0.710000,38.67,9.6,74.170000,0.690000,4.33,1.92,116.090000,272.050000,0,0,174.110000,7,18.07,23.220000,10.780000,0,8.67,23.220000,80.67,38.83,38.84,6.78,9.860000,3,116.5,27.090000,0.690000,3.58,2.5545,80.67,101.320000

76,18:45-19:00,10.350000,0.380000,38.67,5.4,74.170000,0.370000,3,1.08,116.090000,272.050000,0,0,174.110000,3.5,17.8,23.220000,10.780000,0,6,23.220000,80.67,38.83,38.84,0.35,9.860000,1.5,116.5,27.090000,0.370000,2,0.59475,80.67,101.320000

77,19:00-19:15,10.350000,0.080000,38.67,2.4,74.170000,0.080000,1.67,0.48,116.090000,272.050000,0,0,174.110000,0.7,17.28,11.520000,10.780000,0,3.33,11.520000,80,38.67,38.66,0.04,10.140000,0.3,116,27.090000,0.080000,0.87,0,80,101.320000

78,19:15-19:30,10.350000,0.000000,38.67,0.6,74.170000,0.000000,0.33,0.12,116.090000,272.050000,0,0,174.110000,0,16.93,11.520000,10.780000,0,0.67,11.520000,80,38.33,38.34,0,10.140000,0,115,27.090000,0.000000,0.19,0,80,101.320000

79,19:30-19:45,10.350000,0.000000,38.67,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,16.87,11.520000,10.780000,0,0,11.520000,80,38.83,38.84,0,10.140000,0,116.5,27.090000,0.000000,0,0,80,101.320000

80,19:45-20:00,10.350000,0.000000,38.67,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,16.66,11.520000,10.780000,0,0,11.520000,80,38.67,38.66,0,10.140000,0,116,27.090000,0.000000,0,0,80,101.320000

81,20:00-20:15,10.350000,0.000000,38.67,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,27.79,11.520000,10.780000,0,0,11.520000,80,38.33,38.34,0,9.950000,0,115,27.090000,0.000000,0,0,80,101.320000

82,20:15-20:30,10.350000,0.000000,38.67,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,27.9,11.520000,10.780000,0,0,11.520000,79.33,38,38,0,9.950000,0,114,27.090000,0.000000,0,0,79.33,101.320000

83,20:30-20:45,10.350000,0.000000,38.67,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,28.39,11.520000,10.780000,0,0,11.520000,78.67,37.83,37.84,0,9.950000,0,113.5,27.090000,0.000000,0,0,78.67,101.320000

84,20:45-21:00,10.350000,0.000000,38.67,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,28.64,11.520000,10.780000,0,0,11.520000,77.67,37.5,37.5,0,9.950000,0,112.5,27.090000,0.000000,0,0,77.67,101.320000

85,21:00-21:15,10.350000,0.000000,38.67,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,28.94,0.000000,10.780000,0,0,0.000000,76.67,37.17,37.16,0,9.770000,0,111.5,27.090000,0.000000,0,0,76.67,101.320000

86,21:15-21:30,10.350000,0.000000,36.33,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,22.78,0.000000,10.780000,0,0,0.000000,75.67,37,37,0,9.770000,0,111,27.090000,0.000000,0,0,75.67,101.320000

87,21:30-21:45,10.350000,0.000000,36.33,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,22.29,0.000000,0.000000,0,0,0.000000,74.67,36.33,36.34,0,10.510000,0,109,27.090000,0.000000,0,0,74.67,101.320000

88,21:45-22:00,10.350000,0.000000,36.33,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,21.83,0.000000,0.000000,0,0,0.000000,73.67,36,36,0,10.510000,0,108,27.090000,0.000000,0,0,73.67,101.320000

89,22:00-22:15,10.350000,0.000000,36.33,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,21.27,0.000000,0.000000,0,0,0.000000,72.67,35.5,35.5,0,10.510000,0,106.5,26.130000,0.000000,0,0,72.67,101.320000

90,22:15-22:30,10.350000,0.000000,36.02,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,16.73,0.000000,0.000000,0,0,0.000000,71.67,35.67,35.66,0,10.510000,0,107,26.130000,0.000000,0,0,71.67,101.320000

91,22:30-22:45,10.350000,0.000000,35.44,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,16.22,0.000000,10.780000,0,0,0.000000,76.67,36,36,0,10.510000,0,108,26.130000,0.000000,0,0,76.67,101.320000

92,22:45-23:00,10.350000,0.000000,36.24,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,16.06,0.000000,10.780000,0,0,0.000000,76.67,38.33,38.34,0,9.580000,0,115,26.130000,0.000000,0,0,76.67,101.320000

93,23:00-23:15,10.350000,0.000000,36.38,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,15.78,0.000000,10.780000,0,0,0.000000,76.67,38.33,38.34,0,10.230000,0,115,25.160000,0.000000,0,0,76.67,101.320000

94,23:15-23:30,10.350000,0.000000,36.71,0,74.170000,0.000000,0,0,116.090000,272.050000,0,0,174.110000,0,15.84,0.000000,10.780000,0,0,0.000000,76.67,38.33,38.34,0,10.230000,0,115,25.160000,0.000000,0,0,76.67,101.320000

