Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NLCIIST2,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCTS2EXP,NNTPP,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NTPL,RSTPSU1TO6,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
15,03:30-03:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0,97.055943,19.725135,0.758012,0,0,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,0,13.0416,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,17.231433,418.77

16,03:45-04:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0,97.055943,19.725135,0.758012,0,0,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,0,13.0416,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,18.615508,418.77

17,04:00-04:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0,97.055943,19.725135,0.758012,0,0,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,0,13.0416,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000003,418.77

18,04:15-04:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0,97.055943,19.725135,0.758012,0,0,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,0,13.0416,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000006,418.77

19,04:30-04:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000006,418.77

20,04:45-05:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,13.0416,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000006,418.77

21,05:00-05:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,6.5208,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000006,418.77

22,05:15-05:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,6.5208,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000006,418.77

23,05:30-05:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,6.5208,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000007,418.77

24,05:45-06:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,0,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,6.5208,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000006,418.77

25,06:00-06:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,3.814368,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,36.812765,0,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,6.5208,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000005,418.77

26,06:15-06:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,7.628735,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,36.812765,10.884034,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,6.5208,38.64,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000003,418.77

27,06:30-06:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,39.669422,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,36.812765,21.768069,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,19.5624,33.12,1.281,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000007,418.77

28,06:45-07:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,39.669422,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,29.003996,21.768069,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,19.5624,33.12,1.281,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000005,418.77

29,07:00-07:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,20.750636,39.669422,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,12.270921,21.768069,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,19.5624,33.12,6.6612,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000004,418.77

30,07:15-07:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,39.669422,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,0,21.768069,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,19.5624,33.12,6.6612,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000003,418.77

31,07:30-07:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,39.669422,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,0,21.768069,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,13.0416,38.64,6.6612,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000005,418.77

32,07:45:08:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,19.834711,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,0,10.858854,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,13.0416,38.64,6.6612,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000005,418.77

33,08:00-08:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,3.814368,1.031848,97.055943,19.725135,0.758012,0,26.743647,70.509062,0,10.811642,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,13.0416,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000004,418.77

34,08:15-08:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,1.031848,97.055943,39.450269,0.758012,0,26.743647,70.509062,0,0,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,13.0416,33.12,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000005,418.77

35,08:30-08:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,1.031848,97.055943,39.450269,0.758012,0,26.743647,70.509062,0,0,5.534073,130.580717,142.539835,5.493709,52.132639,28.09872,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000007,418.77

36,08:45:09:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,1.031848,97.055943,39.450269,0.758012,0,26.743647,70.509062,0,0,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000003,418.77

37,09:00:09:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,1.031848,97.055943,39.450269,0.758012,0,26.743647,70.509062,0,0,5.534073,130.580717,142.539835,5.493709,52.132639,14.04936,13.0416,34.224,0.5124,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000005,418.77

38,09:15-09:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,39.450269,0.758012,0,22.286372,70.509062,0,0,5.534073,130.580717,142.539835,5.493709,52.132639,13.509,6.5208,34.224,0.5124,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000003,418.77

39,09:30-09:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,39.450269,0.758012,0,22.286372,70.509062,0,0,5.534073,130.580717,142.539835,5.493709,52.132639,0,6.5208,34.224,0.5124,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000007,418.77

40,09:45-10:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,39.450269,0.758012,0,22.286372,70.509062,0,0,5.534073,130.580717,142.539835,5.493709,52.132639,0,6.5208,34.224,0.5124,25.564,0,0,108.62768,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000004,418.77

41,10:00-10:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,6.5208,34.224,0.8967,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000003,418.77

42,10:15-10:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,6.5208,34.224,0.8967,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.000005,418.77

43,10:30-10:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,6.5208,34.224,0.8967,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

44,10:45-11:00,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,6.5208,34.224,0.8967,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

45,11:00-11:15,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,6.5208,34.224,0.8967,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

46,11:15-11:30,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,13.0416,34.224,0.8967,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

47,11:30-11:45,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,13.0416,34.224,0.8967,38.346,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

48,11:45-12:00,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,13.0416,34.224,0.8967,38.346,0,0,107.948757,0,0,0,84.266758,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

49,12:00-12:15,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,13.0416,34.224,0.8967,38.346,0,0,107.948757,0,0,0,84.266758,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

50,12:15-12:30,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,13.0416,34.224,0.8967,38.346,0,0,107.948757,0,0,0,84.266758,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

51,12:30-12:45,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,70.509062,0,0,2.610621,130.580717,142.539835,5.493709,52.132639,0,13.0416,34.224,1.1529,38.346,0,0,107.948757,0,0,0,84.266758,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

