Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
18,04:15-04:30,36.5917,16.4224,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

19,04:30-04:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,51.888,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

20,04:45-05:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,51.888,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

21,05:00-05:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,123.665625,67.536,5.092,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

22,05:15-05:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

23,05:30-05:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

24,05:45-06:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

25,06:00-06:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

26,06:15-06:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

27,06:30-06:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,16.350412,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

28,06:45-07:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

29,07:00-07:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

30,07:15-07:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

31,07:30-07:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

32,07:45:08:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,10.5,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

33,08:00-08:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,51.888,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

34,08:15-08:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,51.888,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

35,08:30-08:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

36,08:45:09:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

37,09:00:09:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

38,09:15-09:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,25.578,15.00135,13.066,417.375

39,09:30-09:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

40,09:45-10:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

41,10:00-10:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

42,10:15-10:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

43,10:30-10:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

44,10:45-11:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,51.888,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

45,11:00-11:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,51.888,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

46,11:15-11:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,0,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

47,11:30-11:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

48,11:45-12:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,13.622,418.77

49,12:00-12:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

50,12:15-12:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

51,12:30-12:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

52,12:45-13:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

53,13:00-13:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,5.27868,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

