Block,Time,UNCHAHAR4,SALAL,AURY_GF,DULHASTI,AURY_LF,RIHAND2,AURY_RF,DADRI_CRF,RIHAND3,NAPP,AURY_CRF,NJPC,RAPPC,PARBATI3,TANDA2,RAMPUR,ANTA_RF,DADRT2,RAPPB,CHAMERA1,JHAJJAR,UNCHAHAR3,TEHRI,ANTA_CRF,SEWA2,UNCHAHAR1,URI2,RIHAND1,KOLDAM,UNCHAHAR2,DADRI_RF,TANAKPUR,ANTA_LF,DADRI_LF,BSIUL,DADRI_GF,FSTPP I & II,CHAMERA2,KOTESHWR,KHSTPP-II,DHAULIGNGA,CHAMERA3,BRBCL,URI,SINGRAULI,SINGRAULI_HYDRO,TALA,ANTA_GF,KISHANGANGA,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,0.000000,68.138867,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,5.819133,88.439600,0.000000,13.458200,0.000000,8.004264,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,46.469242,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,12.496900,402.563601,0,0,0,0,0

13,03:00-03:15,0.000000,68.138867,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,5.819133,88.439600,0.000000,13.458200,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,47.103700,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,12.496900,402.563601,0,0,0,0,0

14,03:15-03:30,0.000000,12.287337,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,5.819133,88.439600,0.000000,13.458200,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,47.103700,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,16.187523,402.563601,0,0,0,0,0

15,03:30-03:45,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,5.819133,88.439600,0.000000,13.458200,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,57.678000,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,16.187523,402.563601,0,0,0,0,0

16,03:45-04:00,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,5.819133,88.439600,0.000000,13.458200,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,57.678000,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,16.187523,402.563601,0,0,0,0,0

17,04:00-04:15,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,14.110923,0.000000,0.000000,4.806500,5.819133,88.439600,0.000000,13.458200,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,66.781607,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,16.187523,402.563601,0,0,0,0,0

18,04:15-04:30,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,29.917579,0.000000,0.000000,4.806500,5.819133,88.439600,0.000000,13.458200,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,66.781607,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,16.187523,402.563601,0,0,0,0,0

19,04:30-04:45,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,29.917579,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,13.458200,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,112.231871,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,25.502520,402.563601,0,0,0,0,0

20,04:45-05:00,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,338.377600,0.000000,0.000000,113.433400,5.767800,29.917579,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,13.458200,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,4.806500,0.000000,8.530576,112.231871,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,25.502520,402.563601,0,0,0,0,0

21,05:00-05:15,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,367.216600,0.000000,0.000000,113.433400,5.767800,29.917579,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,13.458200,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,8.939547,0.000000,8.530576,112.231871,0.000000,0.000000,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,25.502520,402.563601,0,0,0,0,0

22,05:15-05:30,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,415.281600,0.000000,0.000000,113.433400,5.767800,29.917579,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,13.458200,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,9.581373,0.000000,8.530576,112.231871,0.000000,9.303308,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,25.502520,402.563601,0,0,0,0,0

23,05:30-05:45,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,18.207022,52.211279,0.000000,0.000000,0.000000,0.000000,463.346600,0.000000,0.000000,113.433400,5.767800,29.917579,0.000000,4.869369,4.806500,7.112274,88.439600,0.000000,23.596469,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,9.581373,0.000000,8.530576,112.231871,0.000000,9.303308,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

24,05:45-06:00,0.000000,1.340437,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,36.414044,52.211279,3.671205,0.000000,0.000000,0.000000,511.411600,0.000000,0.000000,113.433400,5.767800,44.876368,0.000000,4.997510,4.806500,7.112274,88.439600,0.000000,24.626295,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,14.010659,3.203532,8.530576,139.406957,6.158905,9.303308,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

25,06:00-06:15,0.000000,1.340437,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,59.172822,52.211279,15.717651,0.000000,0.000000,0.000000,565.739470,0.000000,6.758900,117.278600,5.767800,44.876368,0.000000,4.997510,4.806500,7.112274,88.439600,0.000000,35.205690,0.000000,1.723995,0.000000,0.000000,2.114860,0.000000,17.438078,16.017661,8.530576,129.075674,16.127442,18.606615,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

26,06:15-06:30,0.000000,1.340437,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,81.931599,52.211279,15.717651,0.000000,0.000000,0.000000,604.632610,0.000000,26.579945,117.278600,5.767800,44.876368,0.000000,10.128288,4.806500,7.112274,88.439600,0.000000,37.836953,0.000000,1.723995,0.000000,0.000000,12.536890,0.000000,17.438078,37.981078,25.591729,129.075674,26.347414,19.585911,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

27,06:30-06:45,0.000000,1.340437,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,109.242132,52.211279,15.717651,0.000000,0.000000,0.000000,614.245610,0.000000,26.579945,150.678324,7.953859,44.876368,0.000000,10.128288,4.806500,7.112274,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,12.536890,0.000000,17.438078,37.981078,25.591729,129.075674,26.347414,19.585911,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

28,06:45-07:00,0.000000,1.340437,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,132.000910,52.211279,15.717651,0.000000,0.000000,0.000000,656.692030,0.000000,26.579945,201.873000,10.667065,44.876368,0.000000,10.128288,5.140263,7.112274,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,12.536890,0.000000,17.438078,37.981078,25.591729,129.075674,26.347414,19.585911,14.419524,5.306376,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

29,07:00-07:15,0.000000,1.340437,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,26.579945,216.292500,14.226855,44.876368,0.000000,10.128288,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,6.033984,0.000000,0.000000,12.536890,0.000000,17.438303,37.981078,25.591729,129.075674,26.347414,19.585911,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

30,07:15-07:30,0.000000,1.340437,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,26.579945,216.292500,14.226855,44.876368,0.000000,10.128288,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,6.033984,0.000000,0.000000,12.536890,0.000000,17.438303,37.981078,25.591729,129.075674,26.347414,19.585911,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

31,07:30-07:45,0.000000,1.340437,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,113.793888,52.211279,3.671205,0.000000,0.000000,0.000000,656.403640,0.000000,26.579945,216.292500,14.226855,44.876368,0.000000,10.128288,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,6.033984,0.000000,0.000000,12.536890,0.000000,17.438303,37.981078,25.591729,129.075674,26.347414,19.585911,14.419524,8.490202,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

32,07:45:08:00,0.000000,1.340437,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,84.025407,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,13.505650,216.292500,14.226855,44.876368,0.000000,4.741228,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,6.033984,0.000000,0.000000,6.268445,0.000000,17.438303,12.660359,8.530576,129.075674,17.564943,9.303308,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

33,08:00-08:15,0.000000,1.340437,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,59.172822,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,8.353697,216.292500,14.226855,44.876368,0.000000,4.356804,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,1.108283,0.000000,0.000000,0.000000,0.000000,17.438303,3.203532,8.530576,129.075674,7.619264,9.303308,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

34,08:15-08:30,0.000000,1.340437,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,36.414044,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,216.292500,14.226855,29.917579,0.000000,0.000000,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,1.108283,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,9.303308,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

35,08:30-08:45,0.000000,1.340437,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,18.207022,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,216.292500,14.226855,14.958789,0.000000,0.000000,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,1.108283,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,9.303308,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

36,08:45:09:00,0.000000,8.936245,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,18.207022,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,216.292500,14.226855,0.000000,0.000000,0.000000,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,1.108283,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,9.303308,14.419524,7.428926,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

37,09:00:09:15,0.000000,68.138867,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,216.292500,14.226855,0.000000,0.000000,0.000000,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,1.108283,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,9.303308,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

38,09:15-09:30,0.000000,68.138867,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,216.292500,14.226855,0.000000,0.000000,0.000000,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

39,09:30-09:45,0.000000,68.138867,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,216.292500,14.226855,0.000000,0.000000,0.000000,5.881522,23.793790,88.439600,0.000000,40.749603,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,7.428926,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

40,09:45-10:00,0.000000,68.138867,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,656.692030,0.000000,0.000000,216.292500,14.226855,0.000000,0.000000,0.000000,5.140263,23.793790,88.439600,0.000000,40.749603,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

41,10:00-10:15,0.000000,12.287337,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,575.793610,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,23.793790,88.439600,0.000000,40.749603,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

42,10:15-10:30,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,575.793610,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,23.793790,88.439600,0.000000,40.749603,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

43,10:30-10:45,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,575.793610,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,23.793790,88.439600,0.000000,40.749603,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

44,10:45-11:00,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,575.793610,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,23.793790,88.439600,0.000000,40.749603,0.000000,3.078563,0.000000,0.000000,0.000000,0.000000,17.438303,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

45,11:00-11:15,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,575.793610,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,7.758845,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

46,11:15-11:30,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,575.793610,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,5.172563,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

47,11:30-11:45,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,566.550711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

