Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,39.51012,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.142,0,6.5538,42.14808,17.664,8.1984,72.044,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,12.51,416.25

2,00:15-00:30,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,39.51012,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.142,0,6.5538,42.14808,48.576,8.1984,72.044,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,12.51,416.25

3,00:30-00:45,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,39.51012,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.142,0,6.5538,35.787,48.576,8.1984,72.044,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,12.51,416.25

4,00:45-01:00,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.142,0,6.5538,28.045,15.456,8.1984,72.044,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,12.51,416.25

5,01:00-01:15,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.142,0,6.5538,28.045,15.456,8.1984,72.044,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

6,01:15-01:30,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.142,0,6.5538,13.983,15.456,8.1984,72.044,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

7,01:30-01:45,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,13.983,17.664,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

8,01:45-02:00,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,17.664,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

9,02:00-02:15,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,12.1068,20.142,0,6.5538,0,18.768,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

10,02:15-02:30,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,12.1068,20.142,0,6.5538,0,18.768,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

11,02:30-02:45,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,37.8,0,139.3125,118.125,0,26.39091,92,0,12.1068,20.142,0,6.5538,0,16.56,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

12,02:45-03:00,686.779957,9.86,49.436556,0,0,19.35568,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,12.1068,20.142,0,6.5538,0,16.56,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,17.64,20.0018,11.815,417.9375

13,03:00-03:15,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,14.352,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

14,03:15-03:30,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,14.352,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

15,03:30-03:45,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,14.352,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

16,03:45-04:00,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,14.352,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

17,04:00-04:15,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,14.352,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

18,04:15-04:30,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,17.664,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

19,04:30-04:45,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,19.872,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

20,04:45-05:00,686.779957,9.86,49.436556,0,0,9.67784,18.2298,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,19.872,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,17.64,20.0018,11.815,417.9375

21,05:00-05:15,686.779957,9.86,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,48.576,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,11.815,417.9375

22,05:15-05:30,686.779957,9.86,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,48.576,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,11.815,417.9375

23,05:30-05:45,686.779957,9.86,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,38.85,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

24,05:45-06:00,686.779957,9.86,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,0,0,37.8,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

25,06:00-06:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

26,06:15-06:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,19.4618,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

27,06:30-06:45,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

28,06:45-07:00,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,8.442,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,79.3646,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

29,07:00-07:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

30,07:15-07:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,13.452,20.142,0,6.5538,0,16.56,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

31,07:30-07:45,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,16.56,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

32,07:45:08:00,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,31.992,0,51.1407,39.3024,653.1525,19.985,1.09041,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,20.142,0,6.5538,0,16.56,8.1984,75.53,0,78.912,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,98.34375,17.64,20.0018,12.51,417.9375

