Block,Time,BRBCL,TALA,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,TEHRI,AURY_GF,AURY_RF,DULHASTI,SALAL,ANTA_LF,NAPP,RIHAND2,JHAJJAR,DADRI_GF,ANTA_RF,DHAULIGNGA,DADRI_RF,URI2,SINGRAULI,AURY_CRF,TANDA2,ANTA_GF,RAMPUR,ANTA_CRF,CHAMERA2,UNCHAHAR1,PARBATI3,AURY_LF,CHAMERA1,KOTESHWR,BSIUL,UNCHAHAR2,UNCHAHAR3,NJPC,SINGRAULI_HYDRO,SEWA2,RAPPC,KISHANGANGA,CHAMERA3,RIHAND1,DADRI_LF,KOLDAM,TANAKPUR,DADRI_CRF,DADRT2,RIHAND3,URI,UNCHAHAR4,RAPPB,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,14.130774,4.109106,142.849980,265.674938,13.783770,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,118.645102,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,18.954804,16.177343,0.000000,40.626534,0.000000,12.570798,21.137727,23.405709,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,9.878047,0.000000,447.615786,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

11,02:30-02:45,14.458500,4.959266,142.849980,265.674938,13.783770,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,18.954804,16.177343,0.000000,40.626534,0.000000,12.570798,21.137727,23.405709,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,9.878047,0.000000,447.355629,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

12,02:45-03:00,14.458500,4.959266,142.849980,265.674938,13.783770,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,18.954804,16.177343,0.000000,40.626534,0.000000,12.570798,21.137727,23.405709,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,9.878047,0.000000,447.355629,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

13,03:00-03:15,14.458500,4.817572,142.399068,265.674938,13.174392,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,18.954804,16.177343,0.000000,40.626534,0.000000,12.570798,21.137727,23.405709,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,9.878047,0.000000,447.355629,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

14,03:15-03:30,14.458500,4.817572,142.399068,265.674938,13.174392,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,16.177343,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,9.878047,0.000000,377.954829,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

15,03:30-03:45,14.458500,4.817572,142.399068,265.674938,13.174392,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,16.177343,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,330.906870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

16,03:45-04:00,14.458500,4.817572,142.399068,265.674938,13.174392,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,16.177343,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,282.711870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

17,04:00-04:15,14.458500,4.817572,142.399068,265.674938,13.783770,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,18.954804,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,23.405709,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

18,04:15-04:30,14.458500,4.817572,142.399068,265.674938,13.783770,42.710409,0.000000,0.000000,0.000000,57.039171,67.203108,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

19,04:30-04:45,14.458500,3.967412,142.399068,265.674938,13.783770,42.710409,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

20,04:45-05:00,14.458500,3.967412,142.399068,265.674938,13.174392,42.710409,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

21,05:00-05:15,14.458500,3.967412,123.603018,265.674938,12.415610,31.944610,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

22,05:15-05:30,14.458500,3.967412,123.603018,265.674938,12.415610,31.944610,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,16.057128,22.060013,0.000000,40.626534,0.000000,12.570798,21.137727,19.901161,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

23,05:30-05:45,14.458500,3.825719,123.603018,265.674938,12.415610,31.944610,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,26.472016,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

24,05:45-06:00,14.458500,3.825719,123.603018,265.674938,12.415610,31.944610,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,76.474712,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

25,06:00-06:15,14.458500,3.258946,142.399068,265.674938,13.174392,31.944610,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,180.374607,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,75.004044,0.000000,40.626534,0.000000,12.570798,21.137727,18.165467,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,5.556402,0.000000,238.436666,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

26,06:15-06:30,14.458500,3.258946,142.399068,265.674938,13.174392,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,180.374607,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,75.004044,0.000000,40.626534,0.000000,12.570798,21.137727,18.165467,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,4.321646,0.000000,238.436666,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

27,06:30-06:45,14.458500,3.117253,125.393173,265.674938,13.174392,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,180.374607,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,75.004044,0.000000,40.626534,0.000000,12.570798,21.137727,18.165467,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,3.704268,0.000000,238.436666,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

28,06:45-07:00,14.458500,2.833866,125.393173,265.674938,13.174392,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,180.374607,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,75.004044,0.000000,40.626534,0.000000,12.570798,21.137727,18.165467,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,8.643291,0.000000,238.436666,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

29,07:00-07:15,14.458500,2.833866,125.393173,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,76.474712,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

30,07:15-07:30,14.458500,2.833866,125.393173,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,8.824005,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

31,07:30-07:45,14.458500,2.833866,125.393173,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,4.117869,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

32,07:45:08:00,14.458500,2.833866,125.393173,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,4.117869,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

33,08:00-08:15,14.458500,3.173930,125.393173,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

34,08:15-08:30,14.458500,3.173930,125.435584,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

35,08:30-08:45,14.458500,4.590863,125.435584,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,10.491121,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

36,08:45:09:00,14.458500,4.590863,125.435584,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,10.491121,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

37,09:00:09:15,14.458500,3.173930,125.435584,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,10.491121,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

38,09:15-09:30,14.458500,3.173930,125.435584,265.674938,12.415610,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,10.491121,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,11.730181,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

39,09:30-09:45,14.458500,3.173930,125.435584,265.674938,13.174392,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

40,09:45-10:00,14.458500,3.173930,125.435584,265.674938,13.174392,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,35.116805,1.648269,0.000000,0,0,0,0,0

41,10:00-10:15,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,39.905460,1.648269,0.000000,0,0,0,0,0

42,10:15-10:30,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,39.905460,1.648269,0.000000,0,0,0,0,0

43,10:30-10:45,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,105.527772,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,39.905460,1.648269,0.000000,0,0,0,0,0

44,10:45-11:00,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,68.323160,0.000000,47.719131,105.527772,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,39.905460,1.648269,0.000000,0,0,0,0,0

45,11:00-11:15,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,105.527772,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,39.905460,1.648269,0.000000,0,0,0,0,0

46,11:15-11:30,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,105.527772,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,12.570798,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,39.905460,1.648269,0.000000,0,0,0,0,0

47,11:30-11:45,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,105.527772,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,6.285399,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,39.905460,1.648269,0.000000,0,0,0,0,0

