Block,Time,BSIUL,DADRT2,URI2,TANDA2,DADRI_CRF,AURY_CRF,AURY_LF,RAPPB,SINGRAULI,ANTA_LF,DADRI_LF,DULHASTI,DHAULIGNGA,TEHRI,CHAMERA2,CHAMERA1,UNCHAHAR2,DADRI_GF,KISHANGANGA,URI,RIHAND3,SEWA2,RIHAND1,RAPPC,ANTA_CRF,ANTA_RF,RAMPUR,JHAJJAR,NJPC,DADRI_RF,UNCHAHAR1,ANTA_GF,PARBATI3,NAPP,CHAMERA3,TANAKPUR,KOTESHWR,UNCHAHAR4,AURY_GF,SINGRAULI_HYDRO,SASAN,AURY_RF,BRBCL,SALAL,RIHAND2,KOLDAM,TALA,KHSTPP-II,FSTPP I & II,KHSTPP-I,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,0.000000,345.744000,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,0.000000,0.000000,0.000000,21.609000,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,225.694000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,46.099200,2.881200,13.445600,10.564400,0,0,0,0,0

18,04:15-04:30,0.000000,345.744000,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,14.158217,0.000000,0.000000,21.609000,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,225.694000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,46.099200,2.881200,13.445600,10.564400,0,0,0,0,0

19,04:30-04:45,0.000000,345.744000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,14.944784,0.000000,0.000000,21.609000,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,225.694000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,46.099200,2.881200,13.445600,10.564400,0,0,0,0,0

20,04:45-05:00,0.000000,345.744000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,29.889569,0.000000,0.000000,21.609000,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,225.694000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,60.505200,2.881200,13.445600,10.564400,0,0,0,0,0

21,05:00-05:15,0.000000,345.744000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,29.889569,0.000000,0.000000,21.609000,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,225.694000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.028335,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,84.914087,2.881200,20.568227,10.564400,0,0,0,0,0

22,05:15-05:30,0.000000,345.744000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,29.889569,0.000000,0.000000,30.088863,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,225.694000,18.189976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.028335,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,93.918284,7.651603,23.322546,10.564400,0,0,0,0,0

23,05:30-05:45,0.000000,403.368000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,44.834353,12.648506,0.000000,30.365639,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,229.535600,36.379952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.028335,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,93.918284,7.651603,23.322546,17.854316,0,0,0,0,0

24,05:45-06:00,0.000000,403.368000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,8.774249,44.834353,12.648506,0.000000,30.365639,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,229.535600,54.569928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.028335,17.045179,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,112.617368,7.651603,27.970113,17.854316,0,0,0,0,0

25,06:00-06:15,1.056440,412.972000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,47.478868,17.548498,44.834353,25.297013,7.966518,36.133129,0.000000,0.000000,3.180845,118.768466,3.968661,88.356800,51.796773,0.000000,0.000000,0.000000,229.535600,72.759904,0.000000,0.000000,0.000000,0.000000,0.000000,9.294598,0.492109,25.567769,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,122.979124,12.996613,28.774352,17.739068,0,0,0,0,0

26,06:15-06:30,12.525153,422.576000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,47.478868,26.322747,48.404160,25.297013,13.493005,36.133129,0.000000,0.000000,3.180845,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,229.535600,109.139856,0.000000,0.000000,0.000000,0.000000,0.000000,27.911921,0.492109,34.090358,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,122.979124,17.421752,28.774352,17.739068,0,0,0,0,0

27,06:30-06:45,12.525153,432.180000,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,47.478868,26.322747,48.404160,25.297013,26.555060,40.711452,0.000000,0.000000,3.180845,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,285.238800,127.329832,0.000000,0.000000,0.000000,0.000000,0.000000,27.911921,0.246054,34.090358,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.409934,17.854316,0,0,0,0,0

28,06:45-07:00,12.525153,487.883200,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,47.478868,26.322747,48.404160,25.297013,26.555060,40.711452,0.000000,0.000000,3.180845,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,352.466800,131.877326,0.000000,0.000000,0.000000,0.000000,0.000000,27.911921,0.246054,34.090358,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,6.695909,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.854316,0,0,0,0,0

29,07:00-07:15,12.525153,516.079488,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,47.478868,26.322747,48.404160,25.297013,26.555060,40.711452,0.000000,0.000000,4.241126,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,134.787722,0.000000,0.000000,0.000000,0.000000,0.000000,27.911921,0.246054,34.090358,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,24.199584,0,0,0,0,0

30,07:15-07:30,12.525153,550.730624,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,47.478868,26.322747,48.404160,25.297013,26.555060,40.711452,0.000000,0.000000,38.170138,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,134.787722,0.000000,0.000000,0.000000,0.000000,0.000000,27.911921,0.246054,34.090358,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

31,07:30-07:45,12.525153,598.750624,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,47.478868,17.548498,48.404160,25.297013,13.493005,40.711452,0.000000,0.000000,38.170138,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,113.687350,0.000000,0.000000,0.000000,0.000000,0.000000,27.911921,0.246054,34.090358,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

32,07:45:08:00,6.262576,598.750624,5.813685,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,17.548498,44.834353,25.297013,13.493005,40.711452,0.000000,0.000000,4.241126,118.768466,4.736789,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,83.946739,0.000000,0.000000,0.000000,0.000000,0.000000,9.294598,0.246054,17.045179,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

33,08:00-08:15,6.262576,613.156624,4.909334,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,8.774249,44.834353,25.297013,8.345876,40.711452,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,72.759904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246054,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,6.695909,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

34,08:15-08:30,6.262576,613.156624,4.909334,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,0.000000,44.834353,25.297013,0.000000,40.711452,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,36.379952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246054,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

35,08:30-08:45,0.000000,655.789094,4.909334,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,0.000000,44.834353,12.648506,0.000000,40.711452,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,22.464620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246054,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

36,08:45:09:00,0.000000,655.789094,4.909334,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246054,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

37,09:00:09:15,0.000000,655.789094,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

38,09:15-09:30,0.000000,655.789094,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,31.652579,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,5.301408,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

39,09:30-09:45,0.000000,655.789094,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,35.940089,0.000000,0.000000,40.711452,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

40,09:45-10:00,0.000000,655.789094,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,15.826289,0.000000,29.889569,0.000000,0.000000,40.711452,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.400499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

41,10:00-10:15,0.000000,575.254534,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,40.711452,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,392.803600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,21.673347,0,0,0,0,0

42,10:15-10:30,0.000000,575.254534,23.771513,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,36.133129,0.000000,0.000000,5.301408,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,392.803600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,21.673347,0,0,0,0,0

43,10:30-10:45,0.000000,532.406288,23.771513,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,0.000000,0.000000,12.101040,0.000000,0.000000,36.133129,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,392.803600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,21.673347,0,0,0,0,0

44,10:45-11:00,0.000000,532.406288,23.771513,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,392.803600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,394.364250,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,21.673347,0,0,0,0,0

45,11:00-11:15,0.000000,523.418000,23.771513,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.306849,0.000000,0.000000,4.771267,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,392.803600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.016188,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,18.324912,0,0,0,0,0

46,11:15-11:30,0.000000,523.418000,23.771513,0.000000,0.000000,0.000000,0.000000,0.000000,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,392.803600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.739068,0,0,0,0,0

47,11:30-11:45,0.000000,523.418000,23.771513,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,352.466800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.739068,0,0,0,0,0

