Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,18.800617,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,83.664,0,0,0,50.181708,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,8.526,20.0018,416.25

7,01:30-01:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,18.800617,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,83.664,0,0,0,50.181708,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,8.526,20.0018,416.25

8,01:45-02:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,18.800617,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,83.664,0,0,0,50.181708,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,8.526,20.0018,416.25

9,02:00-02:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,18.800617,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,83.664,0,0,0,50.572735,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,8.526,20.0018,416.25

10,02:15-02:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,18.800617,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,83.664,0,0,0,50.572735,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,8.526,20.0018,416.25

11,02:30-02:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,12.527402,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,83.664,0,0,0,50.572735,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,8.526,20.0018,416.25

12,02:45-03:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,6.025839,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,83.664,0,0,0,50.572735,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,8.526,20.0018,416.25

13,03:00-03:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,7.686,77.854,0,0,0,50.572735,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

14,03:15-03:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,6.5208,36.432,0,7.686,77.854,0,0,0,50.572735,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

15,03:30-03:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.572735,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

16,03:45-04:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.572735,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

17,04:00-04:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

18,04:15-04:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

19,04:30-04:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

20,04:45-05:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,10.29,20.0018,416.25

21,05:00-05:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,7.938,20.0018,416.25

22,05:15-05:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,3.051494,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,7.938,20.0018,416.25

23,05:30-05:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,9.154482,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,7.938,20.0018,416.25

24,05:45-06:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,7.938,20.0018,416.25

25,06:00-06:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

26,06:15-06:30,48.499828,656.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,419.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

27,06:30-06:45,48.499828,656.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,407.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

28,06:45-07:00,48.499828,656.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,407.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

29,07:00-07:15,48.499828,586.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,383.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

30,07:15-07:30,48.499828,576.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,376.043799,124.384996,22.630299,0,7.628735,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

31,07:30-07:45,48.499828,526.115947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

32,07:45:08:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.442393,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

33,08:00-08:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

34,08:15-08:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

35,08:30-08:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

36,08:45:09:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,42.14808,13.0416,36.432,0,7.686,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

37,09:00:09:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,44.16,0,7.686,77.854,0,0,0,50.051367,0,71.965839,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

38,09:15-09:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,44.16,0,7.686,77.854,0,0,0,50.051367,0,71.965839,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

39,09:30-09:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,36.432,0,7.686,74.368,0,0,0,50.051367,0,71.965839,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

40,09:45-10:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,36.432,0,7.686,74.368,0,0,0,50.051367,0,71.965839,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

41,10:00-10:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,44.16,0,7.686,74.368,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

42,10:15-10:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,44.16,0,7.686,74.368,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

43,10:30-10:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,44.16,0,7.686,74.368,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

44,10:45-11:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,8.340651,14.04936,6.5208,44.16,0,7.686,74.368,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

45,11:00-11:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,5.560434,14.04936,6.5208,44.16,0,7.686,46.48,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

46,11:15-11:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.126189,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,5.560434,14.04936,6.5208,44.16,0,7.686,46.48,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

47,11:30-11:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,5.560434,14.04936,6.5208,44.16,0,7.686,52.29,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0.882,20.0018,405

48,11:45-12:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,5.560434,14.04936,6.5208,44.16,0,7.686,52.29,0,0,0,49.529999,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0.882,20.0018,405

49,12:00-12:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,5.560434,14.04936,6.5208,44.16,0,7.686,79.37622,0,0,0,49.138972,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,38.241,20.801072,0.882,20.0018,405

50,12:15-12:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,46.486031,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.487245,179.962454,5.534073,130.580717,132.070807,44.906625,5.560434,14.04936,6.5208,44.16,0,7.686,79.37622,0,0,0,49.138972,0,71.965838,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,36.42,20.801072,0.882,20.0018,405

