Block,Time,RAPPC,DADRI_CRF,PARBATI3,TANAKPUR,UNCHAHAR4,JHAJJAR,DADRT2,AURY_LF,SINGRAULI,AURY_GF,RIHAND3,UNCHAHAR1,SEWA2,SINGRAULI_HYDRO,CHAMERA1,KOLDAM,RIHAND2,UNCHAHAR2,AURY_CRF,KISHANGANGA,RAMPUR,ANTA_LF,URI,TANDA2,RAPPB,URI2,DULHASTI,SALAL,BSIUL,ANTA_GF,ANTA_RF,RIHAND1,AURY_RF,DHAULIGNGA,NJPC,ANTA_CRF,CHAMERA2,DADRI_RF,NAPP,KOTESHWR,DADRI_LF,TEHRI,DADRI_GF,UNCHAHAR3,CHAMERA3,SASAN,BRBCL,KHSTPP-II,TALA,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,65.488818,0.000000,18.369994,10.487803,2.976288,406.894208,663.371201,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.105605,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,30.837811,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,137.919163,9.514875,13.118784,30.986240,0,0,0,0,0

7,01:30-01:45,65.488818,0.000000,18.369994,10.487803,2.976288,406.894208,663.371201,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.105605,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,30.837811,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.403616,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,137.919163,9.344966,13.118784,30.986240,0,0,0,0,0

8,01:45-02:00,65.488818,0.000000,18.369994,10.487803,2.976288,404.871392,663.371201,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.105605,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,30.837811,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.403616,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,11.298336,137.919163,9.344966,13.118784,30.986240,0,0,0,0,0

9,02:00-02:15,65.488818,0.000000,18.369994,10.487803,2.976288,404.871392,663.371201,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.403616,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,9.333408,142.278777,9.344966,13.118784,30.986240,0,0,0,0,0

10,02:15-02:30,65.488818,0.000000,18.369994,10.487803,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.403616,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,9.689792,142.362501,9.344966,13.118784,30.986240,0,0,0,0,0

11,02:30-02:45,65.488818,0.000000,33.800789,10.487803,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.403616,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,10.113600,142.362501,9.344966,13.118784,30.986240,0,0,0,0,0

12,02:45-03:00,65.488818,0.000000,33.800789,10.487803,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.403616,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,11.182752,142.362501,9.344966,13.118784,30.986240,0,0,0,0,0

13,03:00-03:15,65.488818,0.000000,18.369994,9.253944,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,12.521600,142.362501,9.344966,13.237258,30.986240,0,0,0,0,0

14,03:15-03:30,65.488818,0.000000,18.369994,9.253944,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,9.344966,13.237258,30.986240,0,0,0,0,0

15,03:30-03:45,65.488818,0.000000,41.148786,9.253944,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,9.344966,13.237258,30.986240,0,0,0,0,0

16,03:45-04:00,65.488818,0.000000,41.148786,9.253944,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,9.344966,13.237258,30.986240,0,0,0,0,0

17,04:00-04:15,65.488818,0.000000,51.435983,11.228119,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,9.344966,13.237258,30.986240,0,0,0,0,0

18,04:15-04:30,65.488818,0.000000,51.435983,11.228119,2.976288,404.871392,661.830081,0.000000,126.044448,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,9.344966,13.237258,30.986240,0,0,0,0,0

19,04:30-04:45,65.488818,0.000000,64.662378,11.228119,2.976288,404.871392,661.830081,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,37.218048,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,9.344966,13.237258,30.986240,0,0,0,0,0

20,04:45-05:00,65.488818,0.000000,64.662378,11.228119,2.976288,404.871392,661.830081,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,37.218048,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,9.203376,13.237258,30.986240,0,0,0,0,0

21,05:00-05:15,65.488818,0.000000,64.662378,11.228119,2.976288,315.515424,659.323211,0.000000,126.213490,0.000000,125.774752,18.403766,0.000000,1.126465,40.597031,9.835863,119.802816,36.985146,0.000000,8.033715,6.497280,0.000000,37.218048,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,23.111310,33.549463,266.565600,14.448000,142.362501,9.203376,11.427790,30.986240,0,0,0,0,0

22,05:15-05:30,65.488818,0.000000,64.662378,11.228119,2.976288,219.195424,659.323211,0.000000,126.213490,0.000000,125.774752,18.403766,0.000000,1.126465,40.597031,9.835863,119.802816,36.985146,0.000000,8.033715,6.497280,0.000000,23.394202,5.160923,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,23.111310,33.549463,266.565600,14.448000,142.362501,8.920195,13.237258,30.986240,0,0,0,0,0

23,05:30-05:45,65.488818,0.000000,64.662378,11.228119,2.976288,239.856817,659.323211,0.000000,126.213490,0.000000,125.774752,18.403766,0.000000,1.126465,40.597031,9.835863,119.802816,36.985146,0.000000,8.033715,6.497280,0.000000,23.394202,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,23.111310,33.549463,266.565600,14.448000,142.362501,8.778605,11.427790,30.986240,0,0,0,0,0

24,05:45-06:00,65.488818,0.000000,75.502145,11.228119,2.976288,376.065637,584.132640,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,266.565600,14.448000,142.362501,8.637014,13.237258,30.986240,0,0,0,0,0

25,06:00-06:15,65.488818,0.000000,75.502145,11.228119,2.976288,393.522873,583.737824,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,19.140710,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.637014,13.237258,30.986240,0,0,0,0,0

26,06:15-06:30,65.488818,0.000000,75.502145,11.228119,2.976288,393.522873,554.841824,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,19.140710,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.637014,13.237258,30.986240,0,0,0,0,0

27,06:30-06:45,65.488818,0.000000,75.502145,11.228119,2.976288,393.522873,516.313824,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.495424,13.237258,30.986240,0,0,0,0,0

28,06:45-07:00,65.488818,0.000000,75.502145,11.228119,2.976288,393.522873,468.153824,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.495424,13.237258,30.986240,0,0,0,0,0

29,07:00-07:15,65.488818,0.000000,75.502145,11.228119,2.976288,395.491268,441.579040,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,29.242752,4.100138,0.000000,16.930568,56.210797,73.869734,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.637014,13.237258,30.986240,0,0,0,0,0

30,07:15-07:30,65.488818,0.000000,36.739988,11.228119,2.976288,395.491268,441.579040,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,29.242752,4.100138,0.000000,16.930568,56.210797,73.869734,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.637014,13.237258,30.986240,0,0,0,0,0

31,07:30-07:45,65.488818,0.000000,0.000000,11.228119,2.976288,395.491268,441.579040,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,29.242752,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.778605,13.237258,30.986240,0,0,0,0,0

32,07:45:08:00,65.488818,0.000000,0.000000,11.228119,2.976288,395.491268,441.579040,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,29.242752,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,47.431509,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.778605,13.237258,30.986240,0,0,0,0,0

33,08:00-08:15,65.488818,0.000000,0.000000,10.857961,2.976288,395.491268,441.579040,0.000000,126.213490,0.000000,125.774752,20.982638,0.000000,1.126465,40.597031,9.835863,119.802816,42.240847,0.000000,8.033715,6.497280,0.000000,30.837811,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,39.974024,0.000000,67.539152,0.000000,26.453903,33.549463,198.298800,14.448000,142.362501,8.778605,13.237258,30.986240,0,0,0,0,0

34,08:15-08:30,65.488818,0.000000,0.000000,10.857961,2.976288,395.491268,441.579040,0.000000,126.213490,0.000000,125.774752,20.915214,0.000000,1.126465,40.597031,9.835863,119.802816,42.240847,0.000000,8.033715,6.497280,0.000000,30.837811,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,39.974024,0.000000,67.539152,0.000000,26.386479,33.549463,198.298800,14.448000,142.362501,8.778605,13.237258,30.986240,0,0,0,0,0

35,08:30-08:45,65.488818,0.000000,0.000000,10.857961,2.976288,328.540392,441.579040,0.000000,126.213490,0.000000,125.774752,21.101644,0.000000,1.126465,40.597031,9.835863,119.802816,42.624247,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.620612,33.549463,198.298800,14.448000,142.362501,8.778605,13.237258,30.986240,0,0,0,0,0

36,08:45:09:00,65.488818,0.000000,0.000000,10.857961,2.976288,298.988260,441.579040,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,8.778605,13.237258,30.986240,0,0,0,0,0

37,09:00:09:15,65.488818,0.000000,0.000000,10.857961,2.976288,339.287200,441.579040,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,9.061786,13.237258,30.986240,0,0,0,0,0

38,09:15-09:30,65.488818,0.000000,0.000000,10.857961,2.976288,339.287200,441.579040,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,16.930568,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,9.061786,13.237258,30.986240,0,0,0,0,0

39,09:30-09:45,65.488818,0.000000,0.000000,10.857961,2.976288,245.771460,410.572861,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,9.061786,13.237258,30.986240,0,0,0,0,0

40,09:45-10:00,65.488818,0.000000,0.000000,10.857961,2.976288,221.691460,410.572861,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,9.061786,13.237258,30.986240,0,0,0,0,0

41,10:00-10:15,65.488818,0.000000,0.000000,10.857961,2.976288,221.691460,377.824061,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,37.218048,4.100138,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,11.185642,13.237258,30.986240,0,0,0,0,0

42,10:15-10:30,65.488818,0.000000,0.000000,10.857961,2.976288,274.667460,382.640061,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,37.218048,4.100138,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,142.362501,11.185642,13.237258,30.986240,0,0,0,0,0

43,10:30-10:45,65.488818,0.000000,0.000000,10.857961,2.976288,274.667460,371.081661,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,37.218048,4.100138,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,142.362501,6.456522,13.237258,30.986240,0,0,0,0,0

44,10:45-11:00,65.488818,0.000000,0.000000,10.857961,2.976288,274.667460,371.081661,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,37.218048,4.100138,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,88.402496,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,142.362501,6.456522,13.237258,30.986240,0,0,0,0,0

45,11:00-11:15,65.488818,0.000000,0.000000,8.883786,2.976288,256.077700,380.713661,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.901828,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

46,11:15-11:30,65.488818,0.000000,0.000000,8.883786,2.976288,202.928324,376.860861,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,31.901184,4.100138,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

47,11:30-11:45,65.488818,0.000000,0.000000,8.883786,2.976288,201.319780,369.848765,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,37.218048,5.157113,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

