Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,0,42.66,0,0,103.96875,12.4257,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.315,414

7,01:30-01:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.315,414

8,01:45-02:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,51.888,31.897382,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.315,414

9,02:00-02:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,51.888,31.897382,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,11.62,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.315,416.25

10,02:15-02:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,34.86,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.315,416.25

11,02:30-02:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,46.48,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.315,416.25

12,02:45-03:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,67.396,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.315,416.25

13,03:00-03:15,0,42.66,0,0,103.96875,12.4257,0,19.414,42.392196,26.39091,47.472,32.41932,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,79.3646,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

14,03:15-03:30,0,42.66,0,0,103.96875,12.4257,0,19.414,42.392196,26.39091,47.472,32.41932,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

15,03:30-03:45,0,42.66,0,0,103.96875,12.4257,0,19.414,42.392196,26.39091,51.888,32.41932,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

16,03:45-04:00,0,42.66,0,0,103.96875,12.4257,0,19.414,42.392196,26.39091,51.888,32.41932,0.89911,11.403,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

17,04:00-04:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

18,04:15-04:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

19,04:30-04:45,0,42.66,0,0,103.96875,12.4257,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

20,04:45-05:00,0,42.66,0,0,103.96875,12.4257,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

21,05:00-05:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

22,05:15-05:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.9355,18.140334,29.4,147.515625,27.6185,416.25

23,05:30-05:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,18.1335,18.140334,26.46,147.515625,27.6185,416.25

24,05:45-06:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

25,06:00-06:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,32.41932,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,84.9422,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

26,06:15-06:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,51.888,32.41932,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

27,06:30-06:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,51.888,32.41932,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

28,06:45-07:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,32.41932,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

29,07:00-07:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

30,07:15-07:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

31,07:30-07:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

32,07:45:08:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

33,08:00-08:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

34,08:15-08:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

35,08:30-08:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

36,08:45:09:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.6185,416.25

37,09:00:09:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.754,147.515625,27.6185,416.25

38,09:15-09:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.754,147.515625,27.6185,416.25

39,09:30-09:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,27.6185,416.25

40,09:45-10:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,27.6185,416.25

41,10:00-10:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,26.708,416.25

42,10:15-10:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,5.916,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,26.708,416.25

43,10:30-10:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,26.708,416.25

44,10:45-11:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,26.708,416.25

45,11:00-11:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,26.708,416.25

46,11:15-11:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,26.708,416.25

47,11:30-11:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,27.0115,416.25

48,11:45-12:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,27.0115,416.25

49,12:00-12:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,27.0115,416.25

50,12:15-12:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,24.696,147.515625,27.0115,416.25

51,12:30-12:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

52,12:45-13:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

53,13:00-13:15,0,42.66,0,0,103.96875,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

54,13:15-13:30,0,42.66,0,0,103.96875,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

55,13:30-13:45,0,42.66,0,0,103.96875,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

56,13:45-14:00,0,42.66,0,0,103.96875,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

57,14:00-14:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

58,14:15-14:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

