Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,41.952,13.1943,85.988,0,0,21,0,15.75,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,98.34375,24.108,15.00135,14.253199,416.25

7,01:30-01:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,41.952,13.1943,85.988,0,0,25.2,0,11.55,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,98.34375,24.108,15.00135,14.253199,416.25

8,01:45-02:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,48.576,13.1943,85.988,0,0,25.2,0,11.55,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,98.34375,24.108,15.00135,14.253199,416.25

9,02:00-02:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.41932,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,48.576,13.1943,85.988,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

10,02:15-02:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.41932,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,41.952,13.1943,85.988,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

11,02:30-02:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,41.952,13.1943,85.988,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

12,02:45-03:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,41.952,13.1943,85.988,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

13,03:00-03:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

14,03:15-03:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,6.5208,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

15,03:30-03:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,6.5208,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

16,03:45-04:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,6.5208,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,24.108,15.00135,14.253199,416.25

17,04:00-04:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

18,04:15-04:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

19,04:30-04:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,48.576,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

20,04:45-05:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,48.576,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

21,05:00-05:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,41.952,7.686,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

22,05:15-05:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,41.952,5.124,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

23,05:30-05:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,41.952,5.124,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

24,05:45-06:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,2.5327,42.392196,153.6034,92,0,51.1407,39.0888,19.414,36.482,0.9565,123.665625,67.536,42.66,13.0416,41.952,8.967,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

25,06:00-06:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,37.468,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

26,06:15-06:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,37.468,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,98.34375,26.46,15.00135,14.253199,416.25

27,06:30-06:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,37.468,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

28,06:45-07:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,37.468,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

29,07:00-07:15,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,37.468,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

30,07:15-07:30,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,37.468,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

31,07:30-07:45,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

32,07:45:08:00,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,12.0414,84.5936,0,0,8.4,0,29.4,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

33,08:00-08:15,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,7.686,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

34,08:15-08:30,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,3.843,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

35,08:30-08:45,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

36,08:45:09:00,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

37,09:00:09:15,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

38,09:15-09:30,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,416.25

39,09:30-09:45,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,414

40,09:45-10:00,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.6885,98.34375,26.46,15.00135,14.253199,414

41,10:00-10:15,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,32.41932,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,13.0416,48.576,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,26.46,15.00135,14.253199,414

42,10:15-10:30,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,32.41932,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,13.0416,48.576,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,26.46,15.00135,14.253199,414

43,10:30-10:45,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,32.41932,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,26.46,15.00135,14.253199,414

44,10:45-11:00,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,32.41932,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,26.46,15.00135,14.253199,414

45,11:00-11:15,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,24.99,15.00135,14.253199,414

46,11:15-11:30,29.062808,36.5917,39.51012,686.779957,653.1525,32.8448,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,98.34375,24.99,15.00135,14.253199,414

47,11:30-11:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,15.00135,14.253199,414

48,11:45-12:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,13.0416,41.952,0,84.5936,0,0,8.4,0,28.35,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,15.00135,14.253199,414

49,12:00-12:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,6.5208,41.952,0,84.5936,0,0,8.4,0,27.3,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,15.00135,14.253199,414

50,12:15-12:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,6.5208,41.952,0,84.5936,0,0,8.4,0,27.3,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,15.00135,14.253199,414

51,12:30-12:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,6.5208,48.576,0,84.245,0,0,8.4,0,27.3,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,15.00135,14.253199,414

52,12:45-13:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,39.44,0.9565,123.665625,67.536,42.66,6.5208,48.576,0,84.245,0,0,8.4,0,27.3,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,15.00135,14.253199,414

53,13:00-13:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,37.468,0.9565,123.665625,67.536,42.66,6.5208,41.952,0,84.5936,0,0,8.4,0,27.3,0,59.73,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,98.34375,24.99,15.00135,14.253199,414

