Block,Time,DADRI_CRF,TANAKPUR,ANTA_LF,TALA,KHSTPP-II,KISHANGANGA,BRBCL,RAPPC,SASAN,KOLDAM,KHSTPP-I,FSTPP I & II,ANTA_CRF,URI,CHAMERA2,ANTA_GF,CHAMERA3,NJPC,DULHASTI,DADRI_LF,TANDA2,JHAJJAR,RIHAND1,DADRI_GF,BSIUL,AURY_RF,RAMPUR,AURY_GF,AURY_CRF,URI2,SEWA2,UNCHAHAR3,CHAMERA1,AURY_LF,RAPPB,UNCHAHAR1,ANTA_RF,DHAULIGNGA,SINGRAULI_HYDRO,SINGRAULI,UNCHAHAR4,NAPP,KOTESHWR,RIHAND3,SALAL,DADRT2,TEHRI,RIHAND2,UNCHAHAR2,DADRI_RF,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,14.810912,65.517021,336.892500,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,2.927273,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,19.733123,1.738800,42.055908,1.025135,98.797017,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,65.583962,16.212588,0,0,0,0,0

7,01:30-01:45,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,11.841267,65.517021,336.892500,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.797017,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,65.583962,16.212588,0,0,0,0,0

8,01:45-02:00,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,12.065248,65.517021,336.892500,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.797017,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,65.583962,16.212588,0,0,0,0,0

9,02:00-02:15,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,11.446854,65.517021,336.892500,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.797017,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,45.297962,4.126840,0,0,0,0,0

10,02:15-02:30,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,10.103772,65.517021,336.892500,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.797017,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,15.230595,4.126840,0,0,0,0,0

11,02:30-02:45,0.000000,3.588593,0.000000,3.408048,142.195200,8.057069,11.020472,65.517021,336.892500,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,12.101470,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.797017,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000478,4.126840,0,0,0,0,0

12,02:45-03:00,0.000000,3.588593,0.000000,3.408048,142.195200,8.057069,12.561215,65.517021,336.892500,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,378.748121,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,5.820960,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.797017,2.984940,45.920319,0.000000,126.140377,72.961980,593.193745,0.000000,120.151080,43.379800,0.000000,4.126840,0,0,0,0,0

13,03:00-03:15,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,12.660146,65.517021,342.326250,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,17.686459,0,0,0,0,0

14,03:15-03:30,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,14.094393,65.517021,348.846750,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,17.686459,0,0,0,0,0

15,03:30-03:45,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,16.183240,65.517021,355.367250,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,17.686459,0,0,0,0,0

16,03:45-04:00,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,18.311920,65.517021,361.887750,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,17.686459,0,0,0,0,0

17,04:00-04:15,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,368.408250,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,4.126840,0,0,0,0,0

18,04:15-04:30,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,374.928750,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,4.126840,0,0,0,0,0

19,04:30-04:45,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,381.449250,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,4.126840,0,0,0,0,0

20,04:45-05:00,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,387.969750,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.342633,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,4.126840,0,0,0,0,0

21,05:00-05:15,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,391.109250,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,27.091470,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,7.369358,0,0,0,0,0

22,05:15-05:30,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,27.091470,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,11.790973,0,0,0,0,0

23,05:30-05:45,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,396.689252,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,27.091470,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,16.212588,0,0,0,0,0

24,05:45-06:00,0.000000,3.588593,0.000000,0.000000,142.195200,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,396.689252,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,27.091470,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,605.002226,0.000000,120.151080,43.379800,0.000000,76.641323,0,0,0,0,0

25,06:00-06:15,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,396.689252,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.675362,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,664.720005,0.000000,120.151080,43.379800,0.000000,76.641323,0,0,0,0,0

26,06:15-06:30,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,387.195018,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.675362,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,597.082571,0.000000,120.151080,43.379800,0.000000,76.641323,0,0,0,0,0

27,06:30-06:45,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,359.050994,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.675362,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,548.782571,0.000000,120.151080,43.379800,0.000000,76.641323,0,0,0,0,0

28,06:45-07:00,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,359.050994,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.675362,0.000000,0.000000,19.733123,0.000000,42.055908,1.025135,98.792723,2.984940,45.920319,0.000000,126.140377,72.961980,500.482571,0.000000,120.151080,43.379800,0.000000,76.641323,0,0,0,0,0

29,07:00-07:15,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,350.977939,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.675362,0.000000,0.000000,19.366271,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,427.890859,0.000000,120.151080,42.111901,0.000000,76.641323,0,0,0,0,0

30,07:15-07:30,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,230.138026,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,16.620513,40.675362,0.000000,0.000000,13.218068,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,398.136900,0.000000,120.151080,27.018440,0.000000,8.843230,0,0,0,0,0

31,07:30-07:45,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,132.420231,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,16.620513,40.675362,0.000000,0.000000,13.218068,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,27.018440,0.000000,4.126840,0,0,0,0,0

32,07:45:08:00,0.000000,3.588593,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,8.959460,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,40.675362,0.000000,0.000000,12.075000,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,4.126840,0,0,0,0,0

33,08:00-08:15,0.000000,4.331061,0.000000,0.000000,105.805980,8.057069,19.319988,65.517021,391.230000,8.959460,29.554094,13.892432,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,40.675362,0.000000,0.000000,12.075000,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

34,08:15-08:30,0.000000,4.331061,0.000000,0.000000,77.763000,8.057069,19.319988,65.517021,391.230000,8.959460,24.652320,11.109000,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,40.675362,0.000000,0.000000,12.075000,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

35,08:30-08:45,0.000000,4.331061,0.000000,0.000000,104.740235,8.057069,19.319988,65.517021,391.230000,9.887081,32.111698,11.109000,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,40.675362,0.000000,0.000000,12.075000,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

36,08:45:09:00,0.000000,4.331061,0.000000,0.000000,106.405093,8.057069,19.319988,65.517021,391.230000,9.887081,32.188086,11.109000,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,27.143364,0.000000,0.000000,12.075000,0.000000,42.055908,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

37,09:00:09:15,0.000000,4.331061,0.000000,0.000000,106.405093,8.057069,19.319988,65.517021,391.230000,9.887081,32.188086,11.109000,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,27.143364,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

38,09:15-09:30,0.000000,4.331061,0.000000,0.000000,106.405093,8.057069,19.319988,65.517021,391.230000,9.887081,32.188086,11.109000,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,27.143364,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

39,09:30-09:45,0.000000,4.331061,0.000000,0.000000,123.202674,8.057069,19.319988,65.517021,391.230000,9.887081,37.264126,11.109000,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,13.571682,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

40,09:45-10:00,0.000000,4.331061,0.000000,0.000000,123.202674,8.057069,19.319988,65.517021,391.230000,9.887081,37.264126,11.109000,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,0.000000,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

41,10:00-10:15,0.000000,4.331061,0.000000,0.000000,123.939346,8.057069,19.319988,65.517021,391.230000,9.887081,37.264126,11.809620,0.000000,43.191792,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,0.000000,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

42,10:15-10:30,0.000000,11.755737,0.000000,0.000000,123.202674,8.057069,19.319988,65.517021,391.230000,9.887081,37.264126,14.434111,0.000000,43.191792,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,0.000000,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

43,10:30-10:45,0.000000,11.755737,0.000000,0.000000,123.202674,8.057069,19.319988,65.517021,391.230000,9.887081,37.264126,15.103796,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,0.000000,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

44,10:45-11:00,0.000000,4.331061,0.000000,0.000000,142.039674,8.057069,19.310811,65.517021,391.230000,9.887081,42.803460,15.103796,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,115.920000,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,0.000000,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,72.961980,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

45,11:00-11:15,0.000000,4.331061,0.000000,0.000000,142.776346,8.057069,19.319988,65.517021,391.230000,9.887081,42.803460,15.103796,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.920000,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,0.000000,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,49.389648,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

46,11:15-11:30,0.000000,4.331061,0.000000,0.000000,142.776346,8.057069,18.855688,65.517021,391.230000,9.887081,42.803460,15.103796,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.920000,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.973000,0.000000,0.000000,0.000000,12.075000,0.000000,31.541931,1.025135,98.792723,1.651860,45.920319,0.000000,126.140377,49.389648,367.080000,0.000000,120.151080,24.150000,0.000000,16.212588,0,0,0,0,0

47,11:30-11:45,0.000000,4.331061,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,391.230000,9.887081,42.803460,15.103796,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.692860,0.000000,0.000000,0.000000,12.026700,0.000000,31.541931,1.025135,98.797017,1.651860,45.920319,0.000000,126.140377,49.389648,364.326900,0.000000,120.151080,23.860200,0.000000,4.126840,0,0,0,0,0

