Block,Time,JHAJJAR,SEWA2,DADRI_GF,CHAMERA1,SINGRAULI,TANAKPUR,BSIUL,AURY_CRF,DADRI_LF,DADRT2,UNCHAHAR1,SALAL,ANTA_RF,RAMPUR,RAPPB,URI2,AURY_RF,TEHRI,NAPP,RIHAND2,DULHASTI,SINGRAULI_HYDRO,ANTA_CRF,ANTA_GF,RAPPC,TANDA2,KOLDAM,PARBATI3,UNCHAHAR3,DADRI_RF,RIHAND3,DHAULIGNGA,UNCHAHAR4,KOTESHWR,ANTA_LF,URI,AURY_GF,DADRI_CRF,UNCHAHAR2,AURY_LF,NJPC,CHAMERA3,KISHANGANGA,RIHAND1,CHAMERA2,TALA,BRBCL,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,113.409576,0.000000,0.000000,40.597031,122.744621,8.760400,0.000000,0.000000,0.000000,441.078176,11.773355,80.585165,0.000000,3.403335,0.000000,34.726469,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,17.597747,23.441206,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,24.989261,0.000000,0.000000,36.461358,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.247712,14.449300,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

7,01:30-01:45,113.409576,0.000000,0.000000,40.597031,122.744621,8.760400,0.000000,0.000000,0.000000,365.293600,9.167545,80.585165,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,17.597747,19.932172,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,24.989261,0.000000,0.000000,30.904176,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.247712,14.449300,142.842560,334.832400,11.869321,30.986240,0,0,0,0,0

8,01:45-02:00,113.409576,0.000000,0.000000,40.597031,122.744621,8.760400,0.000000,0.000000,0.000000,365.293600,9.167545,80.585165,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,17.597747,19.932172,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,24.989261,0.000000,0.000000,30.904176,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.247712,14.449300,142.842560,334.832400,11.869321,30.986240,0,0,0,0,0

9,02:00-02:15,113.409576,0.000000,0.000000,40.597031,123.050124,8.883786,0.000000,0.000000,0.000000,365.293600,6.888999,80.585165,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,17.597747,16.125611,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,24.989261,0.000000,0.000000,24.538041,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.304348,14.449300,142.842560,334.832400,11.869321,30.986240,0,0,0,0,0

10,02:15-02:30,113.409576,0.000000,0.000000,40.597031,123.050124,8.883786,0.000000,0.000000,0.000000,365.293600,6.888999,80.585165,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,17.597747,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,37.218048,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.304348,14.449300,142.842560,334.832400,11.869321,30.986240,0,0,0,0,0

11,02:30-02:45,113.409576,0.000000,0.000000,40.597031,123.050124,8.883786,0.000000,0.000000,0.000000,365.293600,6.888999,80.585165,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,17.597747,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,37.218048,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.796339,11.606560,142.842560,334.832400,8.553216,30.986240,0,0,0,0,0

12,02:45-03:00,113.409576,0.000000,0.000000,40.597031,123.050124,8.883786,0.000000,0.000000,0.000000,365.293600,6.888999,80.585165,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,17.597747,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,37.218048,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.824657,13.889344,142.842560,334.832400,8.553216,30.986240,0,0,0,0,0

13,03:00-03:15,113.409576,0.000000,0.000000,40.597031,123.050124,8.883786,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,37.902841,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,24.989261,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.221110,14.197568,142.842560,334.832400,8.553216,27.931740,0,0,0,0,0

14,03:15-03:30,113.409576,0.000000,0.000000,40.597031,123.050124,8.883786,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,37.902841,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,24.989261,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.362701,14.448000,142.842560,334.832400,8.553216,27.931740,0,0,0,0,0

15,03:30-03:45,113.409576,0.000000,0.000000,40.597031,123.050124,10.487803,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,46.024878,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.306065,14.448000,142.842560,334.832400,8.553216,27.931740,0,0,0,0,0

16,03:45-04:00,113.409576,0.000000,0.000000,40.597031,123.050124,10.487803,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,46.024878,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.306065,14.448000,142.842560,334.832400,8.553216,27.931740,0,0,0,0,0

17,04:00-04:15,113.409576,0.000000,0.000000,40.597031,123.050124,12.461978,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,47.378551,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.249428,14.448000,113.818069,334.832400,8.553216,24.087716,0,0,0,0,0

18,04:15-04:30,113.409576,0.000000,0.000000,40.597031,123.050124,12.461978,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.225336,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,47.378551,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.164474,14.448000,113.818069,334.832400,8.553216,22.028191,0,0,0,0,0

19,04:30-04:45,113.409576,0.000000,0.000000,40.597031,122.744621,10.857961,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,47.378551,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.994566,14.448000,99.240472,334.832400,8.553216,22.028191,0,0,0,0,0

20,04:45-05:00,113.409576,0.000000,0.000000,40.597031,122.744621,10.857961,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,47.378551,14.933838,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.824657,14.448000,96.800059,334.832400,8.553216,22.028191,0,0,0,0,0

21,05:00-05:15,113.409576,0.000000,0.000000,40.597031,112.825492,10.857961,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,94.913150,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,47.378551,14.933838,0.000000,91.430508,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,64.413615,0.000000,7.674200,14.448000,96.800059,334.832400,8.553216,22.028191,0,0,0,0,0

22,05:15-05:30,113.409576,0.000000,0.000000,40.597031,112.825492,10.857961,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,94.913150,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,47.378551,14.933838,0.000000,91.430508,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,64.413615,0.000000,7.929062,14.448000,96.800059,334.832400,8.553216,22.028191,0,0,0,0,0

23,05:30-05:45,113.409576,0.000000,0.000000,40.597031,122.744621,10.857961,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,35.195496,14.933838,0.000000,93.590841,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,9.486557,14.448000,125.824550,334.832400,9.721124,27.931740,0,0,0,0,0

24,05:45-06:00,113.409576,0.000000,0.000000,40.597031,122.744621,10.857961,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,52.793242,14.933838,0.000000,122.904224,38.917401,0.693504,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,9.684783,14.448000,125.824550,334.832400,10.026912,27.931740,0,0,0,0,0

25,06:00-06:15,113.409576,0.000000,0.000000,40.597031,122.744621,11.104733,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,34.726469,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.933838,0.000000,122.904224,38.917401,0.693504,37.219607,0.000000,30.837811,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,9.741420,14.448000,125.824550,334.832400,10.026912,27.931740,0,0,0,0,0

26,06:15-06:30,113.409576,0.000000,0.000000,40.597031,122.744621,11.104733,0.000000,0.000000,0.000000,365.293600,6.888999,77.227450,0.000000,3.403335,0.000000,34.726469,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.933838,0.000000,122.904224,38.917401,0.693504,37.219607,0.000000,37.218048,0.000000,0.000000,23.164960,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,9.741420,14.448000,125.824550,334.832400,10.026912,27.931740,0,0,0,0,0

27,06:30-06:45,113.409576,0.000000,0.000000,40.597031,122.744621,2.467718,0.000000,0.000000,0.000000,365.293600,8.486177,77.227450,0.000000,3.403335,0.000000,34.726469,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,18.442872,0.000000,122.904224,38.917401,0.693504,37.219607,0.000000,37.218048,0.000000,0.000000,28.596926,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.796339,14.448000,124.861350,334.832400,10.026912,27.931740,0,0,0,0,0

28,06:45-07:00,113.409576,0.000000,0.000000,40.597031,122.744621,2.467718,0.000000,0.000000,0.000000,365.293600,8.486177,77.227450,0.000000,3.403335,0.000000,34.726469,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,18.442872,0.000000,122.904224,38.917401,0.693504,37.219607,0.000000,37.218048,0.000000,0.000000,28.596926,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.079520,14.448000,124.861350,334.832400,11.931351,27.931740,0,0,0,0,0

29,07:00-07:15,113.409576,0.000000,0.000000,40.597031,122.744621,2.467718,0.000000,0.000000,0.000000,365.293600,8.486177,77.227450,0.000000,3.403335,0.000000,34.726469,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,18.442872,0.000000,122.904224,38.917401,0.693504,37.219607,0.000000,30.837811,0.000000,0.000000,28.596926,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.221110,14.448000,124.861350,334.832400,11.931351,27.931740,0,0,0,0,0

30,07:15-07:30,113.409576,0.000000,0.000000,40.597031,122.744621,8.637014,0.000000,0.000000,0.000000,365.293600,8.486177,77.227450,0.000000,3.403335,0.000000,34.726469,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,18.442872,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,28.596926,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.362701,14.448000,124.861350,334.832400,11.931351,27.931740,0,0,0,0,0

31,07:30-07:45,113.554056,0.000000,0.000000,40.597031,122.744621,11.104733,0.000000,0.000000,0.000000,363.453888,8.486177,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,18.625880,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,28.356126,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.079520,14.448000,124.861350,334.832400,13.164825,27.931740,0,0,0,0,0

32,07:45:08:00,113.554056,0.000000,0.000000,40.597031,122.744621,11.104733,0.000000,0.000000,0.000000,363.453888,8.486177,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,18.625880,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,28.356126,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,7.164474,14.448000,124.861350,334.832400,13.164825,27.931740,0,0,0,0,0

33,08:00-08:15,113.554056,0.000000,0.000000,40.597031,122.744621,11.104733,0.000000,0.000000,0.000000,383.401760,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,10.902461,14.448000,142.842560,334.832400,11.260386,30.986240,0,0,0,0,0

34,08:15-08:30,113.554056,0.000000,0.000000,40.597031,122.744621,11.104733,0.000000,0.000000,0.000000,431.561760,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,10.902461,14.448000,142.842560,334.832400,11.154434,30.986240,0,0,0,0,0

35,08:30-08:45,113.554056,0.000000,0.000000,40.597031,122.744621,2.467718,0.000000,0.000000,0.000000,460.457760,9.167545,77.787069,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,37.218048,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.681350,14.448000,124.861350,334.832400,11.154434,27.931740,0,0,0,0,0

36,08:45:09:00,113.554056,0.000000,0.000000,40.597031,122.744621,2.467718,0.000000,0.000000,0.000000,498.985760,9.167545,77.787069,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,37.218048,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.964531,14.448000,124.861350,334.832400,11.154434,27.931740,0,0,0,0,0

37,09:00:09:15,113.554056,0.000000,0.000000,40.597031,122.744621,2.467718,0.000000,0.000000,0.000000,498.985760,9.167545,77.787069,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,37.218048,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.106122,14.448000,124.861350,334.832400,11.154434,27.931740,0,0,0,0,0

38,09:15-09:30,113.554056,0.000000,0.000000,40.597031,122.744621,8.637014,0.000000,0.000000,0.000000,498.985760,9.167545,77.787069,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.106122,14.448000,124.861350,334.832400,11.154434,27.931740,0,0,0,0,0

39,09:30-09:45,113.554056,16.734328,0.000000,40.597031,122.744621,12.461978,0.000000,0.000000,0.000000,498.985760,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.737987,14.448000,142.842560,334.832400,11.869321,30.817697,0,0,0,0,0

40,09:45-10:00,113.554056,16.734328,0.000000,40.597031,122.744621,12.461978,0.000000,0.000000,0.000000,498.985760,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,30.837811,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.737987,14.448000,142.842560,334.832400,11.869321,30.986240,0,0,0,0,0

41,10:00-10:15,113.554056,16.734328,0.000000,40.597031,122.744621,12.461978,0.000000,0.000000,0.000000,556.777760,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,30.837811,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.596396,14.448000,123.898150,334.832400,11.260386,27.931740,0,0,0,0,0

42,10:15-10:30,119.358396,16.734328,0.000000,40.597031,122.744621,12.461978,0.000000,0.000000,0.000000,585.293681,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,30.837811,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.596396,14.448000,123.898150,334.832400,11.260386,27.931740,0,0,0,0,0

43,10:30-10:45,119.358396,16.734328,0.000000,40.597031,122.744621,12.461978,0.000000,0.000000,0.000000,585.293681,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,30.837811,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.596396,14.448000,123.898150,334.832400,11.260386,27.931740,0,0,0,0,0

44,10:45-11:00,119.358396,16.734328,0.000000,40.597031,122.744621,12.461978,0.000000,0.000000,0.000000,585.293681,9.167545,77.227450,0.000000,3.403335,0.000000,15.655375,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,30.837811,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.596396,14.448000,123.898150,334.832400,11.260386,27.931740,0,0,0,0,0

45,11:00-11:15,114.131976,16.734328,0.000000,40.597031,122.744621,11.228119,0.000000,0.000000,0.000000,515.772127,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.737987,14.448000,142.842560,334.832400,11.260386,30.986240,0,0,0,0,0

46,11:15-11:30,114.131976,16.734328,0.000000,40.597031,122.744621,11.228119,0.000000,0.000000,0.000000,441.193760,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,19.787692,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,30.938466,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.737987,14.448000,142.842560,334.832400,11.260386,30.986240,0,0,0,0,0

47,11:30-11:45,114.353512,16.734328,0.000000,40.597031,122.744621,11.228119,0.000000,0.000000,0.000000,383.286176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.737987,14.448000,142.842560,334.832400,9.073344,30.986240,0,0,0,0,0

