Block,Time,FSTPP I & II,SASAN,BRBCL,TALA,KHSTPP-II,KHSTPP-I,CHAMERA3,DULHASTI,ANTA_RF,RAPPB,DADRI_CRF,SEWA2,TANDA2,ANTA_GF,RAPPC,AURY_RF,UNCHAHAR2,UNCHAHAR1,PARBATI3,KOTESHWR,AURY_CRF,ANTA_CRF,DADRI_LF,NJPC,RIHAND3,RAMPUR,URI2,SINGRAULI_HYDRO,BSIUL,SALAL,TANAKPUR,RIHAND2,CHAMERA2,UNCHAHAR3,AURY_LF,ANTA_LF,KISHANGANGA,SINGRAULI,DADRT2,CHAMERA1,RIHAND1,DHAULIGNGA,UNCHAHAR4,NAPP,DADRI_RF,AURY_GF,DADRI_GF,URI,JHAJJAR,TEHRI,KOLDAM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,11.053380,398.268000,18.986890,0.000000,78.393380,24.723400,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,22.481940,11.592100,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,16.046622,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,14.256840,0.000000,0.000000,0.000000,120.815175,359.893820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,4.248192,230.427860,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,11.053380,398.268000,17.447055,0.000000,78.393380,24.723400,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,22.481940,11.592100,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,16.046622,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,14.256840,0.000000,0.000000,0.000000,120.815175,359.893820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,4.248192,230.427860,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,11.053380,398.268000,19.240016,0.000000,78.393380,24.723400,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,22.481940,11.592100,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,16.046622,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,14.256840,0.000000,0.000000,0.000000,120.815175,359.893820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,230.427860,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,11.053380,398.268000,18.571299,0.000000,78.393380,24.723400,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,22.481940,11.592100,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,16.046622,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,14.256840,0.000000,0.000000,0.000000,120.815175,359.893820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,230.427860,14.181804,0.000000,0,0,0,0,0

21,05:00-05:15,11.053380,398.268000,18.960567,0.000000,78.393380,24.723400,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,22.481940,11.592100,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,16.046622,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,14.256840,0.000000,0.000000,0.000000,120.815175,359.893820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,230.427860,14.181804,0.000000,0,0,0,0,0

22,05:15-05:30,11.053380,398.268000,19.240016,0.000000,78.393380,24.723400,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,22.481940,11.592100,0.000000,8.726494,0.000000,0.000000,0.000000,21.864336,59.480460,0.000000,16.046622,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,14.256840,0.000000,0.000000,0.000000,120.815175,359.893820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,230.427860,14.181804,0.000000,0,0,0,0,0

23,05:30-05:45,11.053380,398.268000,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,22.481940,11.592100,0.000000,8.726494,0.000000,0.000000,0.000000,44.639686,59.480460,0.000000,4.658697,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,14.256840,0.000000,0.000000,0.000000,120.815175,359.893820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,25.489152,230.427860,28.363608,0.000000,0,0,0,0,0

24,05:45-06:00,12.264153,398.268000,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,30.560527,15.645295,0.000000,8.726494,0.000000,0.000000,0.000000,45.004092,59.480460,0.000000,4.658697,0.772929,0.000000,2.459257,0.000000,113.636250,0.000000,19.278961,0.000000,0.000000,0.000000,120.815175,397.892820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,25.489152,233.278651,28.363608,0.000000,0,0,0,0,0

25,06:00-06:15,12.264153,398.268000,18.310610,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,30.560527,13.663767,0.000000,8.726494,0.000000,0.000000,0.000000,68.052746,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,19.278961,0.000000,0.000000,0.000000,120.815175,474.852820,0.000000,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,288.872631,28.363608,0.000000,0,0,0,0,0

26,06:15-06:30,12.860112,398.268000,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,35.146478,14.963429,0.000000,17.452989,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,21.879343,0.000000,0.000000,0.000000,120.815175,562.875820,6.307834,83.694000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,365.339510,28.363608,0.000000,0,0,0,0,0

27,06:30-06:45,13.708500,398.268000,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,52.493454,0.000000,40.364066,16.316854,0.000000,26.179483,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,4.658697,0.772929,2.116400,6.707064,0.000000,113.636250,3.205865,24.840520,0.000000,0.000000,0.000000,120.815175,646.273198,13.507885,83.694000,8.260213,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.558257,42.545412,0.000000,0,0,0,0,0

28,06:45-07:00,13.708500,398.268000,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,7.694076,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,36.044216,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,4.658697,0.772929,12.546019,53.656512,0.000000,113.636250,25.339157,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,27.030969,83.694000,15.249624,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

29,07:00-07:15,13.708500,398.268000,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.232988,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,36.044216,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,4.658697,0.772929,12.546019,53.656512,0.000000,113.636250,38.008735,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,27.030969,83.694000,17.577733,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

30,07:15-07:30,13.708500,398.268000,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.232988,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,36.044216,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,4.658697,0.772929,12.546019,53.656512,0.000000,113.636250,38.008735,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,27.030969,83.694000,17.577733,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

31,07:30-07:45,13.708500,398.268000,16.573316,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.232988,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,36.044216,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,16.046622,0.772929,12.546019,40.242384,0.000000,113.636250,38.008735,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,27.030969,83.694000,26.366600,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,42.545412,0.000000,0,0,0,0,0

32,07:45:08:00,13.708500,398.268000,16.163272,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.232988,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,36.044216,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,16.046622,0.772929,12.546019,40.242384,0.000000,113.636250,38.008735,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,13.515484,83.694000,26.366600,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,42.545412,0.000000,0,0,0,0,0

33,08:00-08:15,13.708500,402.316288,17.095099,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,7.694076,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,36.044216,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,16.046622,0.772929,12.546019,40.242384,0.000000,113.636250,38.008735,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,13.515484,78.884000,17.577733,0.000000,42.226798,0.000000,0.000000,0.000000,4.248192,418.888470,42.545412,0.000000,0,0,0,0,0

34,08:15-08:30,13.708500,402.856740,17.109016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,7.694076,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,17.073576,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,16.046622,0.772929,0.000000,6.707064,0.000000,113.636250,3.205865,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,8.359780,78.884000,15.249624,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

35,08:30-08:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,8.726494,0.000000,0.000000,0.000000,67.415036,59.480460,0.000000,16.046622,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,8.260213,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

36,08:45:09:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,8.726494,0.000000,0.000000,0.000000,41.906644,59.480460,0.000000,16.046622,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

37,09:00:09:15,13.708500,402.856740,18.341368,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,8.726494,0.000000,0.000000,0.000000,41.906644,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

38,09:15-09:30,13.708500,402.856740,17.686466,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,8.726494,0.000000,0.000000,0.000000,22.502046,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

39,09:30-09:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,16.479060,0.000000,8.726494,0.000000,0.000000,0.000000,21.317728,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

40,09:45-10:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,17.931452,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,42.545412,0.000000,0,0,0,0,0

41,10:00-10:15,13.708500,402.856740,17.583804,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,36.848448,0.000000,0,0,0,0,0

42,10:15-10:30,13.708500,402.856740,17.781767,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,27.151488,0.000000,0,0,0,0,0

43,10:30-10:45,13.708500,402.856740,17.304962,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,4.779216,418.888470,27.151488,0.000000,0,0,0,0,0

44,10:45-11:00,13.708500,402.856740,18.083804,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,612.032577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,13.575744,0.000000,0,0,0,0,0

45,11:00-11:15,13.708500,402.856740,16.056878,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,587.982577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,1.593072,418.888470,13.575744,0.000000,0,0,0,0,0

46,11:15-11:30,13.708500,402.856740,16.224990,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,631.272577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,1.593072,418.888470,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,13.708500,402.856740,17.261295,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,636.082577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,1.593072,418.888470,0.000000,0.000000,0,0,0,0,0

