Block,Time,RAMPUR,TANDA2,DADRI_CRF,DADRI_GF,SEWA2,BSIUL,KISHANGANGA,SINGRAULI_HYDRO,DADRI_LF,UNCHAHAR4,AURY_RF,NAPP,AURY_LF,AURY_CRF,RIHAND2,CHAMERA1,CHAMERA3,RAPPB,AURY_GF,TEHRI,ANTA_GF,DADRI_RF,URI,UNCHAHAR1,JHAJJAR,RIHAND3,URI2,UNCHAHAR3,DADRT2,TANAKPUR,ANTA_RF,CHAMERA2,UNCHAHAR2,RIHAND1,NJPC,DHAULIGNGA,KOTESHWR,ANTA_CRF,RAPPC,ANTA_LF,KOLDAM,PARBATI3,SALAL,DULHASTI,SINGRAULI,KHSTPP-II,SASAN,KHSTPP-I,BRBCL,FSTPP I & II,TALA,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028107,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,16.022192,0.000000,0.000000,8.476070,13.224282,352.617772,118.681900,9.682413,17.841303,659.102725,12.785507,0.000000,37.917862,40.676693,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,82.522684,47.444263,97.889400,141.570745,263.437650,29.709433,17.043181,13.675725,14.107590,28.79,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028107,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,16.022192,0.000000,0.000000,8.476070,13.224282,343.633147,118.681900,9.682413,17.841303,654.871545,12.785507,0.000000,37.917862,34.918493,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,82.522684,47.444263,98.609175,141.570745,263.437650,29.709433,15.745359,13.675725,14.107590,28.79,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028107,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,16.022192,0.000000,0.000000,8.476070,13.224282,343.633147,118.681900,9.682413,17.841303,654.871545,12.785507,0.000000,37.917862,34.918493,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,82.522684,47.444263,98.609175,141.570745,263.437650,29.709433,15.370561,13.675725,14.107590,28.79,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028107,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,13.224282,343.348690,118.681900,9.682413,17.841303,581.354858,12.785507,0.000000,37.917862,34.918493,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,82.522684,47.444263,98.609175,141.570745,263.437650,29.709433,17.407688,13.675725,14.107590,19.19,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028107,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,13.224282,343.348690,118.681900,9.682413,17.841303,578.063683,12.785507,0.000000,37.917862,34.918493,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,82.522684,47.444263,98.609175,141.570745,263.437650,29.709433,16.671712,13.675725,14.107590,19.19,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028107,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.421954,343.348690,118.681900,9.682413,17.841303,578.063683,12.785507,0.000000,37.917862,29.383807,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,82.522684,47.444263,98.609175,141.570745,263.437650,30.000222,17.078290,6.006378,14.107590,19.19,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028107,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.421954,343.348690,118.681900,9.682413,17.841303,578.063683,12.785507,0.000000,37.917862,29.383807,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,82.522684,47.444263,98.609175,141.570745,263.437650,30.000222,18.204702,6.006378,14.107590,19.19,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,6.357053,11.421954,342.544049,118.681900,9.682413,13.661704,518.238000,11.679069,0.000000,37.917862,29.191867,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,6.006378,14.107590,19.19,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,6.357053,11.421954,342.544049,118.681900,9.682413,13.661704,470.253000,11.679069,0.000000,37.917862,29.191867,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,15.814165,6.006378,14.107590,19.19,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,6.357053,11.421954,342.544049,118.681900,9.682413,13.661704,446.260500,11.679069,0.000000,37.917862,29.191867,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,117.333786,263.437650,22.715523,16.905368,6.006378,14.107590,19.19,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,6.357053,11.421954,342.544049,118.681900,9.682413,13.661704,422.268000,11.679069,0.000000,37.917862,29.191867,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,16.530469,6.006378,14.107590,19.19,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,10.595088,11.421954,342.544049,118.681900,9.682413,13.661704,398.275500,11.679069,0.000000,37.917862,29.191867,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,117.333786,263.437650,22.715523,17.714993,6.006378,14.107590,19.19,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,46.618387,11.421954,342.544049,118.681900,9.682413,13.661704,398.275500,11.679069,0.000000,37.917862,29.191867,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,117.333786,263.437650,22.715523,19.194008,6.006378,14.107590,19.19,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,46.618387,11.421954,342.544049,118.681900,9.682413,13.661704,361.033075,11.679069,0.000000,37.917862,22.188382,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.202091,14.107590,19.19,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,360.994516,11.679069,0.000000,37.917862,22.188382,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,17.565981,10.202091,14.107590,19.19,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,14.510664,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,361.033075,11.679069,0.000000,37.917862,22.132158,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.202091,14.107590,19.19,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,14.510664,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,360.994516,11.679069,0.000000,37.917862,22.132158,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.202091,14.107590,19.19,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,29.021328,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,361.033075,11.679069,0.000000,37.917862,22.132158,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.202091,13.261135,19.19,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,44.801675,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,360.994516,11.679069,0.000000,37.917862,22.132158,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.202091,13.261135,19.19,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,59.735567,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,361.033075,11.679069,0.000000,37.917862,25.688386,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,14.268052,13.261135,19.19,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,59.735567,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,360.994516,11.679069,0.000000,37.917862,25.688386,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.181073,13.261135,19.19,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,59.735567,0.000000,0.000000,8.476070,11.421954,342.544049,118.681900,9.682413,13.661704,361.033075,11.679069,0.000000,37.917862,25.688386,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.181073,13.261135,19.19,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.914786,18.575646,0.000000,0.000000,44.801675,0.000000,0.000000,8.476070,11.147315,341.243607,118.681900,9.682413,13.454891,360.777404,11.679069,0.000000,37.917862,25.688386,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,10.181073,13.261135,19.19,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.966342,18.575646,0.000000,0.000000,44.801675,0.000000,0.000000,46.618387,11.147315,341.243607,118.681900,9.682413,13.454891,360.816505,11.679069,0.000000,37.917862,22.098125,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,6.115112,13.261135,33.59,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,13.483171,18.575646,0.000000,0.000000,44.801675,0.000000,0.000000,46.618387,11.147315,341.243607,118.681900,9.682413,13.454891,360.777404,11.679069,0.000000,37.917862,22.098125,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,6.115112,13.261135,43.19,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,13.483171,18.575646,0.000000,0.000000,29.021328,0.000000,0.000000,8.476070,11.147315,341.243607,118.681900,30.983723,13.454891,360.816505,11.679069,0.000000,37.917862,22.098125,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,6.115112,13.261135,47.98,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,29.021328,0.000000,0.000000,8.476070,11.147315,341.243607,118.681900,30.983723,13.454891,360.777404,11.679069,0.000000,37.917862,22.098125,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,30.000222,19.194008,6.115112,13.261135,57.58,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,29.021328,0.000000,0.000000,8.476070,11.147315,341.243607,118.681900,30.983723,13.454891,360.816505,11.679069,0.000000,37.917862,22.098125,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,27.398732,19.194008,6.115112,13.261135,71.98,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,14.510664,0.000000,0.000000,8.476070,11.147315,341.243607,118.681900,30.983723,13.454891,360.777404,11.679069,0.000000,37.917862,22.098125,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,141.570745,263.437650,27.178704,19.194008,6.115112,13.261135,91.17,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,14.510664,0.000000,0.000000,8.476070,11.125519,341.243607,118.681900,9.682413,13.423053,360.549383,11.679069,0.000000,37.917862,21.906992,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,122.889489,263.437650,27.178704,19.194008,6.115112,13.261135,100.77,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,46.618387,11.125519,341.243607,118.681900,9.682413,13.423053,360.509656,11.679069,0.000000,37.917862,21.906992,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,98.648331,263.437650,19.894005,19.194008,1.919400,13.261135,115.16,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,46.618387,11.404069,342.216505,118.681900,9.682413,13.635042,361.158947,11.679069,0.000000,37.917862,26.387239,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,98.648331,263.437650,19.894005,19.194008,1.919400,13.261135,86.37,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.404069,342.216505,118.681900,9.682413,13.635042,361.128489,11.679069,0.000000,37.917862,26.387239,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,78.619584,47.444263,98.609175,98.648331,263.437650,19.894005,19.194008,1.919400,13.261135,91.17,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.404069,370.444200,118.681900,9.682413,13.635042,361.158947,11.679069,0.000000,30.702722,26.387239,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.609175,98.648331,263.437650,19.894005,19.194008,1.919400,12.696831,105.57,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.404069,370.444200,118.681900,9.682413,13.635042,361.128489,11.679069,0.000000,30.702722,26.387239,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.609175,122.889489,263.437650,27.178704,19.194008,1.919400,12.696831,115.16,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.404069,370.444200,118.681900,9.682413,13.635042,361.158947,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.609175,122.889489,263.437650,27.178704,19.194008,1.919400,12.696831,124.76,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.404069,370.444200,118.681900,9.682413,13.635042,361.128489,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.609175,122.889489,263.437650,27.178704,19.194008,1.919400,12.696831,131.48,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,370.444200,118.681900,9.682413,13.771445,361.433286,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.609175,122.889489,263.437650,27.178704,18.692192,6.115112,12.696831,134.36,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,46.618387,11.405930,370.444200,118.681900,30.983723,13.771445,361.403536,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.609175,122.889489,263.437650,27.178704,18.114004,6.115112,12.696831,134.36,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,46.618387,11.405930,387.718800,118.681900,30.983723,13.771445,361.433286,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,122.889489,263.437650,27.178704,19.194008,6.115112,12.696831,134.36,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,399.235200,118.681900,30.983723,13.771445,361.399569,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,122.889489,263.437650,27.178704,19.123689,6.115112,12.696831,134.36,0,0,0,0,0

