Block,Time,NR/01102023/06022042/L_NR_2012_07,NR/01012024/15012024/IEX_231227_05966,NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/52,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02012046/L_NR_2021_17,NR/02012024/04012024/SJVN020124NR1333,NR/20122023/29022024/IEX_LDC_231218_00501,NR/04012024/04012024/IEX_240103_06022,NR/22102023/11042047/L_NR_2021_16,NR/01102023/22052037/LT-59,NR/01012024/31012024/HP-27,WR/01102023/29112042/RUMS(L_NR_2019_07),L_NR_2019_19,NR/26072023/31072042/L_NR_2023_07,NR/04012024/04012024/DD20240104NR22076,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2022_09,NR/02012024/04012024/SJVN020124NR1334,NR/01102023/25072045/L_NR_2021_15,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,NR/01102023/19072037/LT-05,NR/30092023/26122029/SH-06,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/02122045/L_NR_2021_13,NR/01012024/15012024/IEX_231227_05965,NR/20122023/29022024/IEX_LDC_231218_00502,NR/22102023/11042047/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,WR/01102023/31032046/L_NR_2020_05,NR/01012024/31012024/HP-26,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/01102023/06022042/L_NR_2012_02,NR/04012024/04012024/IEX_240103_06023,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_35,NR/01102023/30042040/GNA_LT_36,NR/01012024/31032024/ ChanjuII,NR/01102023/08032047/L_NR_2021_14,NR/01102023/05012040/L_NR_2020_02,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2020_06,NR/01102023/14082046/L_NR_2021_16,NR/01012024/31012024/HP-28,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/31052040/LT-31,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023
6,01:15-01:30,36.630000,48.200000,1.070000,0.000000,11.55,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,9.7,22.55,0,0,22.55,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,29.1,152.770000,7.66,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.570000,0,149.110000,9.7,0,24.570000,0.000000,0.000000,48.200000

7,01:30-01:45,36.630000,48.200000,1.070000,0.000000,11.1,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,13.85,26.55,0,0,26.55,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,41.56,152.770000,7.01,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.570000,0,149.110000,13.85,0,24.570000,0.000000,0.000000,48.200000

8,01:45-02:00,36.630000,48.200000,1.070000,0.000000,10.44,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,13.23,26.22,0,0,26.22,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,39.7,152.770000,7.01,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.570000,0,149.110000,13.24,0,24.570000,0.000000,0.000000,48.200000

9,02:00-02:15,36.630000,48.200000,1.070000,0.000000,10.1,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,12.52,25.88,0,0,25.88,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,37.57,152.770000,7.01,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.570000,0,149.110000,12.52,0,24.570000,0.000000,0.000000,48.200000

10,02:15-02:30,36.630000,48.200000,1.070000,0.000000,9.55,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,12.3,25.22,0,0,25.22,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,36.9,152.770000,7.22,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.570000,0,149.110000,12.31,0,24.570000,0.000000,0.000000,48.200000

11,02:30-02:45,36.630000,48.200000,1.070000,0.000000,11.07,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,12.18,27.55,0,0,27.55,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,36.53,152.770000,7.39,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.570000,0,149.110000,12.16,0,24.570000,0.000000,0.000000,48.200000

12,02:45-03:00,36.630000,48.200000,1.070000,0.000000,10.66,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.72,27.22,0,0,27.22,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,35.17,152.770000,7.59,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.570000,0,149.110000,11.72,0,24.570000,0.000000,0.000000,48.200000

13,03:00-03:15,36.630000,48.200000,0.990000,0.000000,10.23,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,13.99,26.56,0,0,26.56,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,41.97,152.770000,7.58,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,13.98,0,24.570000,0.000000,0.000000,48.200000

14,03:15-03:30,36.630000,48.200000,0.990000,0.000000,9.94,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,13.23,26.5,0,0,26.5,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,39.69,152.770000,7.66,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,13.22,0,24.570000,0.000000,0.000000,48.200000

15,03:30-03:45,36.630000,48.200000,0.990000,0.000000,9.68,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,12.32,26.57,0,0,26.57,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,36.97,152.770000,7.66,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,12.32,0,24.570000,0.000000,0.000000,48.200000

16,03:45-04:00,36.630000,48.200000,0.990000,0.000000,9.35,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.94,25.96,0,0,25.96,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,35.83,152.770000,7.69,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.94,0,24.570000,0.000000,0.000000,48.200000

17,04:00-04:15,36.630000,48.200000,0.990000,0.000000,8.9,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.76,25.71,0,0,25.71,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,35.28,152.770000,7.98,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.76,0,24.570000,0.000000,0.000000,48.200000

18,04:15-04:30,36.630000,48.200000,0.990000,0.000000,8.53,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.61,25.96,0,0,25.96,0,0,70.280000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,34.83,152.770000,8.25,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.6,0,24.570000,0.000000,0.000000,48.200000

19,04:30-04:45,36.630000,48.200000,0.990000,0.000000,8.12,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.44,25.62,0,0,25.62,0,0,66.120000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,34.33,152.770000,8.55,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.44,0,24.570000,0.000000,0.000000,48.200000

20,04:45-05:00,36.630000,48.200000,0.990000,0.000000,7.73,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.28,25.71,0,0,25.71,0,0,66.120000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,33.83,152.770000,8.9,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.26,0,24.570000,0.000000,0.000000,48.200000

21,05:00-05:15,36.630000,48.200000,0.990000,0.000000,7.34,0,0,8.190000,91.580000,0,0.770000,57.410000,0,0,0,0.000000,16.61,26.02,0,0,26.02,0,0,66.120000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,49.83,152.770000,9.18,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,16.6,0,24.570000,0.000000,0.000000,48.200000

22,05:15-05:30,36.630000,48.200000,0.990000,0.000000,7.34,0,0,8.190000,91.580000,0,0.770000,57.410000,0,0,0,0.000000,16.28,25.39,0,0,25.39,0,0,66.120000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,22.170000,18.320000,5.780000,48.83,152.770000,9.39,0,101.220000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,16.26,0,24.570000,0.000000,0.000000,48.200000

23,05:30-05:45,36.630000,48.200000,0.990000,0.000000,7.34,0,0,8.190000,91.580000,0,0.770000,57.410000,0,0,0,0.000000,15.94,23.85,0,0,23.85,0,0,66.120000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,47.83,152.770000,9.64,0,115.680000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,192.800000,15.94,0,24.570000,0.000000,0.000000,48.200000

24,05:45-06:00,36.630000,48.200000,0.990000,0.000000,7.34,0,0,8.190000,91.580000,0,0.770000,57.410000,0,0,0,0.000000,15.77,23.17,0,0,23.17,0,0,66.120000,26.020000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,47.32,152.770000,9.9,0,115.680000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,231.360000,15.79,0,24.570000,0.000000,0.000000,48.200000

25,06:00-06:15,60.730000,48.200000,0.990000,96.400000,7.34,0,0,8.190000,91.580000,0,0.770000,0.000000,0,0,0,0.000000,10.99,21.54,0,0,21.54,0,0,66.120000,30.850000,6.750000,48.200000,48.200000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,32.96,77.750000,9.91,0,163.880000,101.220000,30.850000,0.000000,0.000000,1.740000,0,1.530000,0,271.120000,10.97,0,0.000000,0.000000,0.000000,48.200000

26,06:15-06:30,55.550000,48.200000,0.990000,96.400000,7.34,0,0,8.190000,91.580000,0,0.770000,0.000000,0,0,0,0.000000,10.99,21.02,0,0,21.02,0,0,66.120000,30.850000,6.750000,48.200000,58.800000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,32.96,77.750000,9.89,0,212.080000,101.220000,30.850000,0.000000,0.000000,1.740000,0,1.530000,0,231.360000,10.97,0,0.000000,0.000000,0.000000,48.200000

27,06:30-06:45,55.550000,48.200000,0.990000,96.400000,7.34,0,0,8.190000,91.580000,0,0.770000,0.000000,1,0,0,0.000000,10.89,28.55,0,0,28.55,0,0,66.120000,30.850000,6.750000,48.200000,64.590000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,32.68,77.750000,9.87,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.740000,0,1.530000,0,231.360000,10.9,0,0.000000,0.000000,0.000000,48.200000

28,06:45-07:00,74.510000,48.200000,0.990000,96.400000,7.34,0,0,8.190000,91.580000,0,0.770000,0.000000,3,0,0,0.000000,10.87,27.77,0,0,27.77,0,0,115.250000,30.850000,6.750000,48.200000,93.510000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,32.61,77.750000,9.96,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.740000,0,1.530000,0,271.120000,10.87,0,0.000000,0.000000,0.000000,48.200000

29,07:00-07:15,86.950000,48.200000,0.950000,96.400000,7.34,0,0,8.190000,91.580000,0,0.770000,0.000000,10.1,0.165342,0,38.560000,10.69,27.36,0,0,27.36,0.95,0,115.250000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,32.06,77.750000,10.1,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.530000,0.95,271.120000,10.68,0,0.000000,0.000000,0.000000,48.200000

30,07:15-07:30,86.950000,48.200000,0.950000,96.400000,7.34,0,0,8.190000,91.580000,1,0.770000,0.000000,17.2,1.390818,0,38.560000,10.43,26.95,0,0,26.95,2.85,0,115.250000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,23.140000,18.320000,5.780000,31.28,77.750000,10.21,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.530000,2.85,271.120000,10.43,0,0.000000,0.000000,0.000000,48.200000

31,07:30-07:45,86.950000,48.200000,0.950000,96.400000,7.34,0,0,8.190000,91.580000,3,0.770000,0.000000,25.3,3.238758,2,38.560000,9.9,27.04,0,0,27.04,6.16,1,115.250000,30.850000,6.750000,48.200000,100.970000,0.01,96.400000,11.570000,1,23.140000,18.320000,5.780000,29.72,77.750000,10.3,0.08,222.680000,101.220000,30.850000,0.080000,0.080000,1.660000,0.33,1.530000,6.16,271.120000,9.91,0,0.000000,0.000000,0.080000,48.200000

32,07:45:08:00,86.950000,48.200000,0.950000,96.400000,7.34,0,0,8.190000,91.580000,5,0.770000,0.000000,33,5.222862,7,38.560000,9.34,26.88,0,2,26.88,20.67,3,115.250000,30.850000,6.750000,48.200000,100.970000,0.48,96.400000,11.570000,2,23.140000,18.320000,5.780000,28.01,77.750000,10.26,2.42,222.680000,101.220000,30.850000,0.220000,0.220000,1.660000,1,1.530000,20.67,271.120000,9.32,0,0.000000,0.000000,0.220000,48.200000

33,08:00-08:15,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,6,0.770000,0.000000,33,7.654362,18,38.560000,11.78,25.54,0,5,25.54,28.99,7,115.250000,30.370000,6.750000,48.200000,100.970000,1.53,96.400000,11.570000,3,23.140000,18.320000,5.780000,35.33,77.750000,10.59,7.64,222.680000,101.220000,30.370000,0.430000,0.440000,1.660000,6.14,1.530000,28.99,271.120000,11.76,0,0.000000,0.000000,0.430000,48.200000

34,08:15-08:30,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,9,0.770000,0.000000,30.33,10.55271,28,38.560000,11.39,22.97,0,8,22.97,30.34,12,115.250000,30.370000,6.750000,48.200000,100.970000,3.54,96.400000,11.570000,4,23.140000,18.320000,5.780000,34.16,77.750000,10.83,17.72,222.680000,101.220000,30.370000,0.760000,0.780000,1.660000,14.53,1.530000,30.33,271.120000,11.38,0,0.000000,0.000000,0.760000,48.200000

35,08:30-08:45,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,11,0.770000,0.000000,32,13.772016,24.5,38.560000,9.75,20.92,0,5,20.92,32,10.5,115.250000,30.370000,6.750000,48.200000,100.970000,5.39,96.400000,11.570000,5,23.140000,18.320000,5.780000,29.25,77.750000,8.11,26.97,222.680000,101.220000,30.370000,1.210000,1.240000,1.660000,22.85,1.530000,32,271.120000,9.76,0,0.000000,0.000000,1.210000,48.200000

36,08:45:09:00,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,13,0.770000,0.000000,32,17.11776,24.5,38.560000,9.31,19.47,0,6,19.47,32,10.5,115.250000,30.370000,6.750000,48.200000,100.970000,6.78,96.400000,11.570000,6,23.140000,18.320000,5.780000,27.94,77.750000,8.35,33.88,222.680000,101.220000,30.370000,1.860000,1.910000,1.660000,29.72,1.530000,32,271.120000,9.33,0,0.000000,0.000000,1.860000,48.200000

37,09:00:09:15,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,15,0.770000,0.000000,32,21.222132,27,38.560000,11.75,25.1,0,7,25.1,32,11,115.250000,30.370000,6.750000,48.200000,100.970000,7.99,96.400000,11.570000,7,24.100000,18.320000,5.780000,35.26,230.520000,8.59,39.98,222.680000,101.220000,30.370000,2.360000,2.420000,1.660000,10.87,1.530000,32,271.120000,11.76,0,0.000000,0.000000,2.360000,48.200000

38,09:15-09:30,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,16,0.770000,0.000000,32,25.569654,28,38.560000,11.59,23.36,0,8,23.36,32,12,115.250000,30.370000,6.750000,48.200000,100.970000,10.25,96.400000,11.570000,8,24.100000,18.320000,5.780000,34.76,230.520000,8.77,51.24,222.680000,101.220000,30.370000,2.900000,2.970000,1.660000,13.7,1.530000,32,271.120000,11.58,0,0.000000,0.000000,2.900000,48.200000

39,09:30-09:45,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,17,0.770000,0.000000,32,30.559092,34,38.560000,11.25,20.15,0,9,20.15,32,14,115.250000,30.370000,6.750000,48.200000,100.970000,14.92,96.400000,11.570000,9,24.100000,18.320000,5.780000,33.76,230.520000,8.69,74.62,222.680000,101.220000,30.370000,3.290000,3.370000,1.660000,15.43,1.530000,32,271.120000,11.26,0,0.000000,0.000000,3.290000,48.200000

40,09:45-10:00,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,19,0.770000,0.000000,32.5,36.064008,36,38.560000,10.92,18.08,0,10,18.08,32.5,16,115.250000,30.370000,6.750000,48.200000,100.970000,19.68,96.400000,11.570000,9,24.100000,18.320000,5.780000,32.76,230.520000,8.51,98.41,222.680000,101.220000,30.370000,4.070000,4.170000,1.660000,17.9,1.530000,32.5,271.120000,10.92,0,0.000000,0.000000,4.070000,48.200000

41,10:00-10:15,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,24,0.770000,0.000000,32.5,41.734266,41,38.560000,10.42,15.7,0,12,15.7,32.5,17,115.250000,30.370000,6.750000,48.200000,100.970000,23.42,96.400000,11.570000,12,0.000000,18.320000,5.780000,31.26,230.520000,8.25,117.09,222.680000,101.220000,30.370000,3.860000,3.950000,1.660000,22.32,1.530000,32.5,271.120000,10.42,0,0.000000,0.000000,3.860000,48.200000

42,10:15-10:30,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,27,0.770000,0.000000,32.5,47.103018,44,38.560000,9.92,14.51,0,15,14.51,32.5,19,115.250000,30.370000,6.750000,48.200000,100.970000,29.79,96.400000,11.570000,13,0.000000,18.320000,5.780000,29.76,230.520000,7.99,148.97,222.680000,101.220000,30.370000,4.990000,5.110000,1.660000,24.02,1.530000,32.5,271.120000,9.92,0,0.000000,0.000000,4.990000,48.200000

43,10:30-10:45,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,35,0.770000,0.000000,32.5,35.93757,48,38.560000,8.92,13.33,0,15,13.33,32.5,20,115.250000,30.370000,6.750000,48.200000,100.970000,36.11,96.400000,11.570000,17,0.000000,18.320000,5.780000,26.76,230.520000,7.21,180.53,222.680000,101.220000,30.370000,6.380000,6.530000,1.660000,19.68,1.530000,32.5,271.120000,8.92,0,0.000000,0.000000,6.380000,48.200000

44,10:45-11:00,86.950000,48.200000,0.950000,48.200000,7.34,0,0,8.190000,91.580000,41,0.770000,0.000000,32.5,38.680302,53,38.560000,8.25,13.33,0,17,13.33,32.5,22,115.250000,30.370000,6.750000,48.200000,100.970000,39.98,96.400000,11.570000,21,0.000000,18.320000,5.780000,24.76,230.520000,7.21,199.89,222.680000,101.220000,30.370000,7.780000,7.970000,1.660000,22.8,1.530000,32.5,271.120000,8.26,0,0.000000,0.000000,7.780000,48.200000

45,11:00-11:15,86.950000,48.200000,0.990000,96.400000,7.34,0,0,8.190000,91.580000,55,0.770000,0.000000,32.5,41.3355,67,0.000000,7.25,13.33,0,18,13.33,32.5,28,115.250000,30.370000,6.750000,48.200000,100.970000,42.79,96.400000,11.570000,27,0.000000,18.320000,5.780000,21.76,230.520000,7.21,213.96,222.680000,101.220000,30.370000,9.650000,9.880000,1.660000,29.28,1.530000,32.5,271.120000,7.26,0,0.000000,0.000000,9.650000,48.200000

46,11:15-11:30,86.950000,48.200000,0.990000,96.400000,7.34,0,0,8.190000,91.580000,65,0.770000,0.000000,32.5,44.097684,84,0.000000,6.67,13.33,0,19,13.33,32.5,36,115.250000,30.370000,6.750000,48.200000,100.970000,45.32,96.400000,11.570000,32,0.000000,18.320000,5.780000,20,230.520000,7.21,226.62,222.680000,101.220000,30.370000,11.560000,11.840000,1.660000,31.11,1.530000,32.5,271.120000,6.66,0,0.000000,0.000000,11.560000,48.200000

47,11:30-11:45,86.950000,48.200000,0.990000,96.400000,5.34,0,0,8.190000,91.580000,87,0.770000,0.000000,32.5,46.811238,179,0.000000,6.67,13.33,0,29,13.33,32.5,76,115.250000,30.370000,6.750000,48.200000,100.970000,46,96.400000,11.570000,43,0.000000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.370000,13.980000,14.330000,1.660000,34.88,1.530000,32.5,271.120000,6.66,0,0.000000,0.000000,13.980000,48.200000

48,11:45-12:00,86.950000,48.200000,0.990000,96.400000,5.34,0,0,8.190000,91.580000,93,0.770000,0.000000,32.5,49.758216,182,0.000000,6.67,13.33,0,34,13.33,32.5,78,115.250000,30.370000,6.750000,48.200000,100.970000,46,96.400000,11.570000,47,0.000000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.370000,10.420000,10.680000,1.660000,39.13,1.530000,32.5,271.120000,6.66,0,0.000000,0.000000,10.420000,48.200000

49,12:00-12:15,86.950000,48.200000,0.990000,96.400000,5.34,0,0,8.190000,91.580000,93,0.620000,0.000000,32.5,48.766164,189,0.000000,6.67,13.33,0,36,13.33,32.5,81,115.250000,30.850000,6.750000,48.200000,100.970000,46,96.400000,11.570000,47,0.000000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.850000,11.360000,11.650000,1.660000,41.94,1.570000,32.5,271.120000,6.66,0,0.000000,0.000000,11.360000,48.200000

