Block,Time,CHAMERA1,CHAMERA2,BSIUL,UNCHAHAR4,URI2,SEWA2,SINGRAULI,TANAKPUR,TANDA2,TEHRI,UNCHAHAR2,UNCHAHAR3,UNCHAHAR1,SINGRAULI_HYDRO,URI,KOTESHWR,NAPP,NJPC,RAMPUR,RAPPC,RIHAND1,RIHAND2,SALAL,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,DULHASTI,RAPPB,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
25,06:00-06:15,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,75.861824,1.462832,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,54.30897,1.719539,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.89,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

26,06:15-06:30,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,81.902104,1.575901,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,54.30897,1.719539,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.89,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

27,06:30-06:45,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,101.149098,1.950442,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,8.333857,2.12793,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.89,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

28,06:45-07:00,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,101.149098,1.950442,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,2.12793,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.89,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

29,07:00-07:15,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,101.149098,1.950442,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,2.12793,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,2.98,2.38,1.34,0.43,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

30,07:15-07:30,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,101.149098,1.950442,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,2.12793,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,2.98,2.38,1.45,0.43,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

31,07:30-07:45,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,101.149098,1.950442,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,1.063965,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,2.94,2.38,1.45,0.43,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

32,07:45:08:00,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,101.149098,1.950442,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,16.327997,0,0,68.481795,0,0,0,87.562894,0,0,2.94,2.38,1.45,0.43,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

33,08:00-08:15,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,75.861824,1.462832,59.301365,94.319982,120.694688,79.3646,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,16.327997,0,0,68.481795,0,0,0,85.130591,0,0,2.94,2.38,1.45,0.49,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

34,08:15-08:30,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,75.861824,1.462832,59.301365,94.319982,120.694688,79.3646,689.346318,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,16.327997,0,0,68.481795,0,0,0,85.130591,0,0,2.94,2.38,1.45,0.49,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

35,08:30-08:45,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,75.861824,1.462832,59.301365,94.319982,120.694688,79.3646,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,85.130591,0,0,2.94,2.38,1.45,0.49,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

36,08:45:09:00,42.14808,43.63516,0,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,75.861824,1.462832,59.301365,94.319982,120.694688,79.3646,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,85.130591,0,0,2.94,2.38,1.45,0.49,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,5.88,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

37,09:00:09:15,42.14808,43.63516,0,1.427606,35.360464,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,75.861824,1.462832,59.301365,94.319982,120.694688,74.949,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.49,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,399.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

38,09:15-09:30,42.14808,43.63516,0,1.427606,35.360464,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,52.992,0,44.268634,75.861824,1.462832,59.301365,94.319982,120.694688,74.949,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.49,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.86,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,376.875,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

39,09:30-09:45,42.14808,43.63516,6.6,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,52.992,0,44.268634,46.069933,0.89042,59.301365,94.319982,120.694688,72.044,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.49,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.86,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

40,09:45-10:00,42.14808,43.63516,6.6,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,45.967556,0.883353,59.301365,94.319982,120.694688,72.044,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,3.472441,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.89,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

41,10:00-10:15,42.14808,43.63516,13.2,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,25.287275,0.487611,59.301365,94.319982,120.694688,72.044,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.89,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

42,10:15-10:30,42.14808,43.63516,13.2,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,0,0,59.301365,94.319982,120.694688,72.044,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

43,10:30-10:45,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

44,10:45-11:00,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

45,11:00-11:15,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,0,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

46,11:15-11:30,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

47,11:30-11:45,42.14808,43.63516,19.8,1.427606,35.360464,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

48,11:45-12:00,42.14808,43.63516,19.8,1.427606,35.360464,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,1.014488,49.128,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,13.995426,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

49,12:00-12:15,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

50,12:15-12:30,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

51,12:30-12:45,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.46,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.94,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

52,12:45-13:00,42.14808,43.63516,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,52.992,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.88,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

53,13:00-13:15,42.14808,29.090107,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,52.992,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.88,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

54,13:15-13:30,42.14808,29.090107,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,2.98,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.88,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

55,13:30-13:45,42.14808,29.090107,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.88,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

56,13:45-14:00,42.14808,29.090107,19.8,1.427606,33.607053,17.179062,107.486997,2.562,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.88,20.0018,14.253199,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

57,14:00-14:15,42.14808,29.090107,19.8,1.427606,33.607053,17.179062,107.486997,10.8885,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.88,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

