Block,Time,RAPPC,RAPPB,ANTA_CRF,DULHASTI,UNCHAHAR2,ANTA_LF,TALA,CHAMERA2,UNCHAHAR4,KOLDAM,BSIUL,ANTA_RF,RIHAND3,URI,KOTESHWR,PARBATI3,KHSTPP-I,BRBCL,UNCHAHAR3,CHAMERA1,SEWA2,AURY_CRF,FSTPP I & II,KHSTPP-II,UNCHAHAR1,RIHAND1,TANDA2,JHAJJAR,CHAMERA3,KUDGI,SASAN,DHAULIGNGA,DADRI_GF,RAMPUR,SINGRAULI,TANAKPUR,AURY_RF,DADRI_RF,AURY_GF,ANTA_GF,URI2,SINGRAULI_HYDRO,DADRI_CRF,NAPP,NJPC,AURY_LF,DADRT2,KISHANGANGA,TEHRI,SALAL,DADRI_LF,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,49.289534,0.000000,0.000000,15.921867,21.126253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,5.700580,0.000000,0.000000,0.000000,14.941897,95.016108,4.734380,88.890400,0.000000,339.039580,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,114.494700,3.713107,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,212.254236,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

11,02:30-02:45,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.700580,0.000000,0.000000,0.000000,8.796865,75.527178,4.734380,88.890400,0.000000,329.377580,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,116.306325,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,195.172400,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

12,02:45-03:00,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.700580,0.000000,0.000000,0.000000,8.796865,75.527178,4.734380,88.890400,0.000000,329.377580,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,191.307600,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

13,03:00-03:15,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.700580,0.000000,0.000000,0.000000,8.796865,75.527178,4.734380,88.890400,0.000000,329.377580,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,116.306325,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,191.307600,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

14,03:15-03:30,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.700580,0.000000,0.000000,0.000000,8.796865,75.527178,4.734380,88.890400,0.000000,329.377580,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,116.306325,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,225.124600,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

15,03:30-03:45,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.603960,0.000000,0.000000,0.000000,8.796865,75.527178,4.666746,88.890400,0.000000,328.720564,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,230.921800,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

16,03:45-04:00,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.603960,0.000000,0.000000,0.000000,8.796865,75.527178,4.666746,88.890400,0.000000,328.720564,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,233.820400,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

17,04:00-04:15,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.603960,0.000000,0.000000,0.000000,8.796865,75.527178,4.666746,88.890400,0.000000,328.720564,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,250.245800,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

18,04:15-04:30,49.289534,0.000000,0.000000,15.921867,8.570194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,25.952712,12.742246,5.603960,0.000000,0.000000,0.000000,8.796865,95.016108,4.666746,88.890400,0.000000,328.720564,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,284.839432,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

19,04:30-04:45,49.289534,0.000000,0.000000,15.921867,12.830608,0.000000,0.000000,0.000000,0.000000,0.000000,1.062820,0.000000,119.485727,6.400109,8.574059,0.000000,37.424887,12.742246,5.555650,0.000000,0.000000,0.000000,14.941897,95.016108,4.608774,88.890400,0.000000,337.976760,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,289.360668,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

20,04:45-05:00,49.289534,0.000000,0.000000,15.921867,19.798616,0.000000,0.000000,0.000000,0.000000,0.000000,1.062820,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,5.555650,0.000000,0.000000,0.000000,14.941897,95.016108,4.608774,88.890400,0.000000,337.976760,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,289.360668,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

21,05:00-05:15,49.289534,0.000000,0.000000,15.921867,21.000647,0.000000,0.000000,0.000000,0.000000,0.000000,1.062820,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,5.555650,0.000000,0.000000,0.000000,14.941897,95.016108,4.608774,88.890400,0.000000,337.976760,0.000000,45.29,404.615574,1.276350,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,289.360668,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

22,05:15-05:30,49.289534,0.000000,0.000000,15.921867,21.000647,0.000000,0.000000,12.724893,0.000000,0.000000,1.062820,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,5.555650,0.000000,0.000000,0.000000,14.941897,95.016108,4.608774,88.890400,0.000000,337.976760,0.000000,45.29,404.615574,5.105401,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,41.174613,0.000000,289.360668,0.000000,14.608944,12.911331,0.000000,114.132375,0,0,0,0,0

23,05:30-05:45,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,1.062820,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.000721,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,0.000000,45.29,404.615574,8.806816,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,54.899484,0.000000,323.177668,0.000000,15.035038,12.911331,0.000000,114.132375,0,0,0,0,0

24,05:45-06:00,49.289534,0.000000,0.000000,31.843734,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,1.062820,0.000000,119.485727,6.400109,8.574059,3.689918,43.691564,12.742246,14.000721,6.793352,5.022984,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,0.000000,45.29,404.615574,17.613633,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,73.199312,0.000000,330.015369,0.000000,30.070076,12.911331,0.000000,114.132375,0,0,0,0,0

25,06:00-06:15,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,25.449785,0.000000,0.000000,3.188460,0.000000,119.485727,6.400109,18.100791,15.797768,43.691564,12.742246,14.000721,13.586704,10.200521,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,2.460718,45.29,404.615574,26.420449,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,91.499140,0.000000,330.015369,0.000000,45.105115,12.911331,0.000000,114.132375,0,0,0,0,0

26,06:15-06:30,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,6.400109,28.580196,15.797768,43.691564,12.742246,14.000721,25.188834,15.269871,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,18.719913,45.29,404.615574,35.308952,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,128.098796,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

27,06:30-06:45,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,6.400109,28.580196,15.797768,43.691564,12.742246,14.000721,38.164900,15.269871,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,18.719913,45.29,404.615574,35.308952,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,128.098796,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

28,06:45-07:00,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,48.000816,28.580196,15.797768,43.691564,12.742246,14.000721,38.164900,15.269871,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,18.719913,45.29,404.615574,35.308952,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,128.098796,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

29,07:00-07:15,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,48.000816,28.580196,15.797768,43.691564,12.742246,5.555650,38.164900,15.269871,0.000000,20.029326,95.016108,4.608774,88.890400,0.000000,341.435756,18.719913,45.29,404.615574,31.908755,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,128.098796,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

30,07:15-07:30,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,6.400109,28.580196,15.797768,43.691564,12.742246,5.555650,25.188834,15.269871,0.000000,20.029326,95.016108,4.608774,88.890400,0.000000,341.435756,18.719913,45.29,404.615574,17.613633,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,128.098796,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

31,07:30-07:45,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,38.174678,0.000000,0.000000,6.300397,0.000000,119.485727,6.400109,28.580196,3.689918,43.691564,12.742246,5.555650,12.976066,15.269871,0.000000,20.029326,95.016108,4.608774,88.890400,0.000000,360.759756,18.719913,45.29,404.615574,8.806816,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,128.098796,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

32,07:45:08:00,49.289534,0.000000,0.000000,47.765600,40.957315,0.000000,0.000000,25.449785,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,18.100791,0.000000,43.691564,12.742246,5.555650,0.000000,10.200521,0.000000,20.029326,95.016108,4.608774,88.890400,0.000000,370.421756,0.000000,45.29,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,91.499140,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

33,08:00-08:15,49.289534,0.000000,0.000000,31.843734,40.957315,0.000000,0.000000,25.449785,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,9.526732,0.000000,43.691564,12.742246,17.675276,0.000000,5.100261,0.000000,20.029326,95.016108,10.003435,88.890400,0.000000,379.383358,0.000000,45.30,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,73.199312,0.000000,330.015369,0.000000,60.140153,12.911331,0.000000,114.132375,0,0,0,0,0

34,08:15-08:30,49.289534,0.000000,0.000000,31.843734,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,10.666848,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,379.383358,0.000000,45.30,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,55.814475,0.000000,330.015369,0.000000,45.105115,12.911331,0.000000,114.132375,0,0,0,0,0

35,08:30-08:45,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,48.000816,8.574059,0.000000,43.691564,12.742246,14.000721,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,0.000000,45.30,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,36.599656,0.000000,330.015369,0.000000,43.826832,12.911331,0.000000,114.132375,0,0,0,0,0

36,08:45:09:00,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,48.000816,8.574059,0.000000,43.691564,12.742246,14.000721,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,0.000000,45.30,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,18.299828,0.000000,330.015369,0.000000,43.826832,16.840866,0.000000,114.132375,0,0,0,0,0

37,09:00:09:15,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,8.533478,8.574059,0.000000,43.691564,12.742246,14.000721,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,0.000000,45.30,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,18.299828,0.000000,330.015369,0.000000,29.339629,68.486188,0.000000,114.132375,0,0,0,0,0

38,09:15-09:30,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.000721,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,345.344035,0.000000,45.30,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,18.299828,0.000000,330.015369,0.000000,15.217650,68.486188,0.000000,114.132375,0,0,0,0,0

39,09:30-09:45,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.000721,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,344.368173,0.000000,45.30,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,18.299828,0.000000,330.015369,0.000000,0.000000,68.486188,0.000000,114.132375,0,0,0,0,0

40,09:45-10:00,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.000721,0.000000,0.000000,0.000000,20.029326,95.016108,10.589552,88.890400,0.000000,344.368173,0.000000,47.10,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,18.299828,0.000000,330.015369,0.000000,0.000000,68.486188,0.000000,114.132375,0,0,0,0,0

41,10:00-10:15,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,379.383358,0.000000,48.91,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,14.595417,0.000000,114.132375,0,0,0,0,0

42,10:15-10:30,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,390.977758,0.000000,51.33,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

43,10:30-10:45,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,390.977758,0.000000,52.53,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

44,10:45-11:00,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,390.977758,0.000000,55.56,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,10.397858,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

45,11:00-11:15,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,376.262435,0.000000,55.56,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

46,11:15-11:30,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,10.666848,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,376.262435,0.000000,57.97,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,24.699937,0.000000,114.132375,0,0,0,0,0

