Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,26.622,1.05215,123.665625,45.36,14.04936,6.5208,22.08,11.2728,85.988,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,417.375

7,01:30-01:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,26.622,1.05215,123.665625,45.36,14.04936,6.5208,22.08,11.2728,85.988,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,417.375

8,01:45-02:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,26.622,1.05215,123.665625,45.36,14.04936,6.5208,22.08,11.2728,85.988,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,417.375

9,02:00-02:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,26.622,1.05215,123.665625,45.36,14.04936,6.5208,22.08,11.2728,85.988,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,417.375

10,02:15-02:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,26.622,1.05215,123.665625,45.36,14.04936,6.5208,22.08,11.2728,85.988,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,417.375

11,02:30-02:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,26.622,1.05215,123.665625,45.36,14.04936,6.5208,23.184,11.2728,85.988,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,417.375

12,02:45-03:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,26.622,1.05215,123.665625,45.36,14.04936,6.5208,23.184,11.2728,85.988,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,417.375

13,03:00-03:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

14,03:15-03:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

15,03:30-03:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

16,03:45-04:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,79.17,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

17,04:00-04:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,4.3989,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

18,04:15-04:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,47.472,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

19,04:30-04:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,47.472,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

20,04:45-05:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.664,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,14.253199,416.25

21,05:00-05:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

22,05:15-05:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

23,05:30-05:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,45.36,14.04936,6.5208,23.184,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

24,05:45-06:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,31.5,14.04936,6.5208,23.184,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

25,06:00-06:15,9.67784,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,31.5,14.04936,6.5208,30.912,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

26,06:15-06:30,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,31.5,14.04936,6.5208,30.912,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

27,06:30-06:45,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,17.748,1.05215,123.665625,31.5,14.04936,6.5208,30.912,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

28,06:45-07:00,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,8.874,1.05215,123.665625,31.5,14.04936,6.5208,30.912,10.1199,83.083,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,26.46,20.0018,14.253199,416.25

29,07:00-07:15,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,8.874,1.05215,123.665625,31.5,14.04936,6.5208,30.912,10.1199,80.178,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,416.25

30,07:15-07:30,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,8.874,1.05215,123.665625,31.5,14.04936,6.5208,30.912,10.1199,80.178,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,15.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,416.25

31,07:30-07:45,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,8.874,1.05215,123.665625,31.5,14.04936,6.5208,47.472,10.1199,76.692,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,30.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,416.25

32,07:45:08:00,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,20.8415,8.874,1.05215,123.665625,31.5,14.04936,6.5208,47.472,10.1199,76.692,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,40.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,416.25

33,08:00-08:15,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,16.38,14.04936,6.5208,30.912,10.1199,76.692,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,45.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,416.25

34,08:15-08:30,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,16.38,14.04936,6.5208,30.912,10.1199,76.692,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,65.02,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,26.46,20.0018,14.253199,416.25

35,08:30-08:45,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,16.38,14.04936,6.5208,35.328,10.1199,80.178,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,416.25

36,08:45:09:00,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,16.38,14.04936,6.5208,35.328,10.1199,80.178,0,0,0,0,25.2,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,416.25

37,09:00:09:15,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,16.38,14.04936,6.5208,35.328,10.1199,82.502,0,0,0,0,25.2,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,416.25

38,09:15-09:30,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,15.12,14.04936,6.5208,35.328,12.1695,82.502,0,0,0,0,25.2,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,416.25

39,09:30-09:45,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,33.12,12.1695,82.502,0,0,0,0,25.2,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,105.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

40,09:45-10:00,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,33.12,12.1695,82.502,0,0,0,0,25.2,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

41,10:00-10:15,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,26.904,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,47.472,12.1695,82.502,0,0,0,0,24.15,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

42,10:15-10:30,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,47.472,12.1695,82.502,0,0,0,0,24.15,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

43,10:30-10:45,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,30.912,12.1695,82.502,0,0,0,0,24.15,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

44,10:45-11:00,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,33.12,12.1695,82.502,0,0,0,0,24.15,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

45,11:00-11:15,9.67784,27.3447,19.995,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,22.08,12.1695,82.502,0,0,0,0,24.15,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

46,11:15-11:30,9.67784,27.3447,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,14.04936,6.5208,22.08,12.1695,82.502,0,0,0,0,24.15,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

47,11:30-11:45,9.67784,27.3447,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,30.912,12.1695,82.502,0,0,0,0,32.025,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

48,11:45-12:00,9.67784,27.3447,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,30.912,12.1695,82.502,0,0,0,0,32.025,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

49,12:00-12:15,9.67784,27.3447,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,30.912,12.1695,82.502,0,0,0,0,30.975,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

50,12:15-12:30,9.67784,27.3447,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,30.912,12.1695,82.502,0,0,0,0,30.975,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

51,12:30-12:45,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,33.12,12.1695,82.502,0,0,0,0,30.975,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

52,12:45-13:00,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,33.12,12.1695,82.502,0,0,0,0,30.975,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

53,13:00-13:15,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,19.872,12.1695,82.502,0,0,0,0,30.975,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

54,13:15-13:30,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.3945,18.69,21.127,8.874,1.05215,123.665625,0,28.09872,6.5208,19.872,12.1695,82.502,0,0,0,0,30.975,0,30.951,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,20.0018,14.253199,417.375

