Block,Time,L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/24112044/L_NR_2020_07,SR/01102023/07102043/L_NR_2018_61,NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/25072045/L_NR_2021_15,WR/01102023/01102023/L_NR_2020_06,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,WR/01102023/31032046/L_NR_2020_05,NR/01102023/14082046/L_NR_2021_16,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,NR/01102023/19072037/LT-05,NR/01012024/31012024/HP-26,NR/01012024/31032024/ ChanjuII,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31012024/HP-28,NR/18012024/18012024/HPX-TAMCTG-170124-05803,NR/01102023/30042040/GNA_LT_36,NR/20122023/29022024/IEX_LDC_231218_00501,NR/18012024/18012024/DD20240118NR22244,NR/01102023/22052037/LT-59,NR/01012024/31012024/52,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01102023/25122043/GNA_MEJA_DELHI,NR/18012024/18012024/DD20240118NR22238,NR/01012024/31012024/HP-27,NR/01102023/31052040/LT-31,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/30042040/GNA_LT_35,NR/01102023/23072042/L_NR_2012_04,NR/18012024/18012024/HPX-TAMCTG-170124-05804,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/06022042/L_NR_2012_07,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_02,NR/30092023/26122029/SH-06,NR/18012024/18012024/DD20240118NR22237,NR/20122023/29022024/IEX_LDC_231218_00502,NR/18012024/18012024/DD20240118NR22239,NR/06012024/31012024/NVVN/OA/16855,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/27052033/DIAPL(L_NR_2023_04)
6,01:15-01:30,0,0,6.66,0,12.43,7.41,0,0,0,23.19,0,0,23.19,0,0,0,12.43,0,0,0,0,37.29,0,0.990000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

7,01:30-01:45,0,0,6.66,0,12.3,7.41,0,0,0,29.87,0,0,29.87,0,0,0,12.29,0,0,0,0,36.89,0,0.990000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

8,01:45-02:00,0,0,6.66,0,12.18,7.41,0,0,0,29.03,0,0,29.03,0,0,0,12.18,0,0,0,0,36.54,0,0.990000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

9,02:00-02:15,0,0,6.66,0,12.16,7.41,0,0,0,28.77,0,0,28.77,0,0,0,12.18,0,0,0,0,36.49,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

10,02:15-02:30,0,0,6.66,0,12,7.5,0,0,0,28.17,0,0,28.17,0,0,0,12,0,0,0,0,36.01,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

11,02:30-02:45,0,0,6.66,0,13.74,7.75,0,0,0,27.96,0,0,27.96,0,0,0,13.76,0,0,0,0,41.23,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

12,02:45-03:00,0,0,6.66,0,13.68,7.91,0,0,0,27.21,0,0,27.21,0,0,0,13.67,0,0,0,0,41.03,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

13,03:00-03:15,0,0,6.66,0,13.31,7.84,0,0,0,26.72,0,0,26.72,0,0,0,13.29,0,0,0,0,39.92,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

14,03:15-03:30,0,0,6.66,0,13.13,7.93,0,0,0,26.37,0,0,26.37,0,0,0,13.13,0,0,0,0,39.39,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,23.040000

15,03:30-03:45,0,0,6.66,0,13.12,7.01,0,0,0,25.6,0,0,25.6,0,0,0,13.1,0,0,0,0,39.35,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

16,03:45-04:00,0,0,6.66,0,13.03,7.01,0,0,0,24.62,0,0,24.62,0,0,0,13.04,0,0,0,0,39.1,0,0.950000,25.710000,69.980000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.380000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

17,04:00-04:15,0,0,6.66,0,12.21,7.01,0,0,0,20.11,0,0,20.11,0,0,0,12.21,0,0,0,0,36.63,0,0.950000,25.710000,69.980000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.430000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

18,04:15-04:30,0,0,6.66,0,12.1,7.01,0,0,0,19.83,0,0,19.83,0,0,0,12.11,0,0,0,0,36.31,0,0.950000,25.710000,69.980000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,148.480000,0.000000,48.000000,32.640000,1.430000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

19,04:30-04:45,0,0,8.66,0,11.89,7.01,0,0,0,23.48,0,0,23.48,0,0,0,11.88,0,0,0,0,35.66,0,0.950000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,191.980000,0.000000,48.000000,32.640000,1.430000,109.430000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

20,04:45-05:00,0,0,8.62,0,11.72,7.01,0,0,0,23.01,0,0,23.01,0,0,0,11.72,0,0,0,0,35.16,0,0.950000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,230.380000,0.000000,48.000000,32.640000,1.430000,157.420000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

21,05:00-05:15,0,0,9.29,0,13.83,7.01,0,0,0,22.47,0,0,22.47,0,0,0,13.83,0,0,0,0,41.49,0,0.950000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,51.520000,1.430000,205.420000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

22,05:15-05:30,0,0,9.14,0,13.66,7.01,0,0,0,22.23,0,0,22.23,0,0,0,13.67,0,0,0,0,40.99,0,0.950000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,51.520000,1.430000,224.540000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

23,05:30-05:45,0,0,8.96,0,13.46,7.01,0,0,0,22.05,0,0,22.05,0,0,0,13.46,0,0,0,0,40.38,0,0.950000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,32.640000,1.430000,259.750000,25.710000,0.000000,11.520000,0.000000,48.000000,76.790000,24.000000

24,05:45-06:00,0,0,8.84,0,13.29,7.01,0,0,0,21.79,0,0,21.79,0,0,0,13.29,0,0,0,0,39.88,0,0.950000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.730000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,230.380000,0.000000,48.000000,44.070000,1.430000,233.170000,25.710000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

25,06:00-06:15,0,0,8.67,0,16.53,7.01,0,0,0,26.52,0,0,26.52,0,0,0,16.54,0,0,0,0,49.61,0,0.950000,30.720000,84.650000,77.420000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.730000,95.990000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,230.380000,0.000000,48.000000,56.270000,1.430000,233.170000,24.800000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

26,06:15-06:30,0,0,8.58,0,16.32,7.01,0,0,0,26.41,0,0,26.41,0,0,0,16.31,0,0,0,0,48.96,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.730000,95.990000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,80.270000,1.430000,259.750000,24.800000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

27,06:30-06:45,0,0,8.45,0,16.11,7.01,0,0,0,26.37,0,0,26.37,0,0.5,0,16.1,0,0,0,0,48.33,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.730000,95.990000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

28,06:45-07:00,0,0,8.21,0.89,15.89,7.01,0,0,0,26.31,0,0,26.31,0,2,0,15.88,0,0,0,0,47.65,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.730000,95.990000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

29,07:00-07:15,0.29154,0.01,7.91,3.45,15.68,7.01,0,0,0.06,26.09,0,0,26.09,0,7,0,15.66,0,0,2.55,0,47.03,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,121.720000,0.730000,95.990000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,100.790000,48.000000,100.540000,24.000000

30,07:15-07:30,3.342992,0.11,7.57,10.42,15.17,7.01,0,0,0.54,25.33,0,0,25.33,1,13,0,15.17,0,0,7.45,0,45.51,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,121.720000,0.730000,95.990000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,33.600000,11.520000,100.790000,48.000000,100.540000,23.040000

31,07:30-07:45,8.726764,0.47,9.86,20.31,14.72,7.01,0,0,2.35,25.05,1,0,25.05,3,20,0,14.73,0.33,1,15.48,2,44.17,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,38.400000,0.110000,8.160000,121.720000,0.730000,95.990000,6.720000,0.000000,48.000000,0.000000,0.110000,5.760000,0.110000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,60.470000,11.520000,100.790000,48.000000,100.540000,22.080000

32,07:45:08:00,14.392358,1.69,9.7,32.43,14.3,7.01,0,0,8.46,24.93,3,0,24.93,5,28,1,14.31,1.88,3,25.49,7,42.91,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,38.400000,0.440000,8.160000,121.720000,0.730000,95.990000,6.720000,0.000000,48.000000,0.000000,0.430000,5.760000,0.430000,269.970000,19.200000,48.000000,86.580000,1.430000,259.750000,30.720000,60.470000,11.520000,100.790000,48.000000,100.540000,22.080000

33,08:00-08:15,20.913136,5.06,9.62,30.34,13.94,7.01,0,0,25.29,24.55,4,0,24.55,7,30.33,3,13.94,2.99,3,30.33,11,41.83,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,0.980000,8.160000,198.510000,0.000000,48.000000,6.720000,0.000000,48.000000,0.000000,0.960000,5.760000,0.960000,269.970000,19.200000,48.000000,86.580000,1.430000,259.750000,30.720000,40.320000,11.520000,100.790000,48.000000,100.540000,22.080000

34,08:15-08:30,29.39695,5.89,9.58,30.34,13.44,7.01,0,0,29.46,24.44,6,0,24.44,9,30.33,5,13.43,4.33,4,30.33,14,40.31,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,1.760000,8.160000,198.510000,0.000000,48.000000,6.720000,0.000000,48.000000,0.000000,1.710000,5.760000,1.710000,269.970000,29.760000,48.000000,86.580000,1.430000,259.750000,30.720000,44.160000,11.520000,100.790000,48.000000,100.540000,23.040000

35,08:30-08:45,39.970134,9.55,6,32,13,7.01,0,0,47.74,24.43,6,0,24.43,13,32,5,13.01,6.66,7,32,14,39.01,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,2.940000,8.160000,198.510000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,2.870000,5.760000,2.870000,269.970000,48.000000,48.000000,86.580000,1.430000,259.750000,30.720000,46.080000,11.520000,100.790000,48.000000,100.540000,23.040000

36,08:45:09:00,51.884402,10.84,6,32,12.43,7.01,0,0,54.23,23.88,7,0,23.88,15,32,5,12.41,8.45,8,32,18,37.28,0,0.950000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,3.890000,8.160000,198.510000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,3.790000,5.760000,3.790000,269.970000,48.000000,48.000000,86.580000,1.430000,259.750000,30.720000,48.950000,11.520000,100.790000,48.000000,100.540000,23.040000

37,09:00:09:15,64.33316,16.95,6,32,9.28,7.01,0,0,84.77,22.88,9,0,22.88,17,32,5,9.26,10.12,8,32,21,27.83,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,2.940000,8.160000,198.510000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,2.870000,5.760000,2.870000,269.970000,48.000000,48.000000,86.580000,1.430000,259.750000,30.720000,16.320000,11.520000,100.790000,48.000000,100.540000,0.000000

38,09:15-09:30,76.606994,21.23,6,32,8.27,7.01,0,0,106.17,21.55,10,0,21.55,19,32,5,8.28,12.88,9,32,25,24.83,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,2.990000,8.160000,198.510000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,2.910000,5.760000,2.910000,269.970000,48.000000,48.000000,86.580000,1.430000,259.750000,30.720000,17.280000,11.520000,100.790000,48.000000,100.540000,0.000000

39,09:30-09:45,88.511544,25.6,6,32,7.94,7.01,0,0,128.03,20.44,10,0,20.44,20,32,5,7.94,15.12,10,32,25,23.83,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,3.010000,8.160000,198.510000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,2.930000,5.760000,2.930000,269.970000,48.000000,48.000000,86.580000,1.430000,259.750000,30.720000,17.280000,11.520000,100.790000,48.000000,100.540000,0.000000

40,09:45-10:00,99.988502,28.68,6,32.5,7.61,7.01,0,0,143.43,19.55,12,0,19.55,22,32.5,6,7.61,18.55,11,32.5,28,22.82,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,3.070000,8.160000,198.510000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,2.990000,5.760000,2.990000,269.970000,48.000000,48.000000,86.580000,1.430000,259.750000,30.720000,24.000000,11.520000,100.790000,48.000000,100.540000,0.000000

41,10:00-10:15,110.386762,32.85,6,32.5,7.22,7.01,0,0,164.23,18.55,12,0,18.55,19,32.5,7,7.22,20.62,9,32.5,28,21.66,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,3.180000,8.160000,95.990000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,3.100000,5.760000,3.100000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,16.320000,11.520000,100.790000,48.000000,100.540000,0.000000

42,10:15-10:30,118.792832,35.52,6,32.5,6.89,7.01,0,0,177.59,16.22,14,0,16.22,22,32.5,8,6.88,22.08,11,32.5,32,20.66,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,3.190000,8.160000,95.990000,0.650000,48.000000,6.720000,0.000000,48.000000,0.000000,3.110000,5.760000,3.110000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,100.790000,48.000000,100.540000,0.000000

43,10:30-10:45,107.228412,41.02,6,32.5,9.28,7.01,0,0,205.13,15.22,15,0,15.22,23,32.5,9,9.26,24.32,11,32.5,35,27.83,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,3.220000,8.160000,48.000000,0.650000,48.000000,6.720000,0.000000,0.000000,0.000000,3.140000,5.760000,3.140000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,100.790000,48.000000,100.540000,0.000000

44,10:45-11:00,113.94355,43.68,6,32.5,8.89,7.01,0,0,218.42,13.33,16,0,13.33,25,32.5,10,8.88,26.74,13,32.5,39,26.66,0,0.950000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,134.390000,3.500000,8.160000,48.000000,0.650000,48.000000,6.720000,0.000000,0.000000,0.000000,3.410000,5.760000,3.410000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,100.790000,48.000000,100.540000,0.000000

45,11:00-11:15,119.939556,45.83,6,32.5,7.61,7.01,0,0,229.17,13.33,21,0,13.33,27,32.5,12,7.61,31.94,13,32.5,49,22.82,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,4.080000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,3.980000,5.760000,3.980000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

46,11:15-11:30,124.8763,45.83,6,32.5,7.44,7.01,0,0,229.17,13.33,25,0,13.33,30,32.5,14,7.44,41.35,15,32.5,57,22.33,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,4.280000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,4.170000,5.760000,4.170000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

47,11:30-11:45,129.531222,45.83,6,32.5,7.05,7.01,0,0,229.17,13.33,27,0,13.33,33,32.5,17,7.06,56.31,17,32.5,63,21.16,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,5.000000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,4.880000,5.760000,4.880000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

48,11:45-12:00,133.068574,45.83,6,32.5,6.89,7.01,0,0,229.17,13.33,30,0,13.33,37,32.5,25,6.88,66.55,18,32.5,70,20.66,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,5.450000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,5.320000,5.760000,5.320000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

