Block,Time,NR/01102023/22052037/LT-59,NR/01102023/06022042/L_NR_2012_07,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/30092023/31122025/SH-07,NR/01102023/05012040/L_NR_2020_02,NR/01042024/31072024/LT_MEJA_DELHI,NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/30092023/26122029/SH-06,NR/01062024/30062024/R2,NR/01102023/30042040/GNA_LT_36,NR/01062024/30062024/JPL-BRPL(PTC)GNA,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,NR/01062024/30062024/IEPL01,NR/01102023/30042040/GNA_LT_35,NR/01102023/31102037/L_NR_2019_11,NR/01102023/31052040/LT-31,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/15082037/GNA_NR_2012_01,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/01062024/30062024/1000011034-ACBL-BRPL,NR/20062024/30062024/1000011400-GOHP-BRPL(DISCOM),NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/01102023/23072042/L_NR_2012_04,NR/16062024/30062024/1000011196-KWHPS-BRPL(DISCOM),NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/19072037/LT-05,NR/01102023/06022042/L_NR_2012_02,WR/01102023/01102023/L_NR_2022_09,WR/01102023/16072048/L_NR_2022_08,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,WR/01102023/30052048/L_NR_2022_10,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_16,SR/01102023/07102043/L_NR_2018_61
79,19:30-19:45,10.480000,76.500000,0.000000,25.600000,9.280000,12.290000,24.120000,25.600000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.780000,100.500000,24.120000,0.000000,21.750000,0.000000,0.000000,48.240000,0.000000,0.000000,18.230000,100.210000,261.920000,49.42,22,0,0,0,0,0,21.67,21.66,65,49.42,0,0,0,0,0,0,0,41.01

80,19:45-20:00,10.480000,76.500000,0.000000,25.600000,9.280000,12.290000,24.120000,25.600000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.780000,100.500000,24.120000,0.000000,21.750000,0.000000,0.000000,48.240000,0.000000,0.000000,18.230000,115.340000,261.920000,49.35,21,0,0,0,0,0,21.5,21.5,64.5,49.35,0,0,0,0,0,0,0,41.01

81,20:00-20:15,10.480000,76.500000,0.000000,24.300000,9.550000,12.290000,24.120000,24.300000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,30.280000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,48.64,20.34,0,0,0,0,0,21.33,21.34,64,48.64,0,0,0,0,0,0,0,37.81

82,20:15-20:30,10.480000,76.500000,0.000000,24.300000,9.550000,12.290000,24.120000,24.300000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,30.280000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,47.33,19.66,0,0,0,0,0,21.33,21.34,64,47.33,0,0,0,0,0,0,0,37.02

83,20:30-20:45,10.400000,87.020000,0.000000,24.300000,9.550000,12.290000,24.120000,24.300000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,30.280000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,46,19,0,0,0,0,0,21.17,21.16,63.5,46,0,0,0,0,0,0,0,38.81

84,20:45-21:00,10.400000,87.020000,0.000000,30.870000,9.550000,12.290000,24.120000,23.250000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,30.280000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,45,18,0,0,0,0,0,20.5,20.5,61.5,45,0,0,0,0,0,0,0,37.22

85,21:00-21:15,10.400000,87.020000,0.000000,30.870000,9.550000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,30.280000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,45,17.66,0,0,0,0,0,19.67,19.66,59,45,0,0,0,0,0,0,0,35.22

86,21:15-21:30,10.400000,87.020000,0.000000,30.870000,9.550000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,30.280000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,44.33,17,0,0,0,0,0,19.17,19.16,57.5,44.33,0,0,0,0,0,0,0,33.22

87,21:30-21:45,10.400000,87.020000,0.000000,16.380000,9.550000,12.290000,24.120000,16.380000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,28.770000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,43.67,16.34,0,0,0,0,0,18.33,18.34,55,43.67,0,0,0,0,0,0,0,31.22

88,21:45-22:00,10.400000,87.020000,0.000000,16.380000,9.550000,12.290000,24.120000,16.380000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,28.770000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.700000,115.340000,261.920000,42.46,15.34,0,0,0,0,0,18.33,18.34,55,42.46,0,0,0,0,0,0,0,29.01

89,22:00-22:15,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.780000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,43.12,17.34,0,0,0,0,0,18.83,18.84,56.5,43.12,0,0,0,0,0,0,0,26.81

90,22:15-22:30,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.780000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,43.81,17.34,0,0,0,0,0,19.33,19.34,58,43.81,0,0,0,0,0,0,0,26.21

91,22:30-22:45,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.780000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,51.11,17.66,0,0,0,0,0,19.83,19.84,59.5,51.11,0,0,0,0,0,0,0,24.01

92,22:45-23:00,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.270000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,51.13,17.66,0,0,0,0,0,20.33,20.34,61,51.13,0,0,0,0,0,0,0,23.61

93,23:00-23:15,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.770000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,51.4,18,0,0,0,0,0,21.17,21.16,63.5,51.4,0,0,0,0,0,0,0,23.41

94,23:15-23:30,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,1.880000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.770000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,51.4,18,0,0,0,0,0,22,22,66,51.4,0,0,0,0,0,0,0,23.21

95,23:30-23:45,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,30.870000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.770000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,51.4,18,0,0,0,0,0,21,21,63,51.4,0,0,0,0,0,0,0,22.61

96,23:45-24:00,10.400000,87.020000,0.000000,30.870000,9.280000,12.290000,24.120000,30.870000,24.120000,0.000000,48.240000,272.770000,0.000000,38.590000,0.000000,10.590000,0.000000,29.770000,100.500000,24.120000,0.000000,21.750000,24.120000,67.530000,48.240000,0.000000,0.000000,18.980000,115.340000,261.920000,51.4,18,0,0,0,0,0,21.83,21.84,65.5,51.4,0,0,0,0,0,0,0,22.21

