Block,Time,KOLDAM,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND1,ANTA_LF,DADRI_RF,SASAN,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,BRBCL,SINGRAULI,CHAMERA2,NJPC,KOTESHWR,DULHASTI,RIHAND2,CHAMERA3,SALAL,PARBATI3,TANDA2,RAPPB,DADRI_LF,AURY_RF,NAPP,UNCHAHAR4,TANAKPUR,ANTA_RF,BSIUL,AURY_CRF,KISHANGANGA,ANTA_CRF,RAPPC,URI,AURY_LF,RAMPUR,DADRI_GF,TEHRI,JHAJJAR,URI2,UNCHAHAR3,RIHAND3,DADRI_CRF,SEWA2,ANTA_GF,UNCHAHAR2,DHAULIGNGA,CHAMERA1,AURY_GF,DADRT2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
1,00:00-00:15,6.729333,21.892262,0.754252,93.891919,0.000000,0.000000,405.071614,44.886470,13.833820,0.000000,143.465420,16.391993,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,1.363163,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,9.635463,452.688831,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,665.973587,0,0,0,0,0

2,00:15-00:30,4.486223,21.892262,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,13.833820,0.000000,143.465420,18.415188,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,1.363163,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,9.635463,452.688831,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,665.973587,0,0,0,0,0

3,00:30-00:45,4.486223,21.892262,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,13.833820,0.000000,143.465420,18.448468,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,1.363163,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,452.688831,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,610.456538,0,0,0,0,0

4,00:45-01:00,2.243111,21.892262,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,13.833820,0.000000,143.465420,16.806979,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,1.363163,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,452.688831,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,594.274497,0,0,0,0,0

5,01:00-01:15,0.000000,21.716098,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,13.833820,0.000000,143.465420,15.571803,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,1.363163,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,425.269620,34.008786,26.530558,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,590.199325,0,0,0,0,0

6,01:15-01:30,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,13.833820,0.000000,143.465420,14.420936,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,1.363163,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,407.904790,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,590.416312,0,0,0,0,0

7,01:30-01:45,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,13.833820,0.000000,143.465420,14.104175,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,407.904790,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,590.416312,0,0,0,0,0

8,01:45-02:00,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,13.833820,0.000000,143.465420,16.413676,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,407.904790,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.009712,40.774053,0.000000,590.416312,0,0,0,0,0

9,02:00-02:15,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,15.430997,0.000000,143.465420,14.118799,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,364.551054,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,590.416312,0,0,0,0,0

10,02:15-02:30,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,405.118098,44.886470,15.430997,0.000000,143.465420,17.127572,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,277.236640,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,590.416312,0,0,0,0,0

11,02:30-02:45,0.000000,19.336294,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,15.430997,0.000000,143.465420,14.900162,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,235.804330,34.008786,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,590.416312,0,0,0,0,0

12,02:45-03:00,0.000000,19.336294,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,15.430997,0.000000,143.465420,14.532473,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,197.108330,34.008786,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,590.416312,0,0,0,0,0

13,03:00-03:15,0.000000,19.336294,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,14.116176,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,5.452653,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,590.416312,0,0,0,0,0

14,03:15-03:30,0.000000,19.336294,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,15.436971,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,5.452653,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,590.416312,0,0,0,0,0

15,03:30-03:45,0.000000,19.336294,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,15.085721,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,9.170372,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,557.824703,0,0,0,0,0

16,03:45-04:00,0.000000,19.336294,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,15.630900,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,9.170372,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,21.009712,27.182702,0.000000,558.792103,0,0,0,0,0

17,04:00-04:15,0.000000,16.331357,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,15.983963,0.000000,143.465420,17.166095,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,9.170372,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.352935,126.323189,0.000000,18.187717,0.000000,19.315592,21.009712,40.774053,0.000000,564.596503,0,0,0,0,0

18,04:15-04:30,0.000000,16.331357,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,15.983963,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,1.115315,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.352935,126.323189,0.000000,18.187717,0.000000,19.315592,21.009712,40.774053,0.000000,541.378903,0,0,0,0,0

19,04:30-04:45,0.000000,16.331357,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,15.983963,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.352935,126.323189,0.000000,18.187717,0.000000,16.489333,21.009712,40.774053,0.000000,515.259103,0,0,0,0,0

20,04:45-05:00,0.000000,16.331357,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,15.983963,0.000000,143.465420,19.339049,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.352935,126.323189,0.000000,18.187717,0.000000,16.489333,21.009712,40.774053,0.000000,490.106703,0,0,0,0,0

21,05:00-05:15,1.812615,16.244291,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,18.937172,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.227173,126.323189,0.000000,18.187717,0.000000,16.586073,21.009712,40.774053,0.000000,419.554221,0,0,0,0,0

22,05:15-05:30,2.243111,16.244291,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.227173,126.323189,0.000000,18.187717,0.000000,16.586073,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

23,05:30-05:45,2.243111,16.244291,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.227173,126.323189,0.000000,18.187717,0.000000,16.489333,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

24,05:45-06:00,4.486223,16.244291,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,4.132821,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,20.227173,126.323189,0.000000,18.187717,0.000000,16.489333,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

25,06:00-06:15,4.486223,12.517528,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,5.904031,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,15.296819,126.323189,0.000000,18.187717,0.000000,14.402458,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

26,06:15-06:30,6.729333,12.182662,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,8.856046,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,174.132000,34.008786,15.296819,126.323189,0.000000,18.187717,0.000000,14.402458,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

27,06:30-06:45,6.729333,14.465726,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,53.252796,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,183.689912,34.008786,17.502491,126.323189,0.000000,18.187717,0.000000,14.402458,21.009712,40.774053,0.000000,367.653211,0,0,0,0,0

28,06:45-07:00,6.729333,14.465726,0.754252,93.891919,0.000000,0.000000,398.326950,44.886470,13.350507,0.000000,143.465420,19.348002,145.099310,46.918734,79.879193,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,186.640482,34.008786,17.502491,126.323189,0.000000,18.187717,0.000000,14.402458,21.009712,40.774053,0.000000,367.653211,0,0,0,0,0

29,07:00-07:15,6.729333,14.465726,0.754252,65.661985,0.000000,0.000000,398.326950,36.007692,13.350507,0.000000,117.075600,19.348002,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,186.640482,34.008786,17.502491,92.802295,0.000000,18.187717,0.000000,14.402458,21.009712,40.774053,0.000000,367.653211,0,0,0,0,0

30,07:15-07:30,4.486223,14.022424,0.754252,65.661985,0.000000,0.000000,398.326950,36.007692,13.350507,0.000000,114.923831,19.348003,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,4.112029,0.000000,0.000000,174.132000,34.008786,14.929207,92.802295,0.000000,18.187717,0.000000,12.177438,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

31,07:30-07:45,4.486223,12.092500,0.754252,65.661985,0.000000,0.000000,389.620350,29.811011,11.437764,0.000000,95.122701,19.348014,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.000000,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,4.112029,0.000000,0.000000,174.132000,34.008786,14.929207,92.802295,0.000000,18.187717,0.000000,12.177438,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

32,07:45:08:00,2.243111,12.092500,0.754252,65.661985,0.000000,0.000000,389.620350,29.811011,11.437764,0.000000,95.122701,19.155708,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.000000,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,4.112029,0.000000,0.000000,174.132000,34.008786,14.929207,92.802295,0.000000,12.149689,0.000000,12.177438,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

33,08:00-08:15,0.000000,12.092500,0.754252,65.661985,0.000000,0.000000,389.620350,24.688048,14.065996,0.000000,95.122701,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,8.856046,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.132000,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

34,08:15-08:30,0.000000,12.092500,0.754252,65.661985,0.000000,0.000000,389.620350,29.811011,14.065996,0.000000,95.122701,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,3.690020,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.132000,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,40.774053,0.000000,366.644600,0,0,0,0,0

35,08:30-08:45,0.000000,12.092500,0.754252,65.661985,0.000000,0.000000,389.620350,29.811011,9.228996,0.000000,95.122701,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,27.182702,0.000000,366.644600,0,0,0,0,0

36,08:45:09:00,0.000000,12.092500,0.754252,65.661985,0.000000,0.000000,389.620350,29.811011,9.228996,0.000000,95.122701,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,27.182702,0.000000,366.644600,0,0,0,0,0

37,09:00:09:15,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,29.437982,9.228996,0.000000,93.934540,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,27.182702,0.000000,366.644600,0,0,0,0,0

