Block,Time,SEWA2,AURY_CRF,SALAL,KOLDAM,DADRI_LF,RIHAND3,ANTA_CRF,DADRI_RF,CHAMERA1,RIHAND2,ANTA_RF,KOTESHWR,RAPPC,UNCHAHAR2,JHAJJAR,CHAMERA2,SINGRAULI_HYDRO,AURY_LF,PARBATI3,TANDA2,ANTA_GF,TEHRI,BSIUL,ANTA_LF,TANAKPUR,UNCHAHAR4,CHAMERA3,FSTPP I & II,UNCHAHAR1,URI,KISHANGANGA,DULHASTI,AURY_RF,AURY_GF,RAMPUR,KHSTPP-II,NJPC,DADRI_CRF,DHAULIGNGA,BRBCL,NAPP,RIHAND1,URI2,DADRT2,SINGRAULI,TALA,KHSTPP-I,RAPPB,UNCHAHAR3,DADRI_GF,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,15.257228,0.000000,82.003200,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,274.583895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,12.654077,0.000000,10.759093,0.000000,28.397762,11.404642,19.827192,50.092675,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,12.513699,37.839432,88.816800,30.793734,563.935321,134.489874,26.963622,31.057883,0.000000,25.029926,0.000000,402.933825,43.44,0,0,0,0,0

10,02:15-02:30,15.257228,0.000000,82.003200,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,274.583895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,12.654077,0.000000,10.759093,0.000000,28.397762,11.808773,19.827192,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,12.118438,37.839432,88.816800,30.793734,563.935321,134.489874,26.963622,31.057883,0.000000,25.029926,0.000000,402.933825,43.44,0,0,0,0,0

11,02:30-02:45,15.257228,0.000000,82.003200,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,268.381200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,12.654077,0.000000,10.759093,0.000000,28.397762,11.806842,14.005830,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,546.231912,134.489874,26.963622,31.057015,0.000000,25.029926,0.000000,402.933825,43.44,0,0,0,0,0

12,02:45-03:00,15.257228,0.000000,82.003200,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,268.381200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,12.654077,0.000000,11.377432,0.000000,28.397762,11.806842,14.005830,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,521.131512,134.489874,26.963622,31.057015,0.000000,25.029926,0.000000,402.933825,43.44,0,0,0,0,0

13,03:00-03:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,268.381200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,12.654077,0.000000,10.759093,0.000000,28.397762,11.806842,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,31.297612,507.924840,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,38.62,0,0,0,0,0

14,03:15-03:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,268.381200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,12.654077,0.000000,10.759093,0.000000,28.397762,11.806842,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,31.297612,464.906616,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,38.62,0,0,0,0,0

15,03:30-03:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,234.592200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,12.654077,0.000000,10.759093,0.000000,28.397762,11.806842,11.494022,50.092675,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,13.326331,37.839432,88.816800,31.297612,438.840816,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,38.62,0,0,0,0,0

16,03:45-04:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,234.592200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.380444,12.654077,0.000000,10.759093,0.000000,28.397762,11.806842,11.494022,50.092675,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,31.297612,426.290616,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,38.62,0,0,0,0,0

17,04:00-04:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,224.938200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.759093,0.000000,28.397762,11.806842,10.926204,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,415.671216,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

18,04:15-04:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,215.284200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.759093,0.000000,28.397762,11.806842,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,406.302061,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

19,04:30-04:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,215.284200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.759093,0.000000,28.397762,12.110171,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,378.020616,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

20,04:45-05:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,215.284200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.759093,0.000000,28.397762,12.110171,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,362.574216,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

21,05:00-05:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,195.976200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.759093,0.000000,28.397762,12.110171,10.926204,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,346.162416,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

22,05:15-05:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,176.668200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.110171,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,325.889016,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

23,05:30-05:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,167.014200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.110171,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,360.875112,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

24,05:45-06:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,167.014200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.110171,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,341.567112,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

25,06:00-06:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,214.985023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.525679,14.027262,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,31.297612,397.656852,134.489874,26.963622,31.057015,0.000000,25.464356,0.000000,402.933825,33.79,0,0,0,0,0

26,06:15-06:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,233.626897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.525679,14.027262,50.092675,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,31.297612,458.026403,134.489874,26.963622,31.057015,0.000000,25.477003,0.000000,402.933825,33.79,0,0,0,0,0

27,06:30-06:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,40.923403,252.268771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.525679,14.027262,50.092675,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,31.297612,444.235714,134.489874,26.963622,31.057015,0.000000,25.477003,0.000000,402.933825,33.79,0,0,0,0,0

28,06:45-07:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,167.101352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.525679,11.494022,45.829469,0.000000,31.708370,9.654000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,31.297612,355.758106,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,402.933825,33.79,0,0,0,0,0

29,07:00-07:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,120.682662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,10.140755,0.000000,28.397762,12.525679,11.494022,45.829469,0.000000,15.854185,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,249.842191,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,402.933825,43.44,0,0,0,0,0

30,07:15-07:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,120.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,12.525679,11.052512,45.829469,0.000000,15.854185,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,207.144816,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,402.933825,52.13,0,0,0,0,0

31,07:30-07:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.436997,120.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,12.525679,10.904867,45.829469,0.000000,15.854185,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,181.261852,134.489874,26.963622,27.184602,0.000000,13.494622,0.000000,402.933825,62.75,0,0,0,0,0

32,07:45:08:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.436997,120.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,12.525679,10.904867,45.829469,0.000000,15.854185,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,181.244412,134.489874,26.963622,27.184602,0.000000,13.494622,0.000000,402.933825,72.40,0,0,0,0,0

33,08:00-08:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.263225,120.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,10.483102,11.443725,45.829469,0.000000,15.854185,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,181.434390,134.489874,26.963622,22.959208,0.000000,13.494622,0.000000,402.933825,83.99,0,0,0,0,0

34,08:15-08:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.263225,120.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,9.513631,11.443725,45.829469,0.000000,15.854185,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,181.417236,134.489874,26.963622,18.371369,0.000000,13.494622,0.000000,402.933825,90.51,0,0,0,0,0

35,08:30-08:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.263225,120.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,9.513631,11.466207,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,131.032970,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,181.422954,134.489874,26.963622,18.371369,0.000000,13.541275,0.000000,404.234171,90.51,0,0,0,0,0

36,08:45:09:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.263225,120.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,9.513631,11.466207,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,113.655770,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,181.388649,134.489874,26.963622,18.371369,0.000000,13.541275,0.000000,404.280558,90.51,0,0,0,0,0

37,09:00:09:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.263225,142.879200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,9.513631,11.472894,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,123.309770,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,183.009816,134.489874,26.963622,18.371369,0.000000,13.969370,0.000000,404.280558,90.51,0,0,0,0,0

38,09:15-09:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.263225,195.976200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,9.513631,11.472894,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,183.009816,134.489874,26.963622,18.371369,0.000000,13.969370,0.000000,404.280558,90.51,0,0,0,0,0

39,09:30-09:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,21.436997,268.381200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,12.748107,11.472894,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,183.009816,134.489874,26.963622,27.184602,0.000000,13.994434,0.000000,404.280558,90.51,0,0,0,0,0

40,09:45-10:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,12.748107,11.468073,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,183.009816,134.489874,26.963622,27.184602,0.000000,13.994434,0.000000,404.280558,90.51,0,0,0,0,0

41,10:00-10:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,12.748107,11.563232,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,224.522016,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

42,10:15-10:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.654077,0.000000,11.377432,0.000000,28.397762,12.748107,11.563232,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,252.518616,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

43,10:30-10:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,4.946710,0.000000,28.397762,12.748107,11.583820,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,274.722816,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

44,10:45-11:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,4.946710,0.000000,28.397762,12.748107,11.583820,50.092675,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,277.619016,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

45,11:00-11:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,3.710032,0.000000,28.397762,12.748107,11.583820,50.092675,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.094227,37.839432,88.816800,30.793734,291.134616,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

46,11:15-11:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.548924,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,11.377432,0.000000,28.397762,12.748107,11.583820,45.829469,0.000000,31.708370,8.688600,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.421818,37.839432,88.816800,30.793734,305.615616,134.489874,26.963622,27.184602,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

