Block,Time,DADRI_GF,DULHASTI,AURY_GF,JHAJJAR,DADRI_CRF,ANTA_RF,SALAL,KOLDAM,SINGRAULI_HYDRO,DADRI_RF,PARBATI3,ANTA_GF,RAPPB,NAPP,AURY_LF,AURY_RF,KOTESHWR,RIHAND2,UNCHAHAR1,DADRT2,ANTA_CRF,CHAMERA3,URI,RIHAND3,CHAMERA1,UNCHAHAR4,AURY_CRF,DHAULIGNGA,RAPPC,DADRI_LF,SINGRAULI,RIHAND1,RAMPUR,BSIUL,URI2,TANAKPUR,UNCHAHAR2,NJPC,ANTA_LF,KISHANGANGA,UNCHAHAR3,TANDA2,CHAMERA2,SEWA2,TEHRI,BRBCL,KHSTPP-II,SASAN,FSTPP I & II,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
11,02:30-02:45,0.000000,0.000000,0.000000,230.447100,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,6.273010,4.529288,0.000000,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,0.000000,13.125454,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,230.447100,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,6.273010,4.529288,0.000000,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,0.000000,14.042759,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,6.273010,4.529288,0.000000,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,0.000000,12.808390,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,6.273010,4.529288,0.000000,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,0.000000,12.427894,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,4.529288,0.000000,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,0.000000,14.374042,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,4.529288,0.000000,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,0.000000,14.828156,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

17,04:00-04:15,0.000000,15.852656,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,16.046622,0.369697,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,14.181804,15.708048,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

18,04:15-04:30,0.000000,15.852656,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,4.248192,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,16.046622,0.369697,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,14.181804,15.840762,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

19,04:30-04:45,0.000000,15.852656,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,16.046622,0.123232,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,14.181804,16.978218,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

20,04:45-05:00,0.000000,15.852656,0.000000,230.447100,0.000000,0.000000,1.676766,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,16.046622,0.123232,23.088000,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,14.181804,18.093385,78.403000,402.856740,11.063000,0.000000,24.829220,0,0,0,0,0

21,05:00-05:15,0.000000,15.852656,0.000000,230.447100,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,6.372288,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,16.046622,0.000000,26.670708,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,28.363608,18.975293,110.114375,402.856740,12.783819,0.000000,30.991311,0,0,0,0,0

22,05:15-05:30,0.000000,15.852656,0.000000,230.447100,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,56.461319,0.000000,0.000000,16.046622,0.000000,28.114739,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,28.363608,19.081586,112.870690,402.856740,12.852320,0.000000,30.991311,0,0,0,0,0

23,05:30-05:45,0.000000,15.852656,0.000000,295.641840,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,78.884000,0.000000,0.000000,16.046622,0.000000,28.114739,0.000000,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,28.363608,19.240016,112.870690,402.856740,12.852320,0.000000,30.991311,0,0,0,0,0

24,05:45-06:00,0.000000,15.852656,0.000000,334.121840,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,11.640200,359.903440,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,78.884000,0.000000,0.000000,16.046622,0.000000,28.114739,22.502046,0.000000,0.000000,14.430000,0.000000,0.000000,0.000000,28.363608,19.240016,112.870690,402.856740,12.852320,0.000000,30.991311,0,0,0,0,0

25,06:00-06:15,0.000000,15.852656,0.000000,411.525821,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,18.313215,416.235650,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,78.884000,0.000000,0.000000,4.658697,0.000000,40.779276,44.639686,0.000000,0.000000,18.716995,0.000000,0.000000,0.000000,28.363608,19.240016,139.042024,402.856740,13.711577,0.000000,43.794483,0,0,0,0,0

26,06:15-06:30,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,17.073576,113.636250,20.835822,521.733796,0.000000,0.000000,3.186144,59.480460,6.307834,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,78.884000,0.000000,0.000000,4.658697,0.000000,40.779276,67.415036,0.000000,0.000000,23.664032,0.000000,3.205865,0.000000,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

27,06:30-06:45,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,25.610364,113.636250,20.990840,569.998757,0.000000,0.000000,3.186144,59.480460,13.507885,0.000000,0.000000,8.768534,52.493454,0.000000,120.815175,78.884000,0.000000,2.116400,4.658697,0.000000,40.779276,90.008183,0.000000,0.000000,25.387276,0.000000,12.669578,3.205865,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

28,06:45-07:00,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,53.656512,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,36.044216,113.636250,20.990840,618.098757,0.000000,0.000000,3.186144,59.480460,27.030969,0.000000,0.000000,17.537068,52.493454,0.000000,120.815175,78.884000,0.000000,12.546019,4.658697,0.000000,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,14.208394,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

29,07:00-07:15,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,53.656512,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,36.044216,113.636250,20.990840,652.986590,0.000000,0.000000,3.186144,59.480460,27.030969,0.000000,0.000000,26.366600,52.493454,0.000000,120.815175,78.884000,0.000000,12.546019,4.658697,0.000000,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

30,07:15-07:30,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,53.656512,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,36.044216,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,27.030969,0.000000,0.000000,26.366600,52.493454,0.000000,120.815175,78.884000,0.000000,12.546019,4.658697,0.000000,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

31,07:30-07:45,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,53.656512,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,36.044216,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,27.030969,0.000000,0.000000,26.366600,52.493454,0.000000,120.815175,81.456304,0.000000,12.546019,4.658697,0.000000,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

32,07:45:08:00,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,36.044216,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,13.515484,0.000000,0.000000,26.366600,52.493454,0.000000,120.815175,81.770000,0.000000,12.546019,4.658697,0.000000,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.044878,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

33,08:00-08:15,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,36.044216,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,13.515484,0.000000,0.000000,26.305601,52.493454,0.000000,120.815175,81.770000,0.000000,12.546019,4.658697,0.616161,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.144212,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

34,08:15-08:30,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,12.296284,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,18.022108,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,8.359780,0.000000,0.000000,7.624812,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,4.658697,0.616161,40.779276,67.506137,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

35,08:30-08:45,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,4.658697,0.616161,40.779276,45.004092,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,42.545412,18.930517,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

36,08:45:09:00,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,5.310240,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,4.658697,0.616161,40.779276,45.004092,0.000000,0.000000,25.387276,0.000000,3.205865,0.000000,42.545412,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

37,09:00:09:15,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.616161,40.779276,22.502046,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,28.363608,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

38,09:15-09:30,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.616161,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,28.363608,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

39,09:30-09:45,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,6.372288,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.000000,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,27.393912,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

40,09:45-10:00,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.000000,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,27.151488,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.369697,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,27.151488,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.369697,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,27.151488,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,627.718757,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.369697,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,27.151488,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,579.618757,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.369697,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,27.151488,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,531.518757,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.369697,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,483.418757,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.369697,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,435.318757,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.739393,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

