Block,Time,KOTESHWR,RIHAND2,DULHASTI,UNCHAHAR4,DADRI_CRF,DADRT2,UNCHAHAR1,SINGRAULI_HYDRO,URI,BSIUL,JHAJJAR,TANDA2,URI2,TEHRI,DADRI_GF,SEWA2,RAPPB,AURY_RF,CHAMERA2,UNCHAHAR3,RIHAND1,KOLDAM,ANTA_CRF,UNCHAHAR2,RIHAND3,DADRI_LF,AURY_LF,TANAKPUR,DHAULIGNGA,CHAMERA1,ANTA_LF,ANTA_GF,SALAL,NAPP,PARBATI3,BRBCL,AURY_GF,KHSTPP-I,SINGRAULI,CHAMERA3,ANTA_RF,KUDGI,KHSTPP-II,TALA,KISHANGANGA,RAPPC,RAMPUR,NJPC,FSTPP I & II,AURY_CRF,SASAN,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,28.547658,114.002438,47.711220,0.000000,0.000000,451.128371,14.679557,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,10.188908,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,12.857448,35.314650,41.171166,0.000000,0.000000,82.987019,37.415383,0.000000,14.477803,0.000000,5.539674,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,369.150750,0.000000,0,0,0,0,0

11,02:30-02:45,25.692892,114.002438,47.711220,0.000000,0.000000,455.953871,14.679557,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,10.188908,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,12.857448,35.314650,41.171166,0.000000,0.000000,82.987019,37.415383,0.000000,14.477803,0.000000,5.539674,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,378.650953,0.000000,0,0,0,0,0

12,02:45-03:00,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,14.679557,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,12.857448,35.314650,41.171166,0.000000,0.000000,82.987019,37.415383,0.000000,14.477803,0.000000,5.539674,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,393.134522,0.000000,0,0,0,0,0

13,03:00-03:15,25.692892,114.002438,47.711220,0.000000,0.000000,462.709571,14.958953,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.539674,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,401.676485,0.000000,0,0,0,0,0

14,03:15-03:30,25.692892,114.002438,47.711220,0.000000,0.000000,433.756571,14.958953,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.539674,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,401.722875,0.000000,0,0,0,0,0

15,03:30-03:45,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,14.958953,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.539674,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,401.722875,0.000000,0,0,0,0,0

16,03:45-04:00,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,14.958953,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.539674,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,401.722875,0.000000,0,0,0,0,0

17,04:00-04:15,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,14.958953,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,2.013870,121.204496,28.048516,0.000000,38.60,142.367330,27.806461,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,401.722875,0.000000,0,0,0,0,0

18,04:15-04:30,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,14.958953,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,2.013870,121.204496,28.048516,0.000000,38.60,125.201651,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

19,04:30-04:45,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,3.173454,121.204496,28.048516,0.000000,38.60,118.445951,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

20,04:45-05:00,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,6.293224,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,3.173454,121.204496,28.048516,0.000000,38.60,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

21,05:00-05:15,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.333299,121.204496,28.048516,0.000000,38.60,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

22,05:15-05:30,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,3.071431,14.477803,0.000000,4.333299,121.204496,28.048516,0.000000,38.60,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

23,05:30-05:45,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,5.017265,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,3.071431,14.477803,0.000000,6.734097,121.204496,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

24,05:45-06:00,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,9.108710,0.867731,46.880698,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,2.830252,0.000000,0.000000,38.131217,10.329562,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,3.071431,14.477803,0.000000,6.734097,121.204496,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

25,06:00-06:15,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,9.108710,0.867731,46.880698,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,10.329562,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,3.071431,14.477803,0.000000,5.562466,121.204496,28.048516,0.000000,47.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

26,06:15-06:30,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,3.071431,14.477803,0.000000,5.562466,121.204496,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

27,06:30-06:45,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,15.971440,14.477803,0.000000,6.722477,121.204496,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

28,06:45-07:00,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,3.071431,14.477803,0.000000,6.722477,121.204496,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

29,07:00-07:15,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,3.071431,14.477803,0.000000,6.722477,121.206909,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

30,07:15-07:30,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.027572,0.867731,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,18.143494,88.789200,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,6.722477,121.206909,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

31,07:30-07:45,25.692892,78.411769,47.711220,0.000000,0.000000,428.931071,15.027572,0.923118,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,18.143494,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,7.882081,124.990294,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

32,07:45:08:00,25.692892,78.411769,47.711220,0.000000,0.000000,428.931071,15.027572,0.923118,40.487875,12.586448,624.154394,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,18.143494,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,7.882081,125.349022,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,401.722875,0.000000,0,0,0,0,0

33,08:00-08:15,25.692892,78.411769,47.711220,0.000000,0.000000,428.931071,11.574348,0.923118,40.487875,12.586448,567.700870,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,14.569632,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,9.042981,125.707749,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.778453,0.000000,0,0,0,0,0

34,08:15-08:30,25.692892,78.411769,47.711220,0.000000,0.000000,419.850541,5.655486,0.923118,40.487875,12.586448,457.457400,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,9.042981,125.707749,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

35,08:30-08:45,25.692892,78.411769,47.711220,0.000000,0.000000,366.738000,5.655486,0.923118,40.487875,12.586448,389.900400,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,10.201107,125.707749,28.048516,0.000000,39.18,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

36,08:45:09:00,25.692892,78.411769,47.711220,0.000000,0.000000,337.785000,5.655486,0.923118,40.487875,12.586448,336.751521,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,125.707749,28.048516,0.000000,38.60,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

37,09:00:09:15,25.692892,78.411769,47.711220,0.000000,0.000000,337.785000,5.655486,0.923118,40.487875,12.586448,336.627905,0.000000,31.937012,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,130.236385,28.048516,0.000000,9.65,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

38,09:15-09:30,25.692892,78.411769,47.711220,0.000000,0.000000,337.785000,5.655486,0.923118,40.487875,12.586448,336.627905,0.000000,31.937012,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,130.236385,28.048516,0.000000,9.65,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

39,09:30-09:45,25.692892,78.411769,47.711220,0.000000,0.000000,337.785000,5.655486,0.923118,40.487875,12.586448,341.939667,0.000000,31.937012,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,130.236385,28.048516,0.000000,9.65,94.318451,26.813373,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

40,09:45-10:00,25.692892,78.411769,47.711220,0.000000,0.000000,376.389000,5.655486,0.923118,40.487875,12.586448,341.939667,0.000000,31.937012,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,46.542527,0.000000,0.000000,28.733343,72.752326,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,7.882081,130.236385,28.048516,0.000000,9.65,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

41,10:00-10:15,25.692892,83.237269,47.711220,0.000000,0.000000,337.785000,5.655486,0.923118,40.487875,12.586448,343.791890,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,10.149834,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,115.936884,28.048516,0.000000,9.65,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

42,10:15-10:30,25.692892,83.237269,47.711220,0.000000,0.000000,337.785000,5.655486,0.923118,40.487875,12.586448,343.791890,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,10.149834,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,115.936884,28.048516,0.000000,9.65,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

43,10:30-10:45,25.692892,83.237269,47.711220,0.000000,0.000000,342.774166,5.655486,0.923118,46.880698,12.586448,339.792145,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,8.843470,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,115.936884,28.048516,0.000000,9.65,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

44,10:45-11:00,25.692892,83.237269,47.711220,0.000000,0.000000,342.631220,5.655486,0.923118,46.880698,12.586448,339.792145,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,8.843470,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,115.936884,28.048516,0.000000,9.65,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,402.808612,0.000000,0,0,0,0,0

45,11:00-11:15,25.692892,83.237269,47.711220,0.000000,0.000000,342.771225,5.655486,0.923118,40.487875,6.293224,330.064200,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,8.843470,51.368027,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,115.936884,28.048516,0.000000,9.65,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,400.637138,0.000000,0,0,0,0,0

46,11:15-11:30,25.692892,83.237269,47.711220,0.000000,0.000000,342.631220,5.655486,0.923118,40.487875,6.293224,330.064200,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,8.843470,51.368027,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,115.936884,28.048516,0.000000,9.65,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,9.969193,0.000000,400.637138,0.000000,0,0,0,0,0

