Block,Time,CHAMERA1,DADRT2,JHAJJAR,URI,SEWA2,UNCHAHAR2,DADRI_GF,UNCHAHAR3,UNCHAHAR1,KOTESHWR,DHAULIGNGA,ANTA_LF,NJPC,SALAL,AURY_GF,CHAMERA2,UNCHAHAR4,AURY_RF,PARBATI3,KOLDAM,URI2,KISHANGANGA,DADRI_RF,BSIUL,DADRI_LF,AURY_LF,TEHRI,ANTA_GF,TANDA2,NAPP,DADRI_CRF,RIHAND1,TANAKPUR,SINGRAULI,RAPPC,RIHAND2,CHAMERA3,ANTA_CRF,RIHAND3,SINGRAULI_HYDRO,RAMPUR,ANTA_RF,RAPPB,AURY_CRF,DULHASTI,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,0.000000,361.725000,231.021700,21.298368,0.000000,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,24.616592,17.496672,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

13,03:00-03:15,0.000000,361.725000,231.021700,21.298368,0.000000,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,43.137877,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,24.616592,18.289129,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

14,03:15-03:30,0.000000,361.725000,231.021700,21.298368,0.000000,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,43.137877,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,24.616592,15.787314,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

15,03:30-03:45,0.000000,361.725000,231.021700,40.466899,0.000000,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,43.137877,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,24.616592,19.051836,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

16,03:45-04:00,0.000000,361.725000,231.021700,40.466899,0.000000,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,43.137877,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,24.616592,19.291953,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

17,04:00-04:15,0.000000,361.725000,231.021700,31.947552,0.000000,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,43.137877,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,24.616592,19.291953,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

18,04:15-04:30,0.000000,361.725000,231.021700,31.947552,0.000000,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,43.137877,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,24.616592,19.291953,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

19,04:30-04:45,0.000000,361.725000,231.021700,40.466899,5.091815,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,24.616592,19.291953,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

20,04:45-05:00,0.000000,361.725000,231.021700,40.466899,5.091815,22.494472,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,12.214730,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,91.586166,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,28.731190,19.291953,0.000000,93.055058,11.006086,403.945542,0,0,0,0,0

21,05:00-05:15,0.000000,361.725000,231.021700,26.622960,10.183629,22.523410,0.000000,14.005992,6.376006,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,12.518579,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,112.906721,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,24.616592,19.291953,0.000000,78.325520,11.006086,403.945542,0,0,0,0,0

22,05:15-05:30,0.000000,361.725000,231.021700,26.622960,10.183629,28.074972,0.000000,17.861016,6.376006,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,35.093558,19.291953,0.000000,85.052724,14.814810,403.945542,0,0,0,0,0

23,05:30-05:45,0.000000,361.725000,231.021700,26.622960,10.183629,35.278648,0.000000,17.861016,6.376006,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,39.176650,19.291953,0.000000,118.672718,19.996158,403.945542,0,0,0,0,0

24,05:45-06:00,0.000000,423.459400,231.777368,26.622960,10.183629,30.295867,0.000000,18.896996,8.480474,8.084313,0.000000,0.000000,18.269524,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,39.176650,19.291953,0.000000,142.293572,16.755102,403.945542,0,0,0,0,0

25,06:00-06:15,0.000000,434.070000,231.777368,26.622960,10.183629,36.034626,0.000000,18.896996,8.480474,8.084313,0.000000,0.000000,36.539048,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,39.176650,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

26,06:15-06:30,9.830239,433.105400,231.777368,26.622960,15.244585,40.889490,0.000000,18.896996,8.480474,16.168625,0.000000,0.000000,54.808572,2.241730,0.000000,3.214530,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,1.061060,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

27,06:30-06:45,11.430510,439.857600,316.662168,26.622960,15.244585,40.889490,0.000000,25.455890,10.363008,24.252938,7.645420,0.000000,73.078096,12.329517,0.000000,6.429059,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,1.061060,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,2.456643,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

28,06:45-07:00,24.385088,446.903907,420.020601,40.466899,15.244585,40.889490,0.000000,25.455890,10.426265,30.435059,15.800534,0.000000,112.814311,54.361962,0.000000,25.407641,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,18.869891,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,28.033985,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

29,07:00-07:15,40.656038,517.521694,420.020601,40.466899,15.244585,40.889490,0.000000,25.455890,10.426265,30.435059,26.437861,0.000000,112.814311,54.361962,0.000000,25.407641,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,18.869891,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,28.033985,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

30,07:15-07:30,40.656038,517.521694,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.426265,30.435059,26.437861,0.000000,112.814311,54.361962,0.000000,25.407641,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,18.869891,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,28.033985,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

31,07:30-07:45,40.656038,522.344694,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.426265,30.435059,26.437861,0.000000,112.814311,54.361962,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,18.869891,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,28.033985,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

32,07:45:08:00,40.656038,452.691507,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.426265,30.435059,26.437861,0.000000,112.814311,54.361962,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,12.579927,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,19.038985,0.000000,58.530578,0.775018,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

33,08:00-08:15,27.104025,487.123000,400.087914,26.622960,15.244585,40.889490,0.000000,25.455890,10.426265,30.435059,17.625241,0.000000,112.814311,54.361962,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,12.579927,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,19.038985,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

34,08:15-08:30,11.430510,530.530000,391.406514,26.622960,15.244585,40.889490,0.000000,25.455890,10.426265,16.168625,8.812620,0.000000,73.078096,12.329517,0.000000,3.214530,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,1.228322,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

35,08:30-08:45,0.000000,509.308800,355.246168,26.622960,10.183629,40.889490,0.000000,22.713436,9.712461,8.084313,7.645420,0.000000,54.808572,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

36,08:45:09:00,0.000000,493.875200,333.060368,26.622960,10.183629,36.291146,0.000000,22.713436,9.712461,8.084313,0.000000,0.000000,18.269524,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,38.284974,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

37,09:00:09:15,0.000000,469.760200,351.387768,26.622960,10.183629,36.291146,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

38,09:15-09:30,0.000000,468.795600,368.750568,26.622960,10.183629,40.889490,0.000000,22.848165,9.779983,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

39,09:30-09:45,0.000000,400.309000,366.821368,26.622960,5.091815,40.889490,0.000000,22.848480,9.779983,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

40,09:45-10:00,0.000000,381.017000,366.821368,26.622960,5.091815,40.889490,0.000000,22.848480,9.779983,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

41,10:00-10:15,0.000000,366.548000,366.821368,26.622960,5.091815,40.889490,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

42,10:15-10:30,0.000000,360.499958,366.821368,26.622960,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

43,10:30-10:45,0.000000,415.742600,366.821368,40.466899,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

44,10:45-11:00,0.000000,460.114200,366.821368,40.466899,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

45,11:00-11:15,0.000000,452.397400,366.821368,26.622960,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

46,11:15-11:30,0.000000,396.748661,348.493968,26.622960,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,18.921642,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

47,11:30-11:45,0.000000,396.450600,332.095768,26.622960,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,17.315349,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

