Block,Time,DADRI_RF,BSIUL,DADRI_GF,TEHRI,JHAJJAR,ANTA_RF,URI2,UNCHAHAR1,SINGRAULI,UNCHAHAR3,TANAKPUR,SEWA2,UNCHAHAR2,DHAULIGNGA,CHAMERA2,AURY_CRF,RAMPUR,ANTA_GF,KISHANGANGA,RIHAND1,RAPPB,KOLDAM,NAPP,PARBATI3,SINGRAULI_HYDRO,RIHAND2,DADRI_CRF,KOTESHWR,RIHAND3,AURY_GF,ANTA_CRF,UNCHAHAR4,AURY_RF,AURY_LF,DADRI_LF,ANTA_LF,DULHASTI,CHAMERA3,TANDA2,URI,SALAL,RAPPC,DADRT2,NJPC,CHAMERA1,FSTPP I & II,KUDGI,SASAN,BRBCL,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,6.334248,0.000000,64.299312,396.678179,0.000000,30.553191,16.345931,134.643115,21.926986,12.257056,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,89.243710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,83.107402,49.182189,335.961451,147.816993,41.230890,13.772625,62.82,338.486422,11.520178,31.093272,141.813772,25.573590,0,0,0,0,0

8,01:45-02:00,0.000000,6.334248,0.000000,64.299312,374.448679,0.000000,30.553191,16.345931,134.643115,21.926986,12.257056,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.444993,0.924457,114.167812,0.000000,35.259853,89.243710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,83.107402,49.182189,335.961451,147.816993,41.230890,13.772625,62.82,339.241500,10.852099,31.093272,141.813772,25.573590,0,0,0,0,0

9,02:00-02:15,0.000000,6.334248,0.000000,64.299312,346.004584,0.000000,31.333273,13.659448,134.643115,21.926986,12.257056,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,89.243710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,83.107402,49.182189,299.338729,147.816993,41.230890,13.772625,62.82,349.782391,11.965800,31.093272,141.813772,25.573590,0,0,0,0,0

10,02:15-02:30,0.000000,6.334248,0.000000,64.299312,328.607584,0.000000,31.333273,13.659448,134.643115,21.926986,12.257056,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,89.243710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,83.107402,49.182189,294.413974,147.816993,41.230890,13.772625,62.82,364.215656,12.074052,31.093272,141.813772,25.573590,0,0,0,0,0

11,02:30-02:45,0.000000,6.334248,0.000000,64.299312,313.143584,0.000000,30.553191,13.659448,134.643115,21.926986,12.257056,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,98.032453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,83.107402,49.182189,256.132884,147.816993,41.230890,13.772625,62.82,374.367734,13.595843,31.093272,141.813772,25.573590,0,0,0,0,0

12,02:45-03:00,0.000000,6.334248,0.000000,64.299312,297.679584,0.000000,30.553191,13.659448,134.643115,21.926986,12.257056,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,111.393389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,83.107402,49.182189,183.561993,147.816993,41.230890,13.772625,62.82,379.804297,14.497478,31.093272,141.813772,25.573590,0,0,0,0,0

13,03:00-03:15,0.000000,6.334248,0.000000,64.299312,277.383084,0.000000,30.553191,13.659448,134.643115,21.926986,11.390396,15.274612,35.396130,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,119.464429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,13.772625,53.16,385.240859,14.497478,31.093272,141.813772,25.573590,0,0,0,0,0

14,03:15-03:30,0.000000,6.334248,0.000000,64.299312,252.254084,0.000000,30.553191,11.571363,134.643115,13.966832,11.390396,15.274612,28.033622,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.069407,147.816993,41.230890,13.772625,57.99,390.677422,14.497478,31.093272,141.813772,25.573590,0,0,0,0,0

15,03:30-03:45,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.571841,134.643115,13.990651,11.390396,15.274612,28.033622,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.444993,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,80.861256,49.182189,182.118357,147.816993,41.230890,13.772625,57.99,396.113984,14.497478,31.093272,141.813772,25.573590,0,0,0,0,0

16,03:45-04:00,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.571841,134.643115,13.990651,11.390396,15.274612,28.033622,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.444993,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,80.861256,49.182189,182.095203,147.816993,41.230890,10.623188,48.32,396.869062,14.497478,23.040587,118.691428,25.573590,0,0,0,0,0

17,04:00-04:15,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.571841,134.643115,13.990651,11.390396,15.274612,28.033622,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.118357,147.816993,41.230890,10.623188,48.32,396.869062,14.497478,23.040587,113.785272,25.573590,0,0,0,0,0

18,04:15-04:30,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.571841,134.643115,13.990651,11.390396,15.274612,28.033622,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.095203,147.816993,41.230890,10.623188,48.32,396.869062,14.497478,23.040587,113.785272,25.573590,0,0,0,0,0

19,04:30-04:45,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.486747,134.643115,13.705540,11.390396,15.274612,22.422500,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.118357,147.816993,41.230890,8.690188,48.32,396.869062,14.497478,22.394965,113.223821,25.573590,0,0,0,0,0

20,04:45-05:00,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.486747,134.643115,13.705540,11.390396,15.274612,21.399365,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.095203,147.816993,41.230890,8.690188,48.32,396.869062,14.497478,22.394965,112.654467,25.573590,0,0,0,0,0

21,05:00-05:15,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.293164,11.504733,134.643115,13.748043,11.390396,15.274612,21.562278,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,9.842836,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.173157,147.816993,41.230890,8.690188,43.49,401.550547,14.497478,22.394965,112.654467,25.573590,0,0,0,0,0

22,05:15-05:30,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.293164,11.504733,134.643115,13.748043,11.390396,15.274612,21.562278,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,46.753471,0.924457,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.150388,147.816993,41.230890,4.464747,43.49,402.305625,14.497478,18.002428,112.654467,25.573590,0,0,0,0,0

23,05:30-05:45,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.293164,11.502885,134.643115,13.554714,11.390396,15.274612,19.240560,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.159857,147.816993,41.230890,4.464747,43.49,402.305625,14.497478,13.838115,79.707352,25.573590,0,0,0,0,0

24,05:45-06:00,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.293164,11.502885,134.643115,13.554714,11.390396,15.274612,19.240560,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.142651,147.816993,41.230890,4.464747,43.49,402.305625,14.497478,13.696465,79.707352,25.573590,0,0,0,0,0

25,06:00-06:15,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,21.652734,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.159857,147.816993,41.230890,4.464747,31.94,402.305625,14.497478,13.696465,70.042352,25.573590,0,0,0,0,0

26,06:15-06:30,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,21.652734,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,31.989217,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,80.861256,49.182189,182.142651,147.816993,41.230890,4.464747,9.66,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

27,06:30-06:45,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,21.652734,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,31.989217,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,80.861256,49.182189,182.159857,147.816993,41.230890,4.464747,14.50,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

28,06:45-07:00,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,21.652734,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,7.382127,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.142651,147.816993,41.230890,4.464747,19.33,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

29,07:00-07:15,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,19.844712,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.136914,147.816993,41.230890,4.464747,24.16,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

30,07:15-07:30,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,19.844712,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.108236,147.816993,41.230890,4.464747,33.83,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

31,07:30-07:45,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,19.844712,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.136914,147.816993,41.230890,4.464747,43.49,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

32,07:45:08:00,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,19.844712,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.108236,147.816993,41.230890,4.464747,53.16,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

33,08:00-08:15,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.484873,134.643115,13.554714,11.390396,15.274612,18.210198,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.136914,147.816993,41.230890,4.464747,67.66,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

34,08:15-08:30,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.484873,134.643115,13.554714,11.390396,15.274612,18.210198,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,35.259853,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.108236,147.816993,41.230890,4.464747,82.15,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

35,08:30-08:45,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.484873,134.643115,13.554714,11.390396,15.274612,18.230865,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.136914,147.816993,41.230890,4.464747,90.85,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

36,08:45:09:00,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.484873,134.643115,13.554714,11.390396,15.274612,18.230865,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.108236,147.816993,41.230890,4.464747,90.85,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

37,09:00:09:15,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,18.230865,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.135571,147.816993,41.230890,4.464747,90.85,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

38,09:15-09:30,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,18.230865,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.135571,147.816993,41.230890,4.464747,90.85,402.305625,14.497478,13.995983,70.042352,25.573590,0,0,0,0,0

39,09:30-09:45,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,22.101575,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,182.108289,147.816993,41.230890,8.690188,90.85,402.305625,14.497478,23.896906,94.455272,24.152835,0,0,0,0,0

40,09:45-10:00,0.000000,6.334248,0.000000,64.299312,232.924084,0.000000,30.553191,11.502885,134.643115,13.554714,11.390396,15.274612,22.101575,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,8.690188,90.85,402.305625,14.497478,23.896906,94.455272,24.152835,0,0,0,0,0

41,10:00-10:15,0.000000,6.334248,0.000000,64.299312,261.919084,0.000000,31.333273,11.575258,134.643115,13.983088,11.390396,15.274612,22.101575,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,8.690188,90.85,402.305625,14.497478,23.896906,94.455272,24.152835,0,0,0,0,0

42,10:15-10:30,0.000000,6.334248,0.000000,64.299312,290.914084,0.000000,31.333273,11.575258,134.643115,13.983088,11.390396,15.274612,22.101575,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,8.690188,90.85,402.305625,14.497478,23.896906,94.455272,24.152835,0,0,0,0,0

43,10:30-10:45,0.000000,6.334248,0.000000,64.299312,310.244084,0.000000,31.333273,11.579240,134.643115,13.983088,11.390396,15.274612,22.101575,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,8.690188,90.85,404.589658,14.497478,23.896906,94.455272,24.152835,0,0,0,0,0

44,10:45-11:00,0.000000,6.334248,0.000000,64.299312,329.574084,0.000000,31.333273,11.579240,134.643115,13.983088,11.390396,15.274612,22.101575,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,80.861256,49.182189,183.266474,147.816993,41.230890,8.690188,90.85,404.741205,14.497478,23.896906,94.455272,24.152835,0,0,0,0,0

45,11:00-11:15,0.000000,6.334248,0.000000,64.299312,348.904084,0.000000,30.553191,11.579240,134.643115,13.978481,11.390396,15.274612,22.074240,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,50.149752,80.861256,49.182189,183.266474,147.816993,41.230890,8.690188,90.85,404.741205,14.497478,23.896906,94.455272,24.152835,0,0,0,0,0

46,11:15-11:30,0.000000,6.334248,0.000000,64.299312,358.569084,0.000000,30.553191,11.579240,134.643115,13.978481,11.390396,15.274612,22.074240,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,94.48,404.741205,14.497478,20.532423,94.455272,24.152835,0,0,0,0,0

