Block,Time,ANTA_CRF,DADRI_RF,AURY_CRF,CHAMERA3,KISHANGANGA,RAPPC,SALAL,RAPPB,DADRI_LF,JHAJJAR,DADRT2,CHAMERA1,URI2,UNCHAHAR1,UNCHAHAR2,SINGRAULI_HYDRO,DULHASTI,KOTESHWR,RIHAND3,DADRI_GF,AURY_RF,PARBATI3,TANDA2,UNCHAHAR4,URI,RIHAND1,BSIUL,UNCHAHAR3,TANAKPUR,ANTA_RF,ANTA_GF,AURY_GF,DHAULIGNGA,KOLDAM,SINGRAULI,DADRI_CRF,AURY_LF,NJPC,ANTA_LF,RAMPUR,SEWA2,KHSTPP-II,BRBCL,CHAMERA2,TALA,FSTPP I & II,KUDGI,SASAN,NAPP,KHSTPP-I,RIHAND2,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
22,05:15-05:30,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.233991,0.000000,0.000000,549.953789,420.906483,27.177082,32.762446,11.167072,27.893274,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,50.645060,1.347048,0.000000,36.304819,90.259104,12.677671,12.196392,0.619492,0.000000,0.000000,0.000000,18.515401,0.800947,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,98.144686,12.755434,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.233991,0.000000,0.000000,549.953789,420.906483,27.177082,32.762446,11.173282,27.893274,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,50.645060,1.347048,0.000000,36.304819,90.259104,12.677671,13.587231,3.097458,0.000000,0.000000,0.000000,18.515401,1.174722,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.233991,0.000000,0.000000,549.953789,420.906483,27.177082,32.762446,11.542755,27.893274,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,50.645060,1.347048,0.000000,36.304819,90.259104,12.677671,13.587231,3.097458,0.000000,0.000000,0.000000,18.515401,1.174722,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.233991,0.000000,0.000000,549.953789,420.906483,22.922640,32.762446,11.542755,27.893274,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,50.645060,1.347048,0.000000,36.304819,90.259104,19.016506,13.961662,1.238983,0.000000,0.000000,0.000000,18.515401,1.174722,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.233991,0.000000,0.000000,549.953789,364.157243,22.922640,32.762446,11.543093,27.893274,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,50.645060,1.347048,0.000000,36.304819,90.259104,19.016506,13.963804,1.238983,0.000000,0.000000,0.000000,18.515401,1.174722,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.795934,0.000000,0.000000,549.953789,364.150210,40.765623,32.762446,11.543093,27.893274,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,50.645060,1.347048,0.000000,36.304819,90.259104,19.016506,13.963804,1.238983,0.000000,0.000000,0.000000,27.773101,1.762084,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.795934,0.000000,0.000000,453.233789,362.419685,40.765623,32.762446,11.543093,17.248561,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,6.476350,1.347048,0.000000,36.304819,90.259104,19.016506,13.963804,1.238983,0.000000,0.000000,0.000000,27.773101,1.762084,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.795934,0.000000,0.000000,354.171635,362.406436,40.765623,32.762446,10.987302,18.344148,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,19.016506,13.522674,1.238983,0.000000,0.000000,0.000000,27.773101,1.762084,133.096489,0.000000,0.000000,114.998707,0.000000,1.306910,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.795934,0.000000,0.000000,351.455430,362.385237,40.765623,32.762446,10.987302,18.344148,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,19.016506,13.522674,1.238983,0.000000,0.000000,0.000000,27.773101,1.762084,133.096489,0.000000,0.000000,114.998707,0.000000,1.306910,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.795934,0.000000,0.000000,348.575284,362.399301,40.765623,32.762446,10.987302,18.344148,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,38.440397,90.259104,19.016506,13.522674,0.619492,0.000000,0.000000,0.000000,27.773101,1.762084,133.096489,0.000000,0.000000,114.998707,0.000000,1.306910,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,79.795934,0.000000,0.000000,348.575284,362.385237,40.765623,32.762446,10.987302,18.344148,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,38.440397,90.259104,19.016506,13.522674,0.619492,0.000000,0.000000,0.000000,27.773101,1.174722,133.096489,0.000000,0.000000,114.998707,0.000000,1.306910,16.044750,98.144686,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,342.707228,362.399301,40.765623,32.762446,10.987302,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,19.016506,13.522674,1.238983,0.000000,0.000000,0.000000,27.773101,1.174722,133.096489,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,68.993664,11.161004,40.491409,0.000000,6.390097,136.01,337.528620,40.408206,17.507771,115.667448,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,351.455430,362.385237,40.765623,32.762446,10.987302,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,19.016506,13.522674,1.238983,0.000000,0.000000,0.000000,18.515401,0.984869,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,139.734286,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,42.079487,115.667448,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,351.455430,362.752977,40.765623,32.762446,10.987302,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,12.677671,13.522674,1.238983,0.000000,0.000000,0.000000,18.515401,0.587361,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,139.734286,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,42.079487,115.667448,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,351.455430,362.779278,40.765623,32.762446,10.987302,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,12.677671,13.522674,1.238983,0.000000,0.000000,0.000000,18.515401,0.587361,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,139.734286,11.161004,40.491409,0.000000,11.773532,136.01,337.528620,40.408206,42.079487,115.667448,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,351.455430,362.752977,27.177082,32.762446,11.016530,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,12.677671,13.581766,1.238983,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,139.734286,11.161004,40.491409,0.000000,11.773532,136.01,341.226951,40.408206,42.079487,115.667448,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,351.455430,362.779278,13.588541,32.762446,11.016530,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,38.440397,90.259104,6.338835,13.581766,1.238983,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,139.734286,11.161004,40.491409,0.000000,11.773532,136.01,341.663400,40.408206,42.079487,115.667448,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,351.358710,362.748962,13.588541,32.762446,11.016530,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,38.440397,90.259104,6.338835,13.581766,1.238983,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,102.980686,11.161004,40.491409,0.000000,11.773532,48.36,341.663400,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,351.358710,362.775263,13.588541,32.762446,7.631111,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,6.338835,10.163941,1.238983,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,102.980686,11.161004,40.491409,0.000000,11.773532,54.16,341.663400,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,343.459371,342.122470,13.588541,33.308488,7.631111,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,6.338835,9.998148,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,102.980686,11.161004,40.491409,0.000000,11.773532,74.27,341.663400,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,343.459371,342.169763,13.588541,33.308488,7.631111,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.238176,1.347048,0.000000,36.304819,90.259104,6.338835,9.998148,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,78.486617,0.000000,0.893379,16.044750,102.980686,11.161004,40.491409,0.000000,11.773532,74.49,341.663400,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,343.459371,342.302980,13.588541,33.308488,7.631111,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.259104,6.338835,9.998148,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,64.207611,0.000000,0.729528,16.044750,102.980686,11.161004,40.491409,0.000000,11.773532,74.75,341.663400,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,347.220529,342.339082,13.588541,33.308488,7.631111,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.259104,6.338835,9.998148,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,71.011701,0.000000,0.807552,16.044750,102.980686,11.161004,40.491409,0.000000,11.773532,85.11,341.663400,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,345.929827,340.979525,13.588541,33.308488,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.259104,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,47.341134,0.000000,0.538369,16.044750,93.308686,11.161004,40.491409,0.000000,11.773532,86.08,355.264650,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,345.929827,340.942419,13.588541,33.308488,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,23.670567,0.000000,0.269183,16.044750,93.308686,11.161004,40.491409,0.000000,11.773532,88.02,370.481049,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

