Block,Time,KISHANGANGA,RAPPB,BSIUL,PARBATI3,SEWA2,URI2,RIHAND1,TANDA2,NJPC,DADRI_CRF,RAPPC,ANTA_LF,AURY_RF,KOTESHWR,AURY_CRF,CHAMERA2,DADRI_LF,TANAKPUR,ANTA_CRF,UNCHAHAR2,UNCHAHAR1,AURY_LF,UNCHAHAR4,ANTA_RF,DADRI_GF,CHAMERA3,AURY_GF,ANTA_GF,UNCHAHAR3,NAPP,DHAULIGNGA,SINGRAULI,RIHAND3,DADRT2,URI,DULHASTI,RIHAND2,SINGRAULI_HYDRO,TEHRI,RAMPUR,SALAL,JHAJJAR,CHAMERA1,DADRI_RF,KOLDAM,FSTPP I & II,SASAN,TALA,BRBCL,KHSTPP-II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,40.210112,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.232691,41.944717,0.000000,118.765588,59.517558,427.490660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,400.395973,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,40.210112,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.088301,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,400.395973,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,40.210112,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.088301,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,400.395973,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,35.621302,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.088301,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,346.808801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,35.621302,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.088301,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,346.808801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,35.621302,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.088301,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,289.052801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,30.359076,7.941450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.727780,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,231.986600,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,118.620062,35.636511,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,1.109782,0.000000,22.717360,7.941450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.727780,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,231.986600,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.739854,0.000000,22.717360,7.941450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.727780,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,231.986600,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.739854,0.000000,27.920502,7.941450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.727780,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,2.237082,231.986600,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.739854,0.000000,27.920502,7.941450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.727780,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,13.280992,0.000000,2.237082,231.986600,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.739854,0.000000,27.920502,8.930233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.237901,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,0.000000,113.707125,0.791825,13.280992,0.000000,2.237082,231.986600,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,27.920502,8.596018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.294610,41.944717,0.000000,118.765588,59.517558,360.108660,38.257574,0.000000,113.707125,0.791825,13.280992,0.000000,2.237082,231.024000,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,27.920502,8.596018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.294610,41.944717,0.000000,118.765588,59.517558,360.108660,38.257574,0.000000,113.707125,0.791825,26.561984,0.000000,2.237082,231.024000,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,27.920502,8.596018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.237901,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,26.561984,0.000000,2.237082,257.976800,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,27.920502,8.930233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.237901,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,39.842977,0.000000,2.237082,257.976800,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,4.791091,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,27.920502,8.930233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.237901,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,39.842977,0.000000,2.237082,231.024000,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,6.276922,0.000000,0.000000,4.791091,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,27.920502,8.930233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.237901,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,39.842977,0.000000,2.237082,231.024000,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,114.039318,35.636511,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,6.276922,0.000000,0.000000,4.791091,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,27.920502,8.930233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.237901,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,39.842977,0.000000,1.342249,231.024000,0.000000,0.000000,0.000000,16.003610,403.108002,0.000000,19.252000,126.277169,35.636511,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,6.276922,0.000000,0.000000,4.791091,74.120200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,36.215900,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.392290,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,1.852524,113.707125,0.791825,39.842977,0.000000,1.342249,250.548801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,1.058860,0.000000,0.000000,4.791091,74.120200,0.000000,19.507859,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,40.804710,9.692323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.656716,41.944717,0.000000,118.765588,59.517558,360.108660,2.125421,15.862543,113.707125,0.791825,39.842977,0.000000,1.342249,298.678801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,1.058860,0.000000,5.081257,4.791091,74.120200,0.000000,40.109617,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.123309,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.403110,41.944717,0.000000,118.765588,59.517558,381.102966,2.125421,15.862543,113.707125,0.791825,39.842977,0.000000,1.342249,381.573290,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,1.058860,0.000000,12.254042,7.121892,74.120200,0.000000,67.457083,0.000000,52.037578,0.000000,0.000000,17.084225,0.000000,3.207864,0.000000,0.123309,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.403110,41.944717,0.000000,118.765588,59.517558,455.616869,2.125421,15.862543,113.707125,0.791825,39.842977,0.000000,1.342249,415.622572,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,1.058860,0.000000,15.212977,7.121892,74.120200,0.000000,90.064321,0.000000,52.037578,0.000000,0.000000,25.626337,0.000000,12.677481,0.000000,0.123309,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,1.225775,0.000000,0.000000,25.403110,41.944717,8.794348,118.765588,59.517558,536.812179,2.125421,15.862543,113.707125,0.791825,39.842977,0.000000,6.711247,415.622572,7.604540,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,18.830766,0.000000,15.212977,5.827003,74.120200,0.000000,90.064321,0.000000,52.037578,0.000000,0.000000,34.168450,0.000000,25.354961,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,27.975859,0.000000,0.000000,25.403110,41.944717,17.588697,118.765588,59.517558,602.306523,2.125421,31.725086,113.707125,0.791825,39.842977,0.000000,53.689978,415.622572,19.736823,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,18.830766,0.000000,15.212977,5.827003,74.120200,0.000000,90.064321,0.000000,52.037578,0.000000,0.000000,34.168450,0.000000,25.354961,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,27.975859,0.000000,0.000000,25.403110,41.944717,25.431892,118.765588,59.517558,653.108987,2.125421,31.725086,113.707125,0.791825,39.842977,0.000000,53.689978,415.622572,27.047828,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,12.553844,0.000000,15.212977,5.827003,74.120200,0.000000,90.064321,0.000000,52.037578,0.000000,0.000000,34.168450,0.000000,25.354961,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,27.975859,0.000000,0.000000,25.403110,41.944717,25.431892,118.765588,59.517558,653.108987,38.257574,31.725086,113.707125,0.791825,39.842977,0.000000,53.689978,415.622572,27.047828,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,12.553844,0.000000,15.212977,5.827003,74.120200,0.000000,90.064321,0.000000,52.037578,0.000000,0.000000,34.168450,0.000000,25.354961,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,27.975859,0.000000,0.000000,25.403110,41.944717,25.431892,118.765588,59.517558,653.108987,38.257574,31.725086,113.707125,0.791825,39.842977,0.000000,53.689978,415.622572,27.047828,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,12.553844,0.000000,15.212977,5.827003,74.120200,0.000000,90.064321,0.000000,52.037578,0.000000,0.000000,34.168450,0.000000,25.354961,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,27.975859,0.000000,0.000000,25.403110,41.944717,25.431892,118.765588,59.517558,653.108987,4.250842,31.725086,113.707125,0.791825,39.842977,0.000000,40.267483,415.622572,27.047828,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,12.553844,0.000000,15.212977,5.827003,74.120200,0.000000,90.064321,0.000000,52.037578,0.000000,0.000000,34.168450,0.000000,25.354961,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,27.975859,0.000000,0.000000,25.403110,41.944717,17.588697,118.765588,59.517558,653.108987,2.125421,31.725086,113.707125,0.791825,39.842977,0.000000,40.267483,415.622572,27.047828,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,6.276922,0.000000,15.212977,5.827003,80.258519,0.000000,67.457083,0.000000,52.037578,0.000000,0.000000,18.982472,0.000000,12.677481,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,1.225775,0.000000,0.000000,25.403110,41.944717,8.794348,119.819924,59.517558,653.108987,2.125421,15.862543,113.707125,0.791825,39.842977,0.000000,6.711247,415.622572,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,6.276922,0.000000,12.254042,5.827003,83.739607,0.000000,36.463288,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,12.677481,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.403110,41.944717,0.000000,119.819924,59.517558,653.108987,3.188131,15.862543,113.707125,0.791825,39.842977,0.000000,2.237082,415.622572,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,7.955504,5.827003,83.746200,0.000000,18.231644,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.403110,41.944717,0.000000,119.819924,59.517558,653.108987,2.337963,15.862543,113.707125,0.791825,39.842977,0.000000,2.237082,415.622572,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,3.952089,5.827003,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.403110,41.944717,0.000000,119.819924,59.517558,653.108987,2.337963,15.862543,113.707125,0.791825,25.349108,0.000000,2.237082,415.622572,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,4.791091,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.403110,41.944717,0.000000,119.819924,59.517558,578.339225,38.257574,15.862543,113.707125,0.791825,25.349108,0.000000,2.237082,419.144711,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,4.791091,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.804710,10.501966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.403110,41.944717,0.000000,119.819924,59.517558,577.656260,38.257574,15.862543,113.707125,0.791825,25.349108,0.000000,2.237082,419.149731,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,0.000000,4.791091,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.804710,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.801106,41.944717,0.000000,119.819924,59.517558,577.656260,4.250842,15.862543,113.707125,0.791825,25.349108,0.000000,2.237082,384.102881,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,4.791091,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.804710,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.801106,41.944717,0.000000,119.819924,59.517558,577.656260,4.250842,15.862543,113.707125,0.791825,25.349108,0.000000,2.237082,370.873801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,5.827003,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.804710,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.801106,41.944717,0.000000,119.819924,59.517558,577.656260,4.250842,15.862543,113.707125,0.791825,25.349108,0.000000,1.342249,370.873801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,5.827003,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,9.425490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.857815,41.944717,0.000000,119.819924,59.517558,577.656260,4.250842,15.862543,113.707125,0.791825,25.349108,0.000000,1.342249,327.556801,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,0.000000,5.827003,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,9.425490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.857815,41.944717,0.000000,119.819924,59.517558,577.656260,4.250842,15.862543,113.707125,0.791825,13.280992,0.000000,1.342249,277.087959,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,0.000000,5.827003,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.215900,9.759705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.801106,41.944717,0.000000,119.819924,59.517558,577.656260,4.250842,15.862543,113.707125,0.791825,13.280992,0.000000,1.342249,233.222001,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,0.000000,5.827003,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,9.425490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.857815,41.944717,0.000000,119.819924,59.517558,577.656260,4.250842,15.862543,113.707125,0.791825,13.280992,0.000000,1.342249,233.222001,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,5.827003,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,8.663400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.439000,41.944717,0.000000,119.819924,59.517558,511.429380,4.250842,1.852524,113.707125,0.791825,13.280992,0.000000,1.342249,231.024000,0.000000,0.000000,0.000000,17.461886,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,9.425490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.857815,41.944717,0.000000,119.819924,59.517558,449.418688,4.250842,1.852524,113.707125,0.791825,0.000000,0.000000,1.342249,233.222001,0.000000,0.000000,0.000000,19.954698,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,9.425490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.857815,41.944717,0.000000,119.819924,59.517558,403.146506,4.250842,1.852524,113.707125,0.791825,0.000000,0.000000,1.342249,233.222001,0.000000,0.000000,0.000000,19.954698,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,9.425490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.857815,41.944717,0.000000,119.819924,59.517558,360.888366,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,1.342249,233.222001,0.000000,0.000000,0.000000,19.954698,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,29.472598,9.425490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.857815,41.944717,0.000000,119.819924,59.517558,360.888366,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,1.342249,233.222001,0.000000,0.000000,0.000000,19.954698,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,83.746200,0.000000,0.000000,0.000000,52.037578,0.000000,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,36.215900,7.678853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.775853,41.944717,0.000000,119.819924,59.517558,360.888366,2.125421,1.852524,113.707125,0.791825,0.000000,0.000000,1.342249,231.024000,0.000000,0.000000,0.000000,19.954698,403.108002,0.000000,19.252000,141.753342,44.663754,0,0,0,0,0

