Time,Block,NR/2023/18204/A/2909,NR/2023/18183/A/2998,NR/2023/18074/A/2886,NR/2024/18285/A/2988,WR/2023/20914/A/2993,WR/2023/20937/A/2997,NR/2024/18314/C,Total
22,05:15-05:30,5.760000,0.000000,0.430000,9.600000,0.000000,0.000000,0,15.79

23,05:30-05:45,5.760000,0.000000,0.430000,9.600000,0.000000,0.000000,0,15.79

24,05:45-06:00,5.760000,0.000000,0.430000,9.600000,0.000000,0.000000,0,15.79

25,06:00-06:15,5.760000,158.480000,0.380000,9.600000,0.000000,0.000000,0,174.22

26,06:15-06:30,5.760000,158.480000,0.380000,9.600000,0.000000,0.000000,0,174.22

27,06:30-06:45,5.760000,158.480000,0.380000,9.600000,0.000000,0.000000,0,174.22

28,06:45-07:00,5.760000,158.480000,0.380000,9.600000,0.000000,0.000000,0,174.22

29,07:00-07:15,5.760000,158.480000,0.530000,9.600000,0.000000,0.000000,0,174.37

30,07:15-07:30,5.760000,158.480000,0.530000,9.600000,0.000000,0.000000,0.19,174.56

31,07:30-07:45,5.760000,158.480000,0.530000,9.600000,0.000000,0.000000,0.77,175.14

32,07:45:08:00,5.760000,158.480000,0.530000,9.600000,0.000000,0.000000,1.15,175.52

33,08:00-08:15,5.760000,158.480000,0.860000,9.600000,0.000000,0.000000,1.44,176.14

34,08:15-08:30,5.760000,158.480000,0.860000,9.600000,0.000000,0.000000,1.92,176.62

35,08:30-08:45,5.760000,158.480000,0.860000,9.600000,0.000000,0.000000,2.11,176.81

36,08:45:09:00,5.760000,158.480000,0.860000,9.600000,0.000000,0.000000,2.49,177.19

37,09:00:09:15,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,2.88,19.1

38,09:15-09:30,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,4.03,20.25

39,09:30-09:45,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,4.61,20.83

40,09:45-10:00,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,4.8,21.02

41,10:00-10:15,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,4.99,21.21

42,10:15-10:30,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,5.18,21.4

43,10:30-10:45,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,5.37,21.59

44,10:45-11:00,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,5.57,21.79

45,11:00-11:15,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,5.76,21.98

46,11:15-11:30,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,5.85,22.07

47,11:30-11:45,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,5.95,22.17

48,11:45-12:00,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,6.33,22.55

49,12:00-12:15,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,6.48,22.7

50,12:15-12:30,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,6.57,22.79

51,12:30-12:45,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,6.68,22.9

52,12:45-13:00,5.760000,0.000000,0.860000,9.600000,0.000000,0.000000,6.62,22.84

53,13:00-13:15,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,6.52,22.65

54,13:15-13:30,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,6.33,22.46

55,13:30-13:45,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,6.24,22.37

56,13:45-14:00,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,5.95,22.08

57,14:00-14:15,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,5.76,21.89

58,14:15-14:30,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,5.57,21.7

59,14:30-14:45,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,5.28,21.41

60,14:45-15:00,5.760000,0.000000,0.770000,9.600000,0.000000,0.000000,4.99,21.12

61,15:00-15:15,5.760000,0.000000,0.670000,9.600000,0.000000,0.000000,4.8,20.83

62,15:15-15:30,5.760000,0.000000,0.670000,9.600000,0.000000,0.000000,4.61,20.64

63,15:30-15:45,5.760000,0.000000,0.670000,9.600000,0.000000,0.000000,4.03,20.06

64,15:45-16:00,5.760000,0.000000,0.670000,9.600000,0.000000,0.000000,3.65,19.68

65,16:00-16:15,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,2.88,18.72

66,16:15-16:30,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,2.69,18.53

67,16:30-16:45,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,2.4,18.24

68,16:45-17:00,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,2.11,17.95

69,17:00-17:15,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,1.73,17.57

70,17:15-17:30,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,1.15,16.99

71,17:30-17:45,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,0.96,16.8

72,17:45-18:00,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,0.19,16.03

73,18:00-18:15,5.760000,0.000000,0.480000,9.600000,55.000000,25.000000,0,95.84

74,18:15-18:30,5.760000,0.000000,0.480000,9.600000,55.000000,25.000000,0,95.84

75,18:30-18:45,5.760000,0.000000,0.480000,9.600000,55.000000,25.000000,0,95.84

76,18:45-19:00,5.760000,0.000000,0.480000,9.600000,55.000000,25.000000,0,95.84

77,19:00-19:15,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

78,19:15-19:30,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

79,19:30-19:45,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

80,19:45-20:00,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

81,20:00-20:15,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

82,20:15-20:30,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

83,20:30-20:45,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

84,20:45-21:00,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

85,21:00-21:15,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

86,21:15-21:30,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

87,21:30-21:45,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

88,21:45-22:00,5.760000,158.480000,0.580000,9.600000,55.000000,25.000000,0,254.42

89,22:00-22:15,5.760000,0.000000,0.480000,9.600000,55.000000,0.000000,0,70.84

90,22:15-22:30,5.760000,0.000000,0.480000,9.600000,55.000000,0.000000,0,70.84

91,22:30-22:45,5.760000,0.000000,0.480000,9.600000,55.000000,0.000000,0,70.84

92,22:45-23:00,5.760000,0.000000,0.480000,9.600000,55.000000,0.000000,0,70.84

93,23:00-23:15,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,0,15.84

94,23:15-23:30,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,0,15.84

95,23:30-23:45,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,0,15.84

96,23:45-24:00,5.760000,0.000000,0.480000,9.600000,0.000000,0.000000,0,15.84

