Block,Time,KHSTPP-II,TALA,KHSTPP-I,SASAN,FSTPP I & II,BRBCL,DADRI_GF,UNCHAHAR4,URI,JHAJJAR,NAPP,DADRT2,UNCHAHAR2,DADRI_RF,DADRI_CRF,RIHAND2,RIHAND1,RAPPB,RAMPUR,KOLDAM,RIHAND3,SINGRAULI,NJPC,TEHRI,PARBATI3,DADRI_LF,ANTA_LF,AURY_LF,TANAKPUR,AURY_GF,DHAULIGNGA,RAPPC,KISHANGANGA,ANTA_GF,CHAMERA3,AURY_RF,BSIUL,CHAMERA2,AURY_CRF,SALAL,KOTESHWR,UNCHAHAR1,SINGRAULI_HYDRO,UNCHAHAR3,DULHASTI,SEWA2,ANTA_RF,URI2,CHAMERA1,TANDA2,ANTA_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
38,09:15-09:30,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,31.947552,417.215158,42.134886,366.006859,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,8.361442,0.775018,20.294798,15.895501,10.183629,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,31.947552,397.453012,42.134886,366.006859,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,8.361442,0.775018,20.294798,15.895501,5.091815,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,31.947552,397.453012,42.134886,366.006859,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,8.361442,0.775018,20.294798,15.895501,5.091815,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,397.453012,42.134886,366.006859,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,15.895501,5.091815,0.000000,30.768215,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,397.453012,42.134886,366.006859,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,15.895501,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,397.453012,42.134886,366.006859,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,397.453012,42.134886,366.006859,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,397.453012,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,397.453012,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,397.453012,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,334.108502,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,334.108502,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,34.077389,283.101085,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,142.293572,0.000000,44.756553,403.945542,19.740153,19.023296,0.000000,0.000000,30.882634,231.012054,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,142.293572,0.000000,44.756553,403.945542,19.740153,19.291953,0.000000,0.000000,30.882634,231.012054,42.134886,361.792522,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,7.617639,0.775018,17.687388,1.856373,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,125.446134,0.000000,39.176650,403.945542,17.810953,19.291953,0.000000,0.000000,25.558042,231.012054,42.134886,361.628540,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,6.414590,0.775018,14.005992,1.856373,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,125.446134,0.000000,39.176650,403.945542,17.810953,19.291953,0.000000,0.000000,25.558042,231.012054,42.134886,361.628540,23.111816,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.084313,6.414590,0.775018,14.005992,1.856373,0.000000,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,98.639128,0.000000,30.129763,403.945542,13.851656,19.291953,0.000000,0.000000,19.168531,231.012054,42.134886,361.628540,23.111816,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,6.289964,0.000000,0.000000,2.241730,8.084313,6.414590,0.775018,14.005992,1.856373,0.000000,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,98.639128,0.000000,30.129763,403.945542,13.851656,19.291953,0.000000,0.000000,19.168531,231.012054,42.134886,361.628540,23.111816,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,6.289964,0.000000,0.000000,2.241730,8.084313,6.414590,0.775018,14.005992,1.856373,0.000000,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,98.639128,0.000000,30.129763,403.945542,13.851656,19.291953,0.000000,0.000000,34.077389,231.012054,42.134886,361.628540,23.111816,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,12.397039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,6.289964,0.000000,0.000000,2.241730,8.084313,6.414590,0.775018,14.005992,1.856373,0.000000,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,98.639128,0.000000,30.129763,403.945542,13.851656,19.291953,0.000000,0.000000,34.077389,231.012054,42.134886,361.628540,23.111816,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,12.397039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,6.289964,0.000000,0.000000,2.241730,8.084313,6.414590,0.775018,14.005992,15.895501,0.000000,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,98.639128,0.000000,30.129763,403.945542,13.851656,19.291953,0.000000,0.000000,34.077389,231.504000,42.134886,361.628540,23.111816,0.000000,0.000000,91.875546,61.952014,0.000000,0.000000,0.000000,43.137877,121.141702,0.000000,12.397039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,6.752200,0.775018,14.469000,15.895501,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,98.639128,0.000000,30.129763,403.945542,13.851656,19.291953,0.000000,0.000000,34.077389,231.504000,42.134886,361.628540,27.748745,0.000000,0.000000,91.875546,61.952014,0.000000,0.000000,0.000000,43.137877,121.141702,0.000000,12.397039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,6.752200,0.775018,14.469000,15.895501,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,115.490786,0.000000,35.710553,403.945542,16.036861,19.291953,0.000000,0.000000,25.558042,231.012054,42.134886,361.628540,28.943112,0.000000,0.000000,91.875546,61.952014,0.000000,0.000000,0.000000,43.137877,121.141702,0.000000,12.397039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,6.752200,0.775018,14.469000,15.895501,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,115.490786,0.000000,35.710553,403.945542,16.036861,19.291953,0.000000,0.000000,25.558042,231.012054,42.134886,361.628540,28.943112,0.000000,0.000000,91.875546,61.952014,0.000000,0.000000,0.000000,43.137877,121.141702,0.000000,24.794078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,6.752200,0.775018,14.469000,15.895501,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,142.293572,0.000000,44.756553,403.945542,18.406209,19.291953,0.000000,0.000000,25.558042,232.857720,42.134886,361.503142,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,24.915618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,8.480474,0.775018,18.896996,15.895501,5.091815,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,25.558042,269.396768,42.134886,361.503142,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,8.480474,0.775018,18.790890,15.895501,5.091815,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,317.626768,42.134886,364.916861,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,9.779983,0.775018,22.848480,15.895501,10.183629,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,317.626768,42.134886,360.538542,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,37.191118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,9.779983,0.775018,22.848480,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,368.379861,42.134886,413.146861,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,21.466691,37.191118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,9.779983,0.775018,22.848480,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,400.263278,42.134886,461.372907,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,43.390120,37.677276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,8.084313,9.779983,0.775018,22.848480,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,26.090501,400.263278,42.134886,509.602907,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,67.688586,38.284974,0.000000,0.000000,0.000000,0.000000,5.436871,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,3.214530,0.000000,2.241730,16.168625,9.779983,0.775018,22.848480,15.895501,15.244585,0.000000,15.570959,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,26.090501,317.732521,42.134886,553.458542,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,87.054282,38.284974,0.000000,0.000000,0.000000,0.000000,5.436871,0.000000,8.812620,52.268105,0.000000,0.000000,2.456643,0.000000,1.061060,6.429059,0.000000,6.725191,24.252938,9.712461,0.775018,22.713436,15.895501,15.244585,0.000000,15.570959,13.552013,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,298.334768,42.134886,579.405800,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,112.814311,38.284974,0.000000,0.000000,0.000000,0.000000,5.436871,0.000000,17.625241,52.268105,0.000000,0.000000,28.033985,0.000000,18.869891,38.111462,0.000000,54.361962,30.435059,9.712461,0.775018,22.713436,31.791001,15.244585,0.000000,15.570959,27.104025,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,307.980768,42.134886,579.405800,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,135.377173,38.284974,0.000000,0.000000,0.000000,0.000000,5.436871,0.000000,26.437861,52.268105,0.000000,0.000000,28.033985,0.000000,18.869891,38.111462,0.000000,54.361962,30.435059,9.712461,0.775018,22.713436,31.791001,15.244585,0.000000,15.570959,40.656038,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,307.980768,42.134886,583.784119,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,135.377173,38.284974,0.000000,0.000000,0.000000,0.000000,5.436871,0.000000,26.437861,52.268105,0.000000,0.000000,28.033985,0.000000,18.869891,38.111462,0.000000,54.361962,30.435059,10.523786,0.775018,25.455890,31.791001,15.244585,0.000000,15.570959,40.656038,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,342.726906,42.134886,587.690749,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,135.377173,38.284974,0.000000,0.000000,0.000000,0.000000,5.436871,0.000000,26.437861,52.268105,0.000000,0.000000,28.033985,0.000000,18.869891,38.111462,0.000000,54.361962,30.435059,10.523786,0.775018,25.455890,31.791001,15.244585,0.000000,15.570959,40.656038,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,19.168531,411.441719,42.134886,587.690749,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,112.814311,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.437861,52.268105,0.000000,0.000000,24.566433,0.000000,18.869891,38.111462,0.000000,54.361962,30.435059,10.523786,0.775018,25.455890,31.791001,15.244585,0.000000,14.273379,40.656038,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,19.168531,420.020601,42.134886,655.146674,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,90.251449,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.290839,52.268105,0.000000,0.000000,19.653146,0.000000,12.579927,38.111462,0.000000,54.361962,30.435059,10.523786,0.775018,25.455890,31.791001,15.244585,0.000000,14.273379,27.104025,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,420.020601,42.134886,655.146674,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,67.688586,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.772843,52.268105,0.000000,0.000000,1.228322,0.000000,6.289964,3.214530,0.000000,12.329517,16.168625,10.523786,0.775018,25.455890,15.895501,15.244585,0.000000,15.570959,13.552013,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,420.020601,42.134886,655.387728,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,45.125724,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,8.559860,10.523786,0.775018,25.455890,15.895501,15.244585,0.000000,15.570959,0.000000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,420.020601,42.134886,593.527061,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,22.562862,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,10.523786,0.775018,25.455890,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,420.020601,42.134886,549.155461,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,10.523786,0.775018,25.455890,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,365.859844,42.134886,505.228542,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,9.712461,0.775018,22.939374,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,33.012470,317.626768,42.134886,505.228542,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,9.712461,0.775018,22.713436,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,25.558042,232.741968,42.134886,505.228542,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,38.284974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,9.712461,0.775018,22.713436,15.895501,15.244585,0.000000,15.570959,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,142.293572,0.000000,44.756553,403.945542,19.996158,19.291953,0.000000,0.000000,25.558042,232.741968,42.134886,505.228542,40.889490,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,9.712461,0.775018,22.713436,15.895501,15.244585,0.000000,15.570959,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,142.293572,0.000000,39.176650,403.945542,17.810953,19.291953,0.000000,0.000000,33.544930,231.960642,42.134886,457.963142,36.291146,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,9.644939,0.775018,22.578392,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,142.293572,0.000000,39.176650,403.945542,17.810953,19.291953,0.000000,0.000000,33.544930,231.960642,42.134886,409.733142,30.498433,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,8.345430,0.775018,18.626908,15.895501,15.244585,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

