Block,Time,CHAMERA1,BSIUL,CHAMERA2,SALAL,SEWA2,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPC,RIHAND1,RIHAND2,DHAULIGNGA,SINGRAULI,KISHANGANGA,RIHAND3,NAPP,RAPPB,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,TANDA2,UNCHAHAR2,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,9.4794,65.711852,20.954002,27.044661,1.620974,36.053228,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.143,15.00135,345.375

7,01:30-01:45,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,5.6364,65.711852,20.954002,27.044661,1.620974,17.731096,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.143,15.00135,345.375

8,01:45-02:00,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,5.6364,65.711852,20.954002,27.044661,1.620974,17.731096,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.143,15.00135,345.375

9,02:00-02:15,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,17.567391,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,5.6364,65.711852,20.954002,27.044661,1.620974,17.731096,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.29,15.00135,345.375

10,02:15-02:30,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,17.567391,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,5.6364,65.711852,20.954002,27.044661,1.620974,17.731096,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.29,15.00135,345.375

11,02:30-02:45,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,7.870192,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,9.4794,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,38.64,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.29,15.00135,345.375

12,02:45-03:00,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,7.870192,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,5.6364,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,38.64,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.29,15.00135,345.375

13,03:00-03:15,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,7.870192,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,5.6364,65.711852,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.143,15.00135,345.375

14,03:15-03:30,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,7.870192,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.777249,5.6364,65.711852,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.143,15.00135,345.375

15,03:30-03:45,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,3.935096,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,5.6364,65.711852,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.731,15.00135,345.375

16,03:45-04:00,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,3.935096,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,9.4794,65.711852,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.731,15.00135,345.375

17,04:00-04:15,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,7.870192,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.5546,15.00135,345.375

18,04:15-04:30,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,7.870192,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.5252,15.00135,345.375

19,04:30-04:45,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,16.864696,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.1136,15.00135,345.375

20,04:45-05:00,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,16.864696,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9078,15.00135,345.375

21,05:00-05:15,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,11.529,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.1136,15.00135,345.375

22,05:15-05:30,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0842,15.00135,345.375

23,05:30-05:45,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,3.935096,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.00135,345.375

24,05:45-06:00,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8196,15.00135,345.375

25,06:00-06:15,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,38.64,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7608,15.00135,345.375

26,06:15-06:30,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,38.64,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,345.375

27,06:30-06:45,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.6432,15.00135,345.375

28,06:45-07:00,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8196,15.00135,345.375

29,07:00-07:15,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0842,15.00135,345.375

30,07:15-07:30,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,7.870192,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.818157,7.686,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.3492,15.00135,345.375

31,07:30-07:45,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,3.935096,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,11.529,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5256,15.00135,345.375

32,07:45:08:00,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,3.935096,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.6138,15.00135,345.375

33,08:00-08:15,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,3.935096,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7902,15.00135,345.375

34,08:15-08:30,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,3.935096,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7902,15.00135,345.375

35,08:30-08:45,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,16.864696,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.0455,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7902,15.00135,345.375

36,08:45:09:00,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,16.864696,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.0455,65.711852,20.954002,27.044661,1.620974,22.902665,2.89881,43.709279,30.912,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7902,15.00135,345.375

37,09:00:09:15,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,19.675478,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,36.053228,2.89881,43.709279,38.64,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

38,09:15-09:30,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,19.675478,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,36.053228,2.89881,43.709279,38.64,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

39,09:30-09:45,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,19.675478,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,36.053228,2.89881,43.709279,30.912,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

40,09:45-10:00,42.14808,0,44.219014,77.854,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,19.675478,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,36.053228,2.89881,43.709279,30.912,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

41,10:00-10:15,42.14808,0,44.219014,77.854,5.802949,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,19.675478,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,36.053228,2.89881,43.709279,39.192,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

42,10:15-10:30,42.14808,0,44.219014,77.854,11.605899,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,19.675478,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,7.686,65.711852,20.954002,27.044661,1.620974,36.053228,2.89881,43.709279,39.192,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

43,10:30-10:45,42.14808,0,44.219014,77.854,11.605899,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,6.405,65.711852,20.954002,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

44,10:45-11:00,42.14808,0,44.219014,77.854,11.605899,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,6.405,65.711852,20.954002,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

45,11:00-11:15,42.14808,0,44.219014,77.854,11.605899,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,4.3554,65.711852,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,32.016,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

46,11:15-11:30,42.14808,0,44.219014,77.854,11.605899,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.899972,9.4794,65.711852,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,39.192,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

47,11:30-11:45,28.045,0,44.219014,77.854,5.802949,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,4.9959,47.131754,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,39.192,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

48,11:45-12:00,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,4.9959,31.42117,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,32.016,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

49,12:00-12:15,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,6.405,15.710585,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,32.016,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

