Block,Time,KOTESHWR,UNCHAHAR3,ANTA_CRF,DADRI_RF,URI,AURY_GF,CHAMERA1,NJPC,URI2,TANDA2,RIHAND3,AURY_CRF,KISHANGANGA,DADRI_LF,CHAMERA2,JHAJJAR,BSIUL,ANTA_RF,RIHAND2,KOLDAM,RIHAND1,DADRI_GF,AURY_RF,RAPPB,SINGRAULI_HYDRO,PARBATI3,UNCHAHAR4,DHAULIGNGA,DADRI_CRF,SALAL,ANTA_GF,NAPP,DULHASTI,TEHRI,CHAMERA3,RAMPUR,AURY_LF,SINGRAULI,UNCHAHAR2,TALA,RAPPC,SASAN,BRBCL,KHSTPP-II,DADRT2,KHSTPP-I,TANAKPUR,SEWA2,ANTA_LF,UNCHAHAR1,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,8.091856,14.385950,0.000000,0.000000,24.515976,0.000000,0.000000,0.000000,19.481859,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,12.389574,114.093232,361.097000,36.033522,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

7,01:30-01:45,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,19.481859,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,10.987824,114.093232,361.097000,36.033522,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

8,01:45-02:00,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,19.481859,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,11.604036,114.093232,361.097000,36.033522,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

9,02:00-02:15,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,22.079440,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,11.962514,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

10,02:15-02:30,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,22.079440,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,12.949849,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

11,02:30-02:45,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,22.079440,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,67.314660,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,14.093765,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

12,02:45-03:00,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,22.079440,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,67.314660,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,15.781974,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

13,03:00-03:15,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,67.314660,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,17.846768,122.870399,361.097000,38.643655,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

14,03:15-03:30,8.091856,14.385950,0.000000,0.000000,23.450064,0.000000,0.000000,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,67.314660,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,18.980569,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

15,03:30-03:45,8.091856,14.385950,0.000000,0.000000,22.384152,0.000000,0.000000,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,67.314660,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,18.258149,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

16,03:45-04:00,8.091856,14.385950,0.000000,0.000000,22.384152,0.000000,0.000000,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,67.314660,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,22.689250,0.000000,51.581741,374.734688,17.767871,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,7.657960,0,0,0,0,0

17,04:00-04:15,8.091856,14.385950,0.000000,0.000000,22.384152,0.000000,0.000000,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,30.719989,0.000000,51.581741,374.734688,19.001203,122.870399,361.097000,38.643655,0.000000,10.193131,0.000000,7.769572,9.940305,0,0,0,0,0

18,04:15-04:30,8.091856,14.385950,0.000000,0.000000,22.384152,0.000000,0.000000,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,30.719989,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.769572,9.940305,0,0,0,0,0

19,04:30-04:45,8.091856,19.397378,0.000000,0.000000,22.384152,0.000000,13.564657,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,350.886838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,30.719989,0.000000,51.581741,374.734688,19.310017,142.180399,396.337750,44.798312,0.000000,10.193131,0.000000,9.789108,9.940305,0,0,0,0,0

20,04:45-05:00,8.091856,19.397378,0.000000,0.000000,22.384152,0.000000,13.564657,0.000000,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,350.886838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.566812,30.719989,0.000000,51.581741,374.734688,19.310017,142.180399,457.647000,44.798312,0.000000,10.193131,0.000000,9.789108,9.940305,0,0,0,0,0

21,05:00-05:15,8.091856,19.397378,0.000000,0.000000,31.977360,0.000000,13.564657,22.583914,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,350.886838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,12.165300,0.000000,0.000000,0.000000,120.566812,35.322624,0.000000,51.581741,374.734688,19.310017,142.180399,505.922000,44.798312,0.000000,10.193131,0.000000,9.789108,10.736360,0,0,0,0,0

22,05:15-05:30,8.091856,19.397378,0.000000,0.000000,31.977360,0.000000,13.564657,42.607708,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,3.217529,350.886838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,12.165300,9.343955,0.000000,0.000000,120.566812,35.322624,0.000000,51.581741,374.734688,19.310017,142.180399,554.197000,44.798312,0.000000,10.193131,0.000000,9.789108,10.736360,0,0,0,0,0

23,05:30-05:45,8.091856,19.397378,0.000000,0.000000,34.109184,0.000000,27.129314,57.602696,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,350.886838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,12.165300,9.343955,0.000000,0.000000,120.566812,35.322624,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.789108,10.736360,0,0,0,0,0

24,05:45-06:00,16.183711,19.397378,0.000000,0.000000,34.109184,0.000000,27.129314,90.335656,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,350.886838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,36.495900,18.687909,0.000000,0.000000,120.566812,35.322624,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.789108,10.736360,0,0,0,0,0

25,06:00-06:15,24.275566,19.397378,0.000000,0.000000,39.438744,0.000000,40.693971,90.335656,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,25.431347,350.886838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,8.800436,0.000000,25.803953,0.000000,41.761737,15.910332,48.661200,18.687909,0.000000,0.000000,120.566812,35.322624,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.789108,10.736360,0,0,0,0,0

26,06:15-06:30,32.367422,19.397378,0.000000,0.000000,39.438744,0.000000,40.693971,112.919570,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,350.886838,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,17.641686,0.000000,25.803953,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.566812,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.789108,10.736360,0,0,0,0,0

27,06:30-06:45,32.367422,22.007221,0.000000,0.000000,34.109184,0.000000,40.693971,112.919570,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,406.480391,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,25.803953,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.566812,35.322624,0.000000,51.581741,374.734688,19.310017,122.870399,580.168467,38.643655,0.000000,15.258808,0.000000,10.533605,10.736360,0,0,0,0,0

28,06:45-07:00,32.367422,24.813426,0.000000,0.000000,34.109184,0.000000,40.693971,112.919570,31.430733,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,512.546450,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,25.803953,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.566812,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,15.258808,0.000000,10.533605,10.736360,0,0,0,0,0

29,07:00-07:15,32.367422,25.479642,0.000000,0.000000,34.109184,0.000000,40.693971,112.919570,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,603.104499,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,25.803953,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.566812,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,634.719217,44.798312,0.000000,15.258808,0.000000,10.533605,10.736360,0,0,0,0,0

30,07:15-07:30,32.367422,25.479642,0.000000,0.000000,34.109184,0.000000,40.693971,112.919570,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,603.104499,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,25.803953,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.566812,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,651.887159,44.798312,0.000000,15.258808,0.000000,10.533605,10.736360,0,0,0,0,0

31,07:30-07:45,32.367422,25.479642,0.000000,0.000000,34.109184,0.000000,40.693971,112.919570,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,603.104499,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,25.803953,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.566812,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,651.887159,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

32,07:45:08:00,16.183711,25.479642,0.000000,0.000000,34.109184,0.000000,40.693971,90.335656,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,551.912227,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,17.641686,0.000000,25.803953,0.000000,41.761737,15.910332,48.661200,18.687909,0.000000,0.000000,120.566812,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,651.887159,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

33,08:00-08:15,8.091856,25.479642,0.000000,0.000000,34.109184,0.000000,27.129314,58.517024,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,535.297338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,17.600872,0.000000,25.803953,0.000000,41.761737,15.910332,36.495900,9.343955,0.000000,0.000000,121.241765,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

34,08:15-08:30,8.091856,22.007221,0.000000,0.000000,34.109184,0.000000,13.564657,58.517024,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,25.431347,458.057338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,8.800436,0.000000,25.803953,0.000000,41.761737,15.910332,36.495900,9.343955,0.000000,0.000000,121.254731,35.322624,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

35,08:30-08:45,8.091856,25.479642,0.000000,0.000000,39.438744,0.000000,13.564657,36.573140,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,390.472338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,24.330600,9.343955,0.000000,0.000000,121.254731,40.927510,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

36,08:45:09:00,8.091856,25.479642,0.000000,0.000000,39.438744,0.000000,13.564657,18.286570,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,371.162338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,24.330600,9.343955,0.000000,0.000000,121.254731,36.325006,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,10.533605,9.940305,0,0,0,0,0

37,09:00:09:15,8.091856,22.869798,0.000000,0.000000,34.109184,0.000000,13.564657,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,390.472338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,12.165300,9.343955,0.000000,0.000000,121.254731,36.325006,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.789108,9.940305,0,0,0,0,0

38,09:15-09:30,8.091856,22.869798,0.000000,0.000000,34.109184,0.000000,13.564657,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,433.919838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,12.165300,9.343955,0.000000,0.000000,121.254731,36.325006,0.000000,51.581741,374.734688,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.789108,9.940305,0,0,0,0,0

39,09:30-09:45,8.091856,22.869798,0.000000,0.000000,34.109184,0.000000,13.564657,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,467.712338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,12.165300,9.343955,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,374.734688,19.310017,142.180399,544.927717,44.798312,0.000000,10.193131,0.000000,9.789108,9.940305,0,0,0,0,0

40,09:45-10:00,8.091856,22.869798,0.000000,0.000000,34.109184,0.000000,9.799748,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,472.539838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,12.165300,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,374.734688,19.310017,142.180399,515.577000,44.798312,0.000000,10.193131,0.000000,9.789108,9.940305,0,0,0,0,0

41,10:00-10:15,8.091856,25.479642,0.000000,0.000000,34.109184,0.000000,0.000000,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,477.367338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,505.922000,44.798312,0.000000,10.193131,0.000000,10.512395,10.736360,0,0,0,0,0

42,10:15-10:30,8.091856,25.479642,0.000000,0.000000,34.109184,0.000000,0.000000,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,482.194838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,457.647000,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

43,10:30-10:45,8.091856,25.479642,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,472.539838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,457.647000,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

44,10:45-11:00,8.091856,25.479642,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,462.884838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,15.910332,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,443.696883,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

45,11:00-11:15,8.091856,25.479642,0.000000,0.000000,38.372832,0.000000,0.000000,0.000000,27.923998,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,458.057338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,19.127036,142.180399,428.682000,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

46,11:15-11:30,8.091856,25.479642,0.000000,0.000000,38.372832,0.000000,0.000000,0.000000,27.923998,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,453.229838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,428.682000,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

47,11:30-11:45,8.091856,25.479642,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,24.677021,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,443.574838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,18.662753,142.180399,415.070588,44.798312,0.000000,10.193131,0.000000,10.533605,10.736360,0,0,0,0,0

