Block,Time,KOLDAM,SINGRAULI_HYDRO,RAPPC,RIHAND1,URI2,AURY_LF,TEHRI,KOTESHWR,TANAKPUR,AURY_RF,ANTA_CRF,DADRI_CRF,UNCHAHAR1,TANDA2,URI,JHAJJAR,NAPP,SEWA2,UNCHAHAR2,DADRI_RF,UNCHAHAR3,RIHAND2,DHAULIGNGA,RAMPUR,KISHANGANGA,CHAMERA1,ANTA_LF,DADRT2,PARBATI3,CHAMERA3,DADRI_LF,ANTA_GF,DULHASTI,SALAL,SINGRAULI,DADRI_GF,AURY_CRF,CHAMERA2,NJPC,ANTA_RF,RAPPB,RIHAND3,UNCHAHAR4,BSIUL,AURY_GF,FSTPP I & II,KHSTPP-II,BRBCL,TALA,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,2.233829,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,14.395522,0.000000,402.521724,29.104944,0,0,0,0,0

9,02:00-02:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,2.233829,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,14.447762,0.000000,402.521724,29.104944,0,0,0,0,0

10,02:15-02:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,2.233829,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,13.347822,0.000000,402.521724,29.104944,0,0,0,0,0

11,02:30-02:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,2.233829,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,12.911053,0.000000,402.521724,28.922316,0,0,0,0,0

12,02:45-03:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,2.233829,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,13.450686,0.000000,402.521724,28.922316,0,0,0,0,0

13,03:00-03:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,13.941912,0.000000,402.521724,28.922316,0,0,0,0,0

14,03:15-03:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,15.054357,0.000000,402.521724,28.922316,0,0,0,0,0

15,03:30-03:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,15.159036,0.000000,402.521724,28.922316,0,0,0,0,0

16,03:45-04:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,15.842578,0.000000,402.521724,28.922316,0,0,0,0,0

17,04:00-04:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,15.982958,0.000000,402.521724,28.922316,0,0,0,0,0

18,04:15-04:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,2.652912,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,15.382513,0.000000,402.521724,28.922316,0,0,0,0,0

19,04:30-04:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,13.927788,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,1.485631,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,16.549416,0.000000,402.521724,28.922316,0,0,0,0,0

20,04:45-05:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,13.927788,9.003560,0.000000,0.000000,0.000000,0.000000,9.535104,0.000000,2.652912,223.959600,20.736544,0.000000,18.080172,0.000000,12.380256,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,4.806000,119.944688,18.956132,0.000000,402.521724,28.922316,0,0,0,0,0

21,05:00-05:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,27.855576,9.003560,0.000000,0.000000,0.000000,0.000000,9.467820,0.000000,25.467955,223.959600,20.736544,0.000000,28.103277,0.000000,12.236076,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,10.501560,119.944688,17.237898,0.000000,402.521724,28.922316,0,0,0,0,0

22,05:15-05:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,27.855576,9.003560,0.000000,0.000000,0.000000,0.000000,13.873288,0.000000,25.467955,227.115508,20.736544,0.000000,28.103277,0.000000,17.648113,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,415.238400,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,19.843590,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,10.673742,138.063639,18.646430,0.000000,402.521724,28.922316,0,0,0,0,0

23,05:30-05:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,29.308910,9.003560,0.000000,0.000000,0.000000,0.000000,13.873288,0.000000,2.652912,302.361416,20.736544,0.000000,28.103277,0.000000,17.648113,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,460.318680,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,37.957692,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,10.673742,139.620548,18.035296,0.000000,402.521724,32.795183,0,0,0,0,0

24,05:45-06:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.485631,403.207497,20.736544,0.000000,36.598760,0.000000,24.312208,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,570.894867,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,37.957692,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,17.811794,139.620548,19.098730,0.000000,402.521724,32.795183,0,0,0,0,0

25,06:00-06:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.485631,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,95.431108,0.000000,0.000000,0.000000,0.000000,0.000000,570.894867,0.000000,0.000000,0.000000,0.000000,31.678945,1.340297,120.029850,0.000000,0.000000,0.000000,63.717948,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.455050,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

26,06:15-06:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.485631,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,95.431108,0.000000,0.000000,0.000000,6.302588,0.000000,598.360745,0.000000,0.000000,0.000000,0.000000,31.678945,1.340297,120.029850,0.000000,0.000000,3.203199,63.717948,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

27,06:30-06:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,25.589066,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.485631,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,95.431108,8.253344,0.000000,0.000000,13.496651,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,6.701486,120.029850,0.000000,0.000000,12.659042,84.471794,0.000000,0.000000,57.056351,0.000000,1.057320,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

28,06:45-07:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.485631,418.540122,20.736544,7.687678,39.779070,0.000000,24.312208,95.431108,15.236942,0.000000,0.000000,27.008490,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,53.611891,120.029850,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

29,07:00-07:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.485631,418.540122,20.736544,7.687678,39.779070,0.000000,24.312208,95.431108,17.563116,0.000000,0.000000,27.008490,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,53.611891,120.029850,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

30,07:15-07:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.485631,418.540122,20.736544,7.687678,39.779070,0.000000,24.312208,95.431108,17.563116,0.000000,0.000000,27.008490,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,120.029850,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

31,07:30-07:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,2.652912,418.540122,20.736544,7.687678,39.779070,0.000000,24.312208,113.541750,26.344673,0.000000,0.000000,27.008490,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,120.029850,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

32,07:45:08:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,35.018438,418.540122,20.736544,7.687678,39.779070,0.000000,24.312208,113.541750,26.344673,0.000000,0.000000,13.504245,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,120.029850,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

33,08:00-08:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,35.018438,418.540122,20.736544,7.687678,39.779070,0.000000,24.312208,113.541750,17.563116,0.000000,0.000000,13.504245,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,120.029850,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

34,08:15-08:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,25.873389,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,3.714077,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,113.541750,15.236942,0.000000,0.000000,8.352828,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,6.701486,120.029850,0.000000,0.000000,3.203199,84.471794,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

35,08:30-08:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,8.253344,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,1.340297,120.029850,0.000000,0.000000,0.000000,67.358974,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

36,08:45:09:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,67.358974,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

37,09:00:09:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,67.358974,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

38,09:15-09:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,41.871794,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

39,09:30-09:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,41.871794,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

40,09:45-10:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,19.843590,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

41,10:00-10:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

42,10:15-10:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

43,10:30-10:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,18.297297,0.000000,402.521724,32.795183,0,0,0,0,0

44,10:45-11:00,0.000000,0.845837,52.571777,88.430400,8.016639,0.000000,37.241694,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,25.467955,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

45,11:00-11:15,0.000000,0.845837,52.571777,88.430400,8.016639,0.000000,27.855576,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,25.467955,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,18.010388,0.000000,402.521724,32.795183,0,0,0,0,0

46,11:15-11:30,0.000000,0.845837,52.571777,88.430400,8.016639,0.000000,13.927788,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,2.122330,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,18.384328,0.000000,402.521724,32.795183,0,0,0,0,0

47,11:30-11:45,0.000000,0.845837,52.571777,88.430400,8.016639,0.000000,0.000000,9.003560,6.525875,0.000000,0.000000,0.000000,20.305927,0.000000,1.697864,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,17.499396,0.000000,402.521724,32.795183,0,0,0,0,0

