Block,Time,BRBCL,SASAN,KHSTPP-I,FSTPP I & II,KUDGI,TALA,KHSTPP-II,UNCHAHAR2,AURY_GF,DADRI_GF,DADRT2,ANTA_GF,CHAMERA3,CHAMERA1,NJPC,URI2,DULHASTI,KISHANGANGA,AURY_CRF,RIHAND1,TEHRI,RAPPC,CHAMERA2,KOTESHWR,NAPP,JHAJJAR,TANDA2,RIHAND3,KOLDAM,PARBATI3,UNCHAHAR4,ANTA_RF,UNCHAHAR1,ANTA_CRF,DADRI_RF,UNCHAHAR3,RAPPB,SINGRAULI_HYDRO,URI,DHAULIGNGA,TANAKPUR,DADRI_CRF,SALAL,AURY_LF,BSIUL,SEWA2,RIHAND2,AURY_RF,SINGRAULI,RAMPUR,ANTA_LF,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,14.480989,327.994650,31.057015,12.752837,82.06,27.531277,94.937436,34.390444,0.000000,0.000000,488.887152,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,40.141332,49.248723,0.000000,23.416356,37.633223,263.554200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,12.119439,0.000000,82.451918,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,14.480989,327.994650,31.057015,12.752837,80.13,27.531277,94.937436,34.390444,0.000000,0.000000,462.821352,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,224.938200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,12.119439,0.000000,82.451918,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,14.480989,327.994650,31.057015,12.752837,78.20,27.531277,94.937436,34.390444,0.000000,0.000000,436.755552,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,195.976200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,50.092675,35.325627,12.119439,0.000000,82.451918,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,13.089032,327.994650,27.030138,12.752837,77.23,27.531277,94.937436,34.390444,0.000000,0.000000,393.312552,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,195.976200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,50.092675,35.325627,12.119439,0.000000,82.451918,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,14.480989,327.994650,27.030138,12.752837,76.27,27.531277,94.937436,34.390444,0.000000,0.000000,367.246752,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,195.976200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,12.119439,0.000000,82.451918,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,14.480989,327.994650,31.057015,12.752837,75.30,27.531277,94.937436,40.923403,0.000000,0.000000,339.250152,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,147.706200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,12.119439,0.000000,82.451918,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,14.480989,327.994650,31.057015,12.752837,74.34,27.531277,94.937436,40.923403,0.000000,0.000000,277.368012,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,147.706200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,12.119439,0.000000,82.451918,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,14.480989,327.994650,31.057015,12.926706,74.34,27.531277,94.937436,40.923403,0.000000,0.000000,216.789162,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,149.637000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,12.119439,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,14.480989,327.994650,31.057015,12.926706,73.37,27.531277,94.937436,40.923403,0.000000,0.000000,216.789162,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,16.182035,37.633223,139.983000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,12.119439,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,14.480989,327.994650,31.057015,12.926706,72.40,27.531277,94.937436,40.923403,0.000000,0.000000,216.789162,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,7.615075,37.633223,132.274716,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,50.092675,35.325627,12.119439,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,14.480989,327.994650,31.057015,12.926706,70.47,27.531277,94.937436,40.923403,0.000000,0.000000,216.789162,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,13.380444,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,21.902030,0.000000,0.627915,50.092675,35.325627,12.119439,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,14.480989,327.994650,31.057015,12.926706,70.47,27.531277,94.937436,40.923403,0.000000,0.000000,216.789162,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,14.480989,327.994650,31.057015,12.926706,71.44,27.531277,94.937436,32.603875,0.000000,0.000000,216.789162,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,14.480989,327.994650,31.057015,12.926706,69.51,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.535282,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,14.480989,327.994650,31.057015,12.926706,71.44,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.535282,0.000000,0.000000,13.301573,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,14.480989,327.994650,31.057015,12.926706,70.47,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.242653,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,14.480989,327.994650,31.057015,12.926706,70.47,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.242653,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,14.480989,327.994650,31.057015,12.926706,68.54,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.242653,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,14.480989,327.994650,22.243781,11.013380,67.58,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.242653,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,14.480989,327.994650,22.243781,11.013380,69.51,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,14.480989,327.994650,22.243781,11.013380,73.37,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,50.092675,35.325627,11.377432,0.000000,79.647431,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,14.480989,327.994650,22.243781,11.013380,78.20,27.531277,94.937436,32.603875,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,50.092675,35.325627,6.801726,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,14.480989,327.994650,22.243781,11.013380,83.99,27.531277,94.937436,25.935761,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,31.297612,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,4.946710,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,14.480989,327.994650,22.243781,11.013380,90.51,27.531277,94.937436,25.935761,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,6.183387,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,14.480989,327.994650,22.243781,11.013380,90.51,26.963622,94.937436,25.935761,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,14.480989,327.994650,14.646276,7.100807,90.51,26.963622,71.777932,17.348818,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,14.480989,327.994650,10.484244,3.861600,90.51,26.963622,38.616000,17.348818,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.534714,0.000000,0.000000,13.297839,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,80.769226,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,14.480989,327.994650,10.484244,3.861600,90.51,26.963622,38.616000,17.242044,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.577549,0.000000,0.000000,13.652406,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.086533,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,14.480989,327.994650,10.484244,3.861600,90.51,26.963622,38.616000,17.242044,0.000000,0.000000,212.542464,0.000000,28.397762,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.577549,0.000000,0.000000,13.652406,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.086533,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,14.480989,327.994650,10.484244,3.861600,90.51,26.963622,38.113992,17.242044,0.000000,0.000000,212.542464,0.000000,28.057235,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.577549,0.000000,0.000000,13.652406,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.086533,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,14.480989,327.994650,10.484244,3.861600,90.51,26.963622,38.113992,17.242044,0.000000,0.000000,212.542464,0.000000,28.057235,41.183964,147.648759,30.793734,31.708370,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,132.259800,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.577549,0.000000,0.000000,13.425355,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,79.086533,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,14.480989,327.994650,10.484244,7.355865,90.51,26.963622,48.249147,17.242044,0.000000,0.000000,212.542464,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,138.052200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.578086,0.000000,0.000000,13.655225,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,77.403841,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,14.480989,327.994650,10.484244,7.355865,90.51,26.963622,67.721941,17.242044,0.000000,0.000000,212.542464,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,138.052200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.578086,0.000000,0.000000,13.655225,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,77.403841,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,14.480989,330.927052,18.081749,11.268438,90.51,26.963622,67.721941,24.495294,0.000000,0.000000,212.542464,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,138.052200,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.520549,0.000000,0.000000,13.919276,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,67.307688,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,14.480989,331.252875,18.081749,11.268438,90.51,26.963622,67.721941,25.935761,0.000000,0.000000,212.542464,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,193.080000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,11.520549,0.000000,0.000000,13.919276,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,67.307688,0.000000,18.981116,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,14.480989,331.252875,28.207926,12.782339,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,207.561000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,72.916662,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,14.480989,331.252875,28.207926,13.448891,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,236.523000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,72.916662,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,14.480989,331.252875,28.207926,13.448891,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,265.485000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,65.064098,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,14.480989,331.252875,28.207926,13.448891,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,255.831000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,50.092675,35.325627,11.377432,0.000000,65.064098,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,14.480989,331.252875,28.207926,13.448891,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,217.215000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,50.092675,35.325627,11.377432,0.000000,61.698714,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,14.480989,331.252875,28.207926,13.448891,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,217.215000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,61.698714,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

