Block,Time,TEHRI,UNCHAHAR3,KOTESHWR,SALAL,AURY_LF,UNCHAHAR1,CHAMERA3,PARBATI3,ANTA_CRF,AURY_GF,BSIUL,ANTA_GF,SINGRAULI_HYDRO,KISHANGANGA,UNCHAHAR2,SINGRAULI,DADRI_RF,CHAMERA1,RAPPC,JHAJJAR,URI,NJPC,TANAKPUR,ANTA_RF,DULHASTI,RIHAND1,AURY_RF,RAPPB,ANTA_LF,SEWA2,RAMPUR,AURY_CRF,KOLDAM,NAPP,DADRT2,DADRI_CRF,RIHAND2,CHAMERA2,UNCHAHAR4,DHAULIGNGA,RIHAND3,DADRI_LF,DADRI_GF,TANDA2,URI2,KHSTPP-I,KHSTPP-II,TALA,KUDGI,SASAN,FSTPP I & II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,20.192306,13.361708,5.711306,79.647431,0.000000,10.668716,28.397762,34.410718,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,345.702562,45.829469,147.648759,6.430722,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,10.192075,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,31.687208,23.667553,94.937436,26.963622,24.14,404.280558,17.512453,11.670721,0,0,0,0,0

7,01:30-01:45,20.192306,13.483705,5.711306,79.647431,0.000000,11.193577,28.397762,40.555489,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,345.702562,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,10.192075,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,94.937436,26.963622,32.41,404.280558,17.512453,11.670721,0,0,0,0,0

8,01:45-02:00,20.192306,13.483705,5.711306,79.647431,0.000000,11.193577,28.397762,40.555489,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,345.702562,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.662264,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,94.937436,26.963622,31.91,404.280558,17.512453,11.670721,0,0,0,0,0

9,02:00-02:15,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,40.555489,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,345.702562,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,94.937436,26.963622,38.48,404.280558,17.512453,11.670721,0,0,0,0,0

10,02:15-02:30,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,40.555489,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,345.702562,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,94.937436,26.963622,41.27,404.280558,17.512453,11.670721,0,0,0,0,0

11,02:30-02:45,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,40.555489,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,67.721941,26.963622,41.01,404.280558,12.717214,10.481953,0,0,0,0,0

12,02:45-03:00,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,40.555489,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,67.721941,26.963622,40.51,404.280558,12.620674,11.670721,0,0,0,0,0

13,03:00-03:15,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,29.494901,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,24.140117,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,67.721941,26.963622,41.01,404.280558,12.620674,11.670721,0,0,0,0,0

14,03:15-03:30,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,29.494901,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,24.140117,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,18.995790,67.721941,26.963622,40.51,404.280558,8.162843,11.670721,0,0,0,0,0

15,03:30-03:45,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,29.494901,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,13.877181,55.972347,26.963622,40.51,404.280558,4.879992,11.670721,0,0,0,0,0

16,03:45-04:00,10.096153,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,29.494901,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,41.01,404.280558,2.799660,11.670721,0,0,0,0,0

17,04:00-04:15,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,34.410718,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,14.48,404.280558,2.799660,11.670721,0,0,0,0,0

18,04:15-04:30,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,34.410718,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,15.45,404.280558,2.799660,11.670721,0,0,0,0,0

19,04:30-04:45,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,11.060588,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,15.45,401.847750,2.799660,11.670721,0,0,0,0,0

20,04:45-05:00,0.000000,13.915789,5.711306,79.647431,0.000000,11.254860,28.397762,11.060588,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,14.48,401.847750,2.799660,11.670721,0,0,0,0,0

21,05:00-05:15,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,17.205359,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,43.443000,26.963622,27.29,401.847750,2.799660,11.140233,0,0,0,0,0

22,05:15-05:30,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,63.138751,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.859201,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,43.443000,26.963622,26.20,401.847750,2.799660,11.140233,0,0,0,0,0

23,05:30-05:45,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,63.138751,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,19.790864,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,43.443000,26.963622,25.13,401.847750,2.799660,11.140233,0,0,0,0,0

24,05:45-06:00,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,63.138751,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,19.790864,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,67.721941,25.544484,13.52,401.847750,8.162843,11.140233,0,0,0,0,0

25,06:00-06:15,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,63.138751,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,67.721941,25.544484,15.45,401.847750,12.620674,11.140233,0,0,0,0,0

26,06:15-06:30,0.000000,13.915789,5.711306,79.647431,0.000000,11.256290,28.397762,63.138751,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,344.969769,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,67.721941,25.544484,22.20,401.847750,12.620674,11.140233,0,0,0,0,0

27,06:30-06:45,0.000000,13.915789,5.711306,79.647431,0.000000,11.535655,28.397762,63.138751,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,344.969769,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,67.721941,25.544484,27.03,401.847750,12.620674,11.140233,0,0,0,0,0

28,06:45-07:00,0.000000,13.915789,5.711306,79.647431,0.000000,11.535655,28.397762,18.434313,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,29.707675,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,23.667553,67.721941,25.544484,30.89,401.847750,12.620674,11.140233,0,0,0,0,0

29,07:00-07:15,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,22.135855,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,15.291164,55.972347,25.544484,35.72,401.847750,7.238183,11.140233,0,0,0,0,0

30,07:15-07:30,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,22.135855,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,11.410809,55.972347,25.544484,41.51,401.847750,4.061759,11.140233,0,0,0,0,0

31,07:30-07:45,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.562554,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,25.544484,50.20,401.847750,2.799660,11.140233,0,0,0,0,0

32,07:45:08:00,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.562554,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,25.544484,50.20,401.847750,2.799660,11.140233,0,0,0,0,0

33,08:00-08:15,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.562554,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.925393,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,69.51,401.847750,2.799660,11.140233,0,0,0,0,0

34,08:15-08:30,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.562554,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.925393,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,78.20,401.847750,2.799660,11.140233,0,0,0,0,0

35,08:30-08:45,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.562554,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,7.543732,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,84.97,401.847750,2.799660,11.140233,0,0,0,0,0

36,08:45:09:00,0.000000,13.848398,5.711306,79.647431,0.000000,11.534654,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.562554,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,7.543732,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,94.61,401.847750,2.799660,11.140233,0,0,0,0,0

37,09:00:09:15,0.000000,13.848398,5.711306,79.647431,0.000000,11.526018,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,19.316647,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,7.543732,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,94.61,399.675600,2.799660,11.140233,0,0,0,0,0

38,09:15-09:30,0.000000,13.848398,5.711306,79.647431,0.000000,11.526018,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,19.316647,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,7.543732,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,94.61,399.675600,2.799660,11.140233,0,0,0,0,0

39,09:30-09:45,0.000000,13.915789,5.711306,79.647431,0.000000,11.527189,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,19.790864,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,7.543732,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,92.62,399.675600,3.861600,11.140233,0,0,0,0,0

40,09:45-10:00,0.000000,13.915789,5.711306,79.647431,0.000000,11.527189,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,19.790864,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,55.972347,26.963622,92.66,399.675600,3.861600,11.140233,0,0,0,0,0

41,10:00-10:15,0.000000,13.509339,5.711306,79.647431,0.000000,11.193577,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,18.839810,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,31.687208,10.619400,74.347344,26.963622,94.61,399.675600,3.861600,11.140233,0,0,0,0,0

42,10:15-10:30,0.000000,13.509339,5.711306,79.647431,0.000000,11.193577,28.397762,30.723855,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,18.839810,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,31.687208,10.619400,83.187842,26.963622,94.61,399.675600,3.861600,11.140233,0,0,0,0,0

43,10:30-10:45,0.000000,13.509339,5.711306,79.647431,0.000000,11.475908,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,18.269314,134.489874,0.000000,41.183964,49.003704,344.969769,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,31.687208,10.619400,83.187842,26.963622,94.61,399.675600,3.861600,11.140233,0,0,0,0,0

44,10:45-11:00,0.000000,13.509339,5.711306,79.647431,0.000000,11.475908,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,18.269314,134.489874,0.000000,41.183964,49.003704,344.969769,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,31.687208,10.619400,83.187842,26.963622,77.23,399.675600,3.861600,11.140233,0,0,0,0,0

45,11:00-11:15,0.000000,13.509339,5.711306,79.647431,0.000000,11.475908,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,18.269314,134.489874,0.000000,41.183964,49.003704,342.794469,50.092675,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,31.687208,10.619400,83.187842,26.963622,82.06,399.675600,7.691438,11.140233,0,0,0,0,0

46,11:15-11:30,0.000000,13.509339,5.711306,79.647431,0.000000,11.475908,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,18.269314,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,6.801726,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,31.687208,10.619400,83.187842,26.963622,82.06,399.675600,7.691438,11.140233,0,0,0,0,0

