Block,Time,UNCHAHAR3,KHSTPP-I,SASAN,BRBCL,TALA,FSTPP I & II,KHSTPP-II,RIHAND3,DULHASTI,UNCHAHAR1,RAPPB,SINGRAULI_HYDRO,CHAMERA2,RAPPC,AURY_CRF,DADRT2,AURY_RF,TEHRI,DADRI_LF,AURY_GF,RAMPUR,JHAJJAR,AURY_LF,URI2,DHAULIGNGA,ANTA_LF,ANTA_RF,DADRI_CRF,DADRI_GF,KISHANGANGA,DADRI_RF,SALAL,NJPC,UNCHAHAR2,RIHAND2,NAPP,SINGRAULI,ANTA_CRF,URI,PARBATI3,CHAMERA1,RIHAND1,KOTESHWR,UNCHAHAR4,ANTA_GF,TANAKPUR,SEWA2,KOLDAM,CHAMERA3,BSIUL,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,26.660560,31.031278,333.691312,14.469000,9.613782,13.793780,143.050180,125.957564,57.080594,20.561243,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,38.337062,18.396695,40.656038,93.620163,37.808120,2.980614,0.000000,12.480091,0.000000,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

7,01:30-01:45,26.660560,31.031278,333.691312,14.469000,9.613782,13.793780,143.050180,125.957564,57.080594,20.561243,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,38.337062,4.120860,40.656038,93.620163,37.808120,2.980614,0.000000,12.480091,0.000000,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

8,01:45-02:00,26.660560,31.031278,333.691312,14.469000,9.613782,13.793780,143.050180,125.957564,57.080594,20.561243,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,38.337062,4.120860,40.656038,93.620163,37.808120,2.980614,0.000000,12.480091,0.000000,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

9,02:00-02:15,26.032432,31.031278,333.691312,14.469000,9.613782,13.793780,143.050180,125.957564,57.080594,20.180782,0.000000,1.107212,46.782935,65.584005,0.000000,630.348544,0.000000,62.103359,0.000000,0.000000,6.506724,387.161502,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,38.337062,4.120860,40.656038,93.620163,37.808120,1.649466,0.000000,12.480091,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

10,02:15-02:30,26.032432,31.031278,333.691312,14.469000,9.613782,13.793780,143.050180,125.957564,57.080594,20.180782,0.000000,1.107212,46.782935,65.584005,0.000000,582.174491,0.000000,62.103359,0.000000,0.000000,6.506724,357.875088,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,38.337062,4.120860,40.656038,93.620163,37.808120,1.649466,0.000000,12.480091,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

11,02:30-02:45,25.805269,31.031278,333.691312,14.469000,9.613782,13.793780,143.050180,125.957564,57.080594,21.225734,0.000000,1.107212,46.782935,65.584005,0.000000,462.397022,0.000000,62.103359,0.000000,0.000000,6.506724,332.787000,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,41.773161,119.976948,47.373781,118.073879,0.000000,38.337062,18.396695,40.656038,93.620163,37.808120,1.649466,0.000000,12.480091,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

12,02:45-03:00,25.805269,31.031278,333.691312,14.469000,9.613782,13.793780,143.050180,125.957564,57.080594,21.225734,0.000000,1.107212,46.782935,65.584005,0.000000,414.167022,0.000000,62.103359,0.000000,0.000000,6.506724,236.327000,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,41.773161,119.976948,47.373781,118.073879,0.000000,38.337062,18.396695,40.656038,93.620163,37.808120,1.649466,0.000000,12.480091,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

13,03:00-03:15,18.419809,31.031278,333.691312,14.469000,9.330190,13.793780,143.050180,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,248.384500,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,18.396695,40.656038,93.620163,37.808120,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

14,03:15-03:30,18.419809,31.031278,333.691312,14.469000,9.330190,13.793780,143.050180,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,284.557000,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,18.396695,40.656038,93.620163,37.808120,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

15,03:30-03:45,18.419809,31.031278,333.691312,14.469000,9.330190,13.793780,143.050180,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,212.212000,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.580327,119.976948,47.373781,118.073879,0.000000,30.882634,18.396695,40.656038,93.620163,37.808120,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

16,03:45-04:00,18.419809,31.031278,333.691312,14.469000,9.330190,13.793780,143.050180,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,188.097000,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.580327,119.976948,47.373781,118.073879,0.000000,30.882634,18.396695,40.656038,93.620163,37.808120,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,12.579927,5.040023,0,0,0,0,0

17,04:00-04:15,18.419809,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,272.499500,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,18.838216,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

18,04:15-04:30,18.419809,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,361.251188,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,18.838216,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

19,04:30-04:45,18.419809,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,361.251188,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

20,04:45-05:00,18.419809,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,303.849000,0.000000,26.203454,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,64.449749,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

21,05:00-05:15,18.284765,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,14.552149,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,207.389000,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,76.566302,173.591783,29.377761,119.976948,47.373781,118.073879,0.000000,30.882634,16.189091,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

22,05:15-05:30,18.284765,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,14.552149,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,139.867000,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,76.566302,173.591783,29.377761,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

23,05:30-05:45,18.284765,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,14.552149,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,177.578534,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,76.566302,173.591783,29.377761,119.976948,47.373781,118.073879,0.000000,30.882634,13.245620,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

24,05:45-06:00,21.029534,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,17.110364,0.000000,1.107212,46.782935,65.584005,0.000000,439.401537,0.000000,62.103359,0.000000,0.000000,6.506724,303.849000,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,76.566302,173.591783,33.874533,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

25,06:00-06:15,21.029534,25.119149,333.691312,14.469000,9.216753,11.111613,114.948102,125.957564,57.080594,17.110364,0.000000,1.107212,46.782935,65.584005,0.000000,439.357744,0.000000,62.103359,0.000000,0.000000,6.506724,390.537602,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,76.566302,173.591783,33.874533,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

26,06:15-06:30,21.029534,25.119149,333.691312,14.469000,8.791364,11.111613,114.948102,125.957564,57.080594,17.110364,0.000000,1.107212,46.782935,65.584005,0.000000,439.357744,0.000000,62.103359,0.000000,0.000000,6.506724,390.537602,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,76.566302,173.591783,33.874533,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

27,06:30-06:45,18.419809,25.119149,333.691312,14.469000,8.791364,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.862268,0.000000,62.103359,0.000000,0.000000,6.506724,361.251188,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

28,06:45-07:00,18.419809,25.119149,333.691312,14.469000,8.933161,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.862268,0.000000,62.103359,0.000000,0.000000,6.506724,361.251188,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

29,07:00-07:15,18.419809,25.119149,333.691312,14.469000,8.933161,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,332.787000,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

30,07:15-07:30,18.419809,25.119149,333.691312,14.469000,8.933161,11.111613,114.948102,125.957564,57.080594,14.658255,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,236.327000,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,29.412776,119.976948,47.373781,118.073879,0.000000,30.882634,8.830413,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,4.106098,0,0,0,0,0

31,07:30-07:45,18.149721,25.119149,333.691312,14.469000,8.791364,11.111613,114.948102,125.957564,57.080594,14.455689,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,149.498752,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,28.538559,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,3.775205,0,0,0,0,0

32,07:45:08:00,18.149721,25.119149,333.691312,14.469000,8.791364,10.501793,114.948102,125.957564,57.080594,14.455689,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,62.103359,0.000000,0.000000,6.506724,115.954566,0.000000,20.037936,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,28.538559,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,3.055496,0,0,0,0,0

33,08:00-08:15,18.149721,25.119149,333.691312,14.469000,8.791364,10.501793,114.948102,125.957564,57.080594,14.455689,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,62.103359,0.000000,0.000000,6.506724,115.954566,0.000000,23.120694,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,28.538559,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

34,08:15-08:30,18.149721,25.119149,333.691312,14.469000,8.791364,10.501793,114.948102,125.957564,57.080594,14.455689,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,62.103359,0.000000,0.000000,6.506724,115.954566,0.000000,23.120694,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,28.538559,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,40.656038,93.620163,30.024094,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

35,08:30-08:45,14.671566,25.119149,333.691312,14.469000,8.933161,8.594586,114.948102,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,62.103359,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,23.825620,106.320494,47.373781,106.563027,0.000000,30.882634,16.189091,40.656038,80.699668,30.024094,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

36,08:45:09:00,14.671566,25.119149,333.691312,14.469000,8.933161,8.594586,114.948102,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,62.103359,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,40.656038,64.893176,30.024094,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

37,09:00:09:15,14.671566,25.119149,333.691312,14.469000,8.933161,8.594586,114.948102,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,62.103359,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,27.104025,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

38,09:15-09:30,14.671566,25.119149,333.691312,14.469000,8.933161,8.594586,114.948102,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,80.702294,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,13.552013,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

39,09:30-09:45,14.671566,25.119149,333.691312,14.469000,9.245112,8.594586,114.948102,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,13.552013,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

40,09:45-10:00,14.671566,22.060209,333.691312,14.469000,9.245112,8.594586,114.948102,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,13.552013,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

41,10:00-10:15,14.671566,22.060209,333.691312,14.469000,9.245112,8.594586,97.905357,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,0.000000,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

42,10:15-10:30,14.671566,22.060209,333.691312,14.469000,9.245112,8.594586,97.905357,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,0.000000,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

43,10:30-10:45,14.671566,22.060209,333.691312,14.469000,9.386908,8.594586,97.905357,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,0.000000,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

44,10:45-11:00,14.671566,22.060209,333.691312,14.469000,12.137755,8.594586,97.905357,92.678382,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,0.000000,64.893176,20.016063,1.649466,0.000000,10.873743,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

45,11:00-11:15,14.671566,22.060209,336.357587,14.469000,12.137755,8.594586,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,47.038682,0.000000,0.000000,6.506724,115.954566,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,0.000000,64.893176,20.016063,1.649466,0.000000,11.368004,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

46,11:15-11:30,14.671566,22.060209,336.621285,14.469000,12.137755,10.501793,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.390480,0.000000,46.884961,0.000000,0.000000,6.506724,115.954566,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,23.825620,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,0.000000,64.893176,20.016063,1.649466,0.000000,11.368004,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

47,11:30-11:45,14.951300,22.060209,336.621285,14.469000,12.137755,8.604232,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,44.732864,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,24.115000,96.171488,47.373781,106.563027,0.000000,30.882634,16.189091,0.000000,64.893176,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

