Block,Time,SINGRAULI_HYDRO,ANTA_GF,CHAMERA1,RIHAND2,DADRI_LF,SINGRAULI,RAMPUR,AURY_RF,URI,DADRI_GF,ANTA_CRF,UNCHAHAR1,DADRI_CRF,AURY_CRF,ANTA_RF,TEHRI,TANAKPUR,BSIUL,UNCHAHAR4,DADRI_RF,UNCHAHAR3,KOTESHWR,SALAL,DHAULIGNGA,CHAMERA2,RAPPB,TANDA2,URI2,DULHASTI,KISHANGANGA,KOLDAM,AURY_LF,PARBATI3,RIHAND3,NJPC,CHAMERA3,ANTA_LF,AURY_GF,JHAJJAR,RAPPC,UNCHAHAR2,SEWA2,DADRT2,NAPP,RIHAND1,TALA,BRBCL,SASAN,KHSTPP-I,KHSTPP-II,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,1.127284,0.000000,27.032576,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,18.954804,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,23.405709,0.000000,76.723548,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866158,173.465809,33.573845,0.000000,0.000000,189.274874,65.698230,18.341668,0.000000,454.610422,47.086252,93.552223,4.534186,14.458500,265.674938,42.710409,47.549091,11.277630,0,0,0,0,0

11,02:30-02:45,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,18.954804,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,23.405709,0.000000,76.723548,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866158,173.465809,33.573845,0.000000,0.000000,189.274874,65.698230,18.341668,0.000000,454.610422,47.086252,93.552223,4.534186,14.458500,265.674938,42.710409,47.549091,11.277630,0,0,0,0,0

12,02:45-03:00,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,18.954804,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,23.405709,0.000000,76.723548,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866158,173.465809,33.573845,0.000000,0.000000,189.274874,65.698230,18.341668,0.000000,454.610422,47.086252,93.552223,4.534186,14.458500,265.674938,42.710409,47.549091,11.277630,0,0,0,0,0

13,03:00-03:15,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,384.727672,47.086252,93.552223,4.817572,14.458500,276.518812,42.710409,47.549091,11.277630,0,0,0,0,0

14,03:15-03:30,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,350.965629,47.086252,93.552223,4.817572,14.458500,292.784625,42.710409,47.549091,11.277630,0,0,0,0,0

15,03:30-03:45,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,11.730181,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,293.131629,47.086252,93.552223,4.817572,14.458500,302.724844,42.710409,47.549091,11.277630,0,0,0,0,0

16,03:45-04:00,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,11.730181,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,273.853629,47.086252,93.552223,4.817572,14.458500,308.146781,42.710409,47.549091,11.277630,0,0,0,0,0

17,04:00-04:15,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,11.730181,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,244.936629,47.086252,93.552223,4.817572,14.458500,313.568719,42.710409,47.549091,11.277630,0,0,0,0,0

18,04:15-04:30,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,230.372100,47.086252,93.552223,4.817572,14.458500,318.990656,42.710409,47.549091,11.277630,0,0,0,0,0

19,04:30-04:45,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,5.556402,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,230.372100,47.086252,93.552223,4.817572,14.458500,324.412594,42.710409,47.549091,9.726137,0,0,0,0,0

20,04:45-05:00,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,5.556402,12.570798,1.648269,0.000000,19.901161,0.000000,67.203108,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,230.372100,47.086252,93.552223,4.817572,14.458500,329.834531,42.710409,47.549091,9.726137,0,0,0,0,0

21,05:00-05:15,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,5.556402,12.570798,1.648269,0.000000,19.901161,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,22.060013,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,230.372100,47.086252,93.552223,4.675879,14.458500,330.738188,42.710409,47.549091,9.726137,0,0,0,0,0

22,05:15-05:30,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,16.057128,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,19.901161,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,22.060013,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,15.593685,0.000000,230.372100,47.086252,93.552223,4.675879,14.458500,330.738188,42.710409,47.549091,9.726137,0,0,0,0,0

23,05:30-05:45,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,14.940450,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,26.472016,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,230.372100,47.086252,93.552223,4.534186,14.458500,330.738188,42.710409,47.549091,11.277630,0,0,0,0,0

24,05:45-06:00,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,14.940450,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,230.372100,47.086252,93.552223,4.392492,14.458500,330.738188,42.710409,47.549091,11.277630,0,0,0,0,0

25,06:00-06:15,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,14.940450,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,230.372100,47.086252,93.552223,4.250799,14.458500,330.738188,42.710409,47.549091,11.277630,0,0,0,0,0

26,06:15-06:30,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,14.940450,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,230.372100,47.086252,93.552223,4.109106,14.458500,330.738188,42.710409,47.549091,11.277630,0,0,0,0,0

27,06:30-06:45,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,13.805072,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,17.220555,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,13.570555,0.000000,230.372100,47.086252,93.552223,3.825719,14.458500,330.738188,42.710409,47.549091,11.277630,0,0,0,0,0

28,06:45-07:00,1.127284,0.000000,40.626534,119.889882,0.000000,143.601918,6.502002,0.000000,35.116805,0.000000,0.000000,13.805072,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,17.220555,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,125.866158,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,13.570555,0.000000,230.372100,47.086252,93.552223,3.542332,14.458500,330.738188,42.710409,47.549091,11.277630,0,0,0,0,0

29,07:00-07:15,1.127284,0.000000,40.626534,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,13.805072,0.000000,0.000000,0.000000,0.000000,5.556402,12.570798,1.648269,0.000000,17.220555,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,13.570555,0.000000,196.984264,47.086252,91.001992,2.975559,14.458500,330.738188,36.354163,37.780542,9.726137,0,0,0,0,0

30,07:15-07:30,1.127284,0.000000,40.626534,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,13.805072,0.000000,0.000000,0.000000,0.000000,5.556402,12.570798,1.648269,0.000000,17.220555,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,8.824005,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,13.570555,0.000000,196.984264,47.086252,91.001992,2.975559,14.458500,330.738188,36.354163,37.780542,9.726137,0,0,0,0,0

31,07:30-07:45,1.127284,0.000000,27.032576,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,5.556402,12.570798,1.648269,0.000000,14.940450,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,4.117869,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,196.984264,47.086252,91.001992,3.400639,14.458500,333.666034,36.354163,37.780542,9.726137,0,0,0,0,0

32,07:45:08:00,1.127284,0.000000,27.032576,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,14.940450,0.000000,69.443212,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,4.117869,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,196.984264,47.086252,91.001992,3.400639,14.458500,333.991350,36.354163,37.780542,9.726137,0,0,0,0,0

33,08:00-08:15,1.127284,0.000000,27.032576,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,12.570798,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,196.984264,47.086252,91.001992,3.400639,14.458500,333.991350,31.077100,37.780542,9.726137,0,0,0,0,0

34,08:15-08:30,1.127284,0.000000,27.032576,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,196.984264,47.086252,91.001992,3.400639,14.458500,333.991350,31.077100,37.780542,9.726137,0,0,0,0,0

35,08:30-08:45,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,196.984264,47.086252,91.001992,3.400639,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

36,08:45:09:00,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,196.984264,47.086252,91.001992,3.400639,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

37,09:00:09:15,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,165.519100,47.086252,91.001992,5.809425,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

38,09:15-09:30,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,91.001992,5.809425,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

39,09:30-09:45,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,91.001992,6.517892,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

40,09:45-10:00,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,35.116805,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,91.001992,6.517892,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

41,10:00-10:15,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,91.001992,6.517892,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

42,10:15-10:30,1.127284,0.000000,13.542178,117.048498,0.000000,138.432234,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,122.706880,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,91.001992,6.517892,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

43,10:30-10:45,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,5.556402,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,6.517892,14.458500,333.991350,31.077100,32.502419,9.726137,0,0,0,0,0

44,10:45-11:00,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,5.556402,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,6.517892,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

45,11:00-11:15,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,3.704268,6.285399,1.648269,0.000000,14.940450,0.000000,33.601554,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

46,11:15-11:30,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,14.940450,0.000000,33.601554,41.964482,46.748985,0.000000,2.893069,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

47,11:30-11:45,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,10.495425,6.285399,1.648269,0.000000,14.940450,0.000000,39.201813,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

