Column1,Block,NR/2025/26335/A/73938,GNARE/NR/2024/12/20/3668,NR/2025/26755/A/73796,NR/2025/27235/C,NR/2025/27126/C,NR/2025/27160/C,NR/2025/27256/C,NR/2025/26822/A/74344,NR/2025/26202/A/74389,NR/2025/26785/A/73798,NR/2025/25861/A/74252,NR/2025/26005/A/73870,NR/2025/26191/A/73867,NR/2025/25860/A/74251,NR/2025/25859/A/74250,NR/2025/26233/A/74299,NR/2025/25967/A/74245,NR/2025/26004/A/73869,NR/2025/27241/C,NR/2025/26827/A/74340,NR/2025/27264/C,NR/2025/26336/A/73937,NR/2025/26879/A/73936,NR/2025/26101/A/74008,NR/2025/27128/C,NR/2025/27250/C,NR/2025/27259/C,NR/2025/26959/A/73927,NR/2025/27129/C,NR/2025/27189/C,NR/2025/27251/C,NR/2025/26379/A/74244,NR/2025/26085/A/73761,NR/2025/27131/C,NR/2025/27252/C,NR/2025/27232/C,NR/2025/27132/C,NR/2025/27249/C,NR/2025/27260/C,NR/2025/27231/C,NR/2025/27253/C,NR/2025/26265/A/74298,NR/2025/26291/A/74296,NR/2025/26828/A/74338,NR/2025/27261/C,NR/2025/27127/C,NR/2025/27265/C,NR/2025/26825/A/74342,NR/2025/26289/A/74297,NR/2025/27206/C,NR/2025/27254/C,NR/2025/26829/A/74334,NR/2025/27133/C,NR/2025/26232/A/74300,NR/2025/26153/A/73799,NR/2025/27148/C,NR/2025/27255/C,NR/2025/26082/A/74391,NR/2025/27225/C,GNA/NR/2025/05/01/6160,NR/2025/27224/C,GNA/NR/2025/05/01/5800,GNA/NR/2025/05/16/9317,GNA/NR/2025/05/01/6363,NR/2025/27214/C,NR/2025/27215/C,GNA/NR/2025/05/01/7902,GNA/NR/2025/05/01/4138,NR/2025/27216/C,NR/30092023/31122025/SH-07,NR/2025/27226/C,GNA/NR/2025/05/16/1698,GNA/NR/2025/05/01/9395,NR/2025/27223/C,GNA/NR/2025/05/22/8667,GNA/NR/2025/05/01/7791,GNA/NR/2025/05/01/2474,GNA/NR/2025/05/01/9252,NR/30092023/26122029/SH-06,GNA/NR/2025/05/01/8068,GNA/NR/2025/05/01/8954,NR/01082024/19092033/Chanju/TPDDL/01082024,GNA/NR/2025/05/01/6957,GNA/NR/2025/05/01/3877,GNA/NR/2025/05/01/2069,Total
,,BRPL,SECI_Trader,IEXL,APPCPL,HPXL,HPXL,IEXL,APPCPL,NVVNL,IEXL,PowerPulse,PXIL,PXIL,PowerPulse,PowerPulse,HPXL,PowerPulse,PXIL,PXIL,APPCPL,IEXL,BRPL,BRPL,GMRETL,HPXL,IEXL,IEXL,DIAPL,HPXL,PowerPulse,IEXL,PowerPulse,ITCLH,IEXL,IEXL,GEPL_Trader,IEXL,IEXL,IEXL,GEPL_Trader,PXIL,HPXL,HPXL,APPCPL,IEXL,HPXL,PXIL,APPCPL,HPXL,TPDDL,IEXL,APPCPL,PXIL,HPXL,IEXL,DIAPL,IEXL,NVVNL,APPCPL,PXIL,APPCPL,PXIL,JPL,PXIL,NVVNL,NVVNL,PXIL,PowerPulse,NVVNL,BAWANA_GAS,APPCPL,SIMHAPURI,IEXL,APPCPL,PXIL,IEXL,NDMC,HPXL,PUNJAB,PXIL,HPXL,DELHI,PowerPulse,PXIL,HPXL,
,,NA,NA,NA,NA,NA,MP_State,GoHP_Chamera2_STATE,NA,NA,NA,NA,NA,NA,NA,NA,GEB_State,NA,NA,KERALA_State,NA,NA,NA,NA,HIMACHAL_STATE,GEB_State,GoHP_NJPC_STATE,UTTARAKHAND_STATE,HIMACHAL_STATE,GEB_State,NA,HIMACHAL_STATE,NA,ANDHRA_PRADESH_STATE,TAMILNADU_State,GoHP_Koldam_STATE,NA,NA,GoHP_Bairasuil_STATE,HIMACHAL_STATE,NA,ODISHA_STATE,NA,MP_State,NA,KARNATAKA_STATE,NA,NA,NA,NA,NA,GoHP_Chamera3_STATE,NA,NA,GEB_State,TAMILNADU_State,HIMACHAL_STATE,GoHP_Rampur_STATE,NA,NA,ODISHA_STATE,NA,Meghalaya_State,NA,ODISHA_STATE,NA,NA,NA,NA,NA,DELHI_UT,NA,NA,JK_and_LADAKH_UT,NA,KARNATAKA_STATE,ODISHA_STATE,NA,HIMACHAL_STATE,DELHI_UT,CSEB_State,MSEB_State,HIMACHAL_STATE,NA,UTTARPRADESH_STATE,NA,
,,TS1PL_BKN,APSEPL_FTG,TPSL_BKN2,TRN_ENERGY,JPL,Ultratech_Sidhi_MP,GoHP_Chamera2,SKS_Raigarh,JPNIGRIE_JNSTPP,MBMP,APL_Raipur_TPP,SKS_Raigarh,JPNIGRIE_JNSTPP,APL_Raipur_TPP,APL_Raipur_TPP,PCBL_MUNDRA,MAHAN_ENERGEN,ILFS,KSEB,JPL2,SINGOLI,DADRT2,RIHAND3,GBHHPL,PCBL_PALEJ,GoHP_NJPC,SEPLPHASE2,GBHHPL,PCBL_MUNDRA,COASTGEN,HP,COASTGEN,ITCWIND,SURYADEV_ALLOYSTN,GoHP_Koldam,SORANG_HEP,MBMP,GoHP_Bairasuil,HP,DIKCHU,VL_CPP_1215,JPL,Ultratech_Sidhi_MP,TRN_ENERGY,PCKL,SIMHAPURI,KWHEP,RKM_POWER,SIMHAPURI,JHAJJAR,GoHP_Chamera3,RKM_POWER,JPNIGRIE_JNSTPP,PCBL_PALEJ,SURYADEV_ALLOYSTN,GBHHPL,GoHP_Rampur,SKS_Raigarh,JPL2,FACORPOWER,RKM_POWER,Meghalaya_Ben,JPL2,FACORPOWER,JPNIGRIE_JNSTPP,SORANG_HEP,SINGOLI,COASTGEN,Kameng,BAWANA_GAS,RKM_POWER,SIMHAPURI,O2ZTPL,SKS_Raigarh,KPTCL,VSL,JIPL,KGEPL_HP,BAWANA_GAS,SKSIPL,GRETAENERGY,CHANJUII,APL_Raipur_TPP,LAPL_UP,JPL,
,,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,HARYANA_STATE,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,PUNJAB_STATE,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,DELHI_UT,
,,BRPL,TPDDL,MES_Delhi,NDMC,BRPL,BRPL,BRPL,NDMC,TPDDL,NDMC,TPDDL,BYPL,BRPL,TPDDL,TPDDL,BRPL,BRPL,BYPL,BYPL,NDMC,BRPL,BRPL,BRPL,TPDDL,BRPL,BRPL,BRPL,DIAPL,BRPL,BRPL,BYPL,BRPL,ITCLH,BRPL,BRPL,BYPL,NDMC,BRPL,BRPL,BYPL,BRPL,BRPL,BRPL,NDMC,BRPL,BRPL,BRPL,NDMC,BRPL,TPDDL,BRPL,NDMC,BRPL,BRPL,BRPL,DIAPL,BRPL,BYPL,NDMC,BRPL,NDMC,BRPL,BRPL,BRPL,TPDDL,TPDDL,BRPL,BRPL,TPDDL,HARYANA,NDMC,BRPL,BRPL,NDMC,TPDDL,BRPL,NDMC,BRPL,PUNJAB,BRPL,BRPL,TPDDL,BRPL,BRPL,BRPL,
,,North-North,North-North,North-North,West-North,West-North,West-North,North-North,West-North,West-North,West-North,West-North,West-North,West-North,West-North,West-North,West-North,West-North,South-West-North,South-West-North,West-North,North-North,North-North,North-North,North-North,West-North,North-North,North-North,North-North,West-North,South-West-North,North-North,South-West-North,South-West-North,South-West-North,North-North,North-North,West-North,North-North,North-North,East-North,East-North,West-North,West-North,West-North,South-West-North,South-West-North,North-North,West-North,South-West-North,North-North,North-North,West-North,West-North,West-North,South-West-North,North-North,North-North,West-North,West-North,East-North,West-North,North East-East-North,West-North,East-North,West-North,North-North,North-North,South-East-North,North East-East-North,North-North,West-North,South-West-North,North-North,West-North,South-East-North,East-North,East-North,North-North,North-North,West-North,West-North,North-North,West-North,North-North,West-North,
1,00:00-00:15,0,0,0,0,0,0,14.97,14.63,96.6,0,0,48.3,48.3,144.9,96.6,4.83,193.2,48.3,0,43.9,34.78,222.18,33.81,0,0,36.51,85.01,6.76,0,0,48.3,193.2,0.77,0,50.91,62.79,0,20.58,48.3,88.6,88.87,96.6,7.73,5.8,0,0,43.47,43.9,45.83,187.4,28.59,37.33,0,4.83,62.79,1.93,36.61,47.33,0,0,0,67.62,96.6,14.49,0,0,28.98,0,108.54,23.51,0,22.91,0,0,144.9,0,29.1,13.52,30,10.63,5.8,12.3,193.2,28.98,0,3257.1199999999994

2,00:15-00:30,0,0,0,0,0,0,14.97,14.63,96.6,0,0,48.3,48.3,144.9,96.6,4.83,193.2,48.3,0,43.9,34.78,222.18,33.81,0,0,36.51,85.01,6.76,0,0,48.3,193.2,0.77,0,50.91,62.79,0,20.58,48.3,88.6,88.87,96.6,7.73,5.8,0,0,43.47,43.9,45.83,199.96,28.59,37.33,0,4.83,62.79,1.93,36.61,47.33,0,0,0,67.62,96.6,14.49,0,0,28.98,0,108.54,23.51,0,22.91,0,0,144.9,0,29.1,13.52,30,10.63,5.8,12.3,193.2,28.98,0,3269.6799999999994

