Block,Time,KOLDAM,CHAMERA3,DADRT2,UNCHAHAR2,RAPPB,KISHANGANGA,DADRI_RF,CHAMERA2,DHAULIGNGA,ANTA_GF,TANDA2,ANTA_LF,AURY_RF,AURY_CRF,UNCHAHAR4,BSIUL,RAMPUR,RIHAND2,RIHAND3,SEWA2,SINGRAULI,SALAL,ANTA_CRF,UNCHAHAR3,NAPP,DULHASTI,AURY_LF,TEHRI,JHAJJAR,DADRI_LF,AURY_GF,DADRI_CRF,UNCHAHAR1,RIHAND1,SINGRAULI_HYDRO,URI,PARBATI3,DADRI_GF,TANAKPUR,ANTA_RF,NJPC,RAPPC,CHAMERA1,KOTESHWR,URI2,TALA,BRBCL,KHSTPP-II,KHSTPP-I,FSTPP I & II,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,280.372000,10.638807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,11.526448,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.284239,15.973880,95.075112,43.718696,9.550147,404.866836,65.74,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,251.368000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,11.526448,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,12.879589,95.075112,43.718696,9.550147,404.866836,64.78,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,251.368000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,11.526448,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,13.206434,95.075112,43.718696,9.550147,404.866836,63.81,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,232.032000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,13.981747,95.075112,43.718696,9.550147,404.866836,62.84,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,212.696000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,13.537818,95.075112,37.448128,9.550147,404.866836,62.84,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,227.198000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,14.924062,95.075112,37.448128,6.050814,404.866836,61.88,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,238.799600,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,16.925978,95.075112,37.448128,6.050814,404.866836,62.84,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,232.032000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,16.764926,95.075112,37.448128,6.050814,404.866836,61.88,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,203.028000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.284239,16.359823,95.075112,37.448128,6.050814,404.866836,61.88,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,203.028000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,5.202157,0.284239,17.272994,95.075112,37.448128,6.050814,404.866836,60.91,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,203.028000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,5.202157,0.284239,17.490521,95.075112,37.448128,6.050814,404.866836,60.91,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,203.028000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,5.202157,0.284239,13.268254,95.075112,37.448128,6.050814,404.866836,58.97,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,236.866000,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,5.202157,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,59.94,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,304.352314,13.535200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,372.218000,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,6.502697,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,60.91,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,304.352314,17.640413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,11.601600,19.515051,15.931754,0.000000,0.000000,452.462400,0.000000,0.000000,0.000000,6.830345,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,6.502697,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,59.94,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,330.220305,32.166113,0.000000,0.000000,0.000000,0.000000,1.277143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,17.973295,19.515051,31.863508,0.000000,0.000000,536.018090,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,20.142311,25.518879,0.000000,8.579383,6.502697,0.284239,19.336023,95.075112,43.718696,10.022057,404.866836,61.88,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,330.220305,32.166113,0.000000,0.000000,0.000000,0.000000,8.812285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,21.933792,19.515051,31.863508,0.000000,14.618016,611.907056,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,41.200182,25.518879,0.000000,8.579383,6.502697,0.284239,19.336023,95.075112,43.718696,12.412439,404.866836,61.88,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,330.220305,32.166113,0.000000,0.000000,0.000000,12.732795,8.812285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,21.933792,19.515051,31.863508,0.000000,15.044375,611.907056,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,6.404083,0.000000,0.000000,11.526448,0.000000,54.933576,25.518879,0.000000,8.579383,6.502697,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,63.81,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,330.220305,32.166113,0.000000,0.000000,0.000000,12.732795,16.985999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063480,0.000000,114.203250,119.559926,5.026103,85.561800,2.471528,0.000000,21.933792,19.515051,31.863508,0.000000,30.088750,611.907056,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,6.404083,3.692209,0.000000,11.526448,0.000000,73.244768,25.518879,6.797571,8.579383,6.502697,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,63.81,0,0,0,0,0

25,06:00-06:15,0.000000,1.231123,330.220305,32.166113,0.000000,0.000000,0.000000,25.465589,26.436856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.190440,0.000000,114.203250,119.559926,10.206856,85.561800,2.471528,0.000000,21.933792,19.515051,47.795262,0.000000,45.133124,616.741056,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,6.404083,15.807578,0.000000,4.334648,0.000000,91.555960,25.518879,13.595142,17.158766,6.502697,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,65.74,0,0,0,0,0

26,06:15-06:30,0.000000,18.731538,330.220305,32.166113,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,114.203250,119.559926,15.279354,85.561800,2.471528,0.000000,17.973295,19.515051,47.795262,0.000000,60.177499,536.018090,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,10.673472,15.807578,0.000000,4.334648,0.000000,128.178344,25.518879,25.204476,28.597944,6.502697,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,66.71,0,0,0,0,0

27,06:30-06:45,0.000000,18.731538,330.220305,32.166113,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,114.203250,119.559926,15.279354,85.561800,2.471528,0.000000,17.973295,19.515051,47.795262,0.000000,60.177499,463.508090,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,48.030624,15.807578,0.000000,4.334648,0.000000,128.178344,25.518879,38.188600,28.597944,6.502697,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,67.68,0,0,0,0,0

28,06:45-07:00,0.000000,18.731538,330.220305,32.166113,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,114.203250,119.559926,15.279354,85.561800,2.471528,0.000000,17.973295,19.515051,47.795262,0.000000,60.177499,395.832090,0.000000,0.000000,0.000000,13.626949,88.945600,0.573341,48.030624,15.807578,0.000000,4.334648,0.000000,128.178344,25.518879,38.188600,28.597944,6.502697,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,69.61,0,0,0,0,0

29,07:00-07:15,0.000000,18.731538,330.220305,32.166113,0.000000,0.000000,0.000000,38.198384,31.928570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,114.203250,119.559926,15.279354,85.561800,2.471528,0.000000,17.876615,19.515051,47.795262,0.000000,60.177499,364.894490,0.000000,0.000000,0.000000,13.559273,88.945600,0.573341,6.404083,15.807578,0.000000,4.334648,0.000000,128.178344,25.518879,38.188600,28.597944,5.202157,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,72.51,0,0,0,0,0

30,07:15-07:30,0.000000,18.731538,330.220305,32.166113,0.000000,0.000000,0.000000,38.198384,17.624571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,114.203250,119.559926,15.279354,85.561800,2.471528,0.000000,21.553452,19.515051,47.795262,0.000000,60.177499,379.618951,0.000000,0.000000,0.000000,16.742172,88.945600,0.573341,6.404083,15.807578,0.000000,4.334648,0.000000,128.178344,25.518879,25.204476,28.597944,5.202157,0.284239,19.336023,95.075112,43.718696,13.776900,404.866836,75.41,0,0,0,0,0

31,07:30-07:45,0.000000,18.731538,325.696261,22.498113,0.000000,0.000000,0.000000,38.198384,8.812285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,0.000000,114.203250,119.559926,15.279354,85.561800,2.471528,0.000000,17.686252,19.515051,47.795262,0.000000,60.177499,379.618951,0.000000,0.000000,0.000000,13.779027,88.945600,0.573341,6.404083,3.692209,0.000000,4.334648,0.000000,128.178344,25.518879,12.984124,28.597944,5.202157,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,76.38,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,325.696261,22.498113,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,10.206856,85.561800,2.471528,0.000000,17.686252,19.515051,31.863508,0.000000,60.177499,379.618951,0.000000,0.000000,0.000000,13.779027,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,91.555960,25.518879,0.000000,17.158766,5.202157,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,78.31,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,325.696261,22.498113,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,5.103428,85.561800,2.471528,0.000000,14.009415,19.515051,31.863508,0.000000,60.177499,379.618951,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,73.244768,25.518879,0.000000,8.579383,10.404315,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,81.21,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,325.696261,22.498113,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,2.471528,0.000000,14.009415,19.515051,31.863508,0.000000,45.133124,347.492090,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,10.673472,0.000000,0.000000,4.334648,0.000000,55.849136,25.518879,0.000000,8.579383,23.929924,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,81.21,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,300.375621,22.498113,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.919348,0.000000,14.009415,19.515051,31.863508,0.000000,43.854048,347.492090,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,48.030624,0.000000,0.000000,4.334648,0.000000,36.622384,25.518879,0.000000,8.579383,23.929924,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,83.14,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,285.016314,18.827274,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,14.009415,19.515051,31.863508,0.000000,43.854048,347.492090,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,48.030624,0.000000,0.000000,4.334648,0.000000,18.311192,25.518879,0.000000,8.579383,23.929924,0.284239,19.336023,95.075112,43.718696,9.550147,404.866836,85.08,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,285.016314,18.121603,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,14.009415,19.515051,31.863508,0.000000,29.357849,347.492090,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,8.538778,0.000000,0.000000,4.334648,0.000000,18.311192,25.518879,0.000000,8.579383,23.929924,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,60.91,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,285.016314,18.121603,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,14.009415,19.515051,15.931754,0.000000,15.227100,347.492090,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,18.311192,25.518879,0.000000,8.579383,23.929924,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,62.84,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,285.016314,18.121603,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,68.528718,0.000000,14.009415,19.515051,15.931754,0.000000,0.000000,347.492090,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,18.311192,25.518879,0.000000,8.579383,23.929924,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,63.81,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,285.016314,18.121603,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.919348,0.000000,14.009415,19.515051,15.931754,0.000000,0.000000,347.492090,0.000000,0.000000,0.000000,10.596128,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,18.311192,25.518879,0.000000,8.579383,23.929924,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,65.74,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,294.684314,10.634800,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,7.637720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,3.799524,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,23.929924,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,67.68,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,294.684314,15.011310,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,7.637720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,3.799524,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,10.404315,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,69.61,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,294.684314,15.011310,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,7.637720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,3.799524,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.096411,95.075112,43.718696,9.550147,404.866836,70.58,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,294.684314,15.011310,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,7.637720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,3.799524,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,72.51,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,279.907936,15.011310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,7.637720,19.515051,15.931754,0.000000,0.000000,373.407261,0.000000,0.000000,0.000000,3.799524,88.945600,0.573341,48.030624,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,73.48,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,291.612887,19.845310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,85.561800,12.357638,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,353.848800,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,48.030624,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,9.550147,404.866836,74.44,0,0,0,0,0

