Block,Time,ANTA_LF,DADRI_LF,ANTA_GF,DADRI_CRF,TANAKPUR,TANDA2,RAMPUR,KISHANGANGA,BSIUL,UNCHAHAR4,DHAULIGNGA,DULHASTI,CHAMERA3,AURY_CRF,DADRT2,KOLDAM,RAPPB,RIHAND2,CHAMERA1,NAPP,CHAMERA2,UNCHAHAR3,AURY_LF,TEHRI,URI2,KOTESHWR,RIHAND1,AURY_RF,NJPC,UNCHAHAR2,URI,RIHAND3,UNCHAHAR1,ANTA_RF,ANTA_CRF,JHAJJAR,RAPPC,SEWA2,DADRI_GF,SINGRAULI_HYDRO,SALAL,AURY_GF,PARBATI3,DADRI_RF,SINGRAULI,TALA,FSTPP I & II,BRBCL,KHSTPP-I,SASAN,KHSTPP-II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,9.761656,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,173.628000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,12.605471,0.000000,10.634715,31.271676,5.706574,88.743200,0.000000,0.000000,18.327400,50.051165,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,100.288256,26.941278,4.823000,13.781240,11.575200,397.174050,41.477800,23.15,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,9.761656,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,20.444847,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,100.288256,26.941278,4.823000,13.781240,11.575200,397.174050,41.477800,18.33,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,20.444847,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,100.288256,26.941278,4.823000,13.781240,11.575200,397.174050,41.477800,19.29,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,100.288256,26.941278,4.823000,13.781240,11.575200,388.492650,41.477800,19.29,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,100.288256,26.941278,4.823000,13.781240,11.575200,388.492650,41.477800,18.33,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,13.781240,11.575200,388.492650,41.477800,20.26,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,13.781240,11.575200,388.492650,41.477800,16.40,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,10.379482,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,15.592532,11.575200,388.492650,70.665728,15.43,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,10.379482,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,18.021622,11.575200,388.492650,70.665728,17.36,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,10.379482,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,31.271676,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,8.740723,19.293736,13.296336,388.492650,142.293572,14.47,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,10.379482,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.628536,0.000000,0.000000,31.271676,5.706574,88.743200,0.000000,0.000000,18.327400,50.051165,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,8.740723,19.293736,13.296336,388.492650,142.293572,21.22,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,10.379482,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.737308,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.624937,0.000000,0.000000,31.271676,5.706574,88.743200,0.000000,0.000000,18.327400,50.051165,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,8.740723,19.293736,13.296336,395.244850,142.293572,26.03,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,10.379482,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.737308,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.624937,0.000000,0.000000,31.271676,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,8.740723,19.293736,13.296336,397.174050,142.293572,30.87,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,10.379482,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.737308,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,11.142559,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,8.740723,19.293736,13.296336,397.174050,142.293572,34.73,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.737308,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.610600,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,19.293736,11.575200,397.174050,142.293572,41.48,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.737308,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.360681,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,19.293736,11.575200,397.174050,92.399806,49.19,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.737308,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.360681,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,19.293736,11.575200,397.174050,92.399806,58.84,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,173.628000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,12.121822,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,19.293736,11.575200,397.174050,92.399806,67.52,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,173.628000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,12.121822,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,19.293736,11.575200,397.174050,92.399806,75.24,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.012853,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,19.293736,11.575200,397.174050,92.399806,81.03,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.816952,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,13.012853,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,4.823000,19.293736,11.575200,397.174050,92.399806,94.53,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,6.178263,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.810548,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.610600,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,21.694819,6.477675,19.293736,11.575200,397.174050,92.399806,92.53,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,6.178263,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.810548,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.610600,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,21.694819,6.477675,19.293736,11.575200,397.174050,92.399806,92.53,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,3.706958,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.810548,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.610600,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,21.694819,6.477675,19.293736,11.575200,399.223825,92.399806,92.53,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.810548,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.610600,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,21.694819,6.477675,19.293736,11.575200,399.344400,92.399806,92.53,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.610600,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,21.694819,6.477675,19.293736,11.575200,399.344400,92.399806,93.97,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.610600,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,18.327400,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,21.694819,6.477675,19.293736,11.575200,399.344400,118.693934,94.53,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,15.147210,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,27.013912,45.791491,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,15.127436,19.293736,19.601733,399.344400,142.293572,94.53,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,15.147210,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,27.013912,50.051165,119.287862,0.000000,0.000000,0.000000,116.716600,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.941278,15.127436,19.293736,19.601733,399.344400,142.293572,94.53,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,15.147210,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,35.325562,50.051165,119.287862,0.000000,0.000000,0.000000,114.787400,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,25.523316,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,10.543078,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,35.326546,45.791491,119.287862,0.000000,0.000000,0.000000,114.787400,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,25.523316,11.209713,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

