Block,Time,URI,RIHAND1,DADRI_RF,KISHANGANGA,RAPPB,AURY_LF,TANDA2,TEHRI,PARBATI3,ANTA_RF,TANAKPUR,JHAJJAR,DADRI_CRF,AURY_RF,CHAMERA3,AURY_CRF,KOLDAM,DADRI_GF,NJPC,RAMPUR,RIHAND2,CHAMERA1,UNCHAHAR2,SEWA2,NAPP,DADRI_LF,BSIUL,ANTA_CRF,DHAULIGNGA,DULHASTI,ANTA_GF,SINGRAULI_HYDRO,SINGRAULI,CHAMERA2,DADRT2,KOTESHWR,SALAL,UNCHAHAR3,RAPPC,AURY_GF,RIHAND3,ANTA_LF,URI2,UNCHAHAR4,UNCHAHAR1,BRBCL,SASAN,FSTPP I & II,KHSTPP-I,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.993600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,13.406400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,337.075200,0.000000,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,15.973228,0.000000,0.000000,14.363958,401.014152,3.830400,20.381750,0.000000,122.620584,0,0,0,0,0

8,01:45-02:00,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.993600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,13.406400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,337.075200,0.000000,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,15.973228,0.000000,0.000000,14.363958,401.014152,3.830400,20.381750,0.000000,122.620584,0,0,0,0,0

9,02:00-02:15,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,225.993600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,13.406400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,337.075200,0.000000,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,5.152654,0.000000,0.000000,14.363958,401.014152,3.830400,20.381750,0.000000,122.620584,0,0,0,0,0

10,02:15-02:30,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,225.993600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,13.406400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,337.075200,0.000000,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,13.561114,401.014152,3.830400,20.381750,0.000000,122.620584,0,0,0,0,0

11,02:30-02:45,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,337.075200,0.000000,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

12,02:45-03:00,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,337.075200,0.000000,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,13.959460,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

13,03:00-03:15,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

14,03:15-03:30,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

15,03:30-03:45,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

16,03:45-04:00,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

17,04:00-04:15,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

18,04:15-04:30,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,23.254550,0.000000,122.372470,0,0,0,0,0

19,04:30-04:45,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490674,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,16.279200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,3.830400,27.888568,0.000000,141.017038,0,0,0,0,0

20,04:45-05:00,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,14.116939,0.000000,0.000000,0.490674,225.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,346.651200,8.497742,1.335277,8.618400,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,8.586895,27.888568,0.000000,141.017038,0,0,0,0,0

21,05:00-05:15,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,14.901214,0.000000,0.000000,0.490674,228.180184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,12.611630,346.651200,8.497742,1.335277,16.345419,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,8.586895,27.888568,0.000000,141.017038,0,0,0,0,0

22,05:15-05:30,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,0.490674,228.180184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.136944,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,12.611630,384.955200,8.497742,1.335277,16.844663,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,8.586895,32.580022,0.000000,141.017038,0,0,0,0,0

23,05:30-05:45,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,0.490674,228.180184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.273888,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,12.611630,432.835200,8.497742,1.335277,16.844663,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,8.586895,33.323819,0.000000,141.017038,0,0,0,0,0

24,05:45-06:00,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,0.490674,254.992984,0.000000,0.000000,9.267500,0.000000,0.000000,0.000000,54.410832,0.000000,113.116500,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,0.000000,8.748668,31.560297,0.000000,0.567886,118.143900,25.223261,480.715200,8.497742,1.335277,16.844663,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,14.363958,401.014152,12.958722,33.323819,0.000000,141.017038,0,0,0,0,0

25,06:00-06:15,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,0.490674,271.272184,0.000000,0.000000,18.534999,0.000000,0.000000,0.000000,72.547776,0.000000,113.116500,6.732886,35.070185,3.829442,0.000000,0.000000,1.053360,0.000000,17.497336,47.340446,0.000000,0.567886,118.143900,25.223261,509.443200,18.883872,1.335277,16.844663,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,16.020570,33.323819,0.000000,141.017038,0,0,0,0,0

26,06:15-06:30,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,0.490674,271.272184,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,108.821664,0.000000,113.116500,26.477640,35.070185,10.089304,0.000000,0.000000,12.488636,0.000000,26.246004,47.340446,0.000000,0.567886,118.143900,25.223261,509.443200,28.325808,1.335277,16.844663,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

27,06:30-06:45,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,3.657074,0.000000,6.010759,304.714130,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,126.958608,0.000000,113.116500,26.477640,35.070185,10.089304,0.000000,0.000000,12.488636,0.000000,26.246004,47.340446,0.000000,0.567886,118.143900,25.223261,509.443200,28.325808,12.240043,16.844663,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

28,06:45-07:00,3.911604,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,6.010759,374.832075,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,131.492844,0.000000,113.116500,26.477640,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,26.246004,47.340446,0.000000,0.567886,118.143900,25.223261,540.430083,28.325808,67.876603,21.242852,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

29,07:00-07:15,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,6.010759,416.510610,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,134.394755,0.000000,113.116500,26.477640,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,26.246004,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,28.325808,67.876603,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

30,07:15-07:30,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,0.490674,416.510610,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,134.394755,0.000000,113.116500,26.477640,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,26.246004,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,28.325808,67.876603,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

31,07:30-07:45,5.285952,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,0.490674,416.510610,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,113.355900,0.000000,113.116500,26.477640,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,26.246004,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,28.325808,67.876603,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

32,07:45:08:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,0.490674,416.510610,0.000000,0.000000,9.267500,0.000000,0.000000,0.000000,83.701997,0.000000,113.116500,13.453667,40.592760,4.722979,0.000000,0.000000,6.244318,0.000000,17.497336,31.560297,0.000000,0.567886,118.143900,25.223261,653.877172,18.883872,12.240043,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

33,08:00-08:15,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,0.490674,416.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.547776,0.000000,113.116500,8.321544,40.592760,0.000000,0.000000,0.000000,6.244318,0.000000,8.748668,31.560297,0.000000,0.567886,118.143900,12.509512,653.877172,8.497742,2.225462,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

34,08:15-08:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,3.657074,0.000000,0.490674,416.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.273888,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,6.244318,0.000000,0.000000,31.560297,0.000000,0.567886,118.143900,0.000000,653.877172,8.497742,2.225462,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

35,08:30-08:45,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,0.490674,416.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.399126,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,6.244318,0.000000,0.000000,31.560297,0.000000,0.567886,118.143900,0.000000,653.877172,8.497742,2.225462,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

36,08:45:09:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,0.490674,416.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,6.244318,0.000000,0.000000,31.560297,0.000000,0.567886,118.143900,0.000000,653.877172,8.497742,2.225462,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

37,09:00:09:15,4.757357,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,0.490674,416.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.560297,0.000000,0.567886,118.143900,0.000000,653.877172,8.497742,2.225462,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

38,09:15-09:30,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,0.490674,416.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.560297,0.000000,0.567886,118.143900,0.000000,653.877172,8.497742,2.225462,25.271160,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

39,09:30-09:45,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,35.835307,0.000000,0.000000,0.490674,414.767778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,653.877172,8.497742,2.225462,25.000063,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

40,09:45-10:00,5.285952,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,0.490674,416.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,653.877172,8.497742,2.225462,25.270958,52.010320,0.000000,118.422202,0.000000,6.440818,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

41,10:00-10:15,3.805885,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,0.245337,353.863535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,33.884484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,566.530524,8.497742,2.225462,20.390751,52.010320,0.000000,118.422202,0.000000,6.440818,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

42,10:15-10:30,3.805885,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,14.901214,0.000000,0.000000,0.245337,280.848184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,33.884484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,566.530524,8.497742,2.225462,20.390751,52.010320,0.000000,118.422202,0.000000,6.440818,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

43,10:30-10:45,3.805885,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,12.065760,0.000000,0.000000,0.245337,249.247384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,647.117491,8.497742,2.225462,20.390751,52.010320,0.000000,118.422202,0.000000,23.702209,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

44,10:45-11:00,3.805885,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,249.247384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,647.118405,8.497742,2.225462,20.390751,52.010320,0.000000,118.422202,0.000000,23.702209,0.000000,0.000000,9.576862,396.446400,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

45,11:00-11:15,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,249.247384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,647.118405,8.497742,2.225462,20.390751,52.010320,0.000000,118.422202,0.000000,23.702209,0.000000,0.000000,9.576862,400.476172,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

46,11:15-11:30,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,248.289784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,647.118405,8.497742,2.225462,20.390751,52.010320,0.000000,118.422202,0.000000,23.702209,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

47,11:30-11:45,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,248.289784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,559.238400,8.497742,2.225462,16.605263,52.010320,0.000000,118.422202,0.000000,23.702209,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

