Block,Time,KOLDAM,TANDA2,DADRI_GF,RIHAND3,DADRI_LF,RAPPB,UNCHAHAR1,AURY_RF,AURY_CRF,RAMPUR,RIHAND1,SALAL,ANTA_GF,DADRT2,SEWA2,DHAULIGNGA,UNCHAHAR2,ANTA_CRF,JHAJJAR,ANTA_RF,RAPPC,AURY_LF,TEHRI,DADRI_RF,ANTA_LF,PARBATI3,SINGRAULI,BSIUL,KOTESHWR,RIHAND2,CHAMERA1,NJPC,URI,NAPP,KISHANGANGA,CHAMERA3,CHAMERA2,AURY_GF,URI2,DADRI_CRF,UNCHAHAR3,UNCHAHAR4,TANAKPUR,DULHASTI,SINGRAULI_HYDRO,KHSTPP-II,BRBCL,FSTPP I & II,SASAN,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.834066,93.862802,74.168833,0.000000,665.767062,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,40.761408,21.553150,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,57.228532,0.754018,142.938927,12.215813,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.834066,93.862802,74.168833,0.000000,665.767062,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,40.761408,21.553150,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,57.228532,0.754018,142.938927,12.377975,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.834066,93.862802,74.168833,0.000000,665.767062,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,40.761408,21.553150,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,57.228532,0.754018,142.938927,12.702199,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.834066,93.862802,71.921293,0.000000,665.767062,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,40.761408,21.553150,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,57.228532,0.754018,142.938927,12.286003,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,665.767062,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,57.228532,0.754018,142.938927,11.671138,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,665.767062,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,10.638100,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,665.767062,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,11.404599,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,534.084747,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,12.885035,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,534.084747,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,14.310811,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,485.729747,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,19.264948,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,14.767649,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,437.374747,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,9.632475,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,17.125354,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,371.611947,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,9.632475,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,18.189391,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,371.611947,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,9.632475,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,371.611947,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,9.632475,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,371.611947,18.709627,0.000000,43.429197,0.000000,652.616322,0.000000,66.565759,0.000000,9.632475,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,33.685305,46.904184,0.000000,30.907491,0.000000,26.729659,2.988339,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,388.078534,18.709627,0.000000,43.429197,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.988339,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,443.292722,18.709627,0.000000,43.429197,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.988339,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,443.292722,18.709627,10.501598,34.903800,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.348602,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,443.292722,18.709627,10.501598,34.903800,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.348602,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,386.247214,18.709627,10.501598,34.903800,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,3.688875,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.348602,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,441.181804,18.709627,10.501598,34.903800,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,7.377750,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.348602,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,371.617072,18.709627,10.501598,34.903800,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,37.903927,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.348602,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,371.617072,18.709627,10.501598,34.903800,0.000000,645.701143,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,37.903927,145.054314,0.000000,8.919085,120.287898,27.174272,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,21.714877,2.348602,0.123886,38.152355,0.754018,142.938927,19.341973,9.813164,404.992467,44.872550,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,18.047537,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,371.617072,18.709627,10.501598,34.903800,0.000000,615.002971,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,37.903927,145.054314,0.000000,8.919085,120.287898,26.740315,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,19.930480,2.348602,0.000000,38.152355,0.754018,114.764016,19.341973,9.813164,400.379400,35.803106,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,367.684263,18.709627,10.501598,29.288914,0.000000,548.292636,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,37.903927,145.054314,0.000000,8.919085,120.287898,26.740315,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,18.237378,2.348602,0.000000,38.152355,0.754018,114.764016,18.722974,9.813164,400.379400,35.803106,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,367.684263,18.709627,10.501598,29.288914,0.000000,458.758392,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,37.903927,145.054314,0.000000,8.919085,120.287898,26.740315,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,15.902640,2.348602,0.000000,38.152355,0.754018,114.764016,17.377270,9.813164,400.379400,35.803106,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,1.668132,93.862802,71.921293,0.000000,367.684263,18.709627,10.501598,30.291313,0.000000,381.390392,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,37.903927,145.054314,0.000000,8.919085,120.287898,26.740315,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,114.764016,17.540239,9.813164,400.379400,35.803106,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,15.589072,0.000000,0.000000,1.668132,65.641622,71.921293,0.000000,368.715772,18.709627,10.501598,30.291313,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,7.377750,131.029574,0.000000,8.919085,98.200204,26.740315,43.106301,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,19.098388,2.348602,0.000000,57.228532,0.754018,114.764016,18.162868,9.813164,400.379400,35.803106,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,15.589072,0.000000,0.000000,0.983006,65.641622,71.921293,0.000000,368.715772,18.709627,10.501598,30.291313,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,3.688875,131.029574,0.000000,8.919085,98.200204,26.740315,25.648249,33.631870,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,19.098388,2.348602,0.000000,57.228532,0.754018,114.764016,19.341973,9.039484,400.379400,35.803106,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,15.589072,0.000000,0.000000,0.983006,65.641622,71.921293,0.000000,368.715772,18.709627,10.501598,30.291313,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,26.740315,25.648249,39.504101,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,19.098388,2.348602,0.000000,57.228532,0.754018,114.764016,19.341973,9.039484,400.379400,35.803106,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,15.589072,0.000000,0.000000,0.983006,65.641622,71.921293,0.000000,368.715772,18.709627,0.000000,30.291313,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,26.740315,25.648249,39.504101,49.274509,5.377496,22.434239,46.904184,0.000000,30.907491,0.000000,19.098388,2.348602,0.000000,57.228532,0.754018,114.764016,19.341973,9.813164,400.379400,35.803106,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,68.549982,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,26.740315,0.000000,39.504101,49.274509,5.377496,11.217119,46.904184,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,19.341973,9.039484,400.379400,32.820183,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,68.549982,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,26.740315,0.000000,33.631870,49.274509,5.377496,11.217119,46.904184,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,19.341973,9.039484,400.379400,32.820183,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,68.549982,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,26.740315,0.000000,33.631870,49.274509,5.377496,11.217119,46.904184,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,19.341973,9.039484,400.379400,32.820183,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,68.549982,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,26.740315,0.000000,33.631870,49.274509,5.377496,11.217119,46.904184,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,19.341973,9.039484,400.379400,32.820183,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,70.235638,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,33.631870,49.274509,5.377496,11.217119,31.269456,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,16.969948,9.039484,400.379400,32.820183,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,70.235638,0.000000,368.715772,18.709627,0.000000,24.676427,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,33.631870,49.274509,5.377496,11.217119,31.269456,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,16.664583,9.154569,400.379400,32.820183,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,70.235638,0.000000,368.715772,18.709627,0.000000,24.676427,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,33.631870,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,17.189492,9.390444,400.379400,32.820183,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,70.235638,0.000000,368.715772,18.709627,0.000000,24.676427,0.000000,361.081292,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,33.631870,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,57.228532,0.754018,105.917662,16.389875,9.813164,400.379400,32.820183,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,70.235638,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,39.504101,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,114.764016,19.243244,9.256984,400.379400,35.803106,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,70.235638,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,39.504101,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,105.917662,17.339048,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,51.693429,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,39.504101,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.743313,38.152355,0.754018,105.917662,17.734369,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

