Block,Time,TANAKPUR,ANTA_CRF,AURY_GF,URI,RIHAND1,NJPC,SALAL,DHAULIGNGA,DULHASTI,UNCHAHAR3,ANTA_RF,CHAMERA2,UNCHAHAR1,DADRI_GF,DADRI_LF,AURY_RF,RAPPC,CHAMERA3,URI2,SINGRAULI,KOTESHWR,KOLDAM,TEHRI,RIHAND2,DADRI_RF,ANTA_LF,AURY_LF,UNCHAHAR2,RAPPB,BSIUL,SEWA2,RAMPUR,CHAMERA1,PARBATI3,RIHAND3,AURY_CRF,KISHANGANGA,JHAJJAR,DADRI_CRF,UNCHAHAR4,DADRT2,ANTA_GF,NAPP,SINGRAULI_HYDRO,TANDA2,KHSTPP-II,TALA,KHSTPP-I,FSTPP I & II,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,26.622960,61.286440,0.000000,2.241730,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,121.141702,8.084313,0.000000,0.000000,91.586166,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,16.506656,403.945542,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,40.466899,61.286440,0.000000,2.241730,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,121.141702,8.084313,0.000000,0.000000,91.586166,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,15.146834,403.945542,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,40.466899,61.286440,0.000000,2.241730,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,121.141702,8.084313,0.000000,0.000000,91.586166,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,17.200485,403.945542,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,26.622960,61.286440,0.000000,2.241730,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,110.710422,8.084313,0.000000,0.000000,91.586166,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,16.956233,403.945542,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,26.622960,61.286440,0.000000,2.241730,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,110.710422,8.084313,0.000000,0.000000,91.586166,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,16.526826,403.945542,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,24.493123,61.286440,0.000000,12.329517,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,110.710422,8.084313,0.000000,0.000000,91.586166,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,16.467125,403.945542,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,24.493123,61.286440,0.000000,12.329517,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,110.710422,8.084313,0.000000,0.000000,91.586166,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,18.470352,403.945542,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,40.466899,61.952014,0.000000,12.329517,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,110.710422,8.084313,0.000000,0.000000,91.875438,0.000000,0.000000,0.000000,22.494472,0.000000,6.289964,0.000000,0.000000,0.000000,0.000000,43.137877,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,19.291953,403.945542,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,40.466899,61.952014,0.000000,12.329517,0.000000,1.856373,14.005992,0.000000,0.000000,6.414590,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,110.710422,8.084313,0.000000,0.000000,91.875546,0.000000,0.000000,0.000000,22.494472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.137877,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,16.906011,403.945542,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,24.493123,61.952014,0.000000,12.329517,0.000000,1.856373,14.005992,0.000000,0.000000,6.752200,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,110.710422,8.084313,0.000000,0.000000,91.875546,0.000000,0.000000,0.000000,22.494472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.137877,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,18.794575,403.945542,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,24.493123,61.952014,0.000000,12.329517,0.000000,15.895501,14.005992,0.000000,0.000000,6.752200,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,110.710422,8.084313,0.000000,0.000000,91.875546,0.000000,0.000000,0.000000,22.494472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.137877,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,18.799415,403.945542,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,24.493123,61.952014,0.000000,12.329517,0.000000,15.895501,14.005992,0.000000,0.000000,6.752200,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,110.710422,8.084313,0.000000,0.000000,91.875546,0.000000,0.000000,0.000000,22.494472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.137877,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,19.291953,403.945542,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,24.493123,61.952014,0.000000,12.329517,0.000000,15.895501,14.005992,0.000000,0.000000,6.752200,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,110.710422,8.084313,0.000000,0.000000,91.875546,0.000000,0.000000,0.000000,22.494472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.137877,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,18.558492,403.945542,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,24.493123,61.952014,0.000000,12.329517,0.000000,15.895501,14.005992,0.000000,0.000000,6.752200,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,121.140434,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,22.494472,0.000000,0.000000,4.757504,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,11.006086,19.291953,403.945542,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,15.895501,14.005992,0.000000,0.000000,6.752200,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,121.141702,8.084313,0.000000,12.214730,113.943375,0.000000,0.000000,0.000000,22.494472,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,231.021700,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,92.707802,0.000000,24.616592,13.085185,19.291953,403.945542,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,15.895501,17.875647,0.000000,0.000000,8.795512,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,121.141702,8.084313,0.000000,12.518579,113.943375,0.000000,0.000000,0.000000,31.280710,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,244.043800,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,15.895501,20.063294,0.000000,0.000000,8.795512,0.000000,0.000000,0.000000,52.268105,0.000000,16.219749,121.141702,8.084313,0.000000,12.700888,113.943375,0.000000,0.000000,0.000000,32.875883,0.000000,6.289964,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,244.043800,0.000000,0.000000,361.725000,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,15.570959,121.141702,8.084313,0.000000,12.700888,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,6.289964,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,247.210968,0.000000,0.000000,409.955000,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,24.493123,88.743200,18.269524,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,9.224277,0.000000,0.000000,0.000000,52.268105,0.000000,15.570959,121.141702,8.084313,0.000000,12.700888,113.943375,0.000000,0.000000,0.000000,35.096778,0.000000,6.289964,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,303.157768,0.000000,0.000000,467.831000,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,24.493123,88.743200,36.539048,12.329517,0.000000,15.895501,21.597973,0.000000,0.000000,9.224277,0.000000,0.000000,0.000000,52.268105,0.000000,15.570959,121.141702,8.084313,0.000000,25.401776,113.943375,0.000000,0.000000,0.000000,35.096778,0.000000,6.289964,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,337.883368,0.000000,0.000000,525.707000,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,24.493123,88.743200,54.808572,12.329517,0.000000,15.895501,25.082665,0.000000,3.214530,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,15.570959,121.141702,16.168625,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,1.061060,15.244585,0.000000,9.830239,0.000000,58.530578,0.000000,0.000000,409.218328,0.000000,0.000000,584.748719,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,24.493123,88.743200,73.078096,12.329517,7.645420,15.895501,25.455890,0.000000,6.429059,10.523786,0.000000,0.000000,0.000000,52.268105,2.456643,15.570959,121.141702,24.252938,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,1.061060,15.244585,0.000000,11.430510,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,24.493123,88.743200,112.814311,54.361962,15.800534,31.791001,25.455890,0.000000,25.407641,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,15.570959,121.141702,30.435059,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,24.385088,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,24.493123,88.743200,112.814311,54.361962,26.437861,31.791001,25.455890,0.000000,25.407641,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,30.768215,121.141702,30.435059,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,24.493123,88.743200,112.814311,54.361962,26.437861,31.791001,25.455890,0.000000,25.407641,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,30.768215,121.141702,30.435059,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,24.493123,88.743200,112.814311,54.361962,26.437861,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,30.768215,121.141702,30.435059,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,24.493123,88.743200,112.814311,54.361962,26.437861,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,19.653146,30.768215,121.141702,30.435059,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,40.466899,88.743200,112.814311,54.361962,17.625241,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,19.653146,30.768215,121.141702,30.435059,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,12.579927,15.244585,0.000000,27.104025,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,40.466899,88.743200,73.078096,12.329517,8.812620,15.895501,25.455890,0.000000,3.214530,10.523786,0.000000,0.000000,0.000000,52.268105,1.228322,15.570959,121.141702,16.168625,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,11.430510,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,655.146674,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,24.493123,88.743200,54.808572,12.329517,7.645420,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,15.570959,121.141702,8.084313,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,650.820539,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,24.493123,88.743200,18.269524,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,15.570959,121.141702,8.084313,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,650.820539,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,38.102665,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,650.820539,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,1.856373,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,25.401776,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,650.820539,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,1.856373,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,25.401776,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,401.227878,0.000000,0.000000,563.152772,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,24.493123,88.743200,0.000000,12.329517,0.000000,1.856373,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,25.401776,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,401.227878,0.000000,0.000000,544.825372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,40.466899,88.743200,0.000000,12.329517,0.000000,1.856373,22.713436,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,25.401776,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,401.227878,0.000000,0.000000,477.303372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,40.466899,88.743200,0.000000,12.329517,0.000000,1.856373,22.713436,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,25.401776,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,401.227878,0.000000,0.000000,448.365372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,22.713436,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,12.700888,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,401.227878,0.000000,0.000000,391.559619,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,22.713436,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,12.700888,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,401.227878,0.000000,0.000000,366.374372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

45,11:00-11:15,0.494261,0.000000,0.000000,40.466899,88.743200,0.000000,12.329517,0.000000,1.856373,22.713436,0.000000,0.000000,9.712461,0.000000,0.000000,0.000000,52.268105,0.000000,30.768215,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,401.227878,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

46,11:15-11:30,0.494261,0.000000,0.000000,40.466899,88.743200,0.000000,12.329517,0.000000,1.856373,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,30.768215,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,366.821368,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

47,11:30-11:45,0.494261,0.000000,0.000000,30.882634,88.743200,0.000000,12.329517,0.000000,1.856373,23.260883,0.000000,0.000000,9.721901,0.000000,0.000000,0.000000,52.268105,0.000000,30.768215,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,338.847968,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

