Block,Time,TEHRI,NJPC,UNCHAHAR4,NAPP,DULHASTI,RAPPB,UNCHAHAR2,ANTA_CRF,RIHAND2,KOTESHWR,AURY_CRF,DADRI_GF,CHAMERA1,ANTA_RF,DADRI_CRF,AURY_RF,CHAMERA2,URI2,KISHANGANGA,SINGRAULI_HYDRO,URI,DADRI_RF,JHAJJAR,DHAULIGNGA,DADRT2,TANDA2,PARBATI3,SALAL,DADRI_LF,UNCHAHAR1,CHAMERA3,RAMPUR,TANAKPUR,UNCHAHAR3,RAPPC,KOLDAM,RIHAND3,AURY_GF,SINGRAULI,AURY_LF,ANTA_LF,RIHAND1,BSIUL,SEWA2,ANTA_GF,KHSTPP-II,TALA,SASAN,BRBCL,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
23,05:30-05:45,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,657.814014,2.844933,4.123849,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,12.092701,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

24,05:45-06:00,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,657.814014,2.844933,4.123849,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,12.092701,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

25,06:00-06:15,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,657.814014,2.844933,4.123849,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

26,06:15-06:30,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,611.797487,2.844933,17.673643,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

27,06:30-06:45,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,554.960623,2.844933,56.750067,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

28,06:45-07:00,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,512.091650,2.844933,56.750067,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

29,07:00-07:15,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,458.874661,2.844933,56.750067,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

30,07:15-07:30,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,408.920386,2.844933,56.750067,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

31,07:30-07:45,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,21.036011,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,176.735426,31.519075,408.920386,5.172163,56.750067,74.591627,0.000000,18.833582,33.622609,6.511447,2.967718,22.095234,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

32,07:45:08:00,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,16.723822,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,31.519075,365.655640,5.172163,56.750067,74.591627,0.000000,14.500833,33.622609,6.511447,2.967718,16.799116,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,12.092701,0.000000,143.153990,0.000000,404.238681,19.305970,11.405020,42.772443,0,0,0,0,0

33,08:00-08:15,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,16.723822,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,31.519075,365.655640,5.172163,17.673643,74.591627,0.000000,14.500833,33.622609,6.511447,2.349444,16.799116,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,5.969814,0.000000,123.366884,0.000000,404.238681,19.305970,11.043547,37.372265,0,0,0,0,0

34,08:15-08:30,0.000000,173.717757,1.420439,47.661680,57.122017,0.000000,14.423030,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,31.519075,365.655640,5.172163,4.123849,74.591627,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,5.969814,0.000000,123.366884,0.000000,404.238681,19.305970,11.043547,37.372265,0,0,0,0,0

35,08:30-08:45,0.000000,173.717757,1.428644,47.661680,57.122017,0.000000,14.423030,0.000000,114.485449,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,31.519075,365.655640,5.172163,4.123849,72.909109,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,5.969814,0.000000,123.366884,0.000000,404.238681,19.305970,11.043547,37.372265,0,0,0,0,0

36,08:45:09:00,0.000000,173.717757,1.364773,47.661680,57.122017,0.000000,14.423030,0.000000,109.961860,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,173.609205,31.519075,365.655640,4.969472,4.123849,72.909109,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,115.168302,0.000000,129.336975,0.000000,0.000000,85.218808,12.589056,5.969814,0.000000,123.366884,0.000000,404.238681,19.305970,11.043547,37.372265,0,0,0,0,0

37,09:00:09:15,0.000000,173.717757,1.369299,47.661680,57.122017,0.000000,14.423030,0.000000,110.338810,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,173.609205,31.519075,365.655640,4.985951,4.123849,72.909109,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,115.544769,0.000000,129.709195,0.000000,0.000000,85.500482,12.589056,5.969814,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

38,09:15-09:30,0.000000,173.717757,1.379373,47.661680,57.122017,0.000000,14.423030,0.000000,111.187019,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,173.609205,31.519075,365.655640,5.022634,4.123849,72.909109,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,116.391723,0.000000,130.732896,0.000000,0.000000,86.157755,12.589056,5.969814,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

39,09:30-09:45,0.000000,173.717757,1.323253,47.661680,57.122017,0.000000,14.423030,0.000000,106.663430,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,31.519075,365.655640,4.818284,4.123849,72.909109,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,111.686368,0.000000,125.335614,0.000000,0.000000,82.589813,12.589056,5.969814,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

40,09:45-10:00,0.000000,173.717757,1.319069,47.661680,57.122017,0.000000,14.423030,0.000000,106.286480,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,31.519075,357.667984,4.803051,4.123849,72.909109,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,111.309901,0.000000,124.963491,0.000000,0.000000,82.401966,12.589056,5.969814,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

41,10:00-10:15,0.000000,173.717757,1.428644,47.661680,57.122017,0.000000,14.423030,0.000000,114.485449,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,173.609205,31.519075,365.655640,5.172163,4.123849,72.909109,0.000000,12.046944,33.622609,6.511447,2.349444,14.682213,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

42,10:15-10:30,0.000000,173.717757,1.428644,47.661680,57.122017,0.000000,14.423030,0.000000,114.485449,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,173.609205,31.519075,365.655640,5.172163,4.123849,72.909109,0.000000,14.649586,33.622609,6.511447,2.349444,18.143586,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

43,10:30-10:45,0.000000,173.717757,1.428644,47.661680,57.122017,0.000000,14.423030,0.000000,114.485449,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,173.609205,31.519075,365.655640,5.172163,4.123849,72.909109,0.000000,14.649586,33.622609,6.511447,9.768739,18.143586,65.631598,8.952967,119.873657,0.000000,134.548147,0.000000,0.000000,88.693019,12.589056,0.000000,0.000000,130.925377,0.000000,404.238681,19.305970,10.737611,38.665381,0,0,0,0,0

44,10:45-11:00,0.000000,173.717757,1.409371,47.661680,57.122017,0.000000,14.423030,0.000000,113.637336,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,31.519075,365.655640,5.131863,4.123849,72.909109,0.000000,14.649586,33.622609,6.511447,9.768739,18.143586,65.631598,8.952967,118.932586,0.000000,133.524543,0.000000,0.000000,88.035650,12.589056,0.000000,0.000000,126.098877,0.000000,404.238681,19.305970,10.737611,38.665381,0,0,0,0,0

45,11:00-11:15,0.000000,173.717757,2.844076,47.661680,57.122017,0.000000,18.735218,0.000000,111.846705,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,173.609205,21.012717,370.276145,4.881808,4.123849,49.353858,0.000000,18.489165,33.622609,6.511447,9.768739,22.943136,65.631598,8.952967,117.238677,0.000000,133.152227,0.000000,0.000000,86.908951,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

46,11:15-11:30,0.000000,173.717757,2.813752,47.661680,57.122017,0.000000,18.735218,0.000000,110.621546,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,243.641720,21.012717,370.247186,4.853770,4.123849,49.353858,0.000000,18.292027,33.622609,6.511447,9.768739,22.698507,65.631598,8.952967,115.921139,0.000000,131.663445,0.000000,0.000000,85.970004,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

47,11:30-11:45,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,109.302174,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,291.906720,21.012717,370.218227,4.819395,4.123849,49.353858,0.000000,18.068294,33.622609,6.511447,2.349444,22.420879,65.631598,8.952967,114.509581,0.000000,130.081511,0.000000,0.000000,84.937230,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

